gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 6.4609375 23 7 7 0.7
1 7 6.25 48 7 7 0.7
2 4 3.37890625 53 4 4 0.4
3 4 3.35546875 55 4 4 0.4
3 3 4.35546875 55 5 5 0.5
4 4 3.34375 56 4 4 0.4
5 3 4.3203125 58 5 5 0.5
6 3 4.3203125 58 5 5 0.5
6 4 1.5078125 63 2 2 0.2
7 3 4.4921875 65 5 5 0.5
8 3 3.484375 66 4 4 0.4
8 2 4.46875 68 5 5 0.5
9 4 1.46875 68 2 2 0.2
9 3 3.46875 68 4 4 0.4
10 2 4.4609375 69 5 5 0.5
11 4 1.453125 70 2 2 0.2
12 2 4.453125 70 5 5 0.5
12 3 3.72265625 71 4 4 0.4
13 3 3.7109375 74 4 4 0.4
14 3 3.7109375 74 4 4 0.4
15 3 3.70703125 75 4 4 0.4
16 3 3.703125 76 4 4 0.4
17 3 3.703125 76 4 4 0.4
18 3 3.69140625 79 4 4 0.4
19 2 4.6875 80 5 5 0.5
19 3 3.6875 80 4 4 0.4
19 4 1.6875 80 2 2 0.2
20 2 4.6875 80 5 5 0.5
20 3 3.68359375 81 4 4 0.4
21 3 3.68359375 81 4 4 0.4
22 3 3.68359375 81 4 4 0.4
23 3 4 82 4 4 0.4
24 3 4 84 4 4 0.4
24 2 5 85 5 5 0.5
25 3 4 85 4 4 0.4
26 3 4 86 4 4 0.4
27 3 4 88 4 4 0.4
27 2 5 88 5 5 0.5
28 3 4 88 4 4 0.4
29 3 4 90 4 4 0.4
29 2 5 91 5 5 0.5
30 3 4 91 4 4 0.4
30 2 5 91 5 5 0.5
31 3 4 93 4 4 0.4
31 2 5 93 5 5 0.5
32 2 5 94 5 5 0.5
32 3 4 95 4 4 0.4
33 3 2 97 2 2 0.2
34 4 2 97 2 2 0.2
35 3 4 98 4 4 0.4
35 4 2 101 2 2 0.2
36 4 2 102 2 2 0.2
37 3 2 104 2 2 0.2
37 4 1 104 1 1 0.1
38 2 5 104 5 5 0.5
38 3 4 104 4 4 0.4
39 2 5 104 5 5 0.5
39 3 4 106 4 4 0.4
40 2 5 107 5 5 0.5
40 3 3 107 3 3 0.3
41 2 5 107 5 5 0.5
41 3 4 107 4 4 0.4
42 2 5 107 5 5 0.5
43 2 5 108 5 5 0.5
44 2 5 110 5 5 0.5
45 2 5 112 5 5 0.5
46 2 5 112 5 5 0.5
46 3 4 112 4 4 0.4
47 2 5 113 5 5 0.5
47 3 3 113 3 3 0.3
48 2 5 116 5 5 0.5
49 2 5 116 5 5 0.5
50 2 5 117 5 5 0.5
50 3 4 118 4 4 0.4
51 2 5 118 5 5 0.5
52 2 5 118 5 5 0.5
52 3 4 118 4 4 0.4
53 2 5 118 5 5 0.5
53 3 4 118 4 4 0.4
54 2 5 118 5 5 0.5
54 3 3 119 3 3 0.3
55 2 5 119 5 5 0.5
56 2 5 122 5 5 0.5
57 2 5 123 5 5 0.5
57 3 4 123 4 4 0.4
58 2 3 125 3 3 0.3
59 3 2 125 2 2 0.2
59 2 5 125 5 5 0.5
60 3 2 125 2 2 0.2
61 4 1 127 1 1 0.1
62 4 1 130 1 1 0.1
63 4 1 131 1 1 0.1
63 3 2 131 2 2 0.2
64 4 1 131 1 1 0.1
65 4 1 131 1 1 0.1
66 3 3 132 3 3 0.3
66 4 1 132 1 1 0.1
67 4 1 132 1 1 0.1
67 3 2 133 2 2 0.2
68 4 1 133 1 1 0.1
69 4 0 135 0 0 0.0
70 2 3 139 3 3 0.3
71 2 3 140 3 3 0.3
72 2 3 140 3 3 0.3
73 2 3 140 3 3 0.3
74 2 3 141 3 3 0.3
74 3 2 142 2 2 0.2
75 2 3 142 3 3 0.3
75 3 2 142 2 2 0.2
76 2 3 143 3 3 0.3
76 3 2 143 2 2 0.2
77 2 3 144 3 3 0.3
78 2 3 145 3 3 0.3
78 3 0 145 0 0 0.0
79 2 3 145 3 3 0.3
80 2 3 145 3 3 0.3
80 1 10 145 10 10 1.0
81 3 0 145 0 0 0.0
81 2 3 145 3 3 0.3
82 3 0 146 0 0 0.0
82 2 3 148 3 3 0.3
83 3 0 149 0 0 0.0
83 2 3 149 3 3 0.3
84 3 0 149 0 0 0.0
85 3 0 149 0 0 0.0
86 3 0 149 0 0 0.0
87 3 0 150 0 0 0.0
87 2 3 151 3 3 0.3
88 3 0 152 0 0 0.0
88 2 3 152 3 3 0.3
89 3 0 153 0 0 0.0
89 2 3 153 3 3 0.3
90 3 0 153 0 0 0.0
91 3 0 154 0 0 0.0
92 3 0 154 0 0 0.0
92 2 3 154 3 3 0.3
93 3 0 154 0 0 0.0
93 2 3 154 3 3 0.3
94 3 0 154 0 0 0.0
94 2 3 155 3 3 0.3
95 3 0 156 0 0 0.0
96 3 0 157 0 0 0.0
96 2 3 158 3 3 0.3
97 3 0 158 0 0 0.0
98 3 0 158 0 0 0.0
99 3 0 158 0 0 0.0
100 3 0 162 0 0 0.0
101 2 3 162 3 3 0.3
101 3 0 162 0 0 0.0
102 3 0 162 0 0 0.0
103 3 0 162 0 0 0.0
104 3 0 162 0 0 0.0
105 3 0 163 0 0 0.0
106 3 0 165 0 0 0.0
107 3 0 167 0 0 0.0
108 3 0 167 0 0 0.0
109 3 0 169 0 0 0.0
109 2 10 171 10 10 1.0
110 3 0 171 0 0 0.0
110 2 7 171 7 7 0.7
111 3 0 171 0 0 0.0
112 3 0 171 0 0 0.0
113 3 0 171 0 0 0.0
114 3 0 171 0 0 0.0
114 2 3 171 3 3 0.3
115 3 0 172 0 0 0.0
115 2 10 173 10 10 1.0
116 3 0 173 0 0 0.0
117 3 0 174 0 0 0.0
117 2 3 175 3 3 0.3
118 3 0 175 0 0 0.0
119 3 0 175 0 0 0.0
120 3 0 175 0 0 0.0
121 3 0 175 0 0 0.0
122 3 0 175 0 0 0.0
123 3 0 176 0 0 0.0
124 3 0 176 0 0 0.0
125 3 0 176 0 0 0.0
126 3 0 176 0 0 0.0
127 3 0 176 0 0 0.0
128 3 0 176 0 0 0.0
129 3 0 178 0 0 0.0
130 2 0 178 0 0 0.0
131 1 10 178 10 10 1.0
131 2 7 178 7 7 0.7
132 1 10 178 10 10 1.0
132 2 9 178 9 9 0.9
133 1 10 178 10 10 1.0
133 2 9 178 9 9 0.9
134 1 10 178 10 10 1.0
134 2 8 178 8 8 0.8
135 1 10 178 10 10 1.0
135 2 9 178 9 9 0.9
136 1 10 179 10 10 1.0
137 1 10 179 10 10 1.0
137 2 9 180 9 9 0.9
138 1 9 181 9 9 0.9
139 2 0 181 0 0 0.0
139 1 10 181 10 10 1.0
140 1 10 181 10 10 1.0
140 2 0 181 0 0 0.0
141 2 0 181 0 0 0.0
142 2 0 181 0 0 0.0
143 2 0 182 0 0 0.0
144 2 0 182 0 0 0.0
144 1 10 182 10 10 1.0
145 2 0 182 0 0 0.0
146 2 0 182 0 0 0.0
147 2 0 182 0 0 0.0
148 2 0 182 0 0 0.0
149 2 0 182 0 0 0.0
150 2 0 182 0 0 0.0
151 2 0 183 0 0 0.0
152 2 0 184 0 0 0.0
153 2 0 184 0 0 0.0
154 2 0 184 0 0 0.0
154 1 10 184 10 10 1.0
155 2 0 184 0 0 0.0
156 2 0 184 0 0 0.0
157 2 0 184 0 0 0.0
158 2 0 184 0 0 0.0
158 1 10 184 10 10 1.0
159 2 0 184 0 0 0.0
159 1 10 184 10 10 1.0
160 1 10 184 10 10 1.0
160 2 0 184 0 0 0.0
161 2 0 184 0 0 0.0
162 2 0 184 0 0 0.0
163 2 0 184 0 0 0.0
164 2 0 184 0 0 0.0
164 1 10 184 10 10 1.0
165 2 0 184 0 0 0.0
166 2 0 184 0 0 0.0
166 1 10 184 10 10 1.0
167 2 0 184 0 0 0.0
168 2 0 184 0 0 0.0
169 2 0 184 0 0 0.0
170 2 0 184 0 0 0.0
171 2 0 185 0 0 0.0
172 2 0 185 0 0 0.0
173 2 0 185 0 0 0.0
173 1 10 185 10 10 1.0
174 2 0 185 0 0 0.0
175 2 0 185 0 0 0.0
176 2 0 185 0 0 0.0
176 1 10 185 10 10 1.0
177 2 0 185 0 0 0.0
178 2 0 185 0 0 0.0
178 1 10 185 10 10 1.0
179 2 0 185 0 0 0.0
180 2 0 185 0 0 0.0
181 2 0 186 0 0 0.0
182 1 10 186 10 10 1.0
182 2 0 186 0 0 0.0
183 2 0 186 0 0 0.0
184 2 0 186 0 0 0.0
184 1 10 186 10 10 1.0
185 2 0 186 0 0 0.0
185 1 10 186 10 10 1.0
186 2 0 186 0 0 0.0
187 2 0 186 0 0 0.0
188 2 0 186 0 0 0.0
189 2 0 186 0 0 0.0
189 1 10 186 10 10 1.0
190 2 0 186 0 0 0.0
191 2 0 186 0 0 0.0
191 1 10 186 10 10 1.0
192 2 0 186 0 0 0.0
193 2 0 187 0 0 0.0
193 1 10 187 10 10 1.0
194 2 0 187 0 0 0.0
194 1 10 187 10 10 1.0
195 2 0 187 0 0 0.0
195 1 10 187 10 10 1.0
196 2 0 187 0 0 0.0
196 1 10 187 10 10 1.0
197 2 0 187 0 0 0.0
198 2 0 187 0 0 0.0
199 2 0 187 0 0 0.0
200 2 0 187 0 0 0.0
201 2 0 187 0 0 0.0
201 1 10 187 10 10 1.0
202 2 0 187 0 0 0.0
203 2 0 187 0 0 0.0
203 1 10 187 10 10 1.0
204 2 0 187 0 0 0.0
205 2 0 187 0 0 0.0
206 2 0 187 0 0 0.0
206 1 10 187 10 10 1.0
207 2 0 187 0 0 0.0
208 1 10 187 10 10 1.0
208 2 0 187 0 0 0.0
209 2 0 187 0 0 0.0
210 2 0 187 0 0 0.0
210 1 10 187 10 10 1.0
211 1 10 187 10 10 1.0
211 2 0 187 0 0 0.0
212 2 0 187 0 0 0.0
213 2 0 187 0 0 0.0
214 2 0 187 0 0 0.0
215 2 0 187 0 0 0.0
215 1 10 187 10 10 1.0
216 2 0 187 0 0 0.0
217 2 0 187 0 0 0.0
217 1 10 187 10 10 1.0
218 2 0 187 0 0 0.0
219 2 0 187 0 0 0.0
220 2 0 187 0 0 0.0
220 1 10 187 10 10 1.0
221 2 0 187 0 0 0.0
222 2 0 187 0 0 0.0
223 2 0 187 0 0 0.0
223 1 10 187 10 10 1.0
224 2 0 187 0 0 0.0
224 1 10 187 10 10 1.0
225 2 0 187 0 0 0.0
226 2 0 187 0 0 0.0
227 2 0 187 0 0 0.0
228 2 0 187 0 0 0.0
229 2 0 187 0 0 0.0
230 2 0 187 0 0 0.0
231 2 0 188 0 0 0.0
232 2 0 189 0 0 0.0
233 2 0 189 0 0 0.0
234 2 0 189 0 0 0.0
235 2 0 189 0 0 0.0
236 2 0 189 0 0 0.0
236 1 10 189 10 10 1.0
237 2 0 189 0 0 0.0
238 2 0 189 0 0 0.0
238 1 10 189 10 10 1.0
239 2 0 189 0 0 0.0
240 2 0 189 0 0 0.0
241 2 0 189 0 0 0.0
242 2 0 189 0 0 0.0
243 2 0 189 0 0 0.0
243 1 10 189 10 10 1.0
244 2 0 189 0 0 0.0
245 2 0 189 0 0 0.0
246 2 0 189 0 0 0.0
246 1 10 189 10 10 1.0
247 2 0 189 0 0 0.0
247 1 10 189 10 10 1.0
248 2 0 189 0 0 0.0
249 2 0 189 0 0 0.0
249 1 10 189 10 10 1.0
250 2 0 189 0 0 0.0
251 2 0 189 0 0 0.0
251 1 10 189 10 10 1.0
252 2 0 189 0 0 0.0
253 2 0 190 0 0 0.0
253 1 10 190 10 10 1.0
254 2 0 190 0 0 0.0
255 2 0 190 0 0 0.0
255 1 10 190 10 10 1.0
256 2 0 190 0 0 0.0
257 2 0 190 0 0 0.0
258 2 0 190 0 0 0.0
259 2 0 190 0 0 0.0
260 2 0 190 0 0 0.0
261 2 0 190 0 0 0.0
262 2 0 190 0 0 0.0
263 2 0 191 0 0 0.0
263 1 10 191 10 10 1.0
264 2 0 191 0 0 0.0
265 2 0 192 0 0 0.0
266 2 0 192 0 0 0.0
266 1 10 192 10 10 1.0
267 2 0 193 0 0 0.0
268 2 0 193 0 0 0.0
269 2 0 193 0 0 0.0
270 2 0 193 0 0 0.0
271 2 0 193 0 0 0.0
272 2 0 193 0 0 0.0
273 2 0 193 0 0 0.0
273 1 10 193 10 10 1.0
274 2 0 193 0 0 0.0
274 1 10 193 10 10 1.0
275 2 0 193 0 0 0.0
276 2 0 193 0 0 0.0
277 2 0 193 0 0 0.0
277 1 10 193 10 10 1.0
278 1 10 193 10 10 1.0
