gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 0 10 0 0 0.0
1 3 1 34 1 1 0.1
2 4 0 50 0 0 0.0
3 4 0 52 0 0 0.0
4 4 0 53 0 0 0.0
5 4 0 54 0 0 0.0
6 4 0 56 0 0 0.0
7 4 0 58 0 0 0.0
8 4 0 60 0 0 0.0
9 4 0 61 0 0 0.0
10 4 0 66 0 0 0.0
10 3 2 66 2 2 0.2
11 4 0 67 0 0 0.0
12 4 0 69 0 0 0.0
12 3 2 69 2 2 0.2
13 4 0 76 0 0 0.0
14 4 0 79 0 0 0.0
15 4 0 82 0 0 0.0
16 4 0 84 0 0 0.0
17 4 0 89 0 0 0.0
18 4 0 92 0 0 0.0
19 4 0 94 0 0 0.0
20 4 0 95 0 0 0.0
21 4 0 95 0 0 0.0
21 3 2 95 2 2 0.2
22 4 0 96 0 0 0.0
23 4 0 98 0 0 0.0
24 4 0 102 0 0 0.0
25 4 0 104 0 0 0.0
26 4 0 105 0 0 0.0
27 4 0 106 0 0 0.0
28 4 0 109 0 0 0.0
28 3 2 110 2 2 0.2
29 4 0 114 0 0 0.0
30 4 0 116 0 0 0.0
31 4 0 118 0 0 0.0
32 4 0 121 0 0 0.0
33 4 0 122 0 0 0.0
34 4 0 122 0 0 0.0
35 4 0 123 0 0 0.0
36 4 0 124 0 0 0.0
37 4 0 124 0 0 0.0
37 3 2 127 2 2 0.2
38 4 0 128 0 0 0.0
39 4 0 129 0 0 0.0
40 4 0 130 0 0 0.0
41 4 0 130 0 0 0.0
42 4 0 133 0 0 0.0
43 4 0 133 0 0 0.0
44 4 0 133 0 0 0.0
45 4 0 134 0 0 0.0
46 4 0 136 0 0 0.0
47 4 0 139 0 0 0.0
48 3 0 140 0 0 0.0
49 3 0 140 0 0 0.0
50 3 0 140 0 0 0.0
50 2 2 140 2 2 0.2
51 3 0 140 0 0 0.0
52 3 0 141 0 0 0.0
52 2 2 143 2 2 0.2
53 3 0 143 0 0 0.0
53 2 2 143 2 2 0.2
54 3 0 143 0 0 0.0
55 3 0 144 0 0 0.0
56 3 0 146 0 0 0.0
57 3 0 147 0 0 0.0
58 3 0 148 0 0 0.0
59 3 0 149 0 0 0.0
60 3 0 150 0 0 0.0
61 3 0 150 0 0 0.0
62 3 0 151 0 0 0.0
63 3 0 151 0 0 0.0
64 3 0 151 0 0 0.0
65 3 0 152 0 0 0.0
66 3 0 152 0 0 0.0
66 2 2 152 2 2 0.2
67 3 0 153 0 0 0.0
68 3 0 154 0 0 0.0
69 3 0 154 0 0 0.0
70 3 0 156 0 0 0.0
70 2 3 156 3 3 0.3
71 3 0 156 0 0 0.0
72 3 0 158 0 0 0.0
73 3 0 160 0 0 0.0
74 3 0 160 0 0 0.0
75 3 0 160 0 0 0.0
75 2 2 160 2 2 0.2
76 3 0 160 0 0 0.0
77 3 0 161 0 0 0.0
78 3 0 161 0 0 0.0
78 2 2 161 2 2 0.2
79 3 0 161 0 0 0.0
