gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 8.59375 36 10 9 1.0
1 5 8.3984375 41 10 9 1.0
1 7 8.125 48 10 9 1.0
1 8 7.8125 56 10 9 1.0
2 2 7.65625 60 10 9 1.0
3 2 7.65625 60 10 9 1.0
4 2 7.5390625 63 10 9 1.0
5 2 7.5 64 10 9 1.0
6 2 7.34375 68 10 9 1.0
7 2 7.3046875 69 10 9 1.0
8 2 7.265625 70 10 9 1.0
9 2 7.1875 72 10 9 1.0
10 2 7.109375 74 10 9 1.0
11 2 7.03125 76 10 9 1.0
12 2 6.953125 78 10 9 1.0
13 2 6.953125 78 10 9 1.0
13 3 0.69140625 79 1 0 0.0
14 2 9.6875 80 10 9 1.0
15 2 9.6875 80 10 9 1.0
16 2 9.68359375 81 10 9 1.0
17 2 9.67578125 83 10 9 1.0
18 2 9.66796875 85 10 9 1.0
19 2 9.66796875 85 10 9 1.0
20 2 9.6640625 86 10 9 1.0
21 2 9.65625 88 10 9 1.0
22 2 9.65234375 89 10 9 1.0
23 2 9.64453125 91 10 9 1.0
24 1 9.640625 92 10 9 1.0
25 2 9.640625 92 10 9 1.0
26 2 9.63671875 93 10 9 1.0
27 2 9.62890625 95 10 9 1.0
27 3 9.625 96 10 9 1.0
28 2 9.625 96 10 9 1.0
29 2 9.6171875 98 10 9 1.0
30 2 9.609375 100 10 9 1.0
31 2 9.60546875 101 10 9 1.0
32 2 9.59375 104 10 9 1.0
33 2 9.58203125 107 10 9 1.0
34 2 9.578125 108 10 9 1.0
35 2 9.578125 108 10 9 1.0
36 2 9.57421875 109 10 9 1.0
37 2 9.5703125 110 10 9 1.0
38 2 9.56640625 111 10 9 1.0
39 2 9.56640625 111 10 9 1.0
40 2 9.56640625 111 10 9 1.0
41 3 0.5625 112 1 0 0.0
41 2 9.55859375 113 10 9 1.0
42 2 9.54296875 117 10 9 1.0
43 2 9.54296875 117 10 9 1.0
44 2 9.54296875 117 10 9 1.0
45 3 0.54296875 117 1 0 0.0
45 2 9.5390625 118 10 9 1.0
46 2 9.5390625 118 10 9 1.0
47 2 9.5390625 118 10 9 1.0
47 3 0.5390625 118 1 0 0.0
48 2 9.53515625 119 10 9 1.0
49 2 9.52734375 121 10 9 1.0
50 3 7.5234375 122 8 7 0.7777777777777778
50 2 9.5234375 122 10 9 1.0
51 2 9.51953125 123 10 9 1.0
52 2 9.515625 124 10 9 1.0
53 2 9.515625 124 10 9 1.0
54 2 9.515625 124 10 9 1.0
55 2 9.5078125 126 10 9 1.0
56 2 9.50390625 127 10 9 1.0
57 2 9.50390625 127 10 9 1.0
58 2 9.50390625 127 10 9 1.0
59 2 9.5 128 10 9 1.0
60 3 8.49609375 129 9 8 0.8888888888888888
60 2 9.4921875 130 10 9 1.0
61 2 9.4921875 130 10 9 1.0
61 3 9.48828125 131 10 9 1.0
62 2 9.48046875 133 10 9 1.0
63 2 9.4765625 134 10 9 1.0
64 2 9.4765625 134 10 9 1.0
65 2 9.47265625 135 10 9 1.0
66 2 9.46484375 137 10 9 1.0
67 2 9.46484375 137 10 9 1.0
68 2 9.46484375 137 10 9 1.0
69 2 9.46484375 137 10 9 1.0
70 2 9.46484375 137 10 9 1.0
71 2 9.45703125 139 10 9 1.0
72 2 9.45703125 139 10 9 1.0
73 2 9.45703125 139 10 9 1.0
74 2 9.45703125 139 10 9 1.0
75 2 9.45703125 139 10 9 1.0
76 2 9.45703125 139 10 9 1.0
77 2 9.4453125 142 10 9 1.0
78 2 9.4375 144 10 9 1.0
79 1 9.4375 144 10 9 1.0
80 2 9.4375 144 10 9 1.0
81 2 9.4375 144 10 9 1.0
81 3 7.4375 144 8 7 0.7777777777777778
82 2 9.4375 144 10 9 1.0
83 2 9.4375 144 10 9 1.0
84 2 9.43359375 145 10 9 1.0
85 2 9.42578125 147 10 9 1.0
86 2 9.421875 148 10 9 1.0
87 2 9.41796875 149 10 9 1.0
88 2 9.41015625 151 10 9 1.0
