gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 5.9296875 12 6 5 0.5555555555555556
1 4 9.8828125 20 10 9 1.0
1 7 0.9736328125 27 1 0 0.0
1 3 9.9560546875 45 10 9 1.0
2 2 9.923828125 78 10 9 1.0
2 4 5.91796875 84 6 5 0.5555555555555556
3 5 7.8896484375 113 8 7 0.7777777777777778
3 3 9.873046875 130 10 9 1.0
4 1 9.8642578125 139 10 9 1.0
4 3 9.8427734375 161 10 9 1.0
4 6 9.837890625 166 10 9 1.0
5 3 9.83203125 172 10 9 1.0
5 5 9.802734375 202 10 9 1.0
5 7 7.79296875 212 8 7 0.7777777777777778
6 3 9.7666015625 239 10 9 1.0
6 6 8.751953125 254 9 8 0.8888888888888888
7 5 8.7451171875 261 9 8 0.8888888888888888
7 6 6.7392578125 267 7 6 0.6666666666666666
7 3 9.73046875 276 10 9 1.0
7 4 9.724609375 282 10 9 1.0
8 3 8.6845703125 323 9 8 0.8888888888888888
9 3 7.65234375 356 8 7 0.7777777777777778
9 7 6.6455078125 363 7 6 0.6666666666666666
10 4 6.6376953125 371 7 6 0.6666666666666666
10 2 9.6123046875 397 10 9 1.0
11 3 7.5966796875 413 8 7 0.7777777777777778
12 3 9.5654296875 445 10 9 1.0
12 4 8.5615234375 449 9 8 0.8888888888888888
13 2 6.544921875 466 7 6 0.6666666666666666
14 3 8.515625 496 9 8 0.8888888888888888
14 2 9.515625 496 10 9 1.0
15 2 9.5087890625 503 10 9 1.0
15 3 9.4794921875 533 10 9 1.0
16 3 9.4541015625 559 10 9 1.0
17 5 8.4296875 584 9 8 0.8888888888888888
17 4 9.4287109375 585 10 9 1.0
18 2 9.427734375 586 10 9 1.0
18 7 8.423828125 590 9 8 0.8888888888888888
18 4 9.4130859375 601 10 9 1.0
19 4 7.4013671875 613 8 7 0.7777777777777778
19 8 5.388671875 626 6 5 0.5555555555555556
20 6 5.3798828125 635 6 5 0.5555555555555556
20 4 9.373046875 642 10 9 1.0
20 5 9.369140625 646 10 9 1.0
21 5 8.3623046875 653 9 8 0.8888888888888888
21 3 9.353515625 662 10 9 1.0
21 4 9.3515625 664 10 9 1.0
22 4 9.3427734375 673 10 9 1.0
22 7 6.3349609375 681 7 6 0.6666666666666666
22 6 9.333984375 682 10 9 1.0
23 4 9.330078125 686 10 9 1.0
23 5 8.3203125 696 9 8 0.8888888888888888
23 6 6.3193359375 697 7 6 0.6666666666666666
24 2 9.3115234375 705 10 9 1.0
24 3 9.3076171875 709 10 9 1.0
25 6 6.2998046875 717 7 6 0.6666666666666666
25 7 6.2978515625 719 7 6 0.6666666666666666
25 2 9.2880859375 729 10 9 1.0
26 2 9.2841796875 733 10 9 1.0
26 3 9.283203125 734 10 9 1.0
26 6 6.2705078125 747 7 6 0.6666666666666666
26 4 9.267578125 750 10 9 1.0
27 6 6.26171875 756 7 6 0.6666666666666666
27 2 9.259765625 758 10 9 1.0
27 5 9.2568359375 761 10 9 1.0
28 6 8.25 768 9 8 0.8888888888888888
28 4 9.2490234375 769 10 9 1.0
29 2 9.2314453125 787 10 9 1.0
29 4 9.228515625 790 10 9 1.0
29 5 9.2265625 792 10 9 1.0
29 7 9.2236328125 795 10 9 1.0
30 2 9.2109375 808 10 9 1.0
31 4 8.2060546875 813 9 8 0.8888888888888888
31 3 9.203125 816 10 9 1.0
32 3 9.1943359375 825 10 9 1.0
32 6 9.1923828125 827 10 9 1.0
33 2 9.19140625 828 10 9 1.0
33 3 9.1875 832 10 9 1.0
34 4 9.1845703125 835 10 9 1.0
34 5 9.1826171875 837 10 9 1.0
34 8 9.181640625 838 10 9 1.0
35 6 5.177734375 842 6 5 0.5555555555555556
35 2 9.1748046875 845 10 9 1.0
35 5 9.1728515625 847 10 9 1.0
36 6 6.166015625 854 7 6 0.6666666666666666
36 2 9.166015625 854 10 9 1.0
36 4 9.1650390625 855 10 9 1.0
37 3 9.1630859375 857 10 9 1.0
37 4 8.1572265625 863 9 8 0.8888888888888888
38 3 9.15234375 868 10 9 1.0
38 6 8.146484375 874 9 8 0.8888888888888888
38 5 9.146484375 874 10 9 1.0
39 3 9.1416015625 879 10 9 1.0
39 5 9.13671875 884 10 9 1.0
40 4 8.134765625 886 9 8 0.8888888888888888
40 6 7.1337890625 887 8 7 0.7777777777777778
41 5 7.1220703125 899 8 7 0.7777777777777778
41 3 9.12109375 900 10 9 1.0
42 6 5.1201171875 901 6 5 0.5555555555555556
42 3 9.1181640625 903 10 9 1.0
43 5 0.1142578125 907 1 0 0.0
43 4 9.111328125 910 10 9 1.0
44 2 9.10546875 916 10 9 1.0
44 3 9.103515625 918 10 9 1.0
44 6 9.1015625 920 10 9 1.0
45 9 6.0986328125 923 7 6 0.6666666666666666
45 1 9.0966796875 925 10 9 1.0
45 3 7.095703125 926 8 7 0.7777777777777778
46 3 8.0947265625 927 9 8 0.8888888888888888
47 4 9.0908203125 931 10 9 1.0
47 5 6.0908203125 931 7 6 0.6666666666666666
48 7 7.0859375 936 8 7 0.7777777777777778
48 4 9.0859375 936 10 9 1.0
48 5 9.0849609375 937 10 9 1.0
49 3 9.0849609375 937 10 9 1.0
49 4 9.083984375 938 10 9 1.0
50 3 6.078125 944 7 6 0.6666666666666666
51 3 9.076171875 946 10 9 1.0
51 4 8.0751953125 947 9 8 0.8888888888888888
52 4 9.072265625 950 10 9 1.0
52 5 8.072265625 950 9 8 0.8888888888888888
53 3 9.0693359375 953 10 9 1.0
53 5 8.0693359375 953 9 8 0.8888888888888888
53 4 9.068359375 954 10 9 1.0
53 6 7.0673828125 955 8 7 0.7777777777777778
54 5 7.06640625 956 8 7 0.7777777777777778
54 4 8.064453125 958 9 8 0.8888888888888888
54 1 9.0634765625 959 10 9 1.0
55 6 8.0625 960 9 8 0.8888888888888888
55 3 9.060546875 962 10 9 1.0
56 4 9.0546875 968 10 9 1.0
57 3 9.0537109375 969 10 9 1.0
57 4 9.0478515625 975 10 9 1.0
57 8 9.046875 976 10 9 1.0
58 5 7.0458984375 977 8 7 0.7777777777777778
58 3 9.0439453125 979 10 9 1.0
58 4 9.04296875 980 10 9 1.0
59 6 6.04296875 980 7 6 0.6666666666666666
59 5 7.04296875 980 8 7 0.7777777777777778
59 3 9.0419921875 981 10 9 1.0
60 6 8.041015625 982 9 8 0.8888888888888888
60 2 9.0400390625 983 10 9 1.0
61 2 9.0400390625 983 10 9 1.0
62 3 9.037109375 986 10 9 1.0
63 5 7.037109375 986 8 7 0.7777777777777778
63 4 8.037109375 986 9 8 0.8888888888888888
63 2 9.037109375 986 10 9 1.0
64 4 9.0361328125 987 10 9 1.0
64 6 8.0361328125 987 9 8 0.8888888888888888
64 5 9.03515625 988 10 9 1.0
65 4 7.03515625 988 8 7 0.7777777777777778
65 2 9.0341796875 989 10 9 1.0
66 2 9.0341796875 989 10 9 1.0
66 4 7.0302734375 993 8 7 0.7777777777777778
66 8 7.029296875 994 8 7 0.7777777777777778
67 8 7.02734375 996 8 7 0.7777777777777778
67 3 9.02734375 996 10 9 1.0
68 7 8.02734375 996 9 8 0.8888888888888888
68 2 9.0263671875 997 10 9 1.0
69 2 9.0263671875 997 10 9 1.0
69 6 5.0263671875 997 6 5 0.5555555555555556
70 7 8.0263671875 997 9 8 0.8888888888888888
70 2 9.025390625 998 10 9 1.0
71 3 9.021484375 1002 10 9 1.0
71 6 8.021484375 1002 9 8 0.8888888888888888
72 8 8.021484375 1002 9 8 0.8888888888888888
72 2 9.0205078125 1003 10 9 1.0
73 4 9.01953125 1004 10 9 1.0
74 3 9.01953125 1004 10 9 1.0
75 2 9.01953125 1004 10 9 1.0
75 3 8.01953125 1004 9 8 0.8888888888888888
76 2 9.0185546875 1005 10 9 1.0
77 6 6.0185546875 1005 7 6 0.6666666666666666
77 3 9.0185546875 1005 10 9 1.0
78 2 9.0185546875 1005 10 9 1.0
79 5 7.017578125 1006 8 7 0.7777777777777778
79 3 9.017578125 1006 10 9 1.0
80 2 9.017578125 1006 10 9 1.0
80 5 9.0166015625 1007 10 9 1.0
81 2 9.0166015625 1007 10 9 1.0
82 2 9.0166015625 1007 10 9 1.0
82 3 9.015625 1008 10 9 1.0
82 4 9.0146484375 1009 10 9 1.0
83 1 9.013671875 1010 10 9 1.0
83 6 7.013671875 1010 8 7 0.7777777777777778
83 4 9.0126953125 1011 10 9 1.0
84 2 9.01171875 1012 10 9 1.0
85 2 9.01171875 1012 10 9 1.0
85 3 8.01171875 1012 9 8 0.8888888888888888
86 2 9.01171875 1012 10 9 1.0
86 3 8.01171875 1012 9 8 0.8888888888888888
87 2 9.01171875 1012 10 9 1.0
87 5 8.01171875 1012 9 8 0.8888888888888888
88 2 9.01171875 1012 10 9 1.0
88 7 8.01171875 1012 9 8 0.8888888888888888
89 5 8.0107421875 1013 9 8 0.8888888888888888
89 2 9.0107421875 1013 10 9 1.0
90 3 9.0107421875 1013 10 9 1.0
91 7 8.0107421875 1013 9 8 0.8888888888888888
91 3 9.0107421875 1013 10 9 1.0
92 3 9.0107421875 1013 10 9 1.0
93 1 9.0107421875 1013 10 9 1.0
93 6 5.009765625 1014 6 5 0.5555555555555556
93 3 9.009765625 1014 10 9 1.0
93 5 8.009765625 1014 9 8 0.8888888888888888
94 5 8.009765625 1014 9 8 0.8888888888888888
94 3 9.009765625 1014 10 9 1.0
95 5 7.009765625 1014 8 7 0.7777777777777778
95 2 9.009765625 1014 10 9 1.0
96 3 9.0087890625 1015 10 9 1.0
96 8 8.0087890625 1015 9 8 0.8888888888888888
97 2 9.0087890625 1015 10 9 1.0
98 2 9.0087890625 1015 10 9 1.0
99 7 8.0078125 1016 9 8 0.8888888888888888
99 3 9.0078125 1016 10 9 1.0
100 4 8.0078125 1016 9 8 0.8888888888888888
100 3 9.0078125 1016 10 9 1.0
101 3 9.0078125 1016 10 9 1.0
101 4 8.0078125 1016 9 8 0.8888888888888888
102 4 9.0078125 1016 10 9 1.0
103 4 7.0078125 1016 8 7 0.7777777777777778
103 1 9.0078125 1016 10 9 1.0
104 3 9.0068359375 1017 10 9 1.0
104 5 7.0068359375 1017 8 7 0.7777777777777778
105 5 8.005859375 1018 9 8 0.8888888888888888
105 2 9.0048828125 1019 10 9 1.0
105 8 8.0048828125 1019 9 8 0.8888888888888888
106 3 9.00390625 1020 10 9 1.0
107 7 8.00390625 1020 9 8 0.8888888888888888
107 2 9.00390625 1020 10 9 1.0
108 3 7.00390625 1020 8 7 0.7777777777777778
109 2 6.00390625 1020 7 6 0.6666666666666666
110 4 9.00390625 1020 10 9 1.0
111 1 9.00390625 1020 10 9 1.0
112 3 9.00390625 1020 10 9 1.0
112 5 8.00390625 1020 9 8 0.8888888888888888
113 2 9.00390625 1020 10 9 1.0
114 6 8.00390625 1020 9 8 0.8888888888888888
114 3 9.00390625 1020 10 9 1.0
115 5 5.00390625 1020 6 5 0.5555555555555556
115 4 6.00390625 1020 7 6 0.6666666666666666
115 2 9.00390625 1020 10 9 1.0
116 3 9.00390625 1020 10 9 1.0
117 1 9.00390625 1020 10 9 1.0
117 4 6.00390625 1020 7 6 0.6666666666666666
117 3 8.00390625 1020 9 8 0.8888888888888888
118 5 7.00390625 1020 8 7 0.7777777777777778
118 4 9.0029296875 1021 10 9 1.0
119 7 6.0029296875 1021 7 6 0.6666666666666666
119 3 9.0029296875 1021 10 9 1.0
120 5 7.0029296875 1021 8 7 0.7777777777777778
120 4 8.0029296875 1021 9 8 0.8888888888888888
120 3 9.0029296875 1021 10 9 1.0
121 3 9.0029296875 1021 10 9 1.0
122 3 9.0029296875 1021 10 9 1.0
122 5 8.0029296875 1021 9 8 0.8888888888888888
123 4 9.0029296875 1021 10 9 1.0
