gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 0 41 0 0 0.0
2 5 0 57 0 0 0.0
2 4 2 82 2 2 0.2
2 2 5 90 5 5 0.5
3 4 0 109 0 0 0.0
3 3 1 139 1 1 0.1
4 4 1 148 1 1 0.1
4 3 3 171 3 3 0.3
4 6 0 176 0 0 0.0
5 6 0 212 0 0 0.0
5 4 1 216 1 1 0.1
6 3 1 262 1 1 0.1
6 4 0 271 0 0 0.0
7 3 0 280 0 0 0.0
7 2 2 287 2 2 0.2
8 3 0 310 0 0 0.0
9 2 3 361 3 3 0.3
9 4 0 367 0 0 0.0
10 2 3 397 3 3 0.3
10 3 0 401 0 0 0.0
11 4 0 423 0 0 0.0
11 2 1 428 1 1 0.1
12 5 0 463 0 0 0.0
12 1 2 463 2 2 0.2
12 4 1 468 1 1 0.1
13 4 1 471 1 1 0.1
13 5 0 473 0 0 0.0
14 4 0 512 0 0 0.0
15 4 0 546 0 0 0.0
15 1 4 546 4 4 0.4
16 3 0 571 0 0 0.0
17 3 0 577 0 0 0.0
17 2 4 584 4 4 0.4
18 2 4 589 4 4 0.4
18 3 2 593 2 2 0.2
18 4 0 593 0 0 0.0
19 3 0 604 0 0 0.0
20 4 1 624 1 1 0.1
20 6 0 631 0 0 0.0
21 3 0 642 0 0 0.0
22 3 0 656 0 0 0.0
23 3 2 681 2 2 0.2
23 4 0 682 0 0 0.0
24 5 0 688 0 0 0.0
24 4 1 688 1 1 0.1
24 2 2 689 2 2 0.2
25 3 0 721 0 0 0.0
26 3 1 728 1 1 0.1
26 5 0 734 0 0 0.0
27 3 0 742 0 0 0.0
27 2 4 744 4 4 0.4
28 4 0 760 0 0 0.0
29 3 0 765 0 0 0.0
30 2 0 778 0 0 0.0
31 3 2 783 2 2 0.2
31 4 1 785 1 1 0.1
31 6 0 788 0 0 0.0
32 7 0 790 0 0 0.0
32 4 1 801 1 1 0.1
33 5 0 808 0 0 0.0
33 4 1 811 1 1 0.1
34 4 0 823 0 0 0.0
35 1 7 825 7 7 0.7
35 3 1 830 1 1 0.1
35 4 0 830 0 0 0.0
36 3 0 840 0 0 0.0
37 4 0 846 0 0 0.0
37 2 2 855 2 2 0.2
38 3 0 860 0 0 0.0
39 5 0 863 0 0 0.0
39 4 2 863 2 2 0.2
40 4 0 870 0 0 0.0
41 5 0 878 0 0 0.0
41 2 1 882 1 1 0.1
42 4 0 882 0 0 0.0
42 2 4 889 4 4 0.4
43 2 4 889 4 4 0.4
43 4 0 892 0 0 0.0
43 3 2 893 2 2 0.2
44 4 0 896 0 0 0.0
44 2 1 896 1 1 0.1
45 2 4 901 4 4 0.4
45 1 6 903 6 6 0.6
45 4 0 904 0 0 0.0
46 5 0 905 0 0 0.0
46 2 1 907 1 1 0.1
47 3 0 910 0 0 0.0
48 4 1 917 1 1 0.1
48 6 0 919 0 0 0.0
49 6 0 928 0 0 0.0
49 3 1 931 1 1 0.1
49 1 5 931 5 5 0.5
50 3 0 932 0 0 0.0
51 3 0 939 0 0 0.0
52 5 0 941 0 0 0.0
52 4 1 947 1 1 0.1
53 5 0 947 0 0 0.0
53 3 2 949 2 2 0.2
54 3 0 951 0 0 0.0
55 5 0 952 0 0 0.0
55 3 2 952 2 2 0.2
55 4 1 953 1 1 0.1
56 3 1 953 1 1 0.1
56 4 0 953 0 0 0.0
57 2 2 957 2 2 0.2
57 4 0 958 0 0 0.0
58 2 2 960 2 2 0.2
58 3 0 961 0 0 0.0
59 2 1 964 1 1 0.1
59 6 0 968 0 0 0.0
60 3 0 971 0 0 0.0
61 4 0 974 0 0 0.0
62 4 0 976 0 0 0.0
62 2 2 977 2 2 0.2
63 3 0 978 0 0 0.0
63 2 1 979 1 1 0.1
64 2 2 980 2 2 0.2
64 4 0 980 0 0 0.0
64 3 1 981 1 1 0.1
65 3 0 982 0 0 0.0
65 1 6 982 6 6 0.6
66 5 0 987 0 0 0.0
66 3 1 987 1 1 0.1
67 2 3 987 3 3 0.3
67 5 0 987 0 0 0.0
67 3 1 987 1 1 0.1
68 3 1 989 1 1 0.1
68 4 0 990 0 0 0.0
69 3 0 993 0 0 0.0
70 3 1 993 1 1 0.1
70 5 0 994 0 0 0.0
71 3 0 995 0 0 0.0
72 3 0 996 0 0 0.0
72 1 4 997 4 4 0.4
73 4 1 999 1 1 0.1
73 3 2 999 2 2 0.2
73 5 0 999 0 0 0.0
74 3 4 1001 4 4 0.4
74 4 0 1001 0 0 0.0
75 4 0 1003 0 0 0.0
75 3 1 1003 1 1 0.1
76 3 0 1006 0 0 0.0
77 4 0 1006 0 0 0.0
78 2 4 1006 4 4 0.4
