gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 0 3 0 0 0.0
2 5 0 48 0 0 0.0
2 4 1 78 1 1 0.1
3 3 0 121 0 0 0.0
4 3 1 161 1 1 0.1
4 4 0 165 0 0 0.0
4 2 2 181 2 2 0.2
5 4 0 204 0 0 0.0
5 3 1 207 1 1 0.1
6 4 0 252 0 0 0.0
7 4 0 267 0 0 0.0
8 3 0 324 0 0 0.0
9 5 0 336 0 0 0.0
9 3 1 352 1 1 0.1
10 3 1 367 1 1 0.1
10 6 0 375 0 0 0.0
11 3 0 419 0 0 0.0
12 4 0 435 0 0 0.0
12 3 2 447 2 2 0.2
12 2 5 455 5 5 0.5
13 3 3 461 3 3 0.3
13 4 0 480 0 0 0.0
14 2 1 487 1 1 0.1
14 4 0 492 0 0 0.0
14 1 5 493 5 5 0.5
15 3 2 506 2 2 0.2
15 4 0 510 0 0 0.0
16 2 2 523 2 2 0.2
16 5 0 529 0 0 0.0
17 7 0 561 0 0 0.0
17 3 1 562 1 1 0.1
18 3 0 580 0 0 0.0
19 3 0 607 0 0 0.0
19 2 3 611 3 3 0.3
20 5 0 626 0 0 0.0
20 3 3 627 3 3 0.3
21 5 0 642 0 0 0.0
22 2 2 663 2 2 0.2
22 1 4 664 4 4 0.4
22 3 1 671 1 1 0.1
22 4 0 675 0 0 0.0
23 3 0 693 0 0 0.0
24 4 0 700 0 0 0.0
25 5 0 715 0 0 0.0
25 4 1 717 1 1 0.1
26 3 1 732 1 1 0.1
26 6 0 733 0 0 0.0
26 2 5 733 5 5 0.5
27 2 1 746 1 1 0.1
27 3 0 747 0 0 0.0
28 2 1 753 1 1 0.1
28 4 0 756 0 0 0.0
29 2 3 769 3 3 0.3
29 4 0 770 0 0 0.0
30 3 0 772 0 0 0.0
31 3 0 794 0 0 0.0
32 2 0 803 0 0 0.0
33 5 0 818 0 0 0.0
34 3 0 838 0 0 0.0
35 4 0 847 0 0 0.0
36 4 0 854 0 0 0.0
36 3 1 856 1 1 0.1
37 5 0 861 0 0 0.0
37 3 1 868 1 1 0.1
38 5 0 875 0 0 0.0
38 4 2 875 2 2 0.2
39 4 0 880 0 0 0.0
39 3 1 882 1 1 0.1
40 2 1 886 1 1 0.1
40 6 0 892 0 0 0.0
41 3 1 896 1 1 0.1
41 5 0 897 0 0 0.0
42 4 0 899 0 0 0.0
43 0 10 901 10 10 1.0
43 4 0 902 0 0 0.0
43 3 2 903 2 2 0.2
44 2 4 910 4 4 0.4
44 5 0 912 0 0 0.0
44 4 1 915 1 1 0.1
45 4 0 917 0 0 0.0
45 1 4 918 4 4 0.4
45 2 2 919 2 2 0.2
46 3 0 919 0 0 0.0
47 2 4 924 4 4 0.4
47 3 0 928 0 0 0.0
48 2 1 929 1 1 0.1
48 5 0 931 0 0 0.0
49 4 0 937 0 0 0.0
50 2 0 937 0 0 0.0
50 1 5 940 5 5 0.5
51 3 0 942 0 0 0.0
52 3 2 947 2 2 0.2
52 4 0 949 0 0 0.0
53 5 0 950 0 0 0.0
53 2 3 950 3 3 0.3
53 3 2 950 2 2 0.2
54 4 0 957 0 0 0.0
54 3 2 957 2 2 0.2
55 4 0 962 0 0 0.0
56 3 0 970 0 0 0.0
56 2 4 970 4 4 0.4
57 5 0 970 0 0 0.0
57 4 2 970 2 2 0.2
58 3 0 976 0 0 0.0
59 4 1 981 1 1 0.1
59 5 0 981 0 0 0.0
60 5 0 981 0 0 0.0
60 4 1 981 1 1 0.1
60 3 5 981 5 5 0.5
61 2 4 981 4 4 0.4
61 3 1 981 1 1 0.1
61 4 0 981 0 0 0.0
61 0 10 981 10 10 1.0
62 2 1 983 1 1 0.1
62 5 0 983 0 0 0.0
63 3 1 985 1 1 0.1
63 5 0 985 0 0 0.0
64 4 0 987 0 0 0.0
65 4 0 988 0 0 0.0
66 2 2 989 2 2 0.2
66 4 0 989 0 0 0.0
67 4 1 990 1 1 0.1
67 3 3 990 3 3 0.3
67 6 0 992 0 0 0.0
68 2 4 993 4 4 0.4
68 4 0 993 0 0 0.0
69 3 0 993 0 0 0.0
70 4 0 994 0 0 0.0
71 5 0 996 0 0 0.0
71 2 1 996 1 1 0.1
72 4 0 998 0 0 0.0
72 2 5 998 5 5 0.5
72 3 1 999 1 1 0.1
73 4 0 999 0 0 0.0
74 5 0 1000 0 0 0.0
74 4 1 1000 1 1 0.1
75 3 0 1001 0 0 0.0
76 4 0 1001 0 0 0.0
