gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 8 18 8 5 0.7142857142857143
1 2 10 20 10 7 1.0
2 4 10 52 10 7 1.0
2 5 8 52 8 5 0.7142857142857143
3 5 8 57 8 5 0.7142857142857143
3 4 10 57 10 7 1.0
4 4 8 65 8 5 0.7142857142857143
5 2 10 66 10 7 1.0
6 2 10 69 10 7 1.0
7 2 10 70 10 7 1.0
8 2 10 74 10 7 1.0
9 2 10 78 10 7 1.0
10 2 10 82 10 7 1.0
11 2 10 83 10 7 1.0
12 2 10 89 10 7 1.0
13 2 10 94 10 7 1.0
14 2 10 96 10 7 1.0
15 2 10 98 10 7 1.0
16 2 10 100 10 7 1.0
17 2 10 101 10 7 1.0
18 1 10 101 10 7 1.0
19 4 8 102 8 5 0.7142857142857143
19 3 10 103 10 7 1.0
20 4 8 104 8 5 0.7142857142857143
21 4 8 105 8 5 0.7142857142857143
22 4 8 112 8 5 0.7142857142857143
23 4 8 115 8 5 0.7142857142857143
23 3 10 115 10 7 1.0
24 4 8 118 8 5 0.7142857142857143
24 3 10 119 10 7 1.0
25 4 8 123 8 5 0.7142857142857143
26 4 8 123 8 5 0.7142857142857143
27 4 8 125 8 5 0.7142857142857143
28 3 10 129 10 7 1.0
28 4 8 129 8 5 0.7142857142857143
29 4 8 130 8 5 0.7142857142857143
29 3 10 131 10 7 1.0
30 4 8 132 8 5 0.7142857142857143
31 4 8 132 8 5 0.7142857142857143
32 3 10 134 10 7 1.0
32 4 8 134 8 5 0.7142857142857143
33 4 8 138 8 5 0.7142857142857143
34 4 8 144 8 5 0.7142857142857143
35 4 8 148 8 5 0.7142857142857143
36 4 8 152 8 5 0.7142857142857143
36 3 10 155 10 7 1.0
37 4 8 155 8 5 0.7142857142857143
37 3 10 156 10 7 1.0
38 4 8 159 8 5 0.7142857142857143
39 4 8 162 8 5 0.7142857142857143
39 3 10 162 10 7 1.0
40 4 8 165 8 5 0.7142857142857143
40 3 10 165 10 7 1.0
41 4 8 170 8 5 0.7142857142857143
41 3 10 172 10 7 1.0
42 4 8 174 8 5 0.7142857142857143
43 4 8 174 8 5 0.7142857142857143
44 4 8 178 8 5 0.7142857142857143
45 4 6 183 6 3 0.42857142857142855
46 1 10 183 10 7 1.0
47 1 10 183 10 7 1.0
48 1 10 186 10 7 1.0
49 1 10 187 10 7 1.0
50 1 10 188 10 7 1.0
51 1 10 189 10 7 1.0
52 1 10 192 10 7 1.0
53 1 10 193 10 7 1.0
54 1 10 194 10 7 1.0
55 1 10 197 10 7 1.0
56 1 10 198 10 7 1.0
57 1 10 200 10 7 1.0
