gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 5 19 5 5 0.5
2 4 5 57 5 5 0.5
3 4 3 62 3 3 0.3
4 4 2 66 2 2 0.2
5 4 2 66 2 2 0.2
5 3 3 69 3 3 0.3
6 4 1 75 1 1 0.1
7 3 3 77 3 3 0.3
8 3 3 80 3 3 0.3
9 3 3 82 3 3 0.3
10 3 2 85 2 2 0.2
11 4 1 86 1 1 0.1
12 4 1 90 1 1 0.1
12 3 8 92 8 8 0.8
13 4 1 94 1 1 0.1
14 4 1 98 1 1 0.1
14 3 3 101 3 3 0.3
15 4 1 101 1 1 0.1
16 4 1 102 1 1 0.1
16 3 4 106 4 4 0.4
17 4 0 109 0 0 0.0
18 3 2 110 2 2 0.2
19 3 2 110 2 2 0.2
20 3 2 113 2 2 0.2
21 3 2 116 2 2 0.2
22 3 2 118 2 2 0.2
22 4 1 120 1 1 0.1
23 3 2 121 2 2 0.2
24 3 2 123 2 2 0.2
25 3 2 127 2 2 0.2
25 4 1 127 1 1 0.1
26 3 2 129 2 2 0.2
27 3 2 131 2 2 0.2
28 3 2 134 2 2 0.2
29 3 1 140 1 1 0.1
30 4 0 140 0 0 0.0
30 3 7 141 7 7 0.7
31 4 0 142 0 0 0.0
32 4 0 144 0 0 0.0
32 3 2 146 2 2 0.2
33 3 2 147 2 2 0.2
33 4 0 148 0 0 0.0
34 4 0 149 0 0 0.0
35 4 0 151 0 0 0.0
36 4 0 153 0 0 0.0
37 3 2 158 2 2 0.2
37 4 0 158 0 0 0.0
38 4 0 161 0 0 0.0
39 4 0 164 0 0 0.0
39 3 2 164 2 2 0.2
40 4 0 165 0 0 0.0
41 4 0 170 0 0 0.0
41 3 4 173 4 4 0.4
42 4 0 176 0 0 0.0
43 4 0 180 0 0 0.0
44 4 0 184 0 0 0.0
45 4 0 187 0 0 0.0
45 3 2 188 2 2 0.2
46 4 0 189 0 0 0.0
47 4 0 191 0 0 0.0
48 4 0 195 0 0 0.0
49 4 0 200 0 0 0.0
50 4 0 203 0 0 0.0
51 4 0 205 0 0 0.0
52 4 0 208 0 0 0.0
52 3 4 209 4 4 0.4
53 4 0 210 0 0 0.0
54 4 0 214 0 0 0.0
55 4 0 215 0 0 0.0
56 4 0 215 0 0 0.0
56 3 4 218 4 4 0.4
57 4 0 218 0 0 0.0
58 4 0 224 0 0 0.0
58 3 2 226 2 2 0.2
59 4 0 226 0 0 0.0
60 4 0 228 0 0 0.0
61 4 0 229 0 0 0.0
61 3 2 229 2 2 0.2
62 4 0 230 0 0 0.0
62 3 2 230 2 2 0.2
63 4 0 234 0 0 0.0
64 4 0 239 0 0 0.0
64 3 2 240 2 2 0.2
65 4 0 242 0 0 0.0
66 4 0 249 0 0 0.0
66 3 2 249 2 2 0.2
67 3 2 249 2 2 0.2
67 4 0 251 0 0 0.0
68 4 0 253 0 0 0.0
68 3 2 253 2 2 0.2
69 4 0 256 0 0 0.0
70 4 0 258 0 0 0.0
71 4 0 258 0 0 0.0
71 3 2 258 2 2 0.2
72 4 0 261 0 0 0.0
73 4 0 263 0 0 0.0
74 4 0 267 0 0 0.0
75 4 0 268 0 0 0.0
75 3 2 269 2 2 0.2
76 4 0 270 0 0 0.0
77 4 0 270 0 0 0.0
78 4 0 274 0 0 0.0
79 4 0 279 0 0 0.0
79 3 2 280 2 2 0.2
80 4 0 280 0 0 0.0
81 4 0 283 0 0 0.0
82 3 2 284 2 2 0.2
