gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 1 3 1 1 0.1
1 2 7 23 7 7 0.7
1 4 0 27 0 0 0.0
1 0 10 27 10 10 1.0
2 3 1 43 1 1 0.1
3 4 0 46 0 0 0.0
4 4 0 51 0 0 0.0
5 4 0 51 0 0 0.0
6 3 1 53 1 1 0.1
6 4 0 53 0 0 0.0
7 4 0 59 0 0 0.0
8 4 0 62 0 0 0.0
9 4 0 67 0 0 0.0
10 4 0 69 0 0 0.0
11 4 0 75 0 0 0.0
12 4 0 77 0 0 0.0
13 4 0 81 0 0 0.0
14 4 0 86 0 0 0.0
15 4 0 86 0 0 0.0
16 4 0 91 0 0 0.0
17 4 0 93 0 0 0.0
18 4 0 94 0 0 0.0
19 4 0 98 0 0 0.0
20 4 0 102 0 0 0.0
21 4 0 103 0 0 0.0
22 4 0 104 0 0 0.0
23 4 0 107 0 0 0.0
24 4 0 108 0 0 0.0
25 4 0 110 0 0 0.0
26 4 0 114 0 0 0.0
26 3 1 115 1 1 0.1
27 4 0 117 0 0 0.0
28 4 0 117 0 0 0.0
28 3 1 117 1 1 0.1
29 4 0 118 0 0 0.0
30 4 0 121 0 0 0.0
31 4 0 123 0 0 0.0
32 4 0 127 0 0 0.0
33 4 0 127 0 0 0.0
34 4 0 130 0 0 0.0
35 4 0 131 0 0 0.0
36 4 0 132 0 0 0.0
37 4 0 134 0 0 0.0
38 4 0 138 0 0 0.0
38 3 1 138 1 1 0.1
39 4 0 141 0 0 0.0
40 4 0 141 0 0 0.0
41 4 0 143 0 0 0.0
41 3 1 143 1 1 0.1
42 4 0 148 0 0 0.0
42 3 1 150 1 1 0.1
43 4 0 151 0 0 0.0
44 4 0 156 0 0 0.0
45 4 0 157 0 0 0.0
46 4 0 160 0 0 0.0
47 4 0 162 0 0 0.0
48 4 0 165 0 0 0.0
49 4 0 166 0 0 0.0
50 4 0 169 0 0 0.0
51 4 0 171 0 0 0.0
51 3 1 171 1 1 0.1
52 4 0 174 0 0 0.0
53 4 0 175 0 0 0.0
54 4 0 176 0 0 0.0
55 4 0 177 0 0 0.0
56 4 0 181 0 0 0.0
57 4 0 181 0 0 0.0
58 4 0 183 0 0 0.0
59 4 0 184 0 0 0.0
60 4 0 186 0 0 0.0
61 4 0 186 0 0 0.0
62 4 0 188 0 0 0.0
63 4 0 190 0 0 0.0
64 4 0 191 0 0 0.0
64 3 1 193 1 1 0.1
65 4 0 193 0 0 0.0
66 4 0 196 0 0 0.0
67 4 0 197 0 0 0.0
68 4 0 199 0 0 0.0
69 4 0 200 0 0 0.0
70 4 0 202 0 0 0.0
71 4 0 203 0 0 0.0
72 4 0 206 0 0 0.0
73 4 0 207 0 0 0.0
73 3 1 208 1 1 0.1
74 4 0 208 0 0 0.0
75 4 0 212 0 0 0.0
76 4 0 215 0 0 0.0
77 4 0 217 0 0 0.0
77 3 1 219 1 1 0.1
78 4 0 221 0 0 0.0
79 4 0 223 0 0 0.0
80 4 0 226 0 0 0.0
81 4 0 228 0 0 0.0
82 4 0 228 0 0 0.0
83 4 0 230 0 0 0.0
84 4 0 230 0 0 0.0
85 4 0 232 0 0 0.0
86 4 0 232 0 0 0.0
87 4 0 233 0 0 0.0
88 4 0 234 0 0 0.0
89 4 0 234 0 0 0.0
90 4 0 236 0 0 0.0
91 4 0 237 0 0 0.0
92 4 0 239 0 0 0.0
93 4 0 241 0 0 0.0
94 4 0 245 0 0 0.0
95 4 0 246 0 0 0.0
96 4 0 246 0 0 0.0
97 4 0 247 0 0 0.0
98 4 0 249 0 0 0.0
99 3 1 251 1 1 0.1
99 4 0 251 0 0 0.0
100 4 0 253 0 0 0.0
101 4 0 255 0 0 0.0
102 4 0 256 0 0 0.0
103 4 0 256 0 0 0.0
103 3 1 256 1 1 0.1
104 4 0 256 0 0 0.0
105 4 0 256 0 0 0.0
106 4 0 257 0 0 0.0
107 4 0 260 0 0 0.0
108 4 0 261 0 0 0.0
109 4 0 264 0 0 0.0
110 4 0 265 0 0 0.0
111 4 0 267 0 0 0.0
