gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 8 11 8 5 0.7142857142857143
2 3 8 51 8 5 0.7142857142857143
3 3 8 53 8 5 0.7142857142857143
4 3 8 57 8 5 0.7142857142857143
5 3 8 58 8 5 0.7142857142857143
6 3 8 60 8 5 0.7142857142857143
7 3 8 61 8 5 0.7142857142857143
8 3 8 66 8 5 0.7142857142857143
9 3 8 67 8 5 0.7142857142857143
10 3 8 67 8 5 0.7142857142857143
11 3 8 70 8 5 0.7142857142857143
12 3 8 75 8 5 0.7142857142857143
13 3 6 83 6 3 0.42857142857142855
14 3 6 83 6 3 0.42857142857142855
14 2 8 83 8 5 0.7142857142857143
15 3 6 86 6 3 0.42857142857142855
16 3 6 87 6 3 0.42857142857142855
17 3 6 88 6 3 0.42857142857142855
18 3 6 91 6 3 0.42857142857142855
19 3 6 92 6 3 0.42857142857142855
19 4 5 93 5 2 0.2857142857142857
20 2 8 95 8 5 0.7142857142857143
20 3 5 96 5 2 0.2857142857142857
21 2 8 97 8 5 0.7142857142857143
21 3 7 98 7 4 0.5714285714285714
22 2 8 98 8 5 0.7142857142857143
23 2 8 102 8 5 0.7142857142857143
24 2 8 102 8 5 0.7142857142857143
25 2 8 102 8 5 0.7142857142857143
26 2 8 104 8 5 0.7142857142857143
27 2 8 105 8 5 0.7142857142857143
28 2 8 107 8 5 0.7142857142857143
29 2 8 109 8 5 0.7142857142857143
30 2 8 109 8 5 0.7142857142857143
31 2 8 111 8 5 0.7142857142857143
32 2 8 112 8 5 0.7142857142857143
33 2 8 114 8 5 0.7142857142857143
34 2 8 115 8 5 0.7142857142857143
35 2 8 118 8 5 0.7142857142857143
36 2 8 120 8 5 0.7142857142857143
37 2 8 125 8 5 0.7142857142857143
38 2 8 128 8 5 0.7142857142857143
39 2 8 128 8 5 0.7142857142857143
40 2 8 128 8 5 0.7142857142857143
41 2 8 135 8 5 0.7142857142857143
41 3 7 136 7 4 0.5714285714285714
42 2 8 136 8 5 0.7142857142857143
43 2 8 138 8 5 0.7142857142857143
44 2 8 141 8 5 0.7142857142857143
45 2 8 145 8 5 0.7142857142857143
46 2 8 148 8 5 0.7142857142857143
47 2 8 149 8 5 0.7142857142857143
48 2 8 151 8 5 0.7142857142857143
49 2 8 152 8 5 0.7142857142857143
50 2 8 153 8 5 0.7142857142857143
51 2 8 155 8 5 0.7142857142857143
52 2 8 156 8 5 0.7142857142857143
53 3 7 159 7 4 0.5714285714285714
53 2 8 159 8 5 0.7142857142857143
54 2 8 160 8 5 0.7142857142857143
