gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 0 19 0 0 0.0
2 2 0 41 0 0 0.0
3 2 0 45 0 0 0.0
3 1 1 46 1 1 0.1
4 2 0 48 0 0 0.0
5 2 0 51 0 0 0.0
5 1 1 51 1 1 0.1
6 2 0 53 0 0 0.0
6 1 1 53 1 1 0.1
7 2 0 53 0 0 0.0
8 1 1 55 1 1 0.1
8 2 0 55 0 0 0.0
9 2 0 55 0 0 0.0
10 2 0 55 0 0 0.0
11 2 0 58 0 0 0.0
12 2 0 58 0 0 0.0
13 2 0 61 0 0 0.0
14 2 0 63 0 0 0.0
15 2 0 65 0 0 0.0
16 2 0 68 0 0 0.0
17 2 0 69 0 0 0.0
17 1 1 71 1 1 0.1
18 2 0 71 0 0 0.0
19 2 0 73 0 0 0.0
20 2 0 73 0 0 0.0
21 2 0 75 0 0 0.0
21 1 1 76 1 1 0.1
22 2 0 77 0 0 0.0
23 2 0 77 0 0 0.0
24 2 0 78 0 0 0.0
24 1 1 78 1 1 0.1
25 2 0 79 0 0 0.0
26 2 0 81 0 0 0.0
26 1 1 81 1 1 0.1
27 2 0 81 0 0 0.0
28 2 0 81 0 0 0.0
29 2 0 83 0 0 0.0
30 2 0 84 0 0 0.0
31 2 0 84 0 0 0.0
32 2 0 87 0 0 0.0
33 2 0 89 0 0 0.0
34 2 0 91 0 0 0.0
35 2 0 92 0 0 0.0
36 2 0 95 0 0 0.0
37 2 0 96 0 0 0.0
38 1 1 98 1 1 0.1
38 2 0 98 0 0 0.0
39 2 0 99 0 0 0.0
40 2 0 101 0 0 0.0
41 2 0 103 0 0 0.0
42 2 0 105 0 0 0.0
42 1 1 105 1 1 0.1
43 2 0 107 0 0 0.0
44 2 0 108 0 0 0.0
45 2 0 110 0 0 0.0
46 2 0 115 0 0 0.0
46 1 1 115 1 1 0.1
47 2 0 116 0 0 0.0
48 2 0 117 0 0 0.0
49 2 0 119 0 0 0.0
50 2 0 120 0 0 0.0
51 2 0 123 0 0 0.0
52 2 0 123 0 0 0.0
53 2 0 126 0 0 0.0
54 2 0 127 0 0 0.0
55 2 0 130 0 0 0.0
56 2 0 132 0 0 0.0
56 1 1 133 1 1 0.1
57 2 0 133 0 0 0.0
58 2 0 138 0 0 0.0
59 2 0 139 0 0 0.0
60 2 0 140 0 0 0.0
61 2 0 140 0 0 0.0
62 2 0 141 0 0 0.0
63 2 0 141 0 0 0.0
64 2 0 146 0 0 0.0
65 1 1 147 1 1 0.1
65 2 0 147 0 0 0.0
66 2 0 149 0 0 0.0
67 2 0 149 0 0 0.0
68 2 0 152 0 0 0.0
69 2 0 153 0 0 0.0
70 2 0 153 0 0 0.0
71 2 0 154 0 0 0.0
71 1 1 155 1 1 0.1
72 2 0 157 0 0 0.0
73 2 0 158 0 0 0.0
74 2 0 160 0 0 0.0
75 2 0 163 0 0 0.0
75 1 1 163 1 1 0.1
76 2 0 164 0 0 0.0
77 2 0 164 0 0 0.0
78 2 0 165 0 0 0.0
79 2 0 166 0 0 0.0
80 2 0 168 0 0 0.0
81 2 0 171 0 0 0.0
82 2 0 172 0 0 0.0
83 2 0 172 0 0 0.0
84 2 0 173 0 0 0.0
84 1 1 173 1 1 0.1
85 2 0 174 0 0 0.0
85 1 1 175 1 1 0.1
86 2 0 175 0 0 0.0
87 2 0 175 0 0 0.0
88 2 0 177 0 0 0.0
89 2 0 179 0 0 0.0
90 2 0 182 0 0 0.0
91 2 0 184 0 0 0.0
92 2 0 188 0 0 0.0
93 2 0 189 0 0 0.0
94 2 0 192 0 0 0.0
95 2 0 192 0 0 0.0
96 2 0 194 0 0 0.0
97 2 0 195 0 0 0.0
98 2 0 198 0 0 0.0
99 2 0 199 0 0 0.0
100 2 0 201 0 0 0.0
101 2 0 203 0 0 0.0
102 2 0 204 0 0 0.0
103 2 0 205 0 0 0.0
103 1 1 205 1 1 0.1
104 2 0 205 0 0 0.0
104 1 1 205 1 1 0.1
105 2 0 205 0 0 0.0
106 2 0 207 0 0 0.0
107 2 0 207 0 0 0.0
108 2 0 207 0 0 0.0
109 2 0 211 0 0 0.0
109 1 1 212 1 1 0.1
110 2 0 212 0 0 0.0
111 2 0 213 0 0 0.0
112 2 0 214 0 0 0.0
113 2 0 215 0 0 0.0
113 1 4 217 4 4 0.4
114 2 0 217 0 0 0.0
114 1 1 218 1 1 0.1
115 2 0 218 0 0 0.0
116 2 0 219 0 0 0.0
117 2 0 220 0 0 0.0
118 2 0 221 0 0 0.0
119 2 0 223 0 0 0.0
120 2 0 227 0 0 0.0
121 2 0 228 0 0 0.0
122 2 0 229 0 0 0.0
123 2 0 229 0 0 0.0
124 2 0 230 0 0 0.0
125 2 0 232 0 0 0.0
126 2 0 233 0 0 0.0
127 2 0 236 0 0 0.0
128 2 0 237 0 0 0.0
129 2 0 238 0 0 0.0
130 2 0 240 0 0 0.0
131 2 0 243 0 0 0.0
132 2 0 245 0 0 0.0
133 2 0 245 0 0 0.0
133 1 1 245 1 1 0.1
134 2 0 248 0 0 0.0
135 2 0 250 0 0 0.0
136 2 0 253 0 0 0.0
137 2 0 253 0 0 0.0
138 2 0 253 0 0 0.0
139 2 0 253 0 0 0.0
140 2 0 255 0 0 0.0
141 2 0 255 0 0 0.0
141 1 1 255 1 1 0.1
