gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 10 32 10 10 1.0
1 6 4 38 4 4 0.4
2 2 8 51 8 8 0.8
2 1 10 52 10 10 1.0
3 5 4 53 4 4 0.4
4 2 7 60 7 7 0.7
5 1 10 60 10 10 1.0
6 1 10 62 10 10 1.0
7 1 10 62 10 10 1.0
8 1 10 64 10 10 1.0
9 1 8 67 8 8 0.8
10 5 3 74 3 3 0.3
11 2 7 76 7 7 0.7
12 1 8 76 8 8 0.8
13 1 8 79 8 8 0.8
14 1 8 80 8 8 0.8
15 1 8 81 8 8 0.8
16 1 8 81 8 8 0.8
17 1 8 83 8 8 0.8
18 1 8 83 8 8 0.8
19 1 8 84 8 8 0.8
19 2 6 85 6 6 0.6
20 1 8 85 8 8 0.8
21 1 8 85 8 8 0.8
22 1 8 86 8 8 0.8
23 1 8 87 8 8 0.8
24 1 8 87 8 8 0.8
25 1 8 87 8 8 0.8
26 1 8 88 8 8 0.8
27 1 8 88 8 8 0.8
27 2 7 89 7 7 0.7
28 1 8 89 8 8 0.8
29 1 8 89 8 8 0.8
30 1 8 91 8 8 0.8
31 1 8 92 8 8 0.8
32 1 8 94 8 8 0.8
33 1 8 95 8 8 0.8
33 0 10 95 10 10 1.0
34 5 3 96 3 3 0.3
35 5 3 100 3 3 0.3
36 5 3 107 3 3 0.3
37 4 3 111 3 3 0.3
38 0 10 114 10 10 1.0
39 0 10 115 10 10 1.0
40 0 10 115 10 10 1.0
41 0 10 115 10 10 1.0
42 0 10 115 10 10 1.0
43 0 10 115 10 10 1.0
44 0 10 115 10 10 1.0
45 0 10 115 10 10 1.0
45 1 9 115 9 9 0.9
46 0 10 115 10 10 1.0
47 0 10 116 10 10 1.0
48 0 10 118 10 10 1.0
48 1 9 118 9 9 0.9
49 0 10 118 10 10 1.0
50 0 10 118 10 10 1.0
51 0 10 118 10 10 1.0
51 1 9 119 9 9 0.9
52 0 10 119 10 10 1.0
53 0 10 119 10 10 1.0
54 0 10 121 10 10 1.0
55 0 10 121 10 10 1.0
56 0 10 122 10 10 1.0
57 0 10 122 10 10 1.0
57 1 9 123 9 9 0.9
58 0 10 124 10 10 1.0
59 0 10 125 10 10 1.0
60 0 10 125 10 10 1.0
61 0 10 125 10 10 1.0
62 0 10 125 10 10 1.0
63 0 10 125 10 10 1.0
64 0 10 125 10 10 1.0
65 0 10 125 10 10 1.0
66 0 10 125 10 10 1.0
67 0 10 125 10 10 1.0
68 0 10 125 10 10 1.0
69 0 10 125 10 10 1.0
69 1 8 126 8 8 0.8
70 0 10 126 10 10 1.0
70 1 9 126 9 9 0.9
71 0 10 126 10 10 1.0
72 0 10 127 10 10 1.0
73 0 10 127 10 10 1.0
74 0 10 128 10 10 1.0
75 0 10 128 10 10 1.0
76 0 10 128 10 10 1.0
76 1 5 129 5 5 0.5
77 0 10 129 10 10 1.0
78 0 10 129 10 10 1.0
79 0 10 130 10 10 1.0
80 0 10 131 10 10 1.0
81 0 10 131 10 10 1.0
82 0 10 131 10 10 1.0
83 0 10 132 10 10 1.0
84 0 10 132 10 10 1.0
85 0 10 133 10 10 1.0
86 0 10 133 10 10 1.0
87 0 10 133 10 10 1.0
88 0 10 133 10 10 1.0
89 0 10 134 10 10 1.0
90 0 10 135 10 10 1.0
90 1 6 136 6 6 0.6
91 0 10 136 10 10 1.0
91 1 6 137 6 6 0.6
92 0 10 139 10 10 1.0
93 0 10 139 10 10 1.0
94 0 10 139 10 10 1.0
95 0 10 140 10 10 1.0
96 0 10 140 10 10 1.0
96 1 8 141 8 8 0.8
97 0 10 143 10 10 1.0
98 0 10 143 10 10 1.0
99 0 10 145 10 10 1.0
100 0 10 145 10 10 1.0
101 0 10 145 10 10 1.0
102 0 10 147 10 10 1.0
102 1 8 147 8 8 0.8
103 1 8 149 8 8 0.8
103 0 10 149 10 10 1.0
104 0 10 149 10 10 1.0
105 1 8 150 8 8 0.8
105 0 10 150 10 10 1.0
106 0 10 150 10 10 1.0
107 0 10 150 10 10 1.0
108 0 10 150 10 10 1.0
109 0 10 150 10 10 1.0
110 0 10 150 10 10 1.0
111 0 10 150 10 10 1.0
112 0 10 151 10 10 1.0
113 0 10 152 10 10 1.0
114 0 10 152 10 10 1.0
114 1 8 153 8 8 0.8
115 0 10 154 10 10 1.0
116 0 10 154 10 10 1.0
116 1 8 154 8 8 0.8
117 0 10 154 10 10 1.0
118 0 10 154 10 10 1.0
119 0 10 156 10 10 1.0
120 0 10 156 10 10 1.0
121 0 10 156 10 10 1.0
