gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 10 5 10 9 1.0
2 5 10 54 10 9 1.0
3 5 10 59 10 9 1.0
4 5 10 64 10 9 1.0
5 5 9 71 9 8 0.8888888888888888
6 5 9 75 9 8 0.8888888888888888
7 5 9 79 9 8 0.8888888888888888
8 5 9 88 9 8 0.8888888888888888
9 5 9 91 9 8 0.8888888888888888
10 5 9 95 9 8 0.8888888888888888
11 5 9 96 9 8 0.8888888888888888
12 5 9 98 9 8 0.8888888888888888
13 5 9 101 9 8 0.8888888888888888
14 5 8 105 8 7 0.7777777777777778
15 5 8 108 8 7 0.7777777777777778
16 5 8 113 8 7 0.7777777777777778
17 5 8 121 8 7 0.7777777777777778
18 5 8 124 8 7 0.7777777777777778
19 5 8 131 8 7 0.7777777777777778
20 4 8 136 8 7 0.7777777777777778
21 4 8 140 8 7 0.7777777777777778
22 4 8 142 8 7 0.7777777777777778
23 4 8 144 8 7 0.7777777777777778
24 4 8 145 8 7 0.7777777777777778
25 4 8 152 8 7 0.7777777777777778
26 4 8 158 8 7 0.7777777777777778
27 4 8 161 8 7 0.7777777777777778
28 4 8 164 8 7 0.7777777777777778
29 4 8 165 8 7 0.7777777777777778
30 4 8 166 8 7 0.7777777777777778
31 4 8 168 8 7 0.7777777777777778
32 4 8 171 8 7 0.7777777777777778
33 4 8 174 8 7 0.7777777777777778
34 4 8 176 8 7 0.7777777777777778
35 4 8 178 8 7 0.7777777777777778
36 4 8 179 8 7 0.7777777777777778
37 4 8 182 8 7 0.7777777777777778
38 4 8 190 8 7 0.7777777777777778
39 4 8 192 8 7 0.7777777777777778
40 4 8 195 8 7 0.7777777777777778
41 4 8 198 8 7 0.7777777777777778
42 4 8 200 8 7 0.7777777777777778
43 4 8 202 8 7 0.7777777777777778
44 4 8 202 8 7 0.7777777777777778
45 4 8 202 8 7 0.7777777777777778
46 4 8 203 8 7 0.7777777777777778
47 4 8 207 8 7 0.7777777777777778
48 4 8 207 8 7 0.7777777777777778
49 4 8 210 8 7 0.7777777777777778
50 4 8 211 8 7 0.7777777777777778
51 4 8 212 8 7 0.7777777777777778
52 4 8 213 8 7 0.7777777777777778
53 4 8 214 8 7 0.7777777777777778
54 4 8 215 8 7 0.7777777777777778
55 4 8 219 8 7 0.7777777777777778
56 4 8 220 8 7 0.7777777777777778
57 4 8 222 8 7 0.7777777777777778
58 4 8 225 8 7 0.7777777777777778
59 4 8 227 8 7 0.7777777777777778
60 4 8 231 8 7 0.7777777777777778
61 4 8 234 8 7 0.7777777777777778
62 4 7 239 7 6 0.6666666666666666
63 4 7 239 7 6 0.6666666666666666
64 4 7 240 7 6 0.6666666666666666
65 4 7 242 7 6 0.6666666666666666
66 4 7 244 7 6 0.6666666666666666
67 4 7 245 7 6 0.6666666666666666
68 4 7 249 7 6 0.6666666666666666
69 4 1 251 1 0 0.0
70 4 1 252 1 0 0.0
70 3 9 252 9 8 0.8888888888888888
71 4 1 252 1 0 0.0
71 3 9 253 9 8 0.8888888888888888
72 4 1 253 1 0 0.0
72 3 10 255 10 9 1.0
73 4 1 255 1 0 0.0
73 3 9 258 9 8 0.8888888888888888
74 4 1 258 1 0 0.0
75 4 1 260 1 0 0.0
76 4 1 261 1 0 0.0
76 3 9 263 9 8 0.8888888888888888
77 4 1 264 1 0 0.0
78 4 1 268 1 0 0.0
79 4 1 270 1 0 0.0
80 4 1 272 1 0 0.0
81 4 1 273 1 0 0.0
81 3 9 273 9 8 0.8888888888888888
82 4 1 273 1 0 0.0
83 4 1 274 1 0 0.0
84 3 9 275 9 8 0.8888888888888888
84 4 1 276 1 0 0.0
85 4 1 277 1 0 0.0
86 4 1 279 1 0 0.0
86 3 9 280 9 8 0.8888888888888888
87 4 1 280 1 0 0.0
88 4 1 281 1 0 0.0
89 3 9 281 9 8 0.8888888888888888
89 4 1 281 1 0 0.0
90 4 1 282 1 0 0.0
91 4 1 282 1 0 0.0
92 4 1 284 1 0 0.0
93 4 1 286 1 0 0.0
94 4 1 289 1 0 0.0
95 4 1 290 1 0 0.0
96 4 1 292 1 0 0.0
96 3 9 293 9 8 0.8888888888888888
97 4 1 294 1 0 0.0
98 4 1 297 1 0 0.0
99 3 9 299 9 8 0.8888888888888888
99 4 1 300 1 0 0.0
100 4 1 303 1 0 0.0
100 3 9 303 9 8 0.8888888888888888
101 4 1 305 1 0 0.0
101 3 9 305 9 8 0.8888888888888888
102 4 1 308 1 0 0.0
103 3 9 309 9 8 0.8888888888888888
103 4 1 309 1 0 0.0
104 4 1 309 1 0 0.0
105 4 1 310 1 0 0.0
106 4 1 313 1 0 0.0
106 3 9 313 9 8 0.8888888888888888
107 4 1 313 1 0 0.0
108 4 1 313 1 0 0.0
109 4 1 315 1 0 0.0
110 4 1 316 1 0 0.0
111 4 1 316 1 0 0.0
111 3 9 318 9 8 0.8888888888888888
112 4 1 318 1 0 0.0
113 4 1 319 1 0 0.0
113 3 9 319 9 8 0.8888888888888888
114 4 1 319 1 0 0.0
115 4 1 321 1 0 0.0
116 4 1 322 1 0 0.0
116 3 9 322 9 8 0.8888888888888888
117 3 9 322 9 8 0.8888888888888888
117 4 1 322 1 0 0.0
118 4 1 322 1 0 0.0
119 4 1 324 1 0 0.0
120 4 1 325 1 0 0.0
120 3 9 325 9 8 0.8888888888888888
121 4 1 326 1 0 0.0
122 4 1 328 1 0 0.0
122 3 9 329 9 8 0.8888888888888888
123 4 1 330 1 0 0.0
123 3 9 330 9 8 0.8888888888888888
124 4 1 331 1 0 0.0
125 4 1 335 1 0 0.0
126 4 1 335 1 0 0.0
126 3 10 335 10 9 1.0
127 4 1 337 1 0 0.0
128 4 1 338 1 0 0.0
128 3 9 338 9 8 0.8888888888888888
129 4 1 338 1 0 0.0
129 3 9 338 9 8 0.8888888888888888
130 4 1 339 1 0 0.0
131 4 1 343 1 0 0.0
132 4 1 344 1 0 0.0
132 3 9 344 9 8 0.8888888888888888
133 3 9 344 9 8 0.8888888888888888
133 4 1 344 1 0 0.0
134 4 1 346 1 0 0.0
135 4 1 346 1 0 0.0
136 4 1 348 1 0 0.0
137 4 1 349 1 0 0.0
138 4 1 350 1 0 0.0
139 4 1 351 1 0 0.0
139 3 9 351 9 8 0.8888888888888888
140 4 1 351 1 0 0.0
140 3 9 351 9 8 0.8888888888888888
141 4 1 354 1 0 0.0
141 3 9 354 9 8 0.8888888888888888
142 4 1 354 1 0 0.0
143 4 1 354 1 0 0.0
144 4 1 354 1 0 0.0
145 4 1 354 1 0 0.0
145 3 9 354 9 8 0.8888888888888888
146 4 1 356 1 0 0.0
147 4 1 357 1 0 0.0
148 4 1 357 1 0 0.0
149 4 1 359 1 0 0.0
149 3 9 359 9 8 0.8888888888888888
150 4 1 359 1 0 0.0
