gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 6 0.98828125 6 1 1 0.1
1 2 8.984375 8 9 9 0.9
1 5 4.94921875 26 5 5 0.5
1 1 9.9296875 36 10 10 1.0
2 5 1.919921875 41 2 2 0.2
2 6 0.9140625 44 1 1 0.1
3 2 8.912109375 45 9 9 0.9
4 1 9.91015625 46 10 10 1.0
5 4 7.91015625 46 8 8 0.8
5 6 0 48 0 0 0.0
5 5 2 48 2 2 0.2
6 1 10 52 10 10 1.0
7 1 10 53 10 10 1.0
8 1 10 53 10 10 1.0
9 1 10 53 10 10 1.0
10 1 8 55 8 8 0.8
11 6 0 56 0 0 0.0
12 6 0 59 0 0 0.0
12 5 1 62 1 1 0.1
13 6 0 65 0 0 0.0
14 6 0 67 0 0 0.0
14 5 2 68 2 2 0.2
15 5 0 71 0 0 0.0
16 1 8 74 8 8 0.8
17 1 1 75 1 1 0.1
18 5 0 76 0 0 0.0
19 4 1 80 1 1 0.1
19 5 0 80 0 0 0.0
20 5 0 84 0 0 0.0
21 4 1 87 1 1 0.1
21 5 0 88 0 0 0.0
22 5 0 88 0 0 0.0
23 5 0 90 0 0 0.0
24 5 0 95 0 0 0.0
24 4 1 96 1 1 0.1
25 5 0 97 0 0 0.0
26 5 0 99 0 0 0.0
26 4 1 104 1 1 0.1
27 5 0 107 0 0 0.0
28 5 0 107 0 0 0.0
28 4 1 107 1 1 0.1
29 5 0 109 0 0 0.0
30 5 0 114 0 0 0.0
31 5 0 117 0 0 0.0
31 4 2 119 2 2 0.2
32 5 0 119 0 0 0.0
32 4 1 119 1 1 0.1
33 5 0 123 0 0 0.0
34 4 1 126 1 1 0.1
34 5 0 126 0 0 0.0
35 5 0 132 0 0 0.0
35 4 1 134 1 1 0.1
36 5 0 136 0 0 0.0
36 4 1 139 1 1 0.1
37 5 0 139 0 0 0.0
38 5 0 142 0 0 0.0
39 4 0 145 0 0 0.0
40 1 1 148 1 1 0.1
41 1 1 150 1 1 0.1
42 1 1 152 1 1 0.1
43 1 1 153 1 1 0.1
44 1 1 154 1 1 0.1
45 1 1 154 1 1 0.1
46 1 1 154 1 1 0.1
47 1 1 154 1 1 0.1
48 1 1 155 1 1 0.1
49 1 1 156 1 1 0.1
50 1 1 156 1 1 0.1
51 1 1 156 1 1 0.1
52 1 1 158 1 1 0.1
53 1 1 158 1 1 0.1
54 1 1 159 1 1 0.1
55 1 1 159 1 1 0.1
56 1 1 160 1 1 0.1
56 0 10 160 10 10 1.0
57 3 1 162 1 1 0.1
57 4 0 162 0 0 0.0
58 3 1 166 1 1 0.1
58 4 0 166 0 0 0.0
59 3 2 168 2 2 0.2
59 4 0 168 0 0 0.0
60 4 0 174 0 0 0.0
60 3 1 176 1 1 0.1
61 4 0 176 0 0 0.0
62 4 0 179 0 0 0.0
62 3 5 181 5 5 0.5
63 4 0 183 0 0 0.0
64 4 0 186 0 0 0.0
65 4 0 188 0 0 0.0
65 3 1 188 1 1 0.1
66 4 0 188 0 0 0.0
67 3 0 191 0 0 0.0
68 0 10 191 10 10 1.0
69 0 10 191 10 10 1.0
70 0 10 191 10 10 1.0
71 0 10 191 10 10 1.0
72 0 10 191 10 10 1.0
73 0 10 191 10 10 1.0
74 0 10 191 10 10 1.0
74 1 9 191 9 9 0.9
75 0 10 191 10 10 1.0
75 1 7 191 7 7 0.7
76 0 10 191 10 10 1.0
77 0 10 192 10 10 1.0
78 0 10 192 10 10 1.0
78 1 7 193 7 7 0.7
79 1 9 193 9 9 0.9
79 0 10 193 10 10 1.0
80 0 10 193 10 10 1.0
80 1 8 193 8 8 0.8
81 0 10 193 10 10 1.0
81 1 9 194 9 9 0.9
82 0 10 194 10 10 1.0
83 0 10 194 10 10 1.0
83 1 3 194 3 3 0.3
84 0 10 194 10 10 1.0
85 0 10 194 10 10 1.0
86 1 9 195 9 9 0.9
86 0 10 195 10 10 1.0
87 0 10 195 10 10 1.0
87 1 9 196 9 9 0.9
88 0 10 196 10 10 1.0
89 0 10 197 10 10 1.0
90 0 10 197 10 10 1.0
91 0 10 197 10 10 1.0
92 0 10 197 10 10 1.0
93 0 10 197 10 10 1.0
94 0 10 197 10 10 1.0
95 0 10 197 10 10 1.0
96 0 10 198 10 10 1.0
96 1 7 199 7 7 0.7
97 0 10 200 10 10 1.0
98 1 9 200 9 9 0.9
98 0 10 200 10 10 1.0
99 0 10 200 10 10 1.0
99 1 8 200 8 8 0.8
100 0 10 200 10 10 1.0
100 1 5 200 5 5 0.5
101 0 10 201 10 10 1.0
102 0 10 201 10 10 1.0
103 0 10 201 10 10 1.0
104 0 10 201 10 10 1.0
104 1 9 201 9 9 0.9
105 0 10 201 10 10 1.0
106 0 10 201 10 10 1.0
107 0 10 201 10 10 1.0
108 0 10 201 10 10 1.0
109 0 10 201 10 10 1.0
110 0 10 201 10 10 1.0
111 0 10 201 10 10 1.0
112 0 10 201 10 10 1.0
113 0 10 201 10 10 1.0
114 0 10 201 10 10 1.0
115 0 10 201 10 10 1.0
116 0 10 201 10 10 1.0
116 1 7 201 7 7 0.7
117 0 10 201 10 10 1.0
118 0 10 201 10 10 1.0
119 0 10 201 10 10 1.0
120 0 10 201 10 10 1.0
121 0 10 201 10 10 1.0
122 0 10 201 10 10 1.0
122 1 7 201 7 7 0.7
123 0 10 201 10 10 1.0
124 0 10 201 10 10 1.0
125 0 10 201 10 10 1.0
126 0 10 201 10 10 1.0
127 0 10 201 10 10 1.0
128 0 10 201 10 10 1.0
129 0 10 201 10 10 1.0
130 0 10 201 10 10 1.0
131 0 10 201 10 10 1.0
132 0 10 201 10 10 1.0
133 0 10 201 10 10 1.0
134 0 10 201 10 10 1.0
135 0 10 201 10 10 1.0
136 0 10 201 10 10 1.0
136 1 5 201 5 5 0.5
137 0 10 201 10 10 1.0
138 0 10 201 10 10 1.0
138 1 9 201 9 9 0.9
139 0 10 201 10 10 1.0
140 0 10 201 10 10 1.0
141 0 10 201 10 10 1.0
142 0 10 202 10 10 1.0
143 0 10 202 10 10 1.0
143 1 8 202 8 8 0.8
144 1 9 202 9 9 0.9
144 0 10 202 10 10 1.0
145 0 10 202 10 10 1.0
146 1 3 202 3 3 0.3
146 0 10 202 10 10 1.0
147 0 10 202 10 10 1.0
148 0 10 203 10 10 1.0
149 0 10 203 10 10 1.0
150 0 10 203 10 10 1.0
151 0 10 203 10 10 1.0
152 0 10 204 10 10 1.0
152 1 7 205 7 7 0.7
153 0 10 205 10 10 1.0
154 0 10 205 10 10 1.0
155 0 10 205 10 10 1.0
156 0 10 205 10 10 1.0
157 0 10 205 10 10 1.0
158 0 10 205 10 10 1.0
159 0 10 205 10 10 1.0
160 0 10 205 10 10 1.0
160 1 2 205 2 2 0.2
161 0 10 205 10 10 1.0
161 1 9 205 9 9 0.9
162 0 10 205 10 10 1.0
163 0 10 205 10 10 1.0
163 2 8 205 8 8 0.8
163 1 9 205 9 9 0.9
164 0 10 206 10 10 1.0
165 0 10 206 10 10 1.0
166 0 10 206 10 10 1.0
167 0 10 206 10 10 1.0
168 0 10 206 10 10 1.0
169 0 10 206 10 10 1.0
169 1 9 206 9 9 0.9
170 0 10 206 10 10 1.0
170 1 8 206 8 8 0.8
171 1 5 207 5 5 0.5
171 0 10 207 10 10 1.0
172 0 10 207 10 10 1.0
172 1 1 207 1 1 0.1
173 0 10 207 10 10 1.0
173 1 9 208 9 9 0.9
174 0 10 208 10 10 1.0
175 0 10 208 10 10 1.0
175 1 9 208 9 9 0.9
176 0 10 208 10 10 1.0
177 0 10 208 10 10 1.0
177 1 9 208 9 9 0.9
178 0 10 208 10 10 1.0
179 0 10 208 10 10 1.0
180 0 10 208 10 10 1.0
181 0 10 208 10 10 1.0
181 1 2 208 2 2 0.2
182 0 10 208 10 10 1.0
182 1 9 208 9 9 0.9
183 0 10 208 10 10 1.0
184 0 10 208 10 10 1.0
185 0 10 208 10 10 1.0
186 0 10 208 10 10 1.0
187 0 10 208 10 10 1.0
187 1 5 208 5 5 0.5
188 0 10 208 10 10 1.0
188 1 9 208 9 9 0.9
189 0 10 208 10 10 1.0
190 0 10 208 10 10 1.0
190 1 2 208 2 2 0.2
191 0 10 208 10 10 1.0
192 1 9 208 9 9 0.9
192 0 10 208 10 10 1.0
193 0 10 208 10 10 1.0
194 0 10 208 10 10 1.0
195 0 10 208 10 10 1.0
196 0 10 210 10 10 1.0
197 0 10 210 10 10 1.0
198 0 10 210 10 10 1.0
198 1 7 210 7 7 0.7
199 0 10 210 10 10 1.0
200 0 10 210 10 10 1.0
201 0 10 210 10 10 1.0
201 1 5 210 5 5 0.5
202 0 10 210 10 10 1.0
202 1 9 210 9 9 0.9
203 0 10 210 10 10 1.0
204 0 10 210 10 10 1.0
205 0 10 211 10 10 1.0
206 0 10 211 10 10 1.0
206 1 7 211 7 7 0.7
207 0 10 211 10 10 1.0
208 0 10 211 10 10 1.0
208 1 9 211 9 9 0.9
209 0 10 211 10 10 1.0
210 0 10 211 10 10 1.0
211 0 10 211 10 10 1.0
211 1 1 211 1 1 0.1
212 0 10 212 10 10 1.0
213 0 10 212 10 10 1.0
214 0 10 213 10 10 1.0
215 0 10 213 10 10 1.0
216 0 10 213 10 10 1.0
217 0 10 213 10 10 1.0
218 0 10 213 10 10 1.0
218 1 7 213 7 7 0.7
219 0 10 213 10 10 1.0
220 0 10 213 10 10 1.0
221 0 10 213 10 10 1.0
221 1 9 213 9 9 0.9
222 0 10 213 10 10 1.0
223 0 10 213 10 10 1.0
223 1 7 213 7 7 0.7
224 0 10 213 10 10 1.0
225 0 10 213 10 10 1.0
225 1 7 214 7 7 0.7
226 0 10 214 10 10 1.0
227 0 10 214 10 10 1.0
228 0 10 214 10 10 1.0
228 1 4 214 4 4 0.4
229 0 10 214 10 10 1.0
230 0 10 214 10 10 1.0
231 0 10 214 10 10 1.0
232 0 10 214 10 10 1.0
232 1 6 214 6 6 0.6
233 0 10 214 10 10 1.0
234 0 10 214 10 10 1.0
234 1 6 215 6 6 0.6
235 0 10 215 10 10 1.0
235 1 9 215 9 9 0.9
236 0 10 215 10 10 1.0
237 0 10 215 10 10 1.0
238 0 10 215 10 10 1.0
239 0 10 215 10 10 1.0
240 0 10 215 10 10 1.0
240 1 9 215 9 9 0.9
241 0 10 215 10 10 1.0
242 0 10 215 10 10 1.0
242 1 9 215 9 9 0.9
243 0 10 215 10 10 1.0
244 0 10 215 10 10 1.0
244 1 9 216 9 9 0.9
245 1 7 216 7 7 0.7
245 0 10 216 10 10 1.0
246 0 10 216 10 10 1.0
247 0 10 216 10 10 1.0
248 0 10 216 10 10 1.0
248 1 3 216 3 3 0.3
249 0 10 216 10 10 1.0
250 0 10 216 10 10 1.0
250 1 9 216 9 9 0.9
251 0 10 216 10 10 1.0
252 0 10 216 10 10 1.0
253 0 10 216 10 10 1.0
253 1 5 216 5 5 0.5
254 0 10 217 10 10 1.0
255 0 10 217 10 10 1.0
256 0 10 217 10 10 1.0
256 1 5 217 5 5 0.5
257 0 10 217 10 10 1.0
258 0 10 217 10 10 1.0
259 0 10 217 10 10 1.0
259 1 6 217 6 6 0.6
260 0 10 217 10 10 1.0
261 0 10 218 10 10 1.0
262 0 10 218 10 10 1.0
262 1 8 218 8 8 0.8
263 0 10 218 10 10 1.0
264 0 10 218 10 10 1.0
264 1 5 218 5 5 0.5
265 1 8 218 8 8 0.8
265 0 10 218 10 10 1.0
266 0 10 218 10 10 1.0
267 0 10 218 10 10 1.0
267 1 5 218 5 5 0.5
268 0 10 218 10 10 1.0
269 0 10 218 10 10 1.0
270 0 10 218 10 10 1.0
271 0 10 218 10 10 1.0
271 1 9 218 9 9 0.9
272 0 10 218 10 10 1.0
273 0 10 218 10 10 1.0
274 0 10 218 10 10 1.0
275 0 10 218 10 10 1.0
276 0 10 218 10 10 1.0
277 0 10 218 10 10 1.0
278 0 10 218 10 10 1.0
278 1 7 218 7 7 0.7
279 0 10 218 10 10 1.0
280 0 10 218 10 10 1.0
280 1 5 218 5 5 0.5
281 0 10 218 10 10 1.0
281 1 4 218 4 4 0.4
282 0 10 218 10 10 1.0
283 0 10 218 10 10 1.0
284 0 10 218 10 10 1.0
285 0 10 218 10 10 1.0
286 0 10 218 10 10 1.0
286 1 9 218 9 9 0.9
287 0 10 218 10 10 1.0
288 0 10 218 10 10 1.0
289 0 10 218 10 10 1.0
289 1 7 220 7 7 0.7
290 0 10 220 10 10 1.0
291 0 10 220 10 10 1.0
292 0 10 220 10 10 1.0
292 1 6 220 6 6 0.6
293 0 10 220 10 10 1.0
294 0 10 220 10 10 1.0
294 1 5 220 5 5 0.5
295 0 10 220 10 10 1.0
296 0 10 220 10 10 1.0
296 1 5 220 5 5 0.5
297 0 10 220 10 10 1.0
298 0 10 220 10 10 1.0
299 0 10 221 10 10 1.0
300 0 10 221 10 10 1.0
301 0 10 221 10 10 1.0
301 1 9 221 9 9 0.9
302 0 10 221 10 10 1.0
303 0 10 221 10 10 1.0
304 0 10 221 10 10 1.0
304 1 5 221 5 5 0.5
305 0 10 221 10 10 1.0
305 1 8 221 8 8 0.8
306 0 10 221 10 10 1.0
306 1 5 221 5 5 0.5
307 0 10 221 10 10 1.0
308 0 10 221 10 10 1.0
309 0 10 221 10 10 1.0
309 1 5 221 5 5 0.5
310 1 9 221 9 9 0.9
310 0 10 221 10 10 1.0
311 0 10 221 10 10 1.0
312 0 10 221 10 10 1.0
312 1 5 221 5 5 0.5
313 0 10 221 10 10 1.0
314 0 10 221 10 10 1.0
315 0 10 221 10 10 1.0
