gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 6 4 8 4 4 0.4
1 3 8 34 8 8 0.8
2 3 8 45 8 8 0.8
2 4 4 47 4 4 0.4
2 2 9 47 9 9 0.9
3 4 4 47 4 4 0.4
4 4 4 47 4 4 0.4
4 3 8 51 8 8 0.8
5 4 4 51 4 4 0.4
5 3 8 51 8 8 0.8
6 4 4 55 4 4 0.4
7 4 4 55 4 4 0.4
7 3 8 55 8 8 0.8
8 4 4 57 4 4 0.4
9 4 4 61 4 4 0.4
10 4 4 63 4 4 0.4
11 4 0 68 0 0 0.0
12 2 9 68 9 9 0.9
12 3 4 70 4 4 0.4
13 2 9 71 9 9 0.9
13 3 5 73 5 5 0.5
14 2 9 73 9 9 0.9
14 3 0 74 0 0 0.0
15 2 9 74 9 9 0.9
15 3 8 75 8 8 0.8
15 5 6 78 6 6 0.6
16 2 9 78 9 9 0.9
17 2 9 78 9 9 0.9
17 3 7 79 7 7 0.7
18 2 9 82 9 9 0.9
18 3 7 82 7 7 0.7
19 2 8 86 8 8 0.8
19 3 7 87 7 7 0.7
20 3 0 88 0 0 0.0
21 3 0 90 0 0 0.0
21 2 9 90 9 9 0.9
22 3 0 90 0 0 0.0
22 2 9 91 9 9 0.9
23 3 0 91 0 0 0.0
23 2 9 92 9 9 0.9
24 3 0 92 0 0 0.0
25 3 0 94 0 0 0.0
25 2 8 94 8 8 0.8
26 2 9 95 9 9 0.9
26 3 0 95 0 0 0.0
27 3 0 97 0 0 0.0
28 3 0 97 0 0 0.0
28 2 9 99 9 9 0.9
29 3 0 99 0 0 0.0
30 3 0 99 0 0 0.0
30 2 9 100 9 9 0.9
31 3 0 102 0 0 0.0
31 2 9 103 9 9 0.9
32 3 0 103 0 0 0.0
32 2 9 103 9 9 0.9
33 2 9 103 9 9 0.9
33 3 0 103 0 0 0.0
34 2 9 104 9 9 0.9
34 3 0 104 0 0 0.0
35 3 0 104 0 0 0.0
36 3 0 104 0 0 0.0
37 3 0 105 0 0 0.0
37 2 9 106 9 9 0.9
38 3 0 106 0 0 0.0
39 2 9 110 9 9 0.9
39 3 0 111 0 0 0.0
40 3 0 113 0 0 0.0
41 3 0 115 0 0 0.0
42 3 0 117 0 0 0.0
43 3 0 118 0 0 0.0
44 3 0 118 0 0 0.0
44 2 9 118 9 9 0.9
45 3 0 118 0 0 0.0
45 2 9 119 9 9 0.9
46 3 0 119 0 0 0.0
46 2 9 119 9 9 0.9
47 3 0 119 0 0 0.0
47 2 9 120 9 9 0.9
48 3 0 121 0 0 0.0
48 2 9 121 9 9 0.9
49 3 0 121 0 0 0.0
49 2 9 121 9 9 0.9
50 3 0 121 0 0 0.0
50 2 9 121 9 9 0.9
51 3 0 121 0 0 0.0
52 3 0 124 0 0 0.0
53 3 0 124 0 0 0.0
54 3 0 126 0 0 0.0
55 3 0 127 0 0 0.0
56 3 0 127 0 0 0.0
56 2 9 127 9 9 0.9
57 3 0 128 0 0 0.0
58 3 0 129 0 0 0.0
59 3 0 129 0 0 0.0
59 2 9 129 9 9 0.9
60 3 0 129 0 0 0.0
61 3 0 130 0 0 0.0
61 2 9 130 9 9 0.9
62 3 0 130 0 0 0.0
62 2 9 131 9 9 0.9
63 3 0 132 0 0 0.0
64 3 0 132 0 0 0.0
65 3 0 133 0 0 0.0
65 2 9 133 9 9 0.9
66 3 0 134 0 0 0.0
66 2 9 134 9 9 0.9
67 3 0 135 0 0 0.0
67 2 9 135 9 9 0.9
68 3 0 136 0 0 0.0
69 3 0 137 0 0 0.0
70 3 0 137 0 0 0.0
70 2 9 138 9 9 0.9
71 3 0 138 0 0 0.0
72 3 0 138 0 0 0.0
73 3 0 140 0 0 0.0
74 3 0 142 0 0 0.0
75 3 0 142 0 0 0.0
75 2 9 142 9 9 0.9
76 3 0 142 0 0 0.0
76 2 9 142 9 9 0.9
77 3 0 142 0 0 0.0
77 2 9 142 9 9 0.9
78 3 0 142 0 0 0.0
79 3 0 144 0 0 0.0
79 2 10 145 10 10 1.0
80 3 0 145 0 0 0.0
81 3 0 145 0 0 0.0
81 2 9 145 9 9 0.9
82 3 0 145 0 0 0.0
82 2 9 146 9 9 0.9
83 3 0 146 0 0 0.0
84 3 0 147 0 0 0.0
85 3 0 148 0 0 0.0
86 3 0 148 0 0 0.0
87 3 0 148 0 0 0.0
87 2 9 150 9 9 0.9
88 2 9 150 9 9 0.9
88 3 0 150 0 0 0.0
89 3 0 151 0 0 0.0
90 3 0 153 0 0 0.0
90 2 9 154 9 9 0.9
91 3 0 154 0 0 0.0
91 2 9 154 9 9 0.9
92 3 0 154 0 0 0.0
93 3 0 155 0 0 0.0
93 2 9 155 9 9 0.9
94 3 0 156 0 0 0.0
95 3 0 156 0 0 0.0
96 3 0 157 0 0 0.0
96 2 9 157 9 9 0.9
97 3 0 158 0 0 0.0
98 3 0 159 0 0 0.0
98 2 9 159 9 9 0.9
99 3 0 159 0 0 0.0
100 3 0 160 0 0 0.0
101 3 0 160 0 0 0.0
102 3 0 160 0 0 0.0
103 2 9 162 9 9 0.9
103 3 0 162 0 0 0.0
104 3 0 163 0 0 0.0
105 3 0 163 0 0 0.0
105 2 9 163 9 9 0.9
106 3 0 163 0 0 0.0
106 2 9 163 9 9 0.9
107 3 0 163 0 0 0.0
108 3 0 163 0 0 0.0
108 2 9 163 9 9 0.9
109 2 9 163 9 9 0.9
109 3 0 163 0 0 0.0
110 3 0 164 0 0 0.0
111 2 9 164 9 9 0.9
111 3 0 164 0 0 0.0
112 3 0 164 0 0 0.0
112 2 9 165 9 9 0.9
113 3 0 165 0 0 0.0
114 3 0 165 0 0 0.0
115 3 0 165 0 0 0.0
116 3 0 165 0 0 0.0
117 2 9 166 9 9 0.9
117 3 0 166 0 0 0.0
118 3 0 167 0 0 0.0
119 3 0 168 0 0 0.0
119 2 9 169 9 9 0.9
120 3 0 169 0 0 0.0
121 3 0 170 0 0 0.0
121 2 9 170 9 9 0.9
122 3 0 170 0 0 0.0
122 2 9 170 9 9 0.9
123 3 0 170 0 0 0.0
124 3 0 172 0 0 0.0
124 2 9 172 9 9 0.9
125 3 0 172 0 0 0.0
126 3 0 173 0 0 0.0
127 3 0 173 0 0 0.0
127 2 9 173 9 9 0.9
128 2 9 173 9 9 0.9
128 3 0 173 0 0 0.0
129 3 0 173 0 0 0.0
130 3 0 174 0 0 0.0
131 3 0 174 0 0 0.0
132 3 0 174 0 0 0.0
132 2 9 174 9 9 0.9
133 3 0 174 0 0 0.0
134 3 0 174 0 0 0.0
135 3 0 174 0 0 0.0
135 2 9 175 9 9 0.9
136 3 0 175 0 0 0.0
137 3 0 175 0 0 0.0
138 3 0 175 0 0 0.0
138 2 9 175 9 9 0.9
139 3 0 175 0 0 0.0
139 2 9 175 9 9 0.9
140 3 0 175 0 0 0.0
140 2 9 175 9 9 0.9
141 3 0 175 0 0 0.0
142 3 0 175 0 0 0.0
143 3 0 175 0 0 0.0
144 3 0 175 0 0 0.0
145 2 9 177 9 9 0.9
145 3 0 177 0 0 0.0
146 3 0 178 0 0 0.0
147 2 9 178 9 9 0.9
147 3 0 178 0 0 0.0
148 3 0 179 0 0 0.0
149 3 0 179 0 0 0.0
149 2 9 179 9 9 0.9
150 3 0 179 0 0 0.0
150 2 9 179 9 9 0.9
151 3 0 180 0 0 0.0
152 3 0 180 0 0 0.0
152 2 9 180 9 9 0.9
153 3 0 181 0 0 0.0
153 2 9 181 9 9 0.9
154 3 0 181 0 0 0.0
154 2 9 181 9 9 0.9
155 2 10 182 10 10 1.0
155 3 0 182 0 0 0.0
156 3 0 183 0 0 0.0
157 3 0 183 0 0 0.0
158 3 0 183 0 0 0.0
159 3 0 183 0 0 0.0
160 3 0 183 0 0 0.0
161 3 0 184 0 0 0.0
162 3 0 185 0 0 0.0
162 2 9 185 9 9 0.9
163 3 0 185 0 0 0.0
163 2 9 185 9 9 0.9
164 3 0 185 0 0 0.0
165 3 0 185 0 0 0.0
166 2 9 185 9 9 0.9
166 3 0 185 0 0 0.0
167 3 0 185 0 0 0.0
168 3 0 185 0 0 0.0
169 3 0 186 0 0 0.0
170 3 0 187 0 0 0.0
170 2 9 187 9 9 0.9
171 3 0 187 0 0 0.0
172 3 0 187 0 0 0.0
173 3 0 188 0 0 0.0
