gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 1 10 1 1 0.1
1 5 0 15 0 0 0.0
1 3 2 44 2 2 0.2
2 5 0 45 0 0 0.0
2 4 1 45 1 1 0.1
3 5 0 48 0 0 0.0
4 5 0 49 0 0 0.0
5 5 0 55 0 0 0.0
6 5 0 58 0 0 0.0
7 5 0 62 0 0 0.0
8 5 0 64 0 0 0.0
9 5 0 69 0 0 0.0
10 5 0 74 0 0 0.0
11 5 0 74 0 0 0.0
12 5 0 77 0 0 0.0
13 5 0 81 0 0 0.0
14 5 0 86 0 0 0.0
15 5 0 89 0 0 0.0
16 5 0 93 0 0 0.0
17 5 0 95 0 0 0.0
18 5 0 100 0 0 0.0
19 5 0 101 0 0 0.0
20 5 0 104 0 0 0.0
21 5 0 108 0 0 0.0
22 5 0 110 0 0 0.0
23 5 0 112 0 0 0.0
24 5 0 115 0 0 0.0
24 3 2 115 2 2 0.2
25 5 0 116 0 0 0.0
26 5 0 119 0 0 0.0
27 5 0 124 0 0 0.0
28 5 0 126 0 0 0.0
29 5 0 130 0 0 0.0
30 5 0 133 0 0 0.0
31 5 0 134 0 0 0.0
32 5 0 135 0 0 0.0
33 5 0 137 0 0 0.0
34 5 0 140 0 0 0.0
35 4 1 143 1 1 0.1
35 5 0 143 0 0 0.0
36 5 0 146 0 0 0.0
37 5 0 146 0 0 0.0
38 5 0 147 0 0 0.0
39 5 0 151 0 0 0.0
40 5 0 154 0 0 0.0
41 5 0 154 0 0 0.0
42 5 0 156 0 0 0.0
43 5 0 156 0 0 0.0
44 5 0 156 0 0 0.0
45 5 0 158 0 0 0.0
46 5 0 158 0 0 0.0
47 5 0 158 0 0 0.0
48 5 0 160 0 0 0.0
49 5 0 162 0 0 0.0
50 5 0 162 0 0 0.0
51 5 0 163 0 0 0.0
52 5 0 163 0 0 0.0
53 5 0 163 0 0 0.0
54 5 0 165 0 0 0.0
55 5 0 165 0 0 0.0
56 5 0 165 0 0 0.0
57 5 0 166 0 0 0.0
58 5 0 166 0 0 0.0
59 5 0 166 0 0 0.0
60 5 0 166 0 0 0.0
61 5 0 168 0 0 0.0
