gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 8 7 8 8 0.8
1 4 4 31 4 4 0.4
2 3 10 53 10 10 1.0
2 4 0 54 0 0 0.0
3 2 8 55 8 8 0.8
3 1 10 57 10 10 1.0
4 4 0 57 0 0 0.0
5 4 0 59 0 0 0.0
6 4 0 63 0 0 0.0
6 3 10 65 10 10 1.0
7 4 0 65 0 0 0.0
8 4 0 66 0 0 0.0
9 4 0 70 0 0 0.0
10 4 0 73 0 0 0.0
11 4 0 75 0 0 0.0
12 4 0 79 0 0 0.0
13 4 0 81 0 0 0.0
14 4 0 84 0 0 0.0
15 4 0 89 0 0 0.0
16 4 0 90 0 0 0.0
17 4 0 93 0 0 0.0
17 3 10 95 10 10 1.0
18 4 0 95 0 0 0.0
18 3 9 97 9 9 0.9
19 4 0 98 0 0 0.0
20 4 0 99 0 0 0.0
21 4 0 103 0 0 0.0
22 4 0 106 0 0 0.0
22 3 10 107 10 10 1.0
23 4 0 108 0 0 0.0
23 3 10 111 10 10 1.0
24 4 0 112 0 0 0.0
25 4 0 113 0 0 0.0
26 4 0 114 0 0 0.0
27 4 0 115 0 0 0.0
27 3 10 115 10 10 1.0
28 4 0 115 0 0 0.0
29 4 0 118 0 0 0.0
30 4 0 121 0 0 0.0
30 3 10 121 10 10 1.0
31 4 0 122 0 0 0.0
31 3 10 122 10 10 1.0
32 4 0 123 0 0 0.0
32 3 10 124 10 10 1.0
33 4 0 125 0 0 0.0
34 3 10 126 10 10 1.0
34 4 0 127 0 0 0.0
35 4 0 128 0 0 0.0
36 4 0 128 0 0 0.0
37 4 0 131 0 0 0.0
38 4 0 132 0 0 0.0
39 4 0 133 0 0 0.0
40 4 0 136 0 0 0.0
40 3 10 136 10 10 1.0
41 4 0 136 0 0 0.0
41 3 10 137 10 10 1.0
42 4 0 138 0 0 0.0
43 4 0 140 0 0 0.0
44 4 0 140 0 0 0.0
44 3 10 142 10 10 1.0
45 4 0 143 0 0 0.0
45 3 10 144 10 10 1.0
46 4 0 144 0 0 0.0
47 4 0 146 0 0 0.0
48 4 0 146 0 0 0.0
48 3 10 146 10 10 1.0
49 4 0 146 0 0 0.0
50 4 0 146 0 0 0.0
51 4 0 150 0 0 0.0
51 3 10 150 10 10 1.0
52 4 0 150 0 0 0.0
52 3 10 151 10 10 1.0
53 4 0 152 0 0 0.0
54 4 0 153 0 0 0.0
55 4 0 155 0 0 0.0
56 4 0 155 0 0 0.0
57 4 0 155 0 0 0.0
58 4 0 157 0 0 0.0
58 3 10 159 10 10 1.0
59 4 0 159 0 0 0.0
59 3 10 162 10 10 1.0
60 4 0 163 0 0 0.0
61 4 0 166 0 0 0.0
62 4 0 166 0 0 0.0
62 3 9 167 9 9 0.9
63 4 0 168 0 0 0.0
63 3 10 168 10 10 1.0
64 4 0 168 0 0 0.0
64 3 10 168 10 10 1.0
65 4 0 169 0 0 0.0
65 3 10 169 10 10 1.0
66 4 0 169 0 0 0.0
67 4 0 169 0 0 0.0
68 4 0 170 0 0 0.0
69 4 0 171 0 0 0.0
70 4 0 172 0 0 0.0
71 4 0 174 0 0 0.0
71 3 10 174 10 10 1.0
72 4 0 176 0 0 0.0
73 4 0 176 0 0 0.0
73 3 10 176 10 10 1.0
74 4 0 176 0 0 0.0
74 3 10 177 10 10 1.0
75 4 0 177 0 0 0.0
76 3 10 178 10 10 1.0
76 4 0 178 0 0 0.0
77 4 0 179 0 0 0.0
78 4 0 180 0 0 0.0
79 4 0 183 0 0 0.0
80 4 0 184 0 0 0.0
80 3 10 184 10 10 1.0
81 4 0 185 0 0 0.0
