gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 0 33 0 0 0.0
1 2 2 38 2 2 0.2
2 4 0 43 0 0 0.0
3 4 0 47 0 0 0.0
4 4 0 48 0 0 0.0
5 4 0 49 0 0 0.0
6 4 0 53 0 0 0.0
7 4 0 54 0 0 0.0
7 3 2 55 2 2 0.2
8 4 0 56 0 0 0.0
9 4 0 61 0 0 0.0
10 4 0 64 0 0 0.0
11 4 0 66 0 0 0.0
11 3 2 67 2 2 0.2
12 4 0 68 0 0 0.0
13 3 0 70 0 0 0.0
14 2 1 73 1 1 0.1
15 3 0 73 0 0 0.0
16 3 0 77 0 0 0.0
16 2 3 77 3 3 0.3
17 3 0 78 0 0 0.0
18 3 0 79 0 0 0.0
19 3 0 82 0 0 0.0
19 2 3 83 3 3 0.3
20 2 3 83 3 3 0.3
20 3 0 83 0 0 0.0
21 3 0 85 0 0 0.0
22 3 0 87 0 0 0.0
23 3 0 87 0 0 0.0
24 3 0 89 0 0 0.0
25 3 0 91 0 0 0.0
26 3 0 93 0 0 0.0
27 3 0 94 0 0 0.0
28 3 0 95 0 0 0.0
29 3 0 101 0 0 0.0
30 3 0 104 0 0 0.0
31 3 0 104 0 0 0.0
32 3 0 106 0 0 0.0
33 3 0 106 0 0 0.0
34 3 0 108 0 0 0.0
35 3 0 111 0 0 0.0
36 3 0 111 0 0 0.0
36 2 3 111 3 3 0.3
37 3 0 111 0 0 0.0
37 2 3 111 3 3 0.3
38 3 0 111 0 0 0.0
39 3 0 114 0 0 0.0
39 2 3 114 3 3 0.3
40 3 0 114 0 0 0.0
41 3 0 114 0 0 0.0
42 3 0 115 0 0 0.0
43 3 0 116 0 0 0.0
43 2 3 116 3 3 0.3
44 3 0 117 0 0 0.0
45 3 0 119 0 0 0.0
46 3 0 119 0 0 0.0
46 2 1 121 1 1 0.1
47 3 0 122 0 0 0.0
48 3 0 123 0 0 0.0
49 3 0 123 0 0 0.0
50 3 0 124 0 0 0.0
51 3 0 124 0 0 0.0
52 3 0 125 0 0 0.0
53 3 0 127 0 0 0.0
53 2 3 127 3 3 0.3
54 3 0 127 0 0 0.0
54 2 3 128 3 3 0.3
55 3 0 128 0 0 0.0
56 3 0 129 0 0 0.0
57 3 0 131 0 0 0.0
58 3 0 132 0 0 0.0
59 3 0 132 0 0 0.0
60 3 0 135 0 0 0.0
61 3 0 136 0 0 0.0
61 2 3 137 3 3 0.3
62 3 0 138 0 0 0.0
63 3 0 139 0 0 0.0
64 3 0 142 0 0 0.0
65 3 0 144 0 0 0.0
66 3 0 144 0 0 0.0
67 3 0 145 0 0 0.0
68 3 0 146 0 0 0.0
69 2 3 147 3 3 0.3
69 3 0 147 0 0 0.0
70 3 0 148 0 0 0.0
70 2 3 149 3 3 0.3
71 3 0 151 0 0 0.0
72 3 0 151 0 0 0.0
73 3 0 152 0 0 0.0
74 3 0 153 0 0 0.0
75 3 0 154 0 0 0.0
76 3 0 155 0 0 0.0
77 3 0 155 0 0 0.0
78 3 0 155 0 0 0.0
78 2 3 157 3 3 0.3
79 3 0 157 0 0 0.0
80 3 0 157 0 0 0.0
81 3 0 158 0 0 0.0
82 3 0 159 0 0 0.0
82 2 3 159 3 3 0.3
83 3 0 159 0 0 0.0
84 2 3 160 3 3 0.3
84 3 0 160 0 0 0.0
85 3 0 160 0 0 0.0
86 3 0 163 0 0 0.0
87 3 0 165 0 0 0.0
87 2 3 165 3 3 0.3
88 3 0 167 0 0 0.0
89 3 0 167 0 0 0.0
90 3 0 167 0 0 0.0
91 3 0 168 0 0 0.0
91 2 3 168 3 3 0.3
