gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 10 10 10 7 1.0
2 4 10 53 10 7 1.0
3 4 10 54 10 7 1.0
4 4 10 62 10 7 1.0
5 4 10 65 10 7 1.0
6 4 10 69 10 7 1.0
7 4 10 71 10 7 1.0
8 4 10 74 10 7 1.0
9 4 10 78 10 7 1.0
10 4 10 78 10 7 1.0
11 4 10 80 10 7 1.0
12 4 10 80 10 7 1.0
13 4 10 83 10 7 1.0
14 4 10 83 10 7 1.0
15 4 10 83 10 7 1.0
16 4 10 86 10 7 1.0
17 4 10 86 10 7 1.0
18 4 10 89 10 7 1.0
19 4 10 90 10 7 1.0
20 4 10 93 10 7 1.0
21 4 10 96 10 7 1.0
22 4 10 97 10 7 1.0
23 4 10 98 10 7 1.0
24 4 10 99 10 7 1.0
25 4 10 99 10 7 1.0
26 4 10 101 10 7 1.0
27 4 10 102 10 7 1.0
28 4 10 102 10 7 1.0
29 4 10 102 10 7 1.0
30 4 10 103 10 7 1.0
31 4 10 104 10 7 1.0
32 4 10 106 10 7 1.0
33 4 10 109 10 7 1.0
34 4 10 112 10 7 1.0
35 4 10 113 10 7 1.0
36 4 10 114 10 7 1.0
37 4 10 114 10 7 1.0
38 4 10 115 10 7 1.0
39 4 10 118 10 7 1.0
40 4 10 120 10 7 1.0
41 4 10 122 10 7 1.0
42 4 10 123 10 7 1.0
43 4 10 125 10 7 1.0
44 4 10 126 10 7 1.0
45 4 10 128 10 7 1.0
46 4 10 129 10 7 1.0
47 4 10 129 10 7 1.0
48 4 10 129 10 7 1.0
49 4 10 129 10 7 1.0
50 4 10 130 10 7 1.0
51 4 10 132 10 7 1.0
52 4 10 132 10 7 1.0
53 4 10 135 10 7 1.0
54 4 10 138 10 7 1.0
55 4 10 140 10 7 1.0
56 4 10 140 10 7 1.0
57 4 10 141 10 7 1.0
57 5 9 142 9 6 0.8571428571428571
58 4 10 142 10 7 1.0
59 4 10 142 10 7 1.0
60 4 10 142 10 7 1.0
61 4 10 143 10 7 1.0
62 4 10 144 10 7 1.0
62 5 3 145 3 0 0.0
63 4 10 147 10 7 1.0
64 4 10 148 10 7 1.0
65 4 10 148 10 7 1.0
66 4 10 148 10 7 1.0
66 5 3 148 3 0 0.0
67 4 10 150 10 7 1.0
68 4 10 150 10 7 1.0
69 4 10 150 10 7 1.0
70 4 10 151 10 7 1.0
71 4 10 152 10 7 1.0
72 4 10 154 10 7 1.0
73 4 10 154 10 7 1.0
74 4 10 154 10 7 1.0
74 5 9 154 9 6 0.8571428571428571
75 4 10 155 10 7 1.0
76 4 10 155 10 7 1.0
77 4 10 155 10 7 1.0
77 5 3 155 3 0 0.0
78 4 10 155 10 7 1.0
79 4 10 155 10 7 1.0
80 4 10 155 10 7 1.0
80 5 9 157 9 6 0.8571428571428571
81 4 10 158 10 7 1.0
82 4 10 161 10 7 1.0
83 4 10 163 10 7 1.0
84 4 10 163 10 7 1.0
85 4 10 164 10 7 1.0
86 4 10 164 10 7 1.0
87 4 10 164 10 7 1.0
88 4 10 164 10 7 1.0
89 4 10 165 10 7 1.0
90 4 10 166 10 7 1.0
91 4 10 167 10 7 1.0
92 4 10 167 10 7 1.0
93 4 10 167 10 7 1.0
94 4 10 167 10 7 1.0
95 4 10 168 10 7 1.0
96 4 10 169 10 7 1.0
97 4 10 170 10 7 1.0
98 4 10 170 10 7 1.0
99 4 10 170 10 7 1.0
99 5 3 170 3 0 0.0
100 4 10 170 10 7 1.0
101 4 10 170 10 7 1.0
102 4 10 170 10 7 1.0
103 4 10 170 10 7 1.0
104 4 10 170 10 7 1.0
105 4 10 171 10 7 1.0
106 4 10 172 10 7 1.0
107 4 10 172 10 7 1.0
108 4 10 172 10 7 1.0
109 4 10 172 10 7 1.0
110 4 10 172 10 7 1.0
111 4 10 172 10 7 1.0
112 4 10 172 10 7 1.0
113 4 10 172 10 7 1.0
114 4 10 172 10 7 1.0
115 4 10 172 10 7 1.0
116 4 10 173 10 7 1.0
117 4 10 174 10 7 1.0
118 4 10 174 10 7 1.0
119 4 10 175 10 7 1.0
120 4 10 175 10 7 1.0
120 5 9 176 9 6 0.8571428571428571
121 5 9 176 9 6 0.8571428571428571
121 4 10 176 10 7 1.0
122 4 10 176 10 7 1.0
123 4 10 177 10 7 1.0
124 4 10 177 10 7 1.0
125 4 10 178 10 7 1.0
126 4 10 178 10 7 1.0
127 4 10 178 10 7 1.0
128 5 9 179 9 6 0.8571428571428571
128 4 10 179 10 7 1.0
129 4 10 180 10 7 1.0
130 4 10 180 10 7 1.0
131 4 10 180 10 7 1.0
132 4 10 181 10 7 1.0
133 4 10 181 10 7 1.0
134 4 10 181 10 7 1.0
135 4 10 181 10 7 1.0
135 5 9 181 9 6 0.8571428571428571
136 4 10 181 10 7 1.0
137 4 10 181 10 7 1.0
138 4 10 182 10 7 1.0
139 4 10 182 10 7 1.0
140 4 10 182 10 7 1.0
140 5 9 182 9 6 0.8571428571428571
141 4 10 182 10 7 1.0
142 4 10 184 10 7 1.0
143 4 10 184 10 7 1.0
144 4 10 184 10 7 1.0
145 4 10 184 10 7 1.0
