gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 70.0 70.0 0.0 0.0 3.0
2 70.0 70.0 0.0 0.0 3.0
3 70.0 70.0 0.0 0.0 3.0
4 70.0 70.0 0.0 0.0 3.0
5 70.0 70.0 0.0 0.0 3.0
6 70.0 70.0 0.0 0.0 3.0
7 70.0 70.0 0.0 0.0 3.0
8 78.0 78.0 0.0 0.0 3.0
9 78.0 78.0 0.0 0.0 3.0
10 78.0 78.0 0.0 0.0 3.0
11 78.0 78.0 0.0 0.0 3.0
12 78.0 78.0 0.0 0.0 3.0
13 78.0 78.0 0.0 0.0 3.0
14 78.0 78.0 0.0 0.0 3.0
15 78.0 78.0 0.0 0.0 3.0
16 78.0 78.0 0.0 0.0 3.0
17 78.0 78.0 0.0 0.0 3.0
18 78.0 78.0 0.0 0.0 3.0
19 78.0 78.0 0.0 0.0 3.0
20 78.0 78.0 0.0 0.0 3.0
21 78.0 78.0 0.0 0.0 3.0
22 78.0 78.0 0.0 0.0 3.0
23 80.0 80.0 0.0 0.0 2.0
24 80.0 80.0 0.0 0.0 2.0
25 84.0 84.0 0.0 0.0 2.0
26 84.0 84.0 0.0 0.0 2.0
27 84.0 84.0 0.0 0.0 2.0
28 84.0 84.0 0.0 0.0 2.0
29 84.0 84.0 0.0 0.0 2.0
30 84.0 84.0 0.0 0.0 2.0
31 84.0 84.0 0.0 0.0 2.0
32 84.0 84.0 0.0 0.0 2.0
33 84.0 84.0 0.0 0.0 2.0
34 84.0 84.0 0.0 0.0 2.0
35 84.0 84.0 0.0 0.0 2.0
36 84.0 84.0 0.0 0.0 2.0
37 84.0 84.0 0.0 0.0 2.0
38 84.0 84.0 0.0 0.0 2.0
39 84.0 84.0 0.0 0.0 2.0
40 84.0 84.0 0.0 0.0 2.0
41 84.0 84.0 0.0 0.0 2.0
42 84.0 84.0 0.0 0.0 2.0
43 84.0 84.0 0.0 0.0 2.0
44 84.0 84.0 0.0 0.0 2.0
45 84.0 84.0 0.0 0.0 2.0
46 84.0 84.0 0.0 0.0 2.0
47 84.0 84.0 0.0 0.0 2.0
48 84.0 84.0 0.0 0.0 2.0
49 84.0 84.0 0.0 0.0 2.0
50 84.0 84.0 0.0 0.0 2.0
51 84.0 84.0 0.0 0.0 2.0
52 84.0 84.0 0.0 0.0 2.0
53 84.0 84.0 0.0 0.0 2.0
54 84.0 84.0 0.0 0.0 2.0
55 84.0 84.0 0.0 0.0 2.0
56 84.0 84.0 0.0 0.0 2.0
57 84.0 84.0 0.0 0.0 2.0
58 84.0 84.0 0.0 0.0 2.0
59 84.0 84.0 0.0 0.0 2.0
60 84.0 84.0 0.0 0.0 2.0
61 84.0 84.0 0.0 0.0 2.0
62 84.0 84.0 0.0 0.0 2.0
63 84.0 84.0 0.0 0.0 2.0
64 84.0 84.0 0.0 0.0 2.0
65 84.0 84.0 0.0 0.0 2.0
66 84.0 84.0 0.0 0.0 2.0
67 84.0 84.0 0.0 0.0 2.0
68 84.0 84.0 0.0 0.0 2.0
69 84.0 84.0 0.0 0.0 2.0
70 84.0 84.0 0.0 0.0 2.0
71 84.0 84.0 0.0 0.0 2.0
72 84.0 84.0 0.0 0.0 2.0
73 84.0 84.0 0.0 0.0 2.0
74 84.0 84.0 0.0 0.0 2.0
75 84.0 84.0 0.0 0.0 2.0
76 84.0 84.0 0.0 0.0 2.0
77 84.0 84.0 0.0 0.0 2.0
78 84.0 84.0 0.0 0.0 2.0
79 84.0 84.0 0.0 0.0 2.0
80 84.0 84.0 0.0 0.0 2.0
81 84.0 84.0 0.0 0.0 2.0
82 84.0 84.0 0.0 0.0 2.0
83 84.0 84.0 0.0 0.0 2.0
84 84.0 84.0 0.0 0.0 2.0
85 84.0 84.0 0.0 0.0 2.0
86 84.0 84.0 0.0 0.0 2.0
87 84.0 84.0 0.0 0.0 2.0
88 84.0 84.0 0.0 0.0 2.0
89 84.0 84.0 0.0 0.0 2.0
90 84.0 84.0 0.0 0.0 2.0
91 84.0 84.0 0.0 0.0 2.0
92 84.0 84.0 0.0 0.0 2.0
93 84.0 84.0 0.0 0.0 2.0
94 84.0 84.0 0.0 0.0 2.0
95 84.0 84.0 0.0 0.0 2.0
96 84.0 84.0 0.0 0.0 2.0
97 84.0 84.0 0.0 0.0 2.0
98 84.0 84.0 0.0 0.0 2.0
99 84.0 84.0 0.0 0.0 2.0
100 84.0 84.0 0.0 0.0 2.0
101 84.0 84.0 0.0 0.0 2.0
102 84.0 84.0 0.0 0.0 2.0
103 84.0 84.0 0.0 0.0 2.0
104 84.0 84.0 0.0 0.0 2.0
105 84.0 84.0 0.0 0.0 2.0
106 84.0 84.0 0.0 0.0 2.0
107 84.0 84.0 0.0 0.0 2.0
108 84.0 84.0 0.0 0.0 2.0
109 84.0 84.0 0.0 0.0 2.0
110 84.0 84.0 0.0 0.0 2.0
111 84.0 84.0 0.0 0.0 2.0
112 84.0 84.0 0.0 0.0 2.0
113 84.0 84.0 0.0 0.0 2.0
114 84.0 84.0 0.0 0.0 2.0
115 84.0 84.0 0.0 0.0 2.0
116 84.0 84.0 0.0 0.0 2.0
117 84.0 84.0 0.0 0.0 2.0
118 84.0 84.0 0.0 0.0 2.0
119 84.0 84.0 0.0 0.0 2.0
120 84.0 84.0 0.0 0.0 2.0
121 84.0 84.0 0.0 0.0 2.0
122 84.0 84.0 0.0 0.0 2.0
123 84.0 84.0 0.0 0.0 2.0
124 84.0 84.0 0.0 0.0 2.0
125 84.0 84.0 0.0 0.0 2.0
126 84.0 84.0 0.0 0.0 2.0
127 84.0 84.0 0.0 0.0 2.0
128 84.0 84.0 0.0 0.0 2.0
129 84.0 84.0 0.0 0.0 2.0
130 84.0 84.0 0.0 0.0 2.0
131 84.0 84.0 0.0 0.0 2.0
132 84.0 84.0 0.0 0.0 2.0
133 84.0 84.0 0.0 0.0 2.0
134 84.0 84.0 0.0 0.0 2.0
135 84.0 84.0 0.0 0.0 2.0
136 84.0 84.0 0.0 0.0 2.0
137 84.0 84.0 0.0 0.0 2.0
138 84.0 84.0 0.0 0.0 2.0
139 84.0 84.0 0.0 0.0 2.0
140 84.0 84.0 0.0 0.0 2.0
141 84.0 84.0 0.0 0.0 2.0
142 84.0 84.0 0.0 0.0 2.0
143 84.0 84.0 0.0 0.0 2.0
144 84.0 84.0 0.0 0.0 2.0
145 84.0 84.0 0.0 0.0 2.0
146 84.0 84.0 0.0 0.0 2.0
147 84.0 84.0 0.0 0.0 2.0
148 84.0 84.0 0.0 0.0 2.0
149 84.0 84.0 0.0 0.0 2.0
150 84.0 84.0 0.0 0.0 2.0
151 84.0 84.0 0.0 0.0 2.0
152 84.0 84.0 0.0 0.0 2.0
153 84.0 84.0 0.0 0.0 2.0
154 84.0 84.0 0.0 0.0 2.0
155 84.0 84.0 0.0 0.0 2.0
156 84.0 84.0 0.0 0.0 2.0
157 84.0 84.0 0.0 0.0 2.0
158 84.0 84.0 0.0 0.0 2.0
159 84.0 84.0 0.0 0.0 2.0
160 84.0 84.0 0.0 0.0 2.0
161 84.0 84.0 0.0 0.0 2.0
162 84.0 84.0 0.0 0.0 2.0
163 84.0 84.0 0.0 0.0 2.0
164 84.0 84.0 0.0 0.0 2.0
165 84.0 84.0 0.0 0.0 2.0
166 84.0 84.0 0.0 0.0 2.0
167 84.0 84.0 0.0 0.0 2.0
168 84.0 84.0 0.0 0.0 2.0
169 84.0 84.0 0.0 0.0 2.0
170 84.0 84.0 0.0 0.0 2.0
171 84.0 84.0 0.0 0.0 2.0
172 84.0 84.0 0.0 0.0 2.0
173 84.0 84.0 0.0 0.0 2.0
174 84.0 84.0 0.0 0.0 2.0
175 84.0 84.0 0.0 0.0 2.0
176 84.0 84.0 0.0 0.0 2.0
177 84.0 84.0 0.0 0.0 2.0
178 84.0 84.0 0.0 0.0 2.0
179 84.0 84.0 0.0 0.0 2.0
180 84.0 84.0 0.0 0.0 2.0
181 84.0 84.0 0.0 0.0 2.0
182 84.0 84.0 0.0 0.0 2.0
183 84.0 84.0 0.0 0.0 2.0
184 84.0 84.0 0.0 0.0 2.0
185 84.0 84.0 0.0 0.0 2.0
186 84.0 84.0 0.0 0.0 2.0
187 88.0 88.0 0.0 0.0 2.0
188 88.0 88.0 0.0 0.0 2.0
189 88.0 88.0 0.0 0.0 2.0
190 88.0 88.0 0.0 0.0 2.0
191 88.0 88.0 0.0 0.0 2.0
192 88.0 88.0 0.0 0.0 2.0
193 88.0 88.0 0.0 0.0 2.0
194 88.0 88.0 0.0 0.0 2.0
195 88.0 88.0 0.0 0.0 2.0
196 88.0 88.0 0.0 0.0 2.0
197 88.0 88.0 0.0 0.0 2.0
198 88.0 88.0 0.0 0.0 2.0
199 88.0 88.0 0.0 0.0 2.0
200 88.0 88.0 0.0 0.0 2.0
201 88.0 88.0 0.0 0.0 2.0
202 88.0 88.0 0.0 0.0 2.0
203 88.0 88.0 0.0 0.0 2.0
204 88.0 88.0 0.0 0.0 2.0
205 88.0 88.0 0.0 0.0 2.0
206 88.0 88.0 0.0 0.0 2.0
207 88.0 88.0 0.0 0.0 2.0
208 88.0 88.0 0.0 0.0 2.0
209 88.0 88.0 0.0 0.0 2.0
210 88.0 88.0 0.0 0.0 2.0
211 88.0 88.0 0.0 0.0 2.0
212 88.0 88.0 0.0 0.0 2.0
213 88.0 88.0 0.0 0.0 2.0
214 88.0 88.0 0.0 0.0 2.0
215 88.0 88.0 0.0 0.0 2.0
216 88.0 88.0 0.0 0.0 2.0
217 88.0 88.0 0.0 0.0 2.0
218 88.0 88.0 0.0 0.0 2.0
219 88.0 88.0 0.0 0.0 2.0
220 88.0 88.0 0.0 0.0 2.0
221 88.0 88.0 0.0 0.0 2.0
222 88.0 88.0 0.0 0.0 2.0
223 88.0 88.0 0.0 0.0 2.0
224 88.0 88.0 0.0 0.0 2.0
225 88.0 88.0 0.0 0.0 2.0
226 88.0 88.0 0.0 0.0 2.0
227 88.0 88.0 0.0 0.0 2.0
228 88.0 88.0 0.0 0.0 2.0
229 88.0 88.0 0.0 0.0 2.0
230 88.0 88.0 0.0 0.0 2.0
231 88.0 88.0 0.0 0.0 2.0
232 88.0 88.0 0.0 0.0 2.0
233 88.0 88.0 0.0 0.0 2.0
234 88.0 88.0 0.0 0.0 2.0
235 88.0 88.0 0.0 0.0 2.0
236 88.0 88.0 0.0 0.0 2.0
237 88.0 88.0 0.0 0.0 2.0
238 88.0 88.0 0.0 0.0 2.0
239 88.0 88.0 0.0 0.0 2.0
240 88.0 88.0 0.0 0.0 2.0
241 88.0 88.0 0.0 0.0 2.0
242 88.0 88.0 0.0 0.0 2.0
243 88.0 88.0 0.0 0.0 2.0
244 88.0 88.0 0.0 0.0 2.0
245 88.0 88.0 0.0 0.0 2.0
246 88.0 88.0 0.0 0.0 2.0
247 88.0 88.0 0.0 0.0 2.0
248 88.0 88.0 0.0 0.0 2.0
249 88.0 88.0 0.0 0.0 2.0
250 88.0 88.0 0.0 0.0 2.0
251 88.0 88.0 0.0 0.0 2.0
252 88.0 88.0 0.0 0.0 2.0
253 88.0 88.0 0.0 0.0 2.0
254 88.0 88.0 0.0 0.0 2.0
255 88.0 88.0 0.0 0.0 2.0
256 88.0 88.0 0.0 0.0 2.0
257 88.0 88.0 0.0 0.0 2.0
258 88.0 88.0 0.0 0.0 2.0
259 88.0 88.0 0.0 0.0 2.0
260 88.0 88.0 0.0 0.0 2.0
261 88.0 88.0 0.0 0.0 2.0
262 88.0 88.0 0.0 0.0 2.0
263 88.0 88.0 0.0 0.0 2.0
264 88.0 88.0 0.0 0.0 2.0
265 88.0 88.0 0.0 0.0 2.0
266 88.0 88.0 0.0 0.0 2.0
267 88.0 88.0 0.0 0.0 2.0
268 88.0 88.0 0.0 0.0 2.0
269 88.0 88.0 0.0 0.0 2.0
270 88.0 88.0 0.0 0.0 2.0
271 88.0 88.0 0.0 0.0 2.0
272 88.0 88.0 0.0 0.0 2.0
273 88.0 88.0 0.0 0.0 2.0
274 88.0 88.0 0.0 0.0 2.0
275 88.0 88.0 0.0 0.0 2.0
276 88.0 88.0 0.0 0.0 2.0
277 88.0 88.0 0.0 0.0 2.0
278 88.0 88.0 0.0 0.0 2.0
279 88.0 88.0 0.0 0.0 2.0
280 88.0 88.0 0.0 0.0 2.0
281 88.0 88.0 0.0 0.0 2.0
282 88.0 88.0 0.0 0.0 2.0
283 88.0 88.0 0.0 0.0 2.0
