gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 0.0 0.0 10.0 7.0 2.0
2 0.0 0.0 10.0 7.0 2.0
3 0.0 0.0 10.0 7.0 2.0
4 0.0 0.0 10.0 7.0 2.0
5 0.0 0.0 10.0 7.0 2.0
6 0.0 0.0 10.0 7.0 2.0
7 7.0 7.0 9.0 6.0 3.0
8 7.0 7.0 9.0 6.0 3.0
9 7.0 7.0 9.0 6.0 3.0
10 7.0 7.0 9.0 6.0 3.0
11 7.0 7.0 9.0 6.0 3.0
12 7.0 7.0 9.0 6.0 3.0
13 7.0 7.0 9.0 6.0 3.0
14 7.0 7.0 9.0 6.0 3.0
15 7.0 7.0 9.0 6.0 3.0
16 7.0 7.0 9.0 6.0 3.0
17 7.0 7.0 9.0 6.0 3.0
18 7.0 7.0 9.0 6.0 3.0
19 7.0 7.0 9.0 6.0 3.0
20 7.0 7.0 9.0 6.0 3.0
21 7.0 7.0 9.0 6.0 3.0
22 7.0 7.0 9.0 6.0 3.0
23 7.0 7.0 9.0 6.0 3.0
24 7.0 7.0 9.0 6.0 3.0
25 7.0 7.0 9.0 6.0 3.0
26 7.0 7.0 9.0 6.0 3.0
27 7.0 7.0 9.0 6.0 3.0
28 7.0 7.0 9.0 6.0 3.0
29 7.0 7.0 9.0 6.0 3.0
30 7.0 7.0 9.0 6.0 3.0
31 7.0 7.0 9.0 6.0 3.0
32 7.0 7.0 9.0 6.0 3.0
33 7.0 7.0 9.0 6.0 3.0
34 7.0 7.0 9.0 6.0 3.0
35 7.0 7.0 9.0 6.0 3.0
36 7.0 7.0 9.0 6.0 3.0
37 7.0 7.0 9.0 6.0 3.0
38 7.0 7.0 9.0 6.0 3.0
39 7.0 7.0 9.0 6.0 3.0
40 7.0 7.0 9.0 6.0 3.0
41 7.0 7.0 9.0 6.0 3.0
42 7.0 7.0 9.0 6.0 3.0
43 7.0 7.0 9.0 6.0 3.0
44 7.0 7.0 9.0 6.0 3.0
45 7.0 7.0 9.0 6.0 3.0
46 7.0 7.0 9.0 6.0 3.0
47 7.0 7.0 9.0 6.0 3.0
48 7.0 7.0 9.0 6.0 3.0
49 7.0 7.0 9.0 6.0 3.0
50 7.0 7.0 9.0 6.0 3.0
51 7.0 7.0 9.0 6.0 3.0
52 7.0 7.0 9.0 6.0 3.0
53 7.0 7.0 9.0 6.0 3.0
54 7.0 7.0 9.0 6.0 3.0
55 7.0 7.0 9.0 6.0 3.0
56 7.0 7.0 9.0 6.0 3.0
57 7.0 7.0 9.0 6.0 3.0
58 7.0 7.0 9.0 6.0 3.0
59 21.0 21.0 7.0 4.0 3.0
60 21.0 21.0 7.0 4.0 3.0
61 21.0 21.0 7.0 4.0 3.0
62 21.0 21.0 7.0 4.0 3.0
63 21.0 21.0 7.0 4.0 3.0
64 21.0 21.0 7.0 4.0 3.0
65 21.0 21.0 7.0 4.0 3.0
66 21.0 21.0 7.0 4.0 3.0
67 21.0 21.0 7.0 4.0 3.0
68 21.0 21.0 7.0 4.0 3.0
69 21.0 21.0 7.0 4.0 3.0
70 21.0 21.0 7.0 4.0 3.0
71 21.0 21.0 7.0 4.0 3.0
72 21.0 21.0 7.0 4.0 3.0
73 21.0 21.0 7.0 4.0 3.0
74 21.0 21.0 7.0 4.0 3.0
75 21.0 21.0 7.0 4.0 3.0
76 21.0 21.0 7.0 4.0 3.0
77 21.0 21.0 7.0 4.0 3.0
78 21.0 21.0 7.0 4.0 3.0
79 21.0 21.0 7.0 4.0 3.0
80 21.0 21.0 7.0 4.0 3.0
81 21.0 21.0 7.0 4.0 3.0
82 21.0 21.0 7.0 4.0 3.0
83 21.0 21.0 7.0 4.0 3.0
84 21.0 21.0 7.0 4.0 3.0
85 21.0 21.0 7.0 4.0 3.0
86 21.0 21.0 7.0 4.0 3.0
87 21.0 21.0 7.0 4.0 3.0
88 21.0 21.0 7.0 4.0 3.0
89 21.0 21.0 7.0 4.0 3.0
90 21.0 21.0 7.0 4.0 3.0
91 21.0 21.0 7.0 4.0 3.0
92 21.0 21.0 7.0 4.0 3.0
93 21.0 21.0 7.0 4.0 3.0
94 21.0 21.0 7.0 4.0 3.0
95 21.0 21.0 7.0 4.0 3.0
96 21.0 21.0 7.0 4.0 3.0
97 28.0 28.0 6.0 3.0 3.0
98 28.0 28.0 6.0 3.0 3.0
99 28.0 28.0 6.0 3.0 3.0
100 28.0 28.0 6.0 3.0 3.0
101 28.0 28.0 6.0 3.0 3.0
102 28.0 28.0 6.0 3.0 3.0
103 28.0 28.0 6.0 3.0 3.0
104 28.0 28.0 6.0 3.0 3.0
105 28.0 28.0 6.0 3.0 3.0
106 28.0 28.0 6.0 3.0 3.0
107 28.0 28.0 6.0 3.0 3.0
108 28.0 28.0 6.0 3.0 3.0
109 28.0 28.0 6.0 3.0 3.0
110 28.0 28.0 6.0 3.0 3.0
111 28.0 28.0 6.0 3.0 3.0
112 28.0 28.0 6.0 3.0 3.0
113 28.0 28.0 6.0 3.0 3.0
114 28.0 28.0 6.0 3.0 3.0
115 28.0 28.0 6.0 3.0 3.0
116 28.0 28.0 6.0 3.0 3.0
117 28.0 28.0 6.0 3.0 3.0
118 28.0 28.0 6.0 3.0 3.0
119 28.0 28.0 6.0 3.0 3.0
120 28.0 28.0 6.0 3.0 3.0
121 28.0 28.0 6.0 3.0 3.0
122 28.0 28.0 6.0 3.0 3.0
123 28.0 28.0 6.0 3.0 3.0
124 28.0 28.0 6.0 3.0 3.0
125 28.0 28.0 6.0 3.0 3.0
126 28.0 28.0 6.0 3.0 3.0
127 28.0 28.0 6.0 3.0 3.0
128 28.0 28.0 6.0 3.0 3.0
129 28.0 28.0 6.0 3.0 3.0
130 28.0 28.0 6.0 3.0 3.0
131 28.0 28.0 6.0 3.0 3.0
132 28.0 28.0 6.0 3.0 3.0
133 28.0 28.0 6.0 3.0 3.0
134 28.0 28.0 6.0 3.0 3.0
135 28.0 28.0 6.0 3.0 3.0
136 28.0 28.0 6.0 3.0 3.0
137 28.0 28.0 6.0 3.0 3.0
138 28.0 28.0 6.0 3.0 3.0
139 28.0 28.0 6.0 3.0 3.0
140 28.0 28.0 6.0 3.0 3.0
141 28.0 28.0 6.0 3.0 3.0
142 28.0 28.0 6.0 3.0 3.0
