gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 29.888671875 29.0 4.853515625 4.0 5.0
2 29.888671875 29.0 4.853515625 4.0 5.0
3 29.888671875 29.0 4.853515625 4.0 5.0
4 29.888671875 29.0 4.853515625 4.0 5.0
5 29.888671875 29.0 4.853515625 4.0 5.0
6 29.888671875 29.0 4.853515625 4.0 5.0
7 29.888671875 29.0 4.853515625 4.0 5.0
8 29.888671875 29.0 4.853515625 4.0 5.0
9 29.888671875 29.0 4.853515625 4.0 5.0
10 29.888671875 29.0 4.853515625 4.0 5.0
11 29.888671875 29.0 4.853515625 4.0 5.0
12 29.888671875 29.0 4.853515625 4.0 5.0
13 29.888671875 29.0 4.853515625 4.0 5.0
14 29.888671875 29.0 4.853515625 4.0 5.0
15 29.888671875 29.0 4.853515625 4.0 5.0
16 29.888671875 29.0 4.853515625 4.0 5.0
17 29.888671875 29.0 4.21484375 4.0 6.0
18 29.888671875 29.0 4.21484375 4.0 6.0
19 29.888671875 29.0 4.21484375 4.0 6.0
20 29.89453125 29.0 4.21484375 4.0 6.0
21 29.89453125 29.0 4.21484375 4.0 6.0
22 29.89453125 29.0 4.21484375 4.0 6.0
23 29.89453125 29.0 4.21484375 4.0 6.0
24 29.89453125 29.0 4.21484375 4.0 6.0
25 29.89453125 29.0 4.21484375 4.0 6.0
26 29.89453125 29.0 4.21484375 4.0 6.0
27 29.89453125 29.0 4.21484375 4.0 6.0
28 42.3828125 35.0 2.080078125 2.0 5.0
29 42.3828125 35.0 2.080078125 2.0 5.0
30 42.3828125 35.0 2.080078125 2.0 5.0
31 42.3828125 35.0 2.080078125 2.0 5.0
32 42.3828125 35.0 2.080078125 2.0 5.0
33 42.3828125 35.0 2.080078125 2.0 5.0
34 42.3828125 35.0 2.080078125 2.0 5.0
35 42.3828125 35.0 2.080078125 2.0 5.0
36 42.3828125 35.0 2.080078125 2.0 5.0
37 42.3828125 35.0 2.080078125 2.0 5.0
38 42.3828125 35.0 2.080078125 2.0 5.0
39 42.3828125 35.0 2.080078125 2.0 5.0
40 42.3828125 35.0 2.080078125 2.0 5.0
41 42.3828125 35.0 2.080078125 2.0 5.0
42 42.3828125 35.0 2.080078125 2.0 5.0
43 42.3828125 35.0 2.080078125 2.0 5.0
44 42.3828125 35.0 2.080078125 2.0 5.0
45 42.3828125 35.0 2.080078125 2.0 5.0
46 42.3828125 35.0 2.080078125 2.0 5.0
47 42.3828125 35.0 2.080078125 2.0 5.0
48 42.3828125 35.0 2.080078125 2.0 5.0
49 42.3828125 35.0 2.080078125 2.0 5.0
50 42.3828125 35.0 2.080078125 2.0 5.0
51 42.3828125 35.0 2.080078125 2.0 5.0
52 42.3828125 35.0 2.080078125 2.0 5.0
53 42.3828125 35.0 2.080078125 2.0 5.0
54 42.3828125 35.0 2.080078125 2.0 5.0
55 42.3828125 35.0 2.080078125 2.0 5.0
56 42.3828125 35.0 2.080078125 2.0 5.0
57 42.3828125 35.0 2.080078125 2.0 5.0
58 42.3828125 35.0 2.080078125 2.0 5.0
59 42.3828125 35.0 2.080078125 2.0 5.0
60 42.3828125 35.0 2.080078125 2.0 5.0
61 42.3828125 35.0 2.080078125 2.0 5.0
62 42.3828125 35.0 2.080078125 2.0 5.0
63 42.3828125 35.0 2.080078125 2.0 5.0
64 42.3828125 35.0 2.080078125 2.0 5.0
65 42.3828125 35.0 2.080078125 2.0 5.0
66 42.3828125 35.0 2.080078125 2.0 5.0
67 42.3828125 35.0 2.080078125 2.0 5.0
68 42.3828125 35.0 2.080078125 2.0 5.0
69 42.3828125 35.0 2.080078125 2.0 5.0
70 42.3828125 35.0 2.080078125 2.0 5.0
71 42.3828125 35.0 2.080078125 2.0 5.0
72 42.3828125 35.0 2.080078125 2.0 5.0
73 42.3828125 35.0 2.080078125 2.0 5.0
74 42.3828125 35.0 2.080078125 2.0 5.0
75 42.3828125 35.0 2.080078125 2.0 5.0
76 42.3828125 35.0 2.080078125 2.0 5.0
77 42.3828125 35.0 2.080078125 2.0 5.0
78 42.3828125 35.0 2.080078125 2.0 5.0
79 42.3828125 35.0 2.080078125 2.0 5.0
80 42.3828125 35.0 2.080078125 2.0 5.0
81 42.3828125 35.0 2.080078125 2.0 5.0
82 42.3828125 35.0 2.080078125 2.0 5.0
83 42.3828125 35.0 2.080078125 2.0 5.0
84 42.3828125 35.0 2.080078125 2.0 5.0
85 42.3828125 35.0 2.080078125 2.0 5.0
86 42.3828125 35.0 2.080078125 2.0 5.0
87 42.3828125 35.0 2.080078125 2.0 5.0
88 42.3828125 35.0 2.080078125 2.0 5.0
89 42.3828125 35.0 2.080078125 2.0 5.0
90 42.3828125 35.0 2.080078125 2.0 5.0
91 42.3828125 35.0 2.080078125 2.0 5.0
92 42.3828125 35.0 2.080078125 2.0 5.0
93 42.3828125 35.0 2.080078125 2.0 5.0
94 42.3828125 35.0 2.080078125 2.0 5.0
95 42.3828125 35.0 2.080078125 2.0 5.0
96 42.3828125 35.0 2.080078125 2.0 5.0
97 42.3828125 35.0 2.080078125 2.0 5.0
98 42.3828125 35.0 2.080078125 2.0 5.0
99 42.3828125 35.0 2.080078125 2.0 5.0
100 42.3828125 35.0 2.080078125 2.0 5.0
101 42.3828125 35.0 2.080078125 2.0 5.0
102 42.3828125 35.0 2.080078125 2.0 5.0
103 42.3828125 35.0 2.080078125 2.0 5.0
104 42.3828125 35.0 2.080078125 2.0 5.0
105 42.3828125 35.0 2.080078125 2.0 5.0
