gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 1 9.873046875 13 10 7 1.0
1 3 9.736328125 27 10 7 1.0
1 4 9.55078125 46 10 7 1.0
2 1 9.53125 48 10 7 1.0
3 1 9.521484375 49 10 7 1.0
4 1 9.51171875 50 10 7 1.0
5 1 9.51171875 50 10 7 1.0
6 1 9.501953125 51 10 7 1.0
7 1 9.482421875 53 10 7 1.0
8 1 9.47265625 54 10 7 1.0
9 1 9.462890625 55 10 7 1.0
10 1 9.453125 56 10 7 1.0
11 1 9.453125 56 10 7 1.0
11 2 9.443359375 57 10 7 1.0
12 1 9.43359375 58 10 7 1.0
12 2 9.423828125 59 10 7 1.0
13 1 9.423828125 59 10 7 1.0
14 1 9.404296875 61 10 7 1.0
15 1 9.39453125 62 10 7 1.0
15 2 7.5078125 63 8 5 0.7142857142857143
16 1 9.4921875 65 10 7 1.0
17 1 9.4765625 67 10 7 1.0
18 1 9.4765625 67 10 7 1.0
19 1 9.4765625 67 10 7 1.0
19 2 9.46875 68 10 7 1.0
20 1 9.4453125 71 10 7 1.0
21 1 9.4375 72 10 7 1.0
22 1 9.4375 72 10 7 1.0
23 1 9.4375 72 10 7 1.0
24 1 9.421875 74 10 7 1.0
25 2 7.4140625 75 8 5 0.7142857142857143
25 1 9.40625 76 10 7 1.0
26 1 9.3984375 77 10 7 1.0
26 2 6.466796875 78 7 4 0.5714285714285714
27 1 9.4462890625 81 10 7 1.0
28 1 9.4462890625 81 10 7 1.0
29 1 9.4326171875 83 10 7 1.0
30 1 9.42578125 84 10 7 1.0
31 1 9.42578125 84 10 7 1.0
32 1 9.4189453125 85 10 7 1.0
32 3 9.4052734375 87 10 7 1.0
33 1 9.4052734375 87 10 7 1.0
34 2 8.384765625 90 9 6 0.8571428571428571
34 1 9.3779296875 91 10 7 1.0
35 2 6.3642578125 93 7 4 0.5714285714285714
36 1 9.3642578125 93 10 7 1.0
37 2 6.357421875 94 7 4 0.5714285714285714
37 1 9.34375 96 10 7 1.0
38 2 6.34375 96 7 4 0.5714285714285714
38 1 9.34375 96 10 7 1.0
39 1 9.3369140625 97 10 7 1.0
40 2 6.3232421875 99 7 4 0.5714285714285714
41 1 9.3232421875 99 10 7 1.0
42 2 6.3232421875 99 7 4 0.5714285714285714
42 1 9.3232421875 99 10 7 1.0
43 2 6.302734375 102 7 4 0.5714285714285714
43 1 9.302734375 102 10 7 1.0
44 2 6.2958984375 103 7 4 0.5714285714285714
44 1 9.2958984375 103 10 7 1.0
45 2 6.2890625 104 7 4 0.5714285714285714
46 1 9.2822265625 105 10 7 1.0
47 2 6.2548828125 109 7 4 0.5714285714285714
48 1 9.234375 112 10 7 1.0
49 2 6.220703125 114 7 4 0.5714285714285714
50 1 9.2001953125 117 10 7 1.0
51 2 6.1796875 120 7 4 0.5714285714285714
52 1 9.166015625 122 10 7 1.0
53 2 6.1455078125 125 7 4 0.5714285714285714
54 1 9.1455078125 125 10 7 1.0
55 2 6.1455078125 125 7 4 0.5714285714285714
56 2 6.1455078125 125 7 4 0.5714285714285714
57 2 6.1318359375 127 7 4 0.5714285714285714
58 1 9.1044921875 131 10 7 1.0
59 2 6.0771484375 135 7 4 0.5714285714285714
60 1 9.0771484375 135 10 7 1.0
61 2 6.0771484375 135 7 4 0.5714285714285714
62 2 6.19140625 138 7 4 0.5714285714285714
62 1 9.19140625 138 10 7 1.0
63 2 6.19140625 138 7 4 0.5714285714285714
64 2 6.19140625 138 7 4 0.5714285714285714
65 2 6.185546875 139 7 4 0.5714285714285714
66 1 9.173828125 141 10 7 1.0
66 2 6.16796875 142 7 4 0.5714285714285714
67 2 6.162109375 143 7 4 0.5714285714285714
68 2 6.150390625 145 7 4 0.5714285714285714
69 2 6.14453125 146 7 4 0.5714285714285714
70 2 6.138671875 147 7 4 0.5714285714285714
70 1 9.138671875 147 10 7 1.0
71 2 6.1328125 148 7 4 0.5714285714285714
71 3 6.126953125 149 7 4 0.5714285714285714
72 2 6.12109375 150 7 4 0.5714285714285714
72 1 9.12109375 150 10 7 1.0
73 2 6.115234375 151 7 4 0.5714285714285714
74 2 6.115234375 151 7 4 0.5714285714285714
74 1 9.115234375 151 10 7 1.0
75 1 9.109375 152 10 7 1.0
75 2 6.109375 152 7 4 0.5714285714285714
76 2 6.09765625 154 7 4 0.5714285714285714
77 2 6.091796875 155 7 4 0.5714285714285714
78 2 6.0859375 156 7 4 0.5714285714285714
79 1 9.0859375 156 10 7 1.0
79 2 6.080078125 157 7 4 0.5714285714285714
80 2 6.07421875 158 7 4 0.5714285714285714
81 1 9.07421875 158 10 7 1.0
82 2 6.068359375 159 7 4 0.5714285714285714
83 1 9.05078125 162 10 7 1.0
84 2 6.05078125 162 7 4 0.5714285714285714
84 1 9.05078125 162 10 7 1.0
85 1 9.044921875 163 10 7 1.0
86 2 6.0390625 164 7 4 0.5714285714285714
86 1 9.0390625 164 10 7 1.0
87 1 9.0390625 164 10 7 1.0
87 2 6.033203125 165 7 4 0.5714285714285714
88 1 9.033203125 165 10 7 1.0
89 2 2.5078125 168 3 0 0.0
90 1 9.5048828125 169 10 7 1.0
91 1 9.501953125 170 10 7 1.0
92 1 9.501953125 170 10 7 1.0
93 1 9.4990234375 171 10 7 1.0
94 1 9.4990234375 171 10 7 1.0
95 1 9.4990234375 171 10 7 1.0
96 1 9.49609375 172 10 7 1.0
97 1 9.4931640625 173 10 7 1.0
98 1 9.4873046875 175 10 7 1.0
99 1 9.4873046875 175 10 7 1.0
100 1 9.4873046875 175 10 7 1.0
101 1 9.478515625 178 10 7 1.0
102 1 9.478515625 178 10 7 1.0
103 1 9.478515625 178 10 7 1.0
104 1 9.4697265625 181 10 7 1.0
105 1 9.466796875 182 10 7 1.0
105 2 8.466796875 182 9 6 0.8571428571428571
106 1 9.4638671875 183 10 7 1.0
107 1 9.4638671875 183 10 7 1.0
108 1 9.4609375 184 10 7 1.0
109 1 9.4609375 184 10 7 1.0
110 1 9.4580078125 185 10 7 1.0
111 1 9.4580078125 185 10 7 1.0
112 1 9.455078125 186 10 7 1.0
113 1 9.455078125 186 10 7 1.0
114 1 9.455078125 186 10 7 1.0
115 1 9.4462890625 189 10 7 1.0
116 1 9.4404296875 191 10 7 1.0
117 1 9.4404296875 191 10 7 1.0
118 1 9.4375 192 10 7 1.0
119 1 9.4375 192 10 7 1.0
120 1 9.4375 192 10 7 1.0
121 1 9.4345703125 193 10 7 1.0
122 1 9.4345703125 193 10 7 1.0
123 1 9.431640625 194 10 7 1.0
124 1 9.431640625 194 10 7 1.0
125 1 9.431640625 194 10 7 1.0
126 1 9.4287109375 195 10 7 1.0
127 1 9.42578125 196 10 7 1.0
128 1 9.4169921875 199 10 7 1.0
129 1 9.4140625 200 10 7 1.0
130 1 9.4140625 200 10 7 1.0
131 1 9.4140625 200 10 7 1.0
132 1 9.4140625 200 10 7 1.0
133 1 9.4140625 200 10 7 1.0
134 1 9.4111328125 201 10 7 1.0
135 1 9.4111328125 201 10 7 1.0
136 1 9.408203125 202 10 7 1.0
137 1 9.40234375 204 10 7 1.0
138 1 9.40234375 204 10 7 1.0
139 1 9.40234375 204 10 7 1.0
140 1 9.3994140625 205 10 7 1.0
141 1 9.3994140625 205 10 7 1.0
142 1 9.3994140625 205 10 7 1.0
143 1 9.3994140625 205 10 7 1.0
144 1 9.3994140625 205 10 7 1.0
145 1 9.3994140625 205 10 7 1.0
146 1 9.396484375 206 10 7 1.0
147 1 9.3935546875 207 10 7 1.0
148 1 9.3935546875 207 10 7 1.0
149 1 9.390625 208 10 7 1.0
150 1 9.390625 208 10 7 1.0
151 1 9.3876953125 209 10 7 1.0
152 2 8.384765625 210 9 6 0.8571428571428571
152 1 9.3818359375 211 10 7 1.0
153 1 9.3818359375 211 10 7 1.0
154 1 9.37890625 212 10 7 1.0
155 1 9.37890625 212 10 7 1.0
156 1 9.37890625 212 10 7 1.0
157 2 7.3759765625 213 8 5 0.7142857142857143
157 1 9.3759765625 213 10 7 1.0
158 1 9.3759765625 213 10 7 1.0
159 1 9.3759765625 213 10 7 1.0
160 1 9.3759765625 213 10 7 1.0
161 1 9.3759765625 213 10 7 1.0
162 1 9.3759765625 213 10 7 1.0
163 1 9.3759765625 213 10 7 1.0
164 1 9.3671875 216 10 7 1.0
165 1 9.361328125 218 10 7 1.0
166 1 9.35546875 220 10 7 1.0
167 1 9.3525390625 221 10 7 1.0
168 1 9.3525390625 221 10 7 1.0
169 1 9.349609375 222 10 7 1.0
170 1 9.349609375 222 10 7 1.0
171 1 9.349609375 222 10 7 1.0
172 1 9.3466796875 223 10 7 1.0
173 1 9.34375 224 10 7 1.0
174 1 9.34375 224 10 7 1.0
175 1 9.34375 224 10 7 1.0
176 1 9.3349609375 227 10 7 1.0
177 1 9.3349609375 227 10 7 1.0
177 2 2.3349609375 227 3 0 0.0
178 1 9.3349609375 227 10 7 1.0
179 1 9.3349609375 227 10 7 1.0
180 1 9.3349609375 227 10 7 1.0
181 1 9.33203125 228 10 7 1.0
182 1 9.33203125 228 10 7 1.0
183 2 4.3291015625 229 5 2 0.2857142857142857
183 1 9.3291015625 229 10 7 1.0
184 1 9.326171875 230 10 7 1.0
185 2 6.3203125 232 7 4 0.5714285714285714
185 1 9.3203125 232 10 7 1.0
186 1 9.3173828125 233 10 7 1.0
187 1 9.3173828125 233 10 7 1.0
188 1 9.3173828125 233 10 7 1.0
189 1 9.3173828125 233 10 7 1.0
190 1 9.3115234375 235 10 7 1.0
191 1 9.30859375 236 10 7 1.0
192 1 9.3056640625 237 10 7 1.0
193 1 9.3056640625 237 10 7 1.0
194 1 9.3056640625 237 10 7 1.0
195 1 9.302734375 238 10 7 1.0
196 2 4.302734375 238 5 2 0.2857142857142857
196 1 9.296875 240 10 7 1.0
197 2 2.2939453125 241 3 0 0.0
197 1 9.2939453125 241 10 7 1.0
198 1 9.2939453125 241 10 7 1.0
199 1 9.291015625 242 10 7 1.0
200 1 9.291015625 242 10 7 1.0
201 1 9.291015625 242 10 7 1.0
202 1 9.291015625 242 10 7 1.0
203 1 9.2880859375 243 10 7 1.0
204 1 9.2822265625 245 10 7 1.0
205 1 9.2822265625 245 10 7 1.0
206 2 6.2822265625 245 7 4 0.5714285714285714
206 1 9.279296875 246 10 7 1.0
207 1 9.279296875 246 10 7 1.0
