gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 6 8.8154296875 21 9 6 0.8571428571428571
1 3 9.68359375 36 10 7 1.0
1 5 9.6484375 40 10 7 1.0
2 3 9.5078125 56 10 7 1.0
3 6 8.4990234375 57 9 6 0.8571428571428571
4 3 9.455078125 62 10 7 1.0
5 6 8.4375 64 9 6 0.8571428571428571
6 3 9.4111328125 67 10 7 1.0
7 6 8.349609375 74 9 6 0.8571428571428571
8 3 9.314453125 78 10 7 1.0
9 6 8.2880859375 81 9 6 0.8571428571428571
10 3 9.2529296875 85 10 7 1.0
11 6 8.2177734375 89 9 6 0.8571428571428571
12 3 9.19140625 92 10 7 1.0
13 6 8.1474609375 97 9 6 0.8571428571428571
14 3 9.1298828125 99 10 7 1.0
15 6 8.0771484375 105 9 6 0.8571428571428571
16 3 9.0244140625 111 10 7 1.0
17 6 7.98046875 116 9 6 0.8571428571428571
18 3 8.962890625 118 10 7 1.0
19 6 7.927734375 122 9 6 0.8571428571428571
20 3 8.9189453125 123 10 7 1.0
20 4 2.63671875 124 3 0 0.0
21 3 9.6162109375 131 10 7 1.0
22 3 9.6103515625 133 10 7 1.0
23 3 9.58984375 140 10 7 1.0
24 3 9.583984375 142 10 7 1.0
25 3 9.5751953125 145 10 7 1.0
26 3 9.5634765625 149 10 7 1.0
27 3 9.560546875 150 10 7 1.0
28 3 9.5458984375 155 10 7 1.0
29 3 9.5341796875 159 10 7 1.0
30 3 9.53125 160 10 7 1.0
31 3 9.525390625 162 10 7 1.0
32 3 9.525390625 162 10 7 1.0
33 3 9.51953125 164 10 7 1.0
34 3 9.5078125 168 10 7 1.0
35 4 8.49609375 172 9 6 0.8571428571428571
35 3 9.49609375 172 10 7 1.0
36 3 9.490234375 174 10 7 1.0
37 3 9.4814453125 177 10 7 1.0
38 3 9.4755859375 179 10 7 1.0
38 4 9.47265625 180 10 7 1.0
39 3 9.4638671875 183 10 7 1.0
40 3 9.4580078125 185 10 7 1.0
41 3 9.4521484375 187 10 7 1.0
41 4 9.44921875 188 10 7 1.0
42 3 9.4375 192 10 7 1.0
43 3 9.4287109375 195 10 7 1.0
44 3 9.419921875 198 10 7 1.0
45 3 9.4111328125 201 10 7 1.0
46 3 9.40234375 204 10 7 1.0
47 3 9.396484375 206 10 7 1.0
48 3 9.390625 208 10 7 1.0
49 3 9.384765625 210 10 7 1.0
50 3 9.37890625 212 10 7 1.0
51 3 9.37890625 212 10 7 1.0
52 3 9.3583984375 219 10 7 1.0
53 3 9.3466796875 223 10 7 1.0
54 3 9.337890625 226 10 7 1.0
55 3 9.33203125 228 10 7 1.0
56 3 9.326171875 230 10 7 1.0
57 3 9.3115234375 235 10 7 1.0
58 3 9.30859375 236 10 7 1.0
59 3 8.302734375 238 9 6 0.8571428571428571
60 3 9.296875 240 10 7 1.0
60 4 2.291015625 242 3 0 0.0
61 3 8.2822265625 245 9 6 0.8571428571428571
62 4 2.279296875 246 3 0 0.0
63 3 8.2763671875 247 9 6 0.8571428571428571
64 4 2.2705078125 249 3 0 0.0
65 3 8.2646484375 251 9 6 0.8571428571428571
66 4 2.255859375 254 3 0 0.0
67 3 8.25 256 9 6 0.8571428571428571
68 4 2.2412109375 259 3 0 0.0
68 5 2.23828125 260 3 0 0.0
69 3 8.232421875 262 9 6 0.8571428571428571
70 4 2.2294921875 263 3 0 0.0
71 3 8.2294921875 263 9 6 0.8571428571428571
72 4 2.2294921875 263 3 0 0.0
