gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 7.890625 14 8 8 0.8
1 2 8.890625 16 9 9 0.9
1 7 7.8427734375 23 8 8 0.8
1 1 9.794921875 30 10 10 1.0
1 4 8.765625 40 9 9 0.9
2 5 6.7998046875 41 7 7 0.7
3 2 7.794921875 42 8 8 0.8
4 1 9.7802734375 45 10 10 1.0
5 5 6.775390625 46 7 7 0.7
6 2 3.8564453125 49 4 4 0.4
7 1 9.8447265625 53 10 10 1.0
8 1 7.8388671875 55 8 8 0.8
9 2 3.830078125 58 4 4 0.4
10 1 7.82421875 60 8 8 0.8
11 2 3 63 3 3 0.3
12 1 8 64 8 8 0.8
13 1 8 65 8 8 0.8
14 1 8 65 8 8 0.8
15 1 8 66 8 8 0.8
16 1 8 68 8 8 0.8
17 1 8 69 8 8 0.8
18 1 8 70 8 8 0.8
19 1 8 74 8 8 0.8
20 1 8 74 8 8 0.8
21 1 8 74 8 8 0.8
22 1 8 75 8 8 0.8
23 1 8 77 8 8 0.8
24 1 8 77 8 8 0.8
24 2 7 79 7 7 0.7
25 1 8 80 8 8 0.8
26 1 8 83 8 8 0.8
26 2 7 84 7 7 0.7
27 1 8 84 8 8 0.8
28 1 8 84 8 8 0.8
29 1 8 84 8 8 0.8
30 1 8 84 8 8 0.8
31 1 8 86 8 8 0.8
32 1 8 87 8 8 0.8
33 1 8 87 8 8 0.8
34 1 8 87 8 8 0.8
35 1 8 87 8 8 0.8
36 1 8 87 8 8 0.8
37 1 8 90 8 8 0.8
38 1 8 91 8 8 0.8
39 1 8 93 8 8 0.8
40 1 8 95 8 8 0.8
41 1 8 95 8 8 0.8
41 2 6 96 6 6 0.6
42 1 8 96 8 8 0.8
43 1 8 97 8 8 0.8
44 1 8 97 8 8 0.8
45 1 8 98 8 8 0.8
46 1 8 98 8 8 0.8
47 1 8 98 8 8 0.8
47 2 6 101 6 6 0.6
48 1 8 101 8 8 0.8
49 1 8 104 8 8 0.8
50 1 8 106 8 8 0.8
51 1 8 106 8 8 0.8
52 1 8 106 8 8 0.8
52 2 7 107 7 7 0.7
53 1 8 108 8 8 0.8
54 1 8 108 8 8 0.8
55 1 8 109 8 8 0.8
56 1 5 111 5 5 0.5
57 2 3 112 3 3 0.3
58 2 3 114 3 3 0.3
59 2 3 114 3 3 0.3
60 2 3 115 3 3 0.3
61 2 3 117 3 3 0.3
62 2 3 118 3 3 0.3
63 2 0 122 0 0 0.0
64 1 5 123 5 5 0.5
65 1 5 123 5 5 0.5
66 1 5 123 5 5 0.5
67 1 5 123 5 5 0.5
68 1 5 124 5 5 0.5
69 1 5 124 5 5 0.5
70 1 5 127 5 5 0.5
71 1 5 128 5 5 0.5
72 1 5 130 5 5 0.5
73 1 5 131 5 5 0.5
74 1 5 133 5 5 0.5
75 1 5 134 5 5 0.5
76 1 5 136 5 5 0.5
77 1 5 138 5 5 0.5
78 1 5 140 5 5 0.5
79 1 5 140 5 5 0.5
80 1 5 142 5 5 0.5
81 1 5 142 5 5 0.5
82 1 5 142 5 5 0.5
83 1 5 146 5 5 0.5
84 1 5 148 5 5 0.5
84 2 3 150 3 3 0.3
85 1 5 151 5 5 0.5
86 1 5 153 5 5 0.5
87 1 5 153 5 5 0.5
88 1 5 155 5 5 0.5
89 1 5 155 5 5 0.5
90 1 5 156 5 5 0.5
91 1 5 158 5 5 0.5
92 1 5 158 5 5 0.5
93 1 5 158 5 5 0.5
94 1 5 159 5 5 0.5
95 1 5 162 5 5 0.5
96 1 5 165 5 5 0.5
97 1 5 167 5 5 0.5
98 1 5 167 5 5 0.5
99 1 5 168 5 5 0.5
100 1 5 168 5 5 0.5
101 1 5 169 5 5 0.5
102 1 5 171 5 5 0.5
103 1 5 172 5 5 0.5
104 1 5 172 5 5 0.5
105 1 5 172 5 5 0.5
105 2 4 173 4 4 0.4
106 1 5 174 5 5 0.5
107 1 5 174 5 5 0.5
108 1 5 174 5 5 0.5
109 1 5 174 5 5 0.5
110 1 5 176 5 5 0.5
111 1 5 176 5 5 0.5
112 1 5 177 5 5 0.5
113 1 5 178 5 5 0.5
114 1 5 178 5 5 0.5
115 1 5 179 5 5 0.5
116 1 5 179 5 5 0.5
117 1 5 179 5 5 0.5
118 1 5 181 5 5 0.5
119 1 5 181 5 5 0.5
120 1 5 182 5 5 0.5
121 1 5 182 5 5 0.5
