gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 8 4.8984375 26 5 5 0.5
1 3 8.88671875 29 9 9 0.9
1 4 5.85546875 37 6 6 0.6
2 5 4.9501953125 51 5 5 0.5
2 4 5.9482421875 53 6 6 0.6
3 8 4.9423828125 59 5 5 0.5
4 7 7.94140625 60 8 8 0.8
4 8 4.9326171875 69 5 5 0.5
5 8 3.9306640625 71 4 4 0.4
5 7 7.9287109375 73 8 8 0.8
6 3 6.9248046875 77 7 7 0.7
7 4 2 80 2 2 0.2
8 3 6 86 6 6 0.6
9 4 2 89 2 2 0.2
9 5 1 94 1 1 0.1
10 3 6 94 6 6 0.6
11 3 6 96 6 6 0.6
12 3 4 97 4 4 0.4
13 5 1 98 1 1 0.1
14 5 1 104 1 1 0.1
14 4 2 105 2 2 0.2
15 5 1 108 1 1 0.1
16 5 1 112 1 1 0.1
17 5 1 119 1 1 0.1
18 5 0 123 0 0 0.0
19 3 4 123 4 4 0.4
20 3 4 124 4 4 0.4
21 3 4 126 4 4 0.4
22 2 7 128 7 7 0.7
22 3 4 129 4 4 0.4
23 5 0 131 0 0 0.0
24 5 0 135 0 0 0.0
24 4 2 137 2 2 0.2
25 5 0 139 0 0 0.0
26 5 0 146 0 0 0.0
27 5 0 148 0 0 0.0
28 5 0 154 0 0 0.0
29 5 0 157 0 0 0.0
30 5 0 160 0 0 0.0
30 4 6 161 6 6 0.6
31 5 0 164 0 0 0.0
31 4 2 165 2 2 0.2
32 5 0 167 0 0 0.0
33 5 0 171 0 0 0.0
34 5 0 176 0 0 0.0
34 4 2 179 2 2 0.2
35 5 0 181 0 0 0.0
36 5 0 182 0 0 0.0
37 5 0 186 0 0 0.0
38 5 0 189 0 0 0.0
39 5 0 193 0 0 0.0
40 5 0 199 0 0 0.0
41 5 0 201 0 0 0.0
42 5 0 206 0 0 0.0
42 4 2 207 2 2 0.2
42 3 9 209 9 9 0.9
43 5 0 212 0 0 0.0
44 5 0 216 0 0 0.0
45 5 0 222 0 0 0.0
46 5 0 225 0 0 0.0
46 3 9 228 9 9 0.9
47 5 0 230 0 0 0.0
48 5 0 232 0 0 0.0
48 4 2 232 2 2 0.2
49 5 0 232 0 0 0.0
50 4 2 238 2 2 0.2
50 5 0 238 0 0 0.0
51 5 0 241 0 0 0.0
51 4 3 243 3 3 0.3
52 5 0 243 0 0 0.0
52 4 2 243 2 2 0.2
53 5 0 246 0 0 0.0
53 4 2 247 2 2 0.2
54 5 0 248 0 0 0.0
55 5 0 250 0 0 0.0
55 4 6 251 6 6 0.6
56 5 0 252 0 0 0.0
56 4 7 253 7 7 0.7
57 4 2 257 2 2 0.2
57 5 0 257 0 0 0.0
58 5 0 259 0 0 0.0
59 5 0 264 0 0 0.0
60 5 0 269 0 0 0.0
60 4 2 270 2 2 0.2
61 5 0 271 0 0 0.0
62 5 0 272 0 0 0.0
63 5 0 278 0 0 0.0
64 5 0 282 0 0 0.0
65 5 0 284 0 0 0.0
65 4 2 284 2 2 0.2
66 5 0 286 0 0 0.0
67 5 0 290 0 0 0.0
68 5 0 298 0 0 0.0
68 4 7 300 7 7 0.7
69 5 0 302 0 0 0.0
70 5 0 304 0 0 0.0
71 4 2 309 2 2 0.2
71 5 0 309 0 0 0.0
72 5 0 312 0 0 0.0
73 5 0 316 0 0 0.0
73 4 7 316 7 7 0.7
74 5 0 318 0 0 0.0
74 4 2 319 2 2 0.2
75 5 0 320 0 0 0.0
76 5 0 321 0 0 0.0
76 4 2 323 2 2 0.2
77 5 0 323 0 0 0.0
78 5 0 326 0 0 0.0
