gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 9.7265625 28 10 9 1.0
1 4 8.68359375 36 9 8 0.8888888888888888
2 3 9.54296875 52 10 9 1.0
3 4 8.525390625 54 9 8 0.8888888888888888
3 5 8.5166015625 55 9 8 0.8888888888888888
4 3 9.4990234375 57 10 9 1.0
5 5 8.47265625 60 9 8 0.8888888888888888
6 3 9.455078125 62 10 9 1.0
6 4 8.4462890625 63 9 8 0.8888888888888888
7 3 9.419921875 66 10 9 1.0
8 3 9.40234375 68 10 9 1.0
8 4 8.3583984375 73 9 8 0.8888888888888888
9 3 9.33203125 76 10 9 1.0
10 3 9.3232421875 77 10 9 1.0
10 4 8.3232421875 77 9 8 0.8888888888888888
11 3 9.2705078125 83 10 9 1.0
12 4 8.26171875 84 9 8 0.8888888888888888
12 3 9.26171875 84 10 9 1.0
13 3 9.2353515625 87 10 9 1.0
13 4 8.2265625 88 9 8 0.8888888888888888
14 3 9.1826171875 93 10 9 1.0
15 4 8.15625 96 9 8 0.8888888888888888
16 3 9.1298828125 99 10 9 1.0
17 4 8.12109375 100 9 8 0.8888888888888888
18 3 9.0859375 104 10 9 1.0
19 3 9.0771484375 105 10 9 1.0
19 4 8.0595703125 107 9 8 0.8888888888888888
20 3 9.0419921875 109 10 9 1.0
21 4 7.98046875 116 9 8 0.8888888888888888
22 3 8.9453125 120 10 9 1.0
23 4 7.875 128 9 8 0.8888888888888888
24 3 7.9921875 129 9 8 0.8888888888888888
25 4 7.9609375 133 9 8 0.8888888888888888
26 3 8.953125 134 10 9 1.0
26 4 7.9375 136 9 8 0.8888888888888888
27 4 7.8984375 141 9 8 0.8888888888888888
28 3 8.8984375 141 10 9 1.0
28 4 7.890625 142 9 8 0.8888888888888888
29 4 7.890625 142 9 8 0.8888888888888888
30 4 7.8828125 143 9 8 0.8888888888888888
31 4 7.8671875 145 9 8 0.8888888888888888
31 3 8.8671875 145 10 9 1.0
32 3 7.8515625 147 9 8 0.8888888888888888
33 3 7.8125 152 9 8 0.8888888888888888
34 3 7.8125 152 9 8 0.8888888888888888
34 4 5.947265625 154 7 6 0.6666666666666666
35 3 7.892578125 162 9 8 0.8888888888888888
36 3 7.8720703125 165 9 8 0.8888888888888888
37 3 7.8447265625 169 9 8 0.8888888888888888
38 3 7.8310546875 171 9 8 0.8888888888888888
39 3 7.8037109375 175 9 8 0.8888888888888888
39 4 7.783203125 178 9 8 0.8888888888888888
40 4 5.783203125 178 7 6 0.6666666666666666
40 3 7.783203125 178 9 8 0.8888888888888888
41 3 7.76953125 180 9 8 0.8888888888888888
41 4 5.7626953125 181 7 6 0.6666666666666666
42 3 7.755859375 182 9 8 0.8888888888888888
43 4 5.728515625 186 7 6 0.6666666666666666
44 3 7.6875 192 9 8 0.8888888888888888
45 4 5.673828125 194 7 6 0.6666666666666666
46 3 7.6533203125 197 9 8 0.8888888888888888
47 4 5.6328125 200 7 6 0.6666666666666666
48 3 7.619140625 202 9 8 0.8888888888888888
49 3 7.619140625 202 9 8 0.8888888888888888
49 4 5.619140625 202 7 6 0.6666666666666666
49 5 4.810546875 203 6 5 0.5555555555555556
50 3 7.787109375 207 9 8 0.8888888888888888
51 3 7.76953125 210 9 8 0.8888888888888888
52 3 7.740234375 215 9 8 0.8888888888888888
53 3 7.740234375 215 9 8 0.8888888888888888
54 3 7.72265625 218 9 8 0.8888888888888888
55 3 7.72265625 218 9 8 0.8888888888888888
56 3 7.7109375 220 9 8 0.8888888888888888
57 3 7.693359375 223 9 8 0.8888888888888888
58 3 7.6875 224 9 8 0.8888888888888888
59 3 7.669921875 227 9 8 0.8888888888888888
60 3 7.6640625 228 9 8 0.8888888888888888
61 3 7.658203125 229 9 8 0.8888888888888888
61 4 0.7744140625 231 1 0 0.0
62 3 8.7724609375 233 9 8 0.8888888888888888
63 3 8.771484375 234 9 8 0.8888888888888888
64 3 8.76953125 236 9 8 0.8888888888888888
65 3 8.7666015625 239 9 8 0.8888888888888888
66 3 8.765625 240 9 8 0.8888888888888888
67 3 8.765625 240 9 8 0.8888888888888888
68 3 8.7626953125 243 9 8 0.8888888888888888
