gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 5.0 5.0 9.0 6.0 5.0
2 5.0 5.0 9.0 6.0 5.0
3 5.0 5.0 9.0 6.0 5.0
4 5.0 5.0 9.0 6.0 5.0
5 5.0 5.0 9.0 6.0 5.0
6 5.0 5.0 9.0 6.0 5.0
7 12.0 12.0 8.0 5.0 4.0
8 12.0 12.0 8.0 5.0 4.0
9 12.0 12.0 8.0 5.0 4.0
10 12.0 12.0 8.0 5.0 4.0
11 12.0 12.0 8.0 5.0 4.0
12 12.0 12.0 8.0 5.0 4.0
13 12.0 12.0 8.0 5.0 4.0
14 12.0 12.0 8.0 5.0 4.0
15 12.0 12.0 8.0 5.0 4.0
16 12.0 12.0 8.0 5.0 4.0
17 12.0 12.0 8.0 5.0 4.0
18 22.0 22.0 6.0 3.0 5.0
19 22.0 22.0 6.0 3.0 5.0
20 22.0 22.0 6.0 3.0 5.0
21 22.0 22.0 6.0 3.0 5.0
22 22.0 22.0 6.0 3.0 5.0
23 22.0 22.0 6.0 3.0 5.0
24 22.0 22.0 6.0 3.0 5.0
25 22.0 22.0 6.0 3.0 5.0
26 22.0 22.0 6.0 3.0 5.0
27 22.0 22.0 6.0 3.0 5.0
28 22.0 22.0 6.0 3.0 5.0
29 22.0 22.0 6.0 3.0 5.0
30 22.0 22.0 6.0 3.0 5.0
31 22.0 22.0 6.0 3.0 5.0
32 22.0 22.0 6.0 3.0 5.0
33 22.0 22.0 6.0 3.0 5.0
34 22.0 22.0 6.0 3.0 5.0
35 22.0 22.0 6.0 3.0 5.0
36 22.0 22.0 6.0 3.0 5.0
37 22.0 22.0 6.0 3.0 5.0
38 22.0 22.0 6.0 3.0 5.0
39 22.0 22.0 6.0 3.0 5.0
40 22.0 22.0 6.0 3.0 5.0
41 22.0 22.0 6.0 3.0 5.0
42 22.0 22.0 6.0 3.0 5.0
43 22.0 22.0 6.0 3.0 5.0
44 22.0 22.0 6.0 3.0 5.0
45 22.0 22.0 6.0 3.0 5.0
46 22.0 22.0 6.0 3.0 5.0
47 22.0 22.0 6.0 3.0 5.0
48 22.0 22.0 6.0 3.0 5.0
49 22.0 22.0 6.0 3.0 5.0
50 22.0 22.0 6.0 3.0 5.0
51 22.0 22.0 6.0 3.0 5.0
52 22.0 22.0 6.0 3.0 5.0
53 22.0 22.0 6.0 3.0 5.0
54 22.0 22.0 6.0 3.0 5.0
55 22.0 22.0 6.0 3.0 5.0
56 22.0 22.0 6.0 3.0 5.0
57 22.0 22.0 6.0 3.0 5.0
58 22.0 22.0 6.0 3.0 5.0
59 22.0 22.0 6.0 3.0 5.0
60 22.0 22.0 6.0 3.0 5.0
61 22.0 22.0 6.0 3.0 5.0
62 22.0 22.0 6.0 3.0 5.0
63 22.0 22.0 6.0 3.0 5.0
64 22.0 22.0 6.0 3.0 5.0
65 22.0 22.0 6.0 3.0 5.0
66 22.0 22.0 6.0 3.0 5.0
67 22.0 22.0 6.0 3.0 5.0
68 22.0 22.0 6.0 3.0 5.0
69 22.0 22.0 6.0 3.0 5.0
70 22.0 22.0 6.0 3.0 5.0
71 22.0 22.0 6.0 3.0 5.0
72 22.0 22.0 6.0 3.0 5.0
73 22.0 22.0 6.0 3.0 5.0
74 22.0 22.0 6.0 3.0 5.0
75 22.0 22.0 6.0 3.0 5.0
