gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 6.0 6.0 9.0 8.0 4.0
2 6.0 6.0 9.0 8.0 4.0
3 6.0 6.0 9.0 8.0 4.0
4 6.0 6.0 9.0 8.0 4.0
5 8.0 8.0 9.0 8.0 2.0
6 8.0 8.0 9.0 8.0 2.0
7 8.0 8.0 9.0 8.0 2.0
8 8.0 8.0 9.0 8.0 2.0
9 8.0 8.0 9.0 8.0 2.0
10 8.0 8.0 9.0 8.0 2.0
11 8.0 8.0 9.0 8.0 2.0
12 8.0 8.0 9.0 8.0 2.0
13 8.0 8.0 9.0 8.0 2.0
14 8.0 8.0 9.0 8.0 2.0
15 8.0 8.0 9.0 8.0 2.0
16 8.0 8.0 9.0 8.0 2.0
17 8.0 8.0 9.0 8.0 2.0
18 8.0 8.0 9.0 8.0 2.0
19 8.0 8.0 9.0 8.0 2.0
20 8.0 8.0 9.0 8.0 2.0
21 8.0 8.0 9.0 8.0 2.0
22 8.0 8.0 9.0 8.0 2.0
23 8.0 8.0 9.0 8.0 2.0
24 8.0 8.0 9.0 8.0 2.0
25 8.0 8.0 9.0 8.0 2.0
26 8.0 8.0 9.0 8.0 2.0
27 8.0 8.0 9.0 8.0 2.0
28 8.0 8.0 9.0 8.0 2.0
29 8.0 8.0 9.0 8.0 2.0
30 8.0 8.0 9.0 8.0 2.0
31 8.0 8.0 9.0 8.0 2.0
32 8.0 8.0 9.0 8.0 2.0
33 8.0 8.0 9.0 8.0 2.0
34 8.0 8.0 9.0 8.0 2.0
35 8.0 8.0 9.0 8.0 2.0
36 8.0 8.0 9.0 8.0 2.0
37 8.0 8.0 9.0 8.0 2.0
38 8.0 8.0 9.0 8.0 2.0
39 8.0 8.0 9.0 8.0 2.0
40 8.0 8.0 9.0 8.0 2.0
41 8.0 8.0 9.0 8.0 2.0
42 8.0 8.0 9.0 8.0 2.0
43 8.0 8.0 9.0 8.0 2.0
44 8.0 8.0 9.0 8.0 2.0
45 8.0 8.0 9.0 8.0 2.0
46 8.0 8.0 9.0 8.0 2.0
47 8.0 8.0 9.0 8.0 2.0
48 8.0 8.0 9.0 8.0 2.0
49 8.0 8.0 9.0 8.0 2.0
50 8.0 8.0 9.0 8.0 2.0
51 8.0 8.0 9.0 8.0 2.0
52 8.0 8.0 9.0 8.0 2.0
53 8.0 8.0 9.0 8.0 2.0
54 8.0 8.0 9.0 8.0 2.0
55 8.0 8.0 9.0 8.0 2.0
56 8.0 8.0 9.0 8.0 2.0
57 8.0 8.0 9.0 8.0 2.0
58 8.0 8.0 9.0 8.0 2.0
59 8.0 8.0 9.0 8.0 2.0
60 8.0 8.0 9.0 8.0 2.0
61 8.0 8.0 9.0 8.0 2.0
62 8.0 8.0 9.0 8.0 2.0
63 8.0 8.0 9.0 8.0 2.0
64 8.0 8.0 9.0 8.0 2.0
65 8.0 8.0 9.0 8.0 2.0
66 8.0 8.0 9.0 8.0 2.0
67 8.0 8.0 9.0 8.0 2.0
68 8.0 8.0 9.0 8.0 2.0
69 8.0 8.0 9.0 8.0 2.0
70 8.0 8.0 9.0 8.0 2.0
71 8.0 8.0 9.0 8.0 2.0
72 8.0 8.0 9.0 8.0 2.0
73 8.0 8.0 9.0 8.0 2.0
74 8.0 8.0 9.0 8.0 2.0
