gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
1 4.5341796875 2.0 8.6484375 6.0 8.0
2 6.7587890625 2.0 8.6484375 6.0 8.0
3 13.50390625 9.0 7.408203125 5.0 8.0
4 13.50390625 9.0 7.408203125 5.0 8.0
5 22.0361328125 15.0 6.0380859375 4.0 5.0
6 22.0361328125 15.0 6.0380859375 4.0 5.0
7 22.0361328125 15.0 6.0380859375 4.0 5.0
8 22.0361328125 15.0 6.0380859375 4.0 5.0
9 22.0361328125 15.0 6.0380859375 4.0 5.0
10 22.0361328125 15.0 5.8603515625 4.0 6.0
11 22.0361328125 15.0 5.8603515625 4.0 6.0
12 22.0361328125 15.0 5.8603515625 4.0 6.0
13 22.0361328125 15.0 5.8603515625 4.0 6.0
14 22.0361328125 15.0 5.8603515625 4.0 6.0
15 22.0361328125 15.0 5.8603515625 4.0 6.0
16 31.58984375 20.0 4.353515625 3.0 5.0
17 31.58984375 20.0 4.353515625 3.0 5.0
18 31.58984375 20.0 4.353515625 3.0 5.0
19 31.58984375 20.0 4.353515625 3.0 5.0
20 31.58984375 20.0 4.353515625 3.0 5.0
21 31.58984375 20.0 4.353515625 3.0 5.0
22 31.58984375 20.0 4.353515625 3.0 5.0
23 35.263671875 23.0 3.955078125 3.0 5.0
24 35.263671875 23.0 3.955078125 3.0 5.0
25 35.263671875 23.0 3.955078125 3.0 5.0
26 35.263671875 23.0 3.955078125 3.0 5.0
27 35.263671875 23.0 3.955078125 3.0 5.0
28 35.263671875 23.0 3.955078125 3.0 5.0
29 35.263671875 23.0 3.955078125 3.0 5.0
30 35.263671875 23.0 3.955078125 3.0 5.0
31 35.263671875 23.0 3.955078125 3.0 5.0
32 35.263671875 23.0 3.955078125 3.0 5.0
33 35.263671875 23.0 3.955078125 3.0 5.0
34 35.263671875 23.0 3.955078125 3.0 5.0
35 35.263671875 23.0 3.955078125 3.0 5.0
36 35.263671875 23.0 3.955078125 3.0 5.0
37 35.263671875 23.0 3.955078125 3.0 5.0
38 35.263671875 23.0 3.955078125 3.0 5.0
39 35.263671875 23.0 3.955078125 3.0 5.0
40 35.263671875 23.0 3.955078125 3.0 5.0
41 35.263671875 23.0 3.41015625 3.0 7.0
42 35.263671875 23.0 3.41015625 3.0 7.0
43 35.263671875 23.0 3.41015625 3.0 7.0
44 37.580078125 23.0 3.345703125 3.0 6.0
45 37.580078125 23.0 3.345703125 3.0 6.0
46 37.580078125 23.0 3.345703125 3.0 6.0
47 37.580078125 23.0 3.345703125 3.0 6.0
48 37.580078125 23.0 3.345703125 3.0 6.0
49 37.580078125 23.0 3.345703125 3.0 6.0
50 37.580078125 23.0 3.345703125 3.0 6.0
51 37.580078125 23.0 3.345703125 3.0 6.0
52 37.580078125 23.0 3.345703125 3.0 6.0
53 37.580078125 23.0 3.345703125 3.0 6.0
54 37.580078125 23.0 3.345703125 3.0 6.0
55 37.580078125 23.0 3.345703125 3.0 6.0
56 37.580078125 23.0 3.345703125 3.0 6.0
57 42.4765625 23.0 3.1904296875 3.0 8.0
58 42.4765625 23.0 3.1904296875 3.0 8.0
59 42.4765625 23.0 3.1904296875 3.0 8.0
60 42.4765625 23.0 3.1904296875 3.0 8.0
61 42.4765625 23.0 3.1904296875 3.0 8.0
62 42.7666015625 23.0 3.1552734375 3.0 5.0
63 42.7666015625 23.0 3.1552734375 3.0 5.0
64 42.7666015625 23.0 3.1552734375 3.0 5.0
65 42.7666015625 23.0 3.1552734375 3.0 5.0
66 42.7666015625 23.0 3.1552734375 3.0 5.0
67 42.7666015625 23.0 3.1552734375 3.0 5.0
68 42.7666015625 23.0 3.1552734375 3.0 5.0
69 42.7666015625 23.0 3.1552734375 3.0 5.0
70 42.7666015625 23.0 3.1552734375 3.0 5.0
71 42.7666015625 23.0 3.1552734375 3.0 5.0
72 42.7666015625 23.0 3.1552734375 3.0 5.0
73 42.7666015625 23.0 3.1552734375 3.0 5.0
74 42.7666015625 23.0 3.1552734375 3.0 5.0
75 42.7666015625 23.0 3.1552734375 3.0 5.0
76 42.7666015625 23.0 3.1552734375 3.0 5.0
77 42.7666015625 23.0 3.1552734375 3.0 5.0
78 42.7666015625 23.0 2.076171875 2.0 6.0
79 42.7666015625 23.0 2.076171875 2.0 6.0
80 42.7666015625 23.0 2.076171875 2.0 6.0
81 42.7666015625 23.0 2.076171875 2.0 6.0
82 42.7666015625 24.0 2.076171875 2.0 6.0
83 42.7666015625 24.0 2.076171875 2.0 6.0
84 42.7666015625 24.0 2.076171875 2.0 6.0
85 42.7666015625 24.0 2.076171875 2.0 6.0
86 42.7666015625 24.0 2.076171875 2.0 6.0
87 42.7666015625 24.0 2.076171875 2.0 6.0
88 42.7666015625 24.0 2.076171875 2.0 6.0
89 42.7666015625 24.0 2.076171875 2.0 6.0
90 42.7666015625 24.0 2.076171875 2.0 6.0
91 42.7666015625 24.0 2.076171875 2.0 6.0
92 42.7666015625 24.0 2.076171875 2.0 6.0
93 42.7666015625 24.0 2.076171875 2.0 6.0
94 42.7666015625 24.0 2.076171875 2.0 6.0
95 42.7666015625 24.0 2.076171875 2.0 6.0
96 42.7666015625 24.0 2.076171875 2.0 6.0
97 42.7666015625 24.0 2.076171875 2.0 6.0
98 42.7666015625 24.0 2.076171875 2.0 6.0
99 42.7666015625 24.0 2.076171875 2.0 6.0
100 42.7666015625 24.0 2.076171875 2.0 6.0
101 42.7666015625 24.0 2.076171875 2.0 6.0
102 42.7666015625 24.0 2.076171875 2.0 6.0
103 42.7666015625 24.0 2.076171875 2.0 6.0
104 42.7666015625 24.0 2.076171875 2.0 6.0
105 42.7666015625 24.0 2.076171875 2.0 6.0
106 42.7666015625 24.0 2.076171875 2.0 6.0
107 42.7666015625 24.0 2.076171875 2.0 6.0
108 42.7666015625 24.0 2.076171875 2.0 6.0
109 42.7666015625 24.0 2.076171875 2.0 6.0
110 42.947265625 24.0 2.076171875 2.0 6.0
111 42.947265625 24.0 2.076171875 2.0 6.0
112 42.947265625 24.0 2.076171875 2.0 6.0
113 42.947265625 24.0 2.076171875 2.0 6.0
114 42.947265625 24.0 2.076171875 2.0 6.0
115 44.9736328125 24.0 2.076171875 2.0 6.0
116 44.9736328125 24.0 2.076171875 2.0 6.0
117 44.9736328125 24.0 2.076171875 2.0 6.0
118 44.9736328125 24.0 2.076171875 2.0 6.0
119 44.9736328125 24.0 2.076171875 2.0 6.0
120 44.9736328125 24.0 2.076171875 2.0 6.0
121 44.9736328125 24.0 2.076171875 2.0 6.0
122 44.9736328125 24.0 2.076171875 2.0 6.0
123 44.9736328125 24.0 2.076171875 2.0 6.0
124 44.9736328125 24.0 2.076171875 2.0 6.0
125 45.0 24.0 2.076171875 2.0 6.0
126 45.0 24.0 2.076171875 2.0 6.0
127 45.0 24.0 2.076171875 2.0 6.0
128 45.0 24.0 2.076171875 2.0 6.0
129 45.0 24.0 2.076171875 2.0 6.0
130 45.0 24.0 2.076171875 2.0 6.0
131 45.0 24.0 2.076171875 2.0 6.0
132 45.0 24.0 2.076171875 2.0 6.0
133 45.0 24.0 2.076171875 2.0 6.0
134 45.0 24.0 2.076171875 2.0 6.0
135 45.0 24.0 2.076171875 2.0 6.0
136 45.0 24.0 2.076171875 2.0 6.0
137 45.0 24.0 2.076171875 2.0 6.0
138 45.0 24.0 2.076171875 2.0 6.0
139 45.0 24.0 2.076171875 2.0 6.0
140 45.0 24.0 2.076171875 2.0 6.0
141 45.0 24.0 2.076171875 2.0 6.0
142 45.0 24.0 2.076171875 2.0 6.0
143 45.0 24.0 2.076171875 2.0 6.0
144 45.0 24.0 2.076171875 2.0 6.0
145 45.0 24.0 2.076171875 2.0 6.0
146 45.0 24.0 2.076171875 2.0 6.0
147 45.0 24.0 2.076171875 2.0 6.0
148 45.0 24.0 2.076171875 2.0 6.0
149 45.0 24.0 2.076171875 2.0 6.0
150 47.0 24.0 2.076171875 2.0 6.0
151 47.0 24.0 2.076171875 2.0 6.0
152 47.0 24.0 2.076171875 2.0 6.0
153 47.0 24.0 2.076171875 2.0 6.0
154 47.0 24.0 2.076171875 2.0 6.0
155 47.0 24.0 2.076171875 2.0 6.0
156 47.0 24.0 2.076171875 2.0 6.0
157 47.0 24.0 2.076171875 2.0 6.0
158 47.0 24.0 2.076171875 2.0 6.0
159 47.0 24.0 2.076171875 2.0 6.0
160 47.0 24.0 2.076171875 2.0 6.0
161 47.0 24.0 2.076171875 2.0 6.0
162 47.0 24.0 2.076171875 2.0 6.0
163 47.0 24.0 2.076171875 2.0 6.0
164 47.0 24.0 2.076171875 2.0 6.0
165 47.0 24.0 2.076171875 2.0 6.0
166 47.0 24.0 2.076171875 2.0 6.0
167 47.0 24.0 2.076171875 2.0 6.0
168 47.0 24.0 2.076171875 2.0 6.0
169 47.0 24.0 2.076171875 2.0 6.0
170 47.0 24.0 2.076171875 2.0 6.0
171 47.0 24.0 2.076171875 2.0 6.0
172 47.0 24.0 2.076171875 2.0 6.0
173 47.0 24.0 2.076171875 2.0 6.0
174 47.0 24.0 2.076171875 2.0 6.0
175 47.0 24.0 2.076171875 2.0 6.0
176 47.0 24.0 2.076171875 2.0 6.0
177 47.0 24.0 2.076171875 2.0 6.0
178 47.0 24.0 2.076171875 2.0 6.0
179 47.0 24.0 2.076171875 2.0 6.0
180 47.0 24.0 2.076171875 2.0 6.0
181 47.0 24.0 2.076171875 2.0 6.0
182 47.0 24.0 2.076171875 2.0 6.0
183 47.0 24.0 2.076171875 2.0 6.0
184 47.0 24.0 2.076171875 2.0 6.0
185 47.0 24.0 2.076171875 2.0 6.0
186 47.0 24.0 2.076171875 2.0 6.0
187 47.0 24.0 2.076171875 2.0 6.0
188 47.0 24.0 2.076171875 2.0 6.0
189 47.0 24.0 2.076171875 2.0 6.0
190 47.0 24.0 2.076171875 2.0 6.0
191 47.0 24.0 2.076171875 2.0 6.0
192 47.0 24.0 2.076171875 2.0 6.0
193 47.0 24.0 2.076171875 2.0 6.0
194 47.0 24.0 2.076171875 2.0 6.0
195 47.0 24.0 2.076171875 2.0 6.0
196 47.0 24.0 2.076171875 2.0 6.0
197 47.0 24.0 2.076171875 2.0 6.0
198 47.0 24.0 2.076171875 2.0 6.0
199 48.0 24.0 2.076171875 2.0 6.0
200 48.0 24.0 2.076171875 2.0 6.0
201 48.0 24.0 2.076171875 2.0 6.0
202 48.0 24.0 2.076171875 2.0 6.0
203 48.0 24.0 2.076171875 2.0 6.0
204 48.0 24.0 2.076171875 2.0 6.0
205 48.0 24.0 2.076171875 2.0 6.0
206 48.0 24.0 2.076171875 2.0 6.0
207 48.0 24.0 2.076171875 2.0 6.0
208 48.0 24.0 2.076171875 2.0 6.0
209 48.0 24.0 2.076171875 2.0 6.0
210 48.0 24.0 2.076171875 2.0 6.0
211 48.0 24.0 2.076171875 2.0 6.0
212 48.0 24.0 2.076171875 2.0 6.0
213 48.0 24.0 2.076171875 2.0 6.0
214 48.0 24.0 2.076171875 2.0 6.0
215 48.0 24.0 2.076171875 2.0 6.0
216 48.0 24.0 2.076171875 2.0 6.0
217 58.0 28.0 2.076171875 2.0 6.0
218 58.0 28.0 2.076171875 2.0 6.0
219 58.0 28.0 2.076171875 2.0 6.0
220 58.0 28.0 2.076171875 2.0 6.0
221 58.0 28.0 2.076171875 2.0 6.0
222 58.0 28.0 2.076171875 2.0 6.0
223 58.0 28.0 2.076171875 2.0 6.0
224 58.0 28.0 2.076171875 2.0 6.0
225 58.0 28.0 2.076171875 2.0 6.0
226 58.0 28.0 2.076171875 2.0 6.0
227 58.0 28.0 2.076171875 2.0 6.0
228 58.0 28.0 2.076171875 2.0 6.0
229 58.0 28.0 2.076171875 2.0 6.0
230 58.0 28.0 2.076171875 2.0 6.0
231 58.0 28.0 2.076171875 2.0 6.0
232 58.0 28.0 2.076171875 2.0 6.0
233 58.0 28.0 2.076171875 2.0 6.0
234 58.0 28.0 2.076171875 2.0 6.0
235 58.0 28.0 2.076171875 2.0 6.0
236 58.0 28.0 2.076171875 2.0 6.0
237 58.0 28.0 2.076171875 2.0 6.0
238 58.0 28.0 2.076171875 2.0 6.0
239 58.0 28.0 2.076171875 2.0 6.0
240 58.0 28.0 2.076171875 2.0 6.0
241 58.0 28.0 2.076171875 2.0 6.0
242 58.0 28.0 2.076171875 2.0 6.0
243 58.0 28.0 2.076171875 2.0 6.0
244 58.0 28.0 2.076171875 2.0 6.0
245 58.0 28.0 2.076171875 2.0 6.0
246 58.0 28.0 2.076171875 2.0 6.0
247 58.0 28.0 2.076171875 2.0 6.0
248 58.0 28.0 2.076171875 2.0 6.0
249 58.0 28.0 2.076171875 2.0 6.0
250 58.0 28.0 2.076171875 2.0 6.0
251 58.0 28.0 2.076171875 2.0 6.0
252 58.0 28.0 2.076171875 2.0 6.0
253 58.0 28.0 2.076171875 2.0 6.0
254 58.0 28.0 2.076171875 2.0 6.0
255 58.0 28.0 2.076171875 2.0 6.0
256 58.0 28.0 2.076171875 2.0 6.0
257 58.0 28.0 2.076171875 2.0 6.0
258 58.0 28.0 0.0 0.0 7.0
259 58.0 28.0 0.0 0.0 7.0
260 58.0 28.0 0.0 0.0 7.0
261 58.0 28.0 0.0 0.0 7.0
262 58.0 28.0 0.0 0.0 7.0
263 58.0 28.0 0.0 0.0 7.0
