gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 2 9 2 2 0.2
1 4 1 32 1 1 0.1
1 5 0 45 0 0 0.0
2 4 1 64 1 1 0.1
2 6 0 70 0 0 0.0
2 3 3 85 3 3 0.3
3 4 0 121 0 0 0.0
4 4 0 142 0 0 0.0
4 2 3 151 3 3 0.3
5 4 0 172 0 0 0.0
5 2 1 177 1 1 0.1
6 5 0 198 0 0 0.0
6 3 1 208 1 1 0.1
7 1 7 228 7 7 0.7
7 5 0 234 0 0 0.0
7 4 2 240 2 2 0.2
8 5 0 260 0 0 0.0
8 1 1 271 1 1 0.1
9 2 4 290 4 4 0.4
9 3 0 290 0 0 0.0
10 4 1 297 1 1 0.1
10 1 6 298 6 6 0.6
10 5 0 303 0 0 0.0
11 6 0 320 0 0 0.0
11 2 2 324 2 2 0.2
11 4 1 329 1 1 0.1
12 4 0 331 0 0 0.0
12 3 2 334 2 2 0.2
12 1 7 338 7 7 0.7
13 3 0 345 0 0 0.0
14 4 2 357 2 2 0.2
14 5 0 359 0 0 0.0
14 2 7 361 7 7 0.7
15 2 6 364 6 6 0.6
15 4 0 365 0 0 0.0
15 3 2 370 2 2 0.2
16 3 0 384 0 0 0.0
17 4 1 398 1 1 0.1
17 5 0 401 0 0 0.0
18 4 0 406 0 0 0.0
18 3 2 409 2 2 0.2
19 3 1 417 1 1 0.1
19 5 0 423 0 0 0.0
20 2 4 426 4 4 0.4
20 4 0 430 0 0 0.0
20 3 1 432 1 1 0.1
21 4 0 435 0 0 0.0
22 3 2 436 2 2 0.2
22 5 0 436 0 0 0.0
22 4 1 436 1 1 0.1
23 3 0 443 0 0 0.0
24 4 0 446 0 0 0.0
25 3 0 453 0 0 0.0
26 3 0 461 0 0 0.0
27 0 10 461 10 10 1.0
27 3 1 462 1 1 0.1
27 5 0 465 0 0 0.0
28 4 0 466 0 0 0.0
29 4 0 469 0 0 0.0
30 3 1 470 1 1 0.1
30 5 0 473 0 0 0.0
30 2 7 475 7 7 0.7
31 3 1 478 1 1 0.1
31 4 0 479 0 0 0.0
32 4 0 479 0 0 0.0
32 2 4 480 4 4 0.4
33 4 0 481 0 0 0.0
33 2 3 481 3 3 0.3
34 4 0 488 0 0 0.0
35 5 0 491 0 0 0.0
35 3 3 493 3 3 0.3
35 4 2 493 2 2 0.2
36 4 2 494 2 2 0.2
36 5 0 494 0 0 0.0
36 1 5 494 5 5 0.5
37 7 0 494 0 0 0.0
37 6 1 494 1 1 0.1
37 4 2 496 2 2 0.2
37 3 3 496 3 3 0.3
38 4 1 498 1 1 0.1
38 5 0 498 0 0 0.0
39 5 0 499 0 0 0.0
39 0 10 499 10 10 1.0
39 3 3 499 3 3 0.3
40 2 4 499 4 4 0.4
40 4 1 499 1 1 0.1
40 3 2 500 2 2 0.2
41 4 0 500 0 0 0.0
41 3 2 500 2 2 0.2
42 3 0 500 0 0 0.0
43 4 0 503 0 0 0.0
43 3 1 503 1 1 0.1
44 4 0 503 0 0 0.0
45 3 0 503 0 0 0.0
46 5 0 506 0 0 0.0
46 3 1 506 1 1 0.1
46 2 4 506 4 4 0.4
47 4 1 506 1 1 0.1
47 5 0 506 0 0 0.0
48 4 0 507 0 0 0.0
48 2 5 507 5 5 0.5
49 4 0 507 0 0 0.0
50 3 0 507 0 0 0.0
51 4 0 507 0 0 0.0
52 4 0 507 0 0 0.0
53 2 5 508 5 5 0.5
53 5 0 508 0 0 0.0
53 4 2 508 2 2 0.2
54 5 0 509 0 0 0.0
54 3 1 509 1 1 0.1
55 3 4 509 4 4 0.4
55 4 0 509 0 0 0.0
56 4 0 509 0 0 0.0
56 2 2 509 2 2 0.2
57 5 0 509 0 0 0.0
57 2 1 509 1 1 0.1
58 4 0 510 0 0 0.0
59 3 1 510 1 1 0.1
59 5 0 510 0 0 0.0
59 2 4 510 4 4 0.4
60 2 0 510 0 0 0.0
61 2 3 510 3 3 0.3
61 3 0 511 0 0 0.0
62 3 1 511 1 1 0.1
62 6 0 511 0 0 0.0
63 4 0 511 0 0 0.0
63 2 7 511 7 7 0.7
63 3 2 512 2 2 0.2
64 5 0 512 0 0 0.0
64 2 2 512 2 2 0.2
64 4 1 512 1 1 0.1
65 4 0 512 0 0 0.0
66 3 0 512 0 0 0.0
67 4 0 512 0 0 0.0
67 3 1 512 1 1 0.1
68 5 0 512 0 0 0.0
68 3 1 512 1 1 0.1
69 5 0 512 0 0 0.0
69 1 7 512 7 7 0.7
69 4 2 512 2 2 0.2
70 4 1 512 1 1 0.1
70 8 0 512 0 0 0.0
70 2 2 512 2 2 0.2
71 4 0 512 0 0 0.0
72 4 0 512 0 0 0.0
72 3 3 512 3 3 0.3
73 2 4 512 4 4 0.4
73 3 0 512 0 0 0.0
74 1 3 512 3 3 0.3
74 4 0 512 0 0 0.0
75 2 3 512 3 3 0.3
75 4 0 512 0 0 0.0
76 4 0 512 0 0 0.0
77 2 0 512 0 0 0.0
78 4 0 512 0 0 0.0
79 4 0 512 0 0 0.0
79 3 2 512 2 2 0.2
80 5 0 512 0 0 0.0
80 1 5 512 5 5 0.5
80 3 3 512 3 3 0.3
80 0 10 512 10 10 1.0
80 4 2 512 2 2 0.2
81 5 0 512 0 0 0.0
81 2 1 512 1 1 0.1
82 2 2 512 2 2 0.2
82 4 0 512 0 0 0.0
83 4 1 512 1 1 0.1
83 3 4 512 4 4 0.4
83 5 0 512 0 0 0.0
83 1 5 512 5 5 0.5
84 4 0 512 0 0 0.0
84 2 6 512 6 6 0.6
85 2 3 512 3 3 0.3
85 4 0 512 0 0 0.0
86 5 0 512 0 0 0.0
86 3 1 512 1 1 0.1
87 4 0 512 0 0 0.0
88 3 1 512 1 1 0.1
88 4 0 512 0 0 0.0
89 4 0 512 0 0 0.0
89 2 6 512 6 6 0.6
90 3 1 512 1 1 0.1
90 5 0 512 0 0 0.0
90 2 2 512 2 2 0.2
91 3 0 512 0 0 0.0
92 4 0 512 0 0 0.0
92 3 2 512 2 2 0.2
93 4 0 512 0 0 0.0
94 4 0 512 0 0 0.0
94 3 2 512 2 2 0.2
95 5 0 512 0 0 0.0
95 4 1 512 1 1 0.1
95 3 3 512 3 3 0.3
96 3 2 512 2 2 0.2
96 4 0 512 0 0 0.0
97 3 2 512 2 2 0.2
97 5 0 512 0 0 0.0
97 4 1 512 1 1 0.1
98 4 0 512 0 0 0.0
98 3 1 512 1 1 0.1
99 1 3 512 3 3 0.3
99 4 0 512 0 0 0.0
99 3 2 512 2 2 0.2
100 3 4 512 4 4 0.4
100 4 0 512 0 0 0.0
101 4 0 512 0 0 0.0
101 3 3 512 3 3 0.3
102 2 2 512 2 2 0.2
102 4 0 512 0 0 0.0
103 3 1 512 1 1 0.1
103 2 3 512 3 3 0.3
103 4 0 512 0 0 0.0
104 5 0 512 0 0 0.0
104 3 2 512 2 2 0.2
105 3 1 512 1 1 0.1
105 4 0 512 0 0 0.0
106 4 0 512 0 0 0.0
106 3 3 512 3 3 0.3
107 5 0 512 0 0 0.0
107 4 1 512 1 1 0.1
107 3 4 512 4 4 0.4
107 1 6 512 6 6 0.6
108 3 1 512 1 1 0.1
108 6 0 512 0 0 0.0
109 4 0 512 0 0 0.0
110 4 0 512 0 0 0.0
110 3 1 512 1 1 0.1
111 3 1 512 1 1 0.1
111 4 0 512 0 0 0.0
112 1 6 512 6 6 0.6
112 4 0 512 0 0 0.0
113 6 0 512 0 0 0.0
113 3 1 512 1 1 0.1
114 0 10 512 10 10 1.0
114 3 0 512 0 0 0.0
115 5 0 512 0 0 0.0
115 4 1 512 1 1 0.1
116 4 2 512 2 2 0.2
116 5 0 512 0 0 0.0
117 6 0 512 0 0 0.0
117 3 3 512 3 3 0.3
117 2 5 512 5 5 0.5
117 4 1 512 1 1 0.1
118 4 0 512 0 0 0.0
118 2 3 512 3 3 0.3
119 5 0 512 0 0 0.0
119 4 1 512 1 1 0.1
119 3 2 512 2 2 0.2
120 2 4 512 4 4 0.4
120 3 2 512 2 2 0.2
120 4 0 512 0 0 0.0
121 3 4 512 4 4 0.4
121 4 0 512 0 0 0.0
122 3 0 512 0 0 0.0
123 5 0 512 0 0 0.0
123 3 1 512 1 1 0.1
124 4 1 512 1 1 0.1
124 5 0 512 0 0 0.0
125 2 2 512 2 2 0.2
125 3 0 512 0 0 0.0
126 5 0 512 0 0 0.0
126 4 1 512 1 1 0.1
126 2 4 512 4 4 0.4
127 3 0 512 0 0 0.0
128 4 0 512 0 0 0.0
129 4 0 512 0 0 0.0
129 2 1 512 1 1 0.1
130 5 0 512 0 0 0.0
130 2 1 512 1 1 0.1
131 4 0 512 0 0 0.0
132 6 0 512 0 0 0.0
132 4 2 512 2 2 0.2
132 5 1 512 1 1 0.1
132 2 4 512 4 4 0.4
133 2 5 512 5 5 0.5
133 3 1 512 1 1 0.1
134 4 1 512 1 1 0.1
134 2 5 512 5 5 0.5
134 6 0 512 0 0 0.0
135 2 3 512 3 3 0.3
135 6 0 512 0 0 0.0
135 5 1 512 1 1 0.1
136 4 0 512 0 0 0.0
136 2 1 512 1 1 0.1
136 0 10 512 10 10 1.0
137 3 0 512 0 0 0.0
137 2 1 512 1 1 0.1
138 4 0 512 0 0 0.0
139 3 0 512 0 0 0.0
140 5 0 512 0 0 0.0
140 3 1 512 1 1 0.1
140 1 6 512 6 6 0.6
141 4 0 512 0 0 0.0
141 3 1 512 1 1 0.1
142 5 0 512 0 0 0.0
142 3 1 512 1 1 0.1
143 3 0 512 0 0 0.0
144 4 0 512 0 0 0.0
144 2 5 512 5 5 0.5
145 3 0 512 0 0 0.0
146 3 1 512 1 1 0.1
146 4 0 512 0 0 0.0
147 1 3 512 3 3 0.3
147 3 1 512 1 1 0.1
147 5 0 512 0 0 0.0
148 5 0 512 0 0 0.0
148 2 1 512 1 1 0.1
149 5 0 512 0 0 0.0
149 3 1 512 1 1 0.1
149 2 4 512 4 4 0.4
150 3 0 512 0 0 0.0
151 4 0 512 0 0 0.0
151 2 2 512 2 2 0.2
152 4 0 512 0 0 0.0
153 6 0 512 0 0 0.0
153 2 2 512 2 2 0.2
154 2 4 512 4 4 0.4
154 6 0 512 0 0 0.0
154 4 1 512 1 1 0.1
155 7 0 512 0 0 0.0
