gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 2 20 2 2 0.2
1 4 0 24 0 0 0.0
2 5 0 49 0 0 0.0
2 2 1 51 1 1 0.1
3 5 0 97 0 0 0.0
3 2 1 102 1 1 0.1
4 2 2 141 2 2 0.2
4 3 0 154 0 0 0.0
5 4 0 174 0 0 0.0
5 3 4 197 4 4 0.4
6 4 1 198 1 1 0.1
6 3 2 200 2 2 0.2
6 5 0 205 0 0 0.0
7 3 0 230 0 0 0.0
8 4 2 259 2 2 0.2
8 5 1 268 1 1 0.1
8 6 0 273 0 0 0.0
9 2 2 294 2 2 0.2
9 3 1 294 1 1 0.1
10 5 0 315 0 0 0.0
10 2 3 316 3 3 0.3
11 4 0 330 0 0 0.0
12 3 4 343 4 4 0.4
12 4 0 352 0 0 0.0
13 2 3 353 3 3 0.3
13 4 1 353 1 1 0.1
13 5 0 354 0 0 0.0
14 3 1 366 1 1 0.1
14 5 0 370 0 0 0.0
15 4 0 380 0 0 0.0
15 1 5 381 5 5 0.5
15 3 1 385 1 1 0.1
16 3 0 398 0 0 0.0
17 6 0 408 0 0 0.0
17 4 1 409 1 1 0.1
18 2 5 417 5 5 0.5
18 5 0 420 0 0 0.0
19 2 1 422 1 1 0.1
19 5 0 425 0 0 0.0
20 2 2 433 2 2 0.2
20 4 0 435 0 0 0.0
21 6 0 440 0 0 0.0
21 4 1 447 1 1 0.1
22 5 0 452 0 0 0.0
22 4 3 455 3 3 0.3
23 4 0 457 0 0 0.0
23 3 1 457 1 1 0.1
23 2 3 458 3 3 0.3
24 3 0 462 0 0 0.0
25 4 1 466 1 1 0.1
25 5 0 466 0 0 0.0
25 3 3 471 3 3 0.3
26 5 0 473 0 0 0.0
26 4 1 478 1 1 0.1
27 3 1 481 1 1 0.1
27 5 0 484 0 0 0.0
28 3 0 487 0 0 0.0
29 2 2 487 2 2 0.2
29 4 0 488 0 0 0.0
30 3 2 488 2 2 0.2
30 4 0 490 0 0 0.0
31 4 1 492 1 1 0.1
31 5 0 492 0 0 0.0
32 2 1 495 1 1 0.1
32 5 0 495 0 0 0.0
33 2 5 496 5 5 0.5
33 4 0 496 0 0 0.0
33 3 2 496 2 2 0.2
34 5 0 497 0 0 0.0
34 4 1 497 1 1 0.1
34 2 2 497 2 2 0.2
35 1 3 497 3 3 0.3
35 3 0 497 0 0 0.0
36 3 1 498 1 1 0.1
36 4 0 498 0 0 0.0
37 4 0 498 0 0 0.0
37 3 4 498 4 4 0.4
38 3 2 499 2 2 0.2
38 5 0 499 0 0 0.0
39 2 3 499 3 3 0.3
39 3 0 499 0 0 0.0
40 4 0 501 0 0 0.0
40 2 2 502 2 2 0.2
41 5 0 502 0 0 0.0
41 4 1 502 1 1 0.1
41 2 3 503 3 3 0.3
42 4 1 504 1 1 0.1
42 5 0 504 0 0 0.0
43 3 0 504 0 0 0.0
44 3 2 504 2 2 0.2
44 6 0 504 0 0 0.0
44 4 1 504 1 1 0.1
45 3 0 506 0 0 0.0
45 1 5 506 5 5 0.5
46 3 0 506 0 0 0.0
47 4 0 506 0 0 0.0
47 3 2 506 2 2 0.2
48 4 0 507 0 0 0.0
48 3 1 507 1 1 0.1
49 1 1 508 1 1 0.1
49 5 0 510 0 0 0.0
50 2 2 510 2 2 0.2
50 5 0 510 0 0 0.0
51 3 1 510 1 1 0.1
51 4 0 510 0 0 0.0
51 2 3 510 3 3 0.3
52 5 0 510 0 0 0.0
52 4 2 510 2 2 0.2
52 2 4 510 4 4 0.4
53 6 0 511 0 0 0.0
53 4 1 511 1 1 0.1
54 6 0 511 0 0 0.0
54 4 1 511 1 1 0.1
54 3 2 511 2 2 0.2
54 1 7 511 7 7 0.7
55 5 0 511 0 0 0.0
55 3 1 511 1 1 0.1
56 6 0 511 0 0 0.0
56 4 1 511 1 1 0.1
56 2 2 511 2 2 0.2
57 4 0 511 0 0 0.0
57 3 1 511 1 1 0.1
58 2 4 511 4 4 0.4
58 4 0 511 0 0 0.0
59 3 1 511 1 1 0.1
59 5 0 511 0 0 0.0
60 3 3 511 3 3 0.3
60 4 2 511 2 2 0.2
60 5 0 511 0 0 0.0
61 3 1 511 1 1 0.1
61 5 0 511 0 0 0.0
62 4 2 511 2 2 0.2
62 5 0 511 0 0 0.0
62 3 3 511 3 3 0.3
63 4 0 511 0 0 0.0
63 2 3 511 3 3 0.3
64 4 0 511 0 0 0.0
64 2 1 511 1 1 0.1
65 4 0 511 0 0 0.0
65 1 6 511 6 6 0.6
66 4 3 511 3 3 0.3
66 5 1 511 1 1 0.1
66 6 0 511 0 0 0.0
67 4 0 511 0 0 0.0
67 2 3 511 3 3 0.3
68 4 0 511 0 0 0.0
68 2 1 511 1 1 0.1
69 3 0 511 0 0 0.0
69 2 3 511 3 3 0.3
70 2 2 511 2 2 0.2
70 3 0 511 0 0 0.0
71 3 1 511 1 1 0.1
71 4 0 511 0 0 0.0
72 5 0 511 0 0 0.0
72 2 2 511 2 2 0.2
72 3 1 511 1 1 0.1
73 3 0 511 0 0 0.0
74 3 1 511 1 1 0.1
74 4 0 511 0 0 0.0
75 1 5 511 5 5 0.5
75 4 0 511 0 0 0.0
76 4 0 511 0 0 0.0
76 3 5 511 5 5 0.5
77 4 0 511 0 0 0.0
77 3 1 511 1 1 0.1
78 4 0 511 0 0 0.0
79 2 2 511 2 2 0.2
79 3 0 511 0 0 0.0
80 4 0 511 0 0 0.0
81 2 3 511 3 3 0.3
81 4 0 511 0 0 0.0
81 3 2 512 2 2 0.2
82 5 0 512 0 0 0.0
82 2 2 512 2 2 0.2
83 2 2 512 2 2 0.2
83 4 0 512 0 0 0.0
84 1 6 512 6 6 0.6
84 6 0 512 0 0 0.0
84 4 1 512 1 1 0.1
84 2 3 512 3 3 0.3
85 3 2 512 2 2 0.2
85 6 0 512 0 0 0.0
85 5 1 512 1 1 0.1
86 4 0 512 0 0 0.0
87 4 0 512 0 0 0.0
87 2 2 512 2 2 0.2
88 4 1 512 1 1 0.1
88 8 0 512 0 0 0.0
88 3 2 512 2 2 0.2
89 4 0 512 0 0 0.0
89 2 4 512 4 4 0.4
90 3 0 512 0 0 0.0
91 6 0 512 0 0 0.0
91 1 5 512 5 5 0.5
91 4 1 512 1 1 0.1
91 3 2 512 2 2 0.2
92 3 0 512 0 0 0.0
92 1 5 512 5 5 0.5
93 2 5 512 5 5 0.5
93 4 0 512 0 0 0.0
94 4 0 512 0 0 0.0
94 3 1 512 1 1 0.1
95 4 0 512 0 0 0.0
95 2 2 512 2 2 0.2
96 3 2 512 2 2 0.2
96 4 1 512 1 1 0.1
96 5 0 512 0 0 0.0
97 3 0 512 0 0 0.0
98 2 4 512 4 4 0.4
98 4 0 512 0 0 0.0
99 2 0 512 0 0 0.0
100 2 3 512 3 3 0.3
100 6 0 512 0 0 0.0
100 3 1 512 1 1 0.1
101 3 0 512 0 0 0.0
102 3 1 512 1 1 0.1
102 5 0 512 0 0 0.0
103 2 2 512 2 2 0.2
103 3 1 512 1 1 0.1
103 4 0 512 0 0 0.0
104 5 0 512 0 0 0.0
104 4 1 512 1 1 0.1
104 3 2 512 2 2 0.2
105 5 1 512 1 1 0.1
105 6 0 512 0 0 0.0
105 3 2 512 2 2 0.2
106 2 4 512 4 4 0.4
106 4 0 512 0 0 0.0
106 3 1 512 1 1 0.1
107 4 0 512 0 0 0.0
107 2 3 512 3 3 0.3
108 3 0 512 0 0 0.0
109 5 0 512 0 0 0.0
