gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 6 1.978515625 11 2 2 0.2
1 5 7.9619140625 39 8 8 0.8
1 1 9.9501953125 51 10 10 1.0
2 5 6.923828125 78 7 7 0.7
2 3 7.9140625 88 8 8 0.8
2 6 6.904296875 98 7 7 0.7
3 5 4.8994140625 103 5 5 0.5
3 2 9.8779296875 125 10 10 1.0
3 3 7.869140625 134 8 8 0.8
4 2 8.84765625 156 9 9 0.9
4 5 7.8388671875 165 8 8 0.8
4 7 6.830078125 174 7 7 0.7
5 3 8 192 8 8 0.8
5 6 5 196 5 5 0.5
5 5 6 216 6 6 0.6
6 3 1 250 1 1 0.1
7 6 4 286 4 4 0.4
7 5 7 295 7 7 0.7
7 7 2 304 2 2 0.2
7 4 9 308 9 9 0.9
8 2 4 319 4 4 0.4
8 5 3 322 3 3 0.3
9 4 7 349 7 7 0.7
9 3 10 352 10 10 1.0
9 5 5 361 5 5 0.5
10 6 2 373 2 2 0.2
10 3 9 375 9 9 0.9
10 2 10 376 10 10 1.0
10 5 8 381 8 8 0.8
11 5 9 398 9 9 0.9
11 6 6 405 6 6 0.6
11 4 10 414 10 10 1.0
12 2 10 432 10 10 1.0
12 4 8 439 8 8 0.8
12 5 4 448 4 4 0.4
12 3 9 451 9 9 0.9
13 4 9 456 9 9 0.9
13 3 10 460 10 10 1.0
13 6 2 466 2 2 0.2
13 5 6 478 6 6 0.6
14 5 8 480 8 8 0.8
14 4 9 491 9 9 0.9
14 9 4 499 4 4 0.4
15 5 6 508 6 6 0.6
15 3 9 509 9 9 0.9
15 7 5 515 5 5 0.5
15 4 8 523 8 8 0.8
16 4 4 535 4 4 0.4
16 2 8 543 8 8 0.8
17 3 7 555 7 7 0.7
17 4 6 556 6 6 0.6
17 5 3 568 3 3 0.3
18 6 3 582 3 3 0.3
18 2 10 583 10 10 1.0
18 3 6 585 6 6 0.6
19 4 6 596 6 6 0.6
19 7 4 602 4 4 0.4
19 3 7 602 7 7 0.7
20 3 10 604 10 10 1.0
20 4 3 613 3 3 0.3
21 1 6 627 6 6 0.6
22 8 3 640 3 3 0.3
22 5 6 642 6 6 0.6
22 3 8 646 8 8 0.8
23 3 9 655 9 9 0.9
23 4 6 665 6 6 0.6
23 5 2 666 2 2 0.2
24 3 4 672 4 4 0.4
25 3 6 695 6 6 0.6
25 6 5 701 5 5 0.5
26 2 10 704 10 10 1.0
26 5 4 706 4 4 0.4
27 4 8 721 8 8 0.8
27 3 9 722 9 9 0.9
27 6 3 729 3 3 0.3
27 5 7 731 7 7 0.7
28 2 9 734 9 9 0.9
28 8 5 745 5 5 0.5
28 3 6 745 6 6 0.6
29 3 9 752 9 9 0.9
29 4 7 752 7 7 0.7
29 6 4 755 4 4 0.4
30 6 3 758 3 3 0.3
30 5 7 761 7 7 0.7
30 3 8 763 8 8 0.8
30 1 10 765 10 10 1.0
31 3 6 768 6 6 0.6
31 7 3 773 3 3 0.3
31 6 5 775 5 5 0.5
32 2 9 785 9 9 0.9
32 6 7 786 7 7 0.7
33 3 6 799 6 6 0.6
33 7 5 801 5 5 0.5
33 2 10 802 10 10 1.0
34 5 5 806 5 5 0.5
34 4 7 809 7 7 0.7
35 5 3 815 3 3 0.3
35 2 10 819 10 10 1.0
35 3 9 819 9 9 0.9
35 4 8 824 8 8 0.8
36 3 8 826 8 8 0.8
36 4 7 826 7 7 0.7
36 7 3 834 3 3 0.3
36 5 6 834 6 6 0.6
36 2 9 835 9 9 0.9
37 6 4 837 4 4 0.4
37 4 6 839 6 6 0.6
37 2 8 841 8 8 0.8
38 3 7 849 7 7 0.7
38 6 3 850 3 3 0.3
39 3 10 852 10 10 1.0
39 4 7 858 7 7 0.7
39 6 3 862 3 3 0.3
40 7 4 866 4 4 0.4
40 6 6 869 6 6 0.6
40 4 7 869 7 7 0.7
41 6 3 871 3 3 0.3
41 5 7 874 7 7 0.7
41 4 9 876 9 9 0.9
42 5 8 877 8 8 0.8
42 6 6 878 6 6 0.6
42 9 4 880 4 4 0.4
42 3 9 881 9 9 0.9
43 2 4 888 4 4 0.4
44 3 10 890 10 10 1.0
44 7 3 890 3 3 0.3
44 4 9 892 9 9 0.9
44 5 6 895 6 6 0.6
45 6 5 895 5 5 0.5
45 7 4 896 4 4 0.4
45 3 8 896 8 8 0.8
45 2 10 897 10 10 1.0
46 3 5 900 5 5 0.5
47 3 9 908 9 9 0.9
47 4 6 913 6 6 0.6
48 3 10 913 10 10 1.0
48 4 9 915 9 9 0.9
48 5 5 917 5 5 0.5
48 6 3 921 3 3 0.3
49 4 6 922 6 6 0.6
49 5 4 923 4 4 0.4
50 8 3 927 3 3 0.3
50 5 4 929 4 4 0.4
50 2 6 931 6 6 0.6
51 3 10 936 10 10 1.0
51 4 6 936 6 6 0.6
51 5 4 937 4 4 0.4
52 4 6 942 6 6 0.6
52 6 5 943 5 5 0.5
52 3 9 947 9 9 0.9
53 6 6 950 6 6 0.6
53 4 8 950 8 8 0.8
53 3 9 951 9 9 0.9
54 4 7 952 7 7 0.7
54 7 1 955 1 1 0.1
55 3 6 958 6 6 0.6
55 1 10 958 10 10 1.0
55 4 3 958 3 3 0.3
56 4 6 962 6 6 0.6
56 3 10 964 10 10 1.0
57 5 6 967 6 6 0.6
57 3 9 969 9 9 0.9
57 4 8 969 8 8 0.8
58 3 4 969 4 4 0.4
58 6 3 971 3 3 0.3
59 3 8 971 8 8 0.8
59 6 6 972 6 6 0.6
59 5 7 972 7 7 0.7
60 4 6 974 6 6 0.6
60 2 10 974 10 10 1.0
61 5 7 975 7 7 0.7
61 2 10 975 10 10 1.0
61 3 9 975 9 9 0.9
61 7 3 977 3 3 0.3
61 6 6 977 6 6 0.6
62 6 4 977 4 4 0.4
62 2 8 980 8 8 0.8
63 4 5 980 5 5 0.5
63 2 8 982 8 8 0.8
64 5 6 984 6 6 0.6
64 3 8 985 8 8 0.8
64 4 7 985 7 7 0.7
64 1 10 985 10 10 1.0
65 4 8 987 8 8 0.8
65 6 4 989 4 4 0.4
65 3 9 989 9 9 0.9
66 3 8 989 8 8 0.8
66 4 7 989 7 7 0.7
66 5 4 989 4 4 0.4
67 4 4 991 4 4 0.4
67 3 8 991 8 8 0.8
68 3 4 991 4 4 0.4
69 5 7 993 7 7 0.7
69 7 4 993 4 4 0.4
69 3 8 993 8 8 0.8
70 3 8 994 8 8 0.8
70 5 3 994 3 3 0.3
71 5 9 994 9 9 0.9
71 8 4 994 4 4 0.4
71 4 10 994 10 10 1.0
71 6 5 994 5 5 0.5
72 6 3 996 3 3 0.3
72 2 10 997 10 10 1.0
72 5 5 997 5 5 0.5
73 4 4 998 4 4 0.4
73 3 9 998 9 9 0.9
74 2 8 998 8 8 0.8
74 4 6 998 6 6 0.6
75 3 7 998 7 7 0.7
75 6 4 998 4 4 0.4
75 5 6 998 6 6 0.6
76 5 6 998 6 6 0.6
76 3 10 998 10 10 1.0
76 7 4 998 4 4 0.4
77 1 10 1000 10 10 1.0
77 4 6 1000 6 6 0.6
77 5 4 1000 4 4 0.4
78 6 5 1000 5 5 0.5
78 1 9 1002 9 9 0.9
79 5 7 1002 7 7 0.7
79 2 9 1003 9 9 0.9
79 6 4 1003 4 4 0.4
80 6 2 1003 2 2 0.2
80 3 6 1003 6 6 0.6
81 4 3 1003 3 3 0.3
81 3 9 1003 9 9 0.9
82 3 8 1003 8 8 0.8
82 5 6 1003 6 6 0.6
82 2 10 1004 10 10 1.0
83 6 6 1004 6 6 0.6
83 0 10 1004 10 10 1.0
83 5 7 1005 7 7 0.7
84 3 3 1005 3 3 0.3
85 5 5 1006 5 5 0.5
85 3 7 1006 7 7 0.7
85 2 9 1006 9 9 0.9
86 4 8 1006 8 8 0.8
86 3 9 1006 9 9 0.9
86 6 4 1007 4 4 0.4
87 5 5 1008 5 5 0.5
87 4 9 1008 9 9 0.9
87 2 10 1008 10 10 1.0
88 6 2 1009 2 2 0.2
88 4 9 1011 9 9 0.9
89 4 8 1011 8 8 0.8
89 0 10 1011 10 10 1.0
89 6 3 1011 3 3 0.3
89 2 9 1011 9 9 0.9
90 3 4 1011 4 4 0.4
91 2 10 1012 10 10 1.0
91 3 8 1012 8 8 0.8
92 2 10 1012 10 10 1.0
92 5 6 1012 6 6 0.6
92 4 7 1013 7 7 0.7
93 2 4 1013 4 4 0.4
94 4 5 1013 5 5 0.5
94 2 9 1013 9 9 0.9
95 5 5 1013 5 5 0.5
95 6 3 1013 3 3 0.3
95 3 9 1013 9 9 0.9
95 7 2 1013 2 2 0.2
96 7 3 1014 3 3 0.3
96 2 8 1014 8 8 0.8
96 5 7 1014 7 7 0.7
97 2 10 1015 10 10 1.0
97 5 3 1015 3 3 0.3
97 3 9 1015 9 9 0.9
98 7 2 1015 2 2 0.2
98 4 6 1015 6 6 0.6
99 2 9 1016 9 9 0.9
99 3 4 1016 4 4 0.4
100 9 3 1016 3 3 0.3
100 4 4 1016 4 4 0.4
100 3 9 1016 9 9 0.9
101 4 9 1016 9 9 0.9
101 6 5 1016 5 5 0.5
102 5 4 1016 4 4 0.4
102 3 7 1016 7 7 0.7
102 4 5 1017 5 5 0.5
103 3 8 1017 8 8 0.8
103 2 9 1017 9 9 0.9
103 6 6 1017 6 6 0.6
104 2 10 1017 10 10 1.0
104 3 8 1018 8 8 0.8
104 7 4 1018 4 4 0.4
105 2 10 1018 10 10 1.0
105 6 4 1018 4 4 0.4
105 4 9 1018 9 9 0.9
105 5 8 1018 8 8 0.8
106 4 6 1018 6 6 0.6
106 2 10 1018 10 10 1.0
106 6 3 1018 3 3 0.3
107 3 3 1020 3 3 0.3
108 3 3 1020 3 3 0.3
108 2 8 1020 8 8 0.8
109 4 3 1020 3 3 0.3
109 2 9 1020 9 9 0.9
110 4 7 1020 7 7 0.7
110 2 10 1020 10 10 1.0
110 3 8 1020 8 8 0.8
111 3 10 1020 10 10 1.0
111 8 6 1020 6 6 0.6
111 4 7 1020 7 7 0.7
112 3 7 1020 7 7 0.7
112 4 3 1020 3 3 0.3
113 4 8 1020 8 8 0.8
113 5 7 1020 7 7 0.7
113 3 9 1020 9 9 0.9
114 2 9 1020 9 9 0.9
114 5 3 1020 3 3 0.3
114 4 4 1020 4 4 0.4
115 4 7 1020 7 7 0.7
115 3 9 1020 9 9 0.9
116 5 6 1020 6 6 0.6
116 2 7 1020 7 7 0.7
116 0 10 1020 10 10 1.0
116 6 5 1020 5 5 0.5
117 3 8 1020 8 8 0.8
117 4 4 1020 4 4 0.4
117 8 3 1020 3 3 0.3
118 3 9 1020 9 9 0.9
118 4 4 1020 4 4 0.4
119 3 9 1020 9 9 0.9
119 4 3 1020 3 3 0.3
120 4 4 1020 4 4 0.4
120 6 3 1020 3 3 0.3
120 1 10 1020 10 10 1.0
121 2 8 1020 8 8 0.8
121 4 4 1020 4 4 0.4
121 5 3 1020 3 3 0.3
122 4 9 1020 9 9 0.9
122 5 3 1020 3 3 0.3
123 6 2 1020 2 2 0.2
123 3 4 1020 4 4 0.4
124 4 7 1020 7 7 0.7
124 5 5 1020 5 5 0.5
124 8 3 1020 3 3 0.3
124 3 8 1020 8 8 0.8
125 4 7 1020 7 7 0.7
125 5 4 1020 4 4 0.4
126 7 3 1020 3 3 0.3
126 5 5 1020 5 5 0.5
126 3 10 1020 10 10 1.0
127 6 6 1020 6 6 0.6
127 4 7 1021 7 7 0.7
128 3 10 1021 10 10 1.0
128 4 6 1021 6 6 0.6
129 3 8 1021 8 8 0.8
129 4 7 1021 7 7 0.7
130 4 4 1021 4 4 0.4
130 3 8 1021 8 8 0.8
130 7 2 1021 2 2 0.2
131 4 4 1021 4 4 0.4
132 3 4 1021 4 4 0.4
132 7 3 1021 3 3 0.3
133 3 6 1021 6 6 0.6
133 7 4 1021 4 4 0.4
134 3 8 1022 8 8 0.8
134 5 2 1022 2 2 0.2
134 2 10 1022 10 10 1.0
135 3 4 1022 4 4 0.4
136 2 6 1022 6 6 0.6
137 3 6 1022 6 6 0.6
138 4 1 1022 1 1 0.1
138 3 9 1022 9 9 0.9
139 5 7 1022 7 7 0.7
139 3 9 1022 9 9 0.9
139 6 3 1022 3 3 0.3
140 6 3 1022 3 3 0.3
140 3 8 1022 8 8 0.8
140 5 6 1022 6 6 0.6
140 4 7 1022 7 7 0.7
141 3 6 1022 6 6 0.6
141 2 7 1022 7 7 0.7
142 6 4 1022 4 4 0.4
142 4 8 1022 8 8 0.8
142 5 7 1022 7 7 0.7
143 3 6 1022 6 6 0.6
144 6 4 1022 4 4 0.4
144 3 5 1022 5 5 0.5
145 3 10 1022 10 10 1.0
145 6 3 1022 3 3 0.3
145 4 7 1022 7 7 0.7
146 2 7 1023 7 7 0.7
146 5 4 1023 4 4 0.4
146 4 6 1023 6 6 0.6
147 4 5 1023 5 5 0.5
147 8 4 1024 4 4 0.4
148 2 5 1024 5 5 0.5
148 5 4 1024 4 4 0.4
149 3 7 1024 7 7 0.7
149 8 3 1024 3 3 0.3
150 4 4 1024 4 4 0.4
150 3 8 1024 8 8 0.8
150 2 9 1024 9 9 0.9
151 3 4 1024 4 4 0.4
151 2 9 1024 9 9 0.9
151 6 3 1024 3 3 0.3
152 2 10 1024 10 10 1.0
152 4 3 1024 3 3 0.3
153 3 10 1024 10 10 1.0
153 6 4 1024 4 4 0.4
153 4 9 1024 9 9 0.9
154 5 5 1024 5 5 0.5
154 4 6 1024 6 6 0.6
154 3 9 1024 9 9 0.9
155 5 8 1024 8 8 0.8
155 6 6 1024 6 6 0.6
156 4 5 1024 5 5 0.5
156 3 8 1024 8 8 0.8
157 2 4 1024 4 4 0.4
157 5 0 1024 0 0 0.0
158 7 3 1024 3 3 0.3
158 2 8 1024 8 8 0.8
158 6 7 1024 7 7 0.7
159 7 3 1024 3 3 0.3
159 3 8 1024 8 8 0.8
159 5 6 1024 6 6 0.6
160 3 8 1024 8 8 0.8
160 5 4 1024 4 4 0.4
161 4 7 1024 7 7 0.7
161 2 9 1024 9 9 0.9
161 6 2 1024 2 2 0.2
162 1 10 1024 10 10 1.0
162 7 2 1024 2 2 0.2
162 4 5 1024 5 5 0.5
163 3 7 1024 7 7 0.7
163 4 3 1024 3 3 0.3
163 2 10 1024 10 10 1.0
164 6 6 1024 6 6 0.6
164 1 10 1024 10 10 1.0
164 4 8 1024 8 8 0.8
164 3 9 1024 9 9 0.9
165 7 5 1024 5 5 0.5
165 6 6 1024 6 6 0.6
165 3 7 1024 7 7 0.7
166 4 4 1024 4 4 0.4
166 5 3 1024 3 3 0.3
166 3 8 1024 8 8 0.8
167 4 4 1024 4 4 0.4
167 2 9 1024 9 9 0.9
167 7 3 1024 3 3 0.3
168 8 6 1024 6 6 0.6
168 2 9 1024 9 9 0.9
168 3 8 1024 8 8 0.8
168 7 7 1024 7 7 0.7
169 4 8 1024 8 8 0.8
169 6 2 1024 2 2 0.2
170 5 5 1024 5 5 0.5
170 3 8 1024 8 8 0.8
171 5 4 1024 4 4 0.4
171 2 9 1024 9 9 0.9
171 7 2 1024 2 2 0.2
172 3 7 1024 7 7 0.7
172 8 4 1024 4 4 0.4
173 3 7 1024 7 7 0.7
173 1 10 1024 10 10 1.0
174 4 8 1024 8 8 0.8
174 5 3 1024 3 3 0.3
175 3 5 1024 5 5 0.5
175 2 10 1024 10 10 1.0
176 3 4 1024 4 4 0.4
177 3 8 1024 8 8 0.8
177 6 3 1024 3 3 0.3
177 5 5 1024 5 5 0.5
178 3 7 1024 7 7 0.7
178 4 4 1024 4 4 0.4
179 5 3 1024 3 3 0.3
179 0 10 1024 10 10 1.0
179 4 6 1024 6 6 0.6
180 2 10 1024 10 10 1.0
180 5 4 1024 4 4 0.4
180 4 5 1024 5 5 0.5
180 3 9 1024 9 9 0.9
181 3 9 1024 9 9 0.9
181 4 6 1024 6 6 0.6
181 7 4 1024 4 4 0.4
182 4 8 1024 8 8 0.8
182 5 6 1024 6 6 0.6
183 0 10 1024 10 10 1.0
183 5 5 1024 5 5 0.5
183 3 9 1024 9 9 0.9
183 7 3 1024 3 3 0.3
184 2 8 1024 8 8 0.8
184 5 4 1024 4 4 0.4
184 1 10 1024 10 10 1.0
185 3 9 1024 9 9 0.9
185 4 6 1024 6 6 0.6
186 1 10 1024 10 10 1.0
186 4 7 1024 7 7 0.7
186 5 4 1024 4 4 0.4
187 6 3 1024 3 3 0.3
187 3 7 1024 7 7 0.7
188 1 9 1024 9 9 0.9
188 5 5 1024 5 5 0.5
189 7 6 1024 6 6 0.6
189 5 7 1024 7 7 0.7
189 3 8 1024 8 8 0.8
190 5 3 1024 3 3 0.3
190 4 6 1024 6 6 0.6
191 3 9 1024 9 9 0.9
191 5 7 1024 7 7 0.7
191 2 10 1024 10 10 1.0
192 2 6 1024 6 6 0.6
193 5 3 1024 3 3 0.3
193 3 9 1024 9 9 0.9
193 4 7 1024 7 7 0.7
194 1 10 1024 10 10 1.0
194 4 3 1024 3 3 0.3
195 4 2 1024 2 2 0.2
195 3 10 1024 10 10 1.0
196 5 7 1024 7 7 0.7
196 6 3 1024 3 3 0.3
196 2 8 1024 8 8 0.8
197 3 9 1024 9 9 0.9
197 1 10 1024 10 10 1.0
197 5 5 1024 5 5 0.5
198 8 5 1024 5 5 0.5
198 6 7 1024 7 7 0.7
198 3 9 1024 9 9 0.9
199 5 7 1024 7 7 0.7
199 7 6 1024 6 6 0.6
199 2 10 1024 10 10 1.0
199 3 9 1024 9 9 0.9
199 8 5 1024 5 5 0.5
200 3 7 1024 7 7 0.7
200 1 10 1024 10 10 1.0
201 7 2 1024 2 2 0.2
201 1 10 1024 10 10 1.0
201 4 5 1024 5 5 0.5
202 3 8 1024 8 8 0.8
203 3 5 1024 5 5 0.5
203 9 4 1024 4 4 0.4
203 2 9 1024 9 9 0.9
204 5 5 1024 5 5 0.5
204 0 10 1024 10 10 1.0
204 2 8 1024 8 8 0.8
205 3 4 1024 4 4 0.4
206 3 9 1024 9 9 0.9
206 6 3 1024 3 3 0.3
206 4 8 1024 8 8 0.8
207 3 6 1024 6 6 0.6
207 7 3 1024 3 3 0.3
207 6 5 1024 5 5 0.5
208 6 6 1024 6 6 0.6
208 4 8 1024 8 8 0.8
208 3 10 1024 10 10 1.0
209 2 9 1024 9 9 0.9
209 3 8 1024 8 8 0.8
209 6 5 1024 5 5 0.5
210 2 10 1024 10 10 1.0
210 5 1 1024 1 1 0.1
210 4 9 1024 9 9 0.9
211 2 8 1024 8 8 0.8
211 5 3 1024 3 3 0.3
212 4 4 1024 4 4 0.4
212 5 3 1024 3 3 0.3
213 4 7 1024 7 7 0.7
213 5 6 1024 6 6 0.6
213 6 5 1024 5 5 0.5
214 3 3 1024 3 3 0.3
215 4 3 1024 3 3 0.3
215 2 6 1024 6 6 0.6
215 3 5 1024 5 5 0.5
216 2 9 1024 9 9 0.9
216 3 3 1024 3 3 0.3
217 3 8 1024 8 8 0.8
217 6 4 1024 4 4 0.4
218 4 4 1024 4 4 0.4
218 2 9 1024 9 9 0.9
219 2 9 1024 9 9 0.9
219 6 4 1024 4 4 0.4
219 3 7 1024 7 7 0.7
220 6 2 1024 2 2 0.2
220 2 8 1024 8 8 0.8
221 6 4 1024 4 4 0.4
221 3 6 1024 6 6 0.6
222 3 1 1024 1 1 0.1
223 4 6 1024 6 6 0.6
223 6 5 1024 5 5 0.5
224 3 8 1024 8 8 0.8
224 4 7 1024 7 7 0.7
224 2 9 1024 9 9 0.9
225 2 6 1024 6 6 0.6
225 6 4 1024 4 4 0.4
226 3 9 1024 9 9 0.9
226 4 3 1024 3 3 0.3
227 6 3 1024 3 3 0.3
227 3 5 1024 5 5 0.5
227 5 4 1024 4 4 0.4
228 4 5 1024 5 5 0.5
228 3 7 1024 7 7 0.7
229 5 7 1024 7 7 0.7
229 2 9 1024 9 9 0.9
229 3 8 1024 8 8 0.8
230 4 8 1024 8 8 0.8
230 3 9 1024 9 9 0.9
230 5 6 1024 6 6 0.6
231 5 8 1024 8 8 0.8
231 6 4 1024 4 4 0.4
231 2 9 1024 9 9 0.9
232 3 9 1024 9 9 0.9
232 5 6 1024 6 6 0.6
232 8 4 1024 4 4 0.4
233 4 3 1024 3 3 0.3
233 3 9 1024 9 9 0.9
234 4 7 1024 7 7 0.7
234 3 9 1024 9 9 0.9
234 8 4 1024 4 4 0.4
235 6 6 1024 6 6 0.6
235 5 8 1024 8 8 0.8
235 3 9 1024 9 9 0.9
236 2 9 1024 9 9 0.9
236 4 7 1024 7 7 0.7
236 5 6 1024 6 6 0.6
237 3 7 1024 7 7 0.7
237 4 6 1024 6 6 0.6
237 9 3 1024 3 3 0.3
238 5 4 1024 4 4 0.4
238 2 8 1024 8 8 0.8
238 4 6 1024 6 6 0.6
239 4 3 1024 3 3 0.3
239 3 10 1024 10 10 1.0
240 2 9 1024 9 9 0.9
240 5 5 1024 5 5 0.5
240 3 8 1024 8 8 0.8
241 4 5 1024 5 5 0.5
241 3 10 1024 10 10 1.0
242 4 9 1024 9 9 0.9
242 5 7 1024 7 7 0.7
243 5 6 1024 6 6 0.6
243 2 8 1024 8 8 0.8
244 6 5 1024 5 5 0.5
244 2 8 1024 8 8 0.8
244 3 6 1024 6 6 0.6
245 4 6 1024 6 6 0.6
245 3 8 1024 8 8 0.8
246 5 7 1024 7 7 0.7
246 6 3 1024 3 3 0.3
246 3 9 1024 9 9 0.9
247 3 9 1024 9 9 0.9
247 4 7 1024 7 7 0.7
247 5 4 1024 4 4 0.4
248 5 5 1024 5 5 0.5
248 3 7 1024 7 7 0.7
248 6 4 1024 4 4 0.4
249 1 10 1024 10 10 1.0
249 4 5 1024 5 5 0.5
250 4 4 1024 4 4 0.4
250 2 10 1024 10 10 1.0
250 3 9 1024 9 9 0.9
251 3 4 1024 4 4 0.4
252 3 8 1024 8 8 0.8
252 5 5 1024 5 5 0.5
252 1 10 1024 10 10 1.0
253 6 4 1024 4 4 0.4
253 2 8 1024 8 8 0.8
253 3 6 1024 6 6 0.6
254 3 6 1024 6 6 0.6
254 8 3 1024 3 3 0.3
255 5 4 1024 4 4 0.4
255 3 7 1024 7 7 0.7
255 6 3 1024 3 3 0.3
256 3 4 1024 4 4 0.4
257 4 5 1024 5 5 0.5
257 1 6 1024 6 6 0.6
258 6 3 1024 3 3 0.3
258 3 9 1024 9 9 0.9
258 4 6 1024 6 6 0.6
259 5 7 1024 7 7 0.7
259 4 8 1024 8 8 0.8
259 6 6 1024 6 6 0.6
259 3 10 1024 10 10 1.0
260 5 7 1024 7 7 0.7
260 2 9 1024 9 9 0.9
261 6 3 1024 3 3 0.3
261 5 7 1024 7 7 0.7
261 3 9 1024 9 9 0.9
262 6 4 1024 4 4 0.4
262 3 9 1024 9 9 0.9
262 2 10 1024 10 10 1.0
263 5 1 1024 1 1 0.1
263 3 9 1024 9 9 0.9
264 6 4 1024 4 4 0.4
264 4 8 1024 8 8 0.8
264 2 10 1024 10 10 1.0
265 5 4 1024 4 4 0.4
265 4 9 1024 9 9 0.9
265 7 3 1024 3 3 0.3
265 2 10 1024 10 10 1.0
266 3 9 1024 9 9 0.9
266 6 7 1024 7 7 0.7
266 4 8 1024 8 8 0.8
267 7 3 1024 3 3 0.3
267 2 7 1024 7 7 0.7
