gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 4.97265625 7 5 5 0.5
1 4 3.9619140625 39 4 4 0.4
2 2 9.9306640625 71 10 10 1.0
2 3 6.916015625 86 7 7 0.7
3 5 3.876953125 126 4 4 0.4
3 3 8.8740234375 129 9 9 0.9
4 6 3.8466796875 157 4 4 0.4
4 4 4 174 4 4 0.4
5 4 5 185 5 5 0.5
6 6 6 236 6 6 0.6
6 2 9 238 9 9 0.9
7 3 5 278 5 5 0.5
8 5 3 297 3 3 0.3
8 1 10 312 10 10 1.0
8 3 9 331 9 9 0.9
9 1 9 334 9 9 0.9
9 6 5 345 5 5 0.5
9 4 8 347 8 8 0.8
10 3 10 370 10 10 1.0
10 4 2 387 2 2 0.2
11 4 3 418 3 3 0.3
12 3 6 436 6 6 0.6
12 7 2 445 2 2 0.2
13 4 2 457 2 2 0.2
14 6 7 489 7 7 0.7
14 2 10 489 10 10 1.0
14 7 5 491 5 5 0.5
14 4 8 493 8 8 0.8
15 4 4 510 4 4 0.4
15 5 3 517 3 3 0.3
15 1 8 521 8 8 0.8
16 2 9 533 9 9 0.9
16 5 4 543 4 4 0.4
17 5 4 552 4 4 0.4
17 4 7 558 7 7 0.7
18 4 8 578 8 8 0.8
18 5 3 588 3 3 0.3
19 7 5 599 5 5 0.5
19 4 7 604 7 7 0.7
19 3 9 609 9 9 0.9
20 3 6 624 6 6 0.6
20 4 4 629 4 4 0.4
20 2 10 629 10 10 1.0
20 6 3 634 3 3 0.3
21 2 8 639 8 8 0.8
21 5 6 644 6 6 0.6
21 6 5 645 5 5 0.5
22 1 10 656 10 10 1.0
22 5 7 660 7 7 0.7
22 2 9 666 9 9 0.9
22 4 8 670 8 8 0.8
23 3 7 685 7 7 0.7
23 4 4 688 4 4 0.4
24 5 5 690 5 5 0.5
24 3 7 693 7 7 0.7
24 6 3 694 3 3 0.3
25 5 3 723 3 3 0.3
25 3 8 724 8 8 0.8
26 3 5 728 5 5 0.5
26 5 4 731 4 4 0.4
26 2 9 733 9 9 0.9
27 7 3 736 3 3 0.3
27 6 6 738 6 6 0.6
27 3 7 740 7 7 0.7
28 5 3 750 3 3 0.3
28 3 10 753 10 10 1.0
28 4 7 757 7 7 0.7
29 3 7 759 7 7 0.7
29 6 3 765 3 3 0.3
30 6 3 773 3 3 0.3
30 2 9 773 9 9 0.9
30 4 8 779 8 8 0.8
30 5 6 785 6 6 0.6
31 9 2 788 2 2 0.2
31 2 9 792 9 9 0.9
31 4 3 794 3 3 0.3
31 3 8 794 8 8 0.8
32 5 5 803 5 5 0.5
32 4 7 808 7 7 0.7
33 5 3 813 3 3 0.3
33 4 8 816 8 8 0.8
34 4 7 831 7 7 0.7
34 8 6 832 6 6 0.6
34 3 10 834 10 10 1.0
35 3 8 837 8 8 0.8
35 8 6 840 6 6 0.6
35 5 7 841 7 7 0.7
36 3 9 844 9 9 0.9
36 4 3 848 3 3 0.3
37 4 4 854 4 4 0.4
38 3 10 860 10 10 1.0
38 4 7 865 7 7 0.7
38 5 4 868 4 4 0.4
39 6 3 869 3 3 0.3
39 4 8 872 8 8 0.8
39 5 5 872 5 5 0.5
39 3 9 874 9 9 0.9
40 5 3 876 3 3 0.3
40 3 9 878 9 9 0.9
41 5 6 882 6 6 0.6
42 1 10 890 10 10 1.0
42 7 7 890 7 7 0.7
42 8 6 891 6 6 0.6
42 4 8 892 8 8 0.8
43 2 7 893 7 7 0.7
43 4 6 893 6 6 0.6
43 8 4 896 4 4 0.4
44 4 1 901 1 1 0.1
44 1 10 901 10 10 1.0
44 3 9 901 9 9 0.9
45 5 6 904 6 6 0.6
45 4 7 904 7 7 0.7
45 2 9 907 9 9 0.9
46 4 7 908 7 7 0.7
46 5 6 909 6 6 0.6
46 2 10 909 10 10 1.0
47 1 9 910 9 9 0.9
47 6 6 914 6 6 0.6
47 5 7 914 7 7 0.7
48 3 8 916 8 8 0.8
48 5 4 917 4 4 0.4
48 6 3 917 3 3 0.3
49 4 7 925 7 7 0.7
49 6 5 925 5 5 0.5
50 7 4 931 4 4 0.4
50 3 9 932 9 9 0.9
50 5 7 932 7 7 0.7
51 2 9 933 9 9 0.9
51 6 6 933 6 6 0.6
51 3 8 934 8 8 0.8
52 5 3 936 3 3 0.3
52 3 9 937 9 9 0.9
52 4 4 938 4 4 0.4
53 5 5 943 5 5 0.5
53 2 9 943 9 9 0.9
54 1 10 944 10 10 1.0
54 7 1 947 1 1 0.1
54 5 4 951 4 4 0.4
55 4 4 955 4 4 0.4
55 2 10 955 10 10 1.0
55 3 7 956 7 7 0.7
56 6 5 956 5 5 0.5
56 4 6 956 6 6 0.6
56 2 9 956 9 9 0.9
56 3 8 956 8 8 0.8
57 6 1 956 1 1 0.1
57 3 9 957 9 9 0.9
57 4 7 960 7 7 0.7
58 6 3 961 3 3 0.3
58 4 7 962 7 7 0.7
58 5 5 962 5 5 0.5
59 3 6 962 6 6 0.6
60 4 7 967 7 7 0.7
60 1 10 967 10 10 1.0
60 5 2 968 2 2 0.2
60 3 9 968 9 9 0.9
61 7 3 968 3 3 0.3
61 3 6 976 6 6 0.6
62 7 4 976 4 4 0.4
62 4 6 976 6 6 0.6
63 4 4 977 4 4 0.4
63 2 9 977 9 9 0.9
63 6 3 977 3 3 0.3
64 4 8 978 8 8 0.8
64 5 7 979 7 7 0.7
64 7 6 982 6 6 0.6
65 4 7 982 7 7 0.7
65 5 6 982 6 6 0.6
65 2 9 982 9 9 0.9
65 6 1 983 1 1 0.1
66 4 5 983 5 5 0.5
66 8 3 986 3 3 0.3
66 3 7 987 7 7 0.7
67 2 6 989 6 6 0.6
68 3 6 991 6 6 0.6
68 4 4 991 4 4 0.4
68 5 3 992 3 3 0.3
69 3 9 996 9 9 0.9
69 5 1 996 1 1 0.1
70 4 4 996 4 4 0.4
70 1 10 996 10 10 1.0
71 2 10 997 10 10 1.0
71 4 7 998 7 7 0.7
71 3 9 998 9 9 0.9
72 3 4 999 4 4 0.4
72 2 10 999 10 10 1.0
73 5 8 999 8 8 0.8
73 6 4 999 4 4 0.4
73 2 9 999 9 9 0.9
74 3 7 1000 7 7 0.7
74 5 4 1000 4 4 0.4
74 4 5 1000 5 5 0.5
74 6 2 1000 2 2 0.2
75 5 6 1001 6 6 0.6
75 3 7 1003 7 7 0.7
75 7 3 1003 3 3 0.3
76 4 5 1004 5 5 0.5
76 6 4 1004 4 4 0.4
76 3 10 1004 10 10 1.0
77 4 6 1006 6 6 0.6
78 2 10 1006 10 10 1.0
78 3 9 1006 9 9 0.9
78 4 5 1006 5 5 0.5
79 4 5 1007 5 5 0.5
80 4 8 1007 8 8 0.8
80 6 5 1007 5 5 0.5
81 5 7 1007 7 7 0.7
81 6 3 1007 3 3 0.3
81 3 8 1008 8 8 0.8
82 4 5 1009 5 5 0.5
83 3 9 1009 9 9 0.9
83 2 10 1009 10 10 1.0
83 4 7 1009 7 7 0.7
84 4 9 1009 9 9 0.9
84 5 3 1009 3 3 0.3
84 3 10 1009 10 10 1.0
85 2 8 1012 8 8 0.8
85 4 5 1012 5 5 0.5
85 3 7 1012 7 7 0.7
86 6 3 1012 3 3 0.3
86 2 10 1012 10 10 1.0
86 5 5 1012 5 5 0.5
87 4 10 1012 10 10 1.0
87 6 6 1013 6 6 0.6
87 5 7 1013 7 7 0.7
88 2 10 1013 10 10 1.0
88 7 4 1014 4 4 0.4
88 4 7 1014 7 7 0.7
89 3 9 1015 9 9 0.9
89 4 7 1015 7 7 0.7
89 9 4 1015 4 4 0.4
89 6 6 1015 6 6 0.6
90 5 4 1015 4 4 0.4
90 3 7 1015 7 7 0.7
91 4 7 1015 7 7 0.7
91 7 4 1016 4 4 0.4
91 5 5 1016 5 5 0.5
91 3 10 1016 10 10 1.0
92 6 3 1016 3 3 0.3
92 2 8 1016 8 8 0.8
93 7 6 1016 6 6 0.6
93 5 7 1016 7 7 0.7
93 4 8 1016 8 8 0.8
94 5 6 1016 6 6 0.6
94 2 8 1016 8 8 0.8
94 0 10 1016 10 10 1.0
95 7 3 1016 3 3 0.3
95 4 9 1016 9 9 0.9
96 5 3 1019 3 3 0.3
96 4 7 1019 7 7 0.7
96 3 9 1019 9 9 0.9
96 1 10 1019 10 10 1.0
97 6 8 1019 8 8 0.8
97 2 10 1019 10 10 1.0
97 7 6 1019 6 6 0.6
97 3 9 1019 9 9 0.9
98 3 5 1019 5 5 0.5
99 3 8 1020 8 8 0.8
99 5 3 1020 3 3 0.3
99 4 4 1020 4 4 0.4
100 3 4 1020 4 4 0.4
101 4 4 1021 4 4 0.4
101 3 6 1021 6 6 0.6
102 0 10 1021 10 10 1.0
102 5 7 1021 7 7 0.7
103 5 6 1022 6 6 0.6
103 3 7 1022 7 7 0.7
103 6 4 1022 4 4 0.4
103 2 9 1022 9 9 0.9
104 1 10 1022 10 10 1.0
104 2 6 1022 6 6 0.6
105 6 4 1022 4 4 0.4
105 5 6 1022 6 6 0.6
105 3 8 1022 8 8 0.8
106 4 4 1022 4 4 0.4
106 7 3 1022 3 3 0.3
106 3 7 1022 7 7 0.7
106 2 8 1022 8 8 0.8
107 3 10 1022 10 10 1.0
107 5 7 1022 7 7 0.7
107 7 2 1022 2 2 0.2
107 4 9 1022 9 9 0.9
108 4 4 1022 4 4 0.4
108 3 7 1022 7 7 0.7
108 2 8 1022 8 8 0.8
109 5 4 1022 4 4 0.4
109 4 6 1022 6 6 0.6
110 4 0 1022 0 0 0.0
111 8 3 1022 3 3 0.3
111 2 10 1022 10 10 1.0
111 4 4 1022 4 4 0.4
112 3 9 1022 9 9 0.9
112 5 4 1022 4 4 0.4
112 1 10 1022 10 10 1.0
113 3 7 1022 7 7 0.7
113 2 10 1022 10 10 1.0
114 3 10 1022 10 10 1.0
114 4 6 1022 6 6 0.6
114 8 3 1022 3 3 0.3
115 4 9 1022 9 9 0.9
115 6 4 1022 4 4 0.4
115 5 7 1022 7 7 0.7
116 3 9 1022 9 9 0.9
116 5 4 1022 4 4 0.4
117 5 6 1022 6 6 0.6
117 6 4 1022 4 4 0.4
118 4 8 1022 8 8 0.8
118 5 2 1022 2 2 0.2
119 5 6 1022 6 6 0.6
119 2 7 1022 7 7 0.7
119 6 5 1022 5 5 0.5
120 8 3 1022 3 3 0.3
120 7 6 1022 6 6 0.6
120 4 7 1022 7 7 0.7
121 6 4 1022 4 4 0.4
121 3 6 1022 6 6 0.6
121 1 9 1022 9 9 0.9
122 7 3 1023 3 3 0.3
122 4 8 1023 8 8 0.8
122 5 5 1023 5 5 0.5
122 3 9 1023 9 9 0.9
123 4 3 1023 3 3 0.3
123 3 7 1023 7 7 0.7
124 5 6 1023 6 6 0.6
124 4 8 1023 8 8 0.8
124 2 9 1023 9 9 0.9
125 4 5 1023 5 5 0.5
125 2 8 1023 8 8 0.8
125 3 7 1023 7 7 0.7
126 2 9 1023 9 9 0.9
126 4 3 1023 3 3 0.3
127 5 4 1023 4 4 0.4
127 4 7 1023 7 7 0.7
128 8 5 1023 5 5 0.5
128 4 9 1024 9 9 0.9
129 6 5 1024 5 5 0.5
129 7 2 1024 2 2 0.2
129 2 9 1024 9 9 0.9
130 5 4 1024 4 4 0.4
130 2 9 1024 9 9 0.9
131 3 8 1024 8 8 0.8
131 6 4 1024 4 4 0.4
131 4 5 1024 5 5 0.5
132 4 4 1024 4 4 0.4
132 3 8 1024 8 8 0.8
133 2 5 1024 5 5 0.5
133 5 4 1024 4 4 0.4
134 5 7 1024 7 7 0.7
134 6 4 1024 4 4 0.4
134 3 10 1024 10 10 1.0
135 3 7 1024 7 7 0.7
135 8 3 1024 3 3 0.3
136 3 8 1024 8 8 0.8
136 8 3 1024 3 3 0.3
136 5 4 1024 4 4 0.4
137 3 7 1024 7 7 0.7
137 5 6 1024 6 6 0.6
137 2 9 1024 9 9 0.9
138 3 9 1024 9 9 0.9
138 4 6 1024 6 6 0.6
139 5 3 1024 3 3 0.3
139 2 9 1024 9 9 0.9
140 5 6 1024 6 6 0.6
140 4 10 1024 10 10 1.0
141 3 10 1024 10 10 1.0
141 4 9 1024 9 9 0.9
141 5 4 1024 4 4 0.4
141 6 3 1024 3 3 0.3
142 5 2 1024 2 2 0.2
142 4 5 1024 5 5 0.5
142 3 8 1024 8 8 0.8
143 4 9 1024 9 9 0.9
143 8 8 1024 8 8 0.8
143 3 10 1024 10 10 1.0
144 4 6 1024 6 6 0.6
144 2 10 1024 10 10 1.0
144 8 5 1024 5 5 0.5
145 4 6 1024 6 6 0.6
145 3 7 1024 7 7 0.7
146 2 8 1024 8 8 0.8
146 7 5 1024 5 5 0.5
146 3 7 1024 7 7 0.7
146 5 6 1024 6 6 0.6
147 3 4 1024 4 4 0.4
148 3 8 1024 8 8 0.8
148 5 4 1024 4 4 0.4
149 3 9 1024 9 9 0.9
149 7 5 1024 5 5 0.5
149 5 7 1024 7 7 0.7
150 3 4 1024 4 4 0.4
151 3 9 1024 9 9 0.9
151 4 6 1024 6 6 0.6
151 5 2 1024 2 2 0.2
152 3 8 1024 8 8 0.8
152 5 4 1024 4 4 0.4
153 4 7 1024 7 7 0.7
153 3 9 1024 9 9 0.9
154 6 5 1024 5 5 0.5
154 4 7 1024 7 7 0.7
154 3 9 1024 9 9 0.9
155 2 9 1024 9 9 0.9
155 4 8 1024 8 8 0.8
155 6 6 1024 6 6 0.6
156 4 3 1024 3 3 0.3
156 2 8 1024 8 8 0.8
157 3 7 1024 7 7 0.7
157 2 9 1024 9 9 0.9
158 8 3 1024 3 3 0.3
158 3 7 1024 7 7 0.7
158 4 6 1024 6 6 0.6
159 8 2 1024 2 2 0.2
159 4 3 1024 3 3 0.3
160 5 3 1024 3 3 0.3
160 7 1 1024 1 1 0.1
160 2 10 1024 10 10 1.0
161 4 5 1024 5 5 0.5
161 6 4 1024 4 4 0.4
161 3 8 1024 8 8 0.8
162 6 2 1024 2 2 0.2
162 5 4 1024 4 4 0.4
162 4 7 1024 7 7 0.7
163 7 1 1024 1 1 0.1
163 2 8 1024 8 8 0.8
163 5 4 1024 4 4 0.4
164 4 9 1024 9 9 0.9
164 8 6 1024 6 6 0.6
164 5 7 1024 7 7 0.7
165 3 9 1024 9 9 0.9
165 4 2 1024 2 2 0.2
166 3 8 1024 8 8 0.8
166 4 6 1024 6 6 0.6
166 5 3 1024 3 3 0.3
167 3 8 1024 8 8 0.8
167 8 3 1024 3 3 0.3
167 4 7 1024 7 7 0.7
168 4 3 1024 3 3 0.3
169 7 3 1024 3 3 0.3
169 5 7 1024 7 7 0.7
169 4 9 1024 9 9 0.9
170 4 6 1024 6 6 0.6
170 5 3 1024 3 3 0.3
171 5 4 1024 4 4 0.4
171 4 5 1024 5 5 0.5
171 3 9 1024 9 9 0.9
172 3 10 1024 10 10 1.0
172 4 3 1024 3 3 0.3
173 6 6 1024 6 6 0.6
173 3 8 1024 8 8 0.8
173 4 7 1024 7 7 0.7
174 3 6 1024 6 6 0.6
174 7 4 1024 4 4 0.4
175 4 9 1024 9 9 0.9
175 5 4 1024 4 4 0.4
176 4 5 1024 5 5 0.5
176 1 9 1024 9 9 0.9
177 7 0 1024 0 0 0.0
177 3 9 1024 9 9 0.9
177 6 5 1024 5 5 0.5
177 4 6 1024 6 6 0.6
178 4 4 1024 4 4 0.4
178 1 10 1024 10 10 1.0
178 5 3 1024 3 3 0.3
179 5 7 1024 7 7 0.7
179 2 8 1024 8 8 0.8
179 6 3 1024 3 3 0.3
180 5 3 1024 3 3 0.3
180 2 8 1024 8 8 0.8
181 2 10 1024 10 10 1.0
181 5 3 1024 3 3 0.3
181 3 7 1024 7 7 0.7
182 4 9 1024 9 9 0.9
182 5 6 1024 6 6 0.6
183 3 10 1024 10 10 1.0
183 5 3 1024 3 3 0.3
183 7 2 1024 2 2 0.2
184 4 7 1024 7 7 0.7
184 6 5 1024 5 5 0.5
184 3 9 1024 9 9 0.9
184 5 6 1024 6 6 0.6
184 8 2 1024 2 2 0.2
185 2 5 1024 5 5 0.5
186 3 4 1024 4 4 0.4
187 3 10 1024 10 10 1.0
187 4 3 1024 3 3 0.3
188 6 4 1024 4 4 0.4
188 4 10 1024 10 10 1.0
188 5 5 1024 5 5 0.5
189 7 3 1024 3 3 0.3
189 6 5 1024 5 5 0.5
189 3 8 1024 8 8 0.8
190 4 4 1024 4 4 0.4
190 3 6 1024 6 6 0.6
191 4 5 1024 5 5 0.5
191 5 3 1024 3 3 0.3
191 3 8 1024 8 8 0.8
192 4 6 1024 6 6 0.6
192 0 10 1024 10 10 1.0
192 8 2 1024 2 2 0.2
193 3 7 1024 7 7 0.7
193 2 10 1024 10 10 1.0
194 1 10 1024 10 10 1.0
194 4 3 1024 3 3 0.3
195 3 6 1024 6 6 0.6
195 2 9 1024 9 9 0.9
196 8 1 1024 1 1 0.1
196 3 10 1024 10 10 1.0
196 5 3 1024 3 3 0.3
197 3 8 1024 8 8 0.8
197 6 3 1024 3 3 0.3
