gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 8.96484375 4 9 6 0.8571428571428571
1 6 8.7734375 29 9 6 0.8571428571428571
1 3 9.65625 44 10 7 1.0
2 3 9.630859375 63 10 7 1.0
2 4 5.77734375 76 6 3 0.42857142857142855
3 3 9.671875 112 10 7 1.0
3 5 8.642578125 122 9 6 0.8571428571428571
3 4 9.6162109375 131 10 7 1.0
4 2 9.5869140625 141 10 7 1.0
4 5 5.5751953125 145 6 3 0.42857142857142855
4 3 9.5341796875 159 10 7 1.0
4 4 9.5224609375 163 10 7 1.0
5 3 9.443359375 190 10 7 1.0
5 5 7.4140625 200 8 5 0.7142857142857143
5 4 9.3818359375 211 10 7 1.0
6 3 9.291015625 242 10 7 1.0
6 5 9.232421875 262 10 7 1.0
7 2 9.173828125 282 10 7 1.0
7 3 8.15625 288 9 6 0.8571428571428571
8 2 9.12109375 300 10 7 1.0
8 5 5.09765625 308 6 3 0.42857142857142855
8 4 9.0390625 328 10 7 1.0
9 5 5.9716796875 351 7 4 0.5714285714285714
9 4 7.9541015625 357 9 6 0.8571428571428571
9 6 5.927734375 366 7 4 0.5714285714285714
10 5 8.8076171875 407 10 7 1.0
10 6 8.7958984375 411 10 7 1.0
11 5 5.72265625 436 7 4 0.5714285714285714
11 4 8.69921875 444 10 7 1.0
12 2 8.658203125 458 10 7 1.0
12 4 8.6025390625 477 10 7 1.0
13 6 6.546875 496 8 5 0.7142857142857143
13 3 8.5439453125 497 10 7 1.0
13 5 8.541015625 498 10 7 1.0
14 3 8.5146484375 507 10 7 1.0
14 4 8.482421875 518 10 7 1.0
14 6 8.4619140625 525 10 7 1.0
14 7 8.453125 528 10 7 1.0
15 2 7.3828125 552 9 6 0.8571428571428571
16 4 5.3798828125 553 7 4 0.5714285714285714
16 3 8.3212890625 573 10 7 1.0
17 6 6.3154296875 575 8 5 0.7142857142857143
17 2 8.2978515625 581 10 7 1.0
17 3 8.2568359375 595 10 7 1.0
18 4 5.2041015625 613 7 4 0.5714285714285714
18 3 8.1982421875 615 10 7 1.0
19 4 7.166015625 626 9 6 0.8571428571428571
19 8 6.1279296875 639 8 5 0.7142857142857143
19 6 7.1220703125 641 9 6 0.8571428571428571
19 7 7.1162109375 643 9 6 0.8571428571428571
20 6 7.0693359375 659 9 6 0.8571428571428571
20 3 8.0576171875 663 10 7 1.0
21 8 7.0341796875 671 9 6 0.8571428571428571
21 3 8.0048828125 681 10 7 1.0
22 3 5.0048828125 681 7 4 0.5714285714285714
23 2 7.9111328125 713 10 7 1.0
23 3 7.908203125 714 10 7 1.0
24 3 6.9052734375 715 9 6 0.8571428571428571
24 6 6.873046875 726 9 6 0.8571428571428571
24 1 7.873046875 726 10 7 1.0
25 2 7.8349609375 739 10 7 1.0
26 4 7.7998046875 751 10 7 1.0
26 5 6.7880859375 755 9 6 0.8571428571428571
27 5 6.767578125 762 9 6 0.8571428571428571
27 3 7.7646484375 763 10 7 1.0
27 7 6.7587890625 765 9 6 0.8571428571428571
27 8 6.7470703125 769 9 6 0.8571428571428571
27 4 7.73828125 772 10 7 1.0
28 4 3.7294921875 775 6 3 0.42857142857142855
28 2 7.7119140625 781 10 7 1.0
29 4 7.6796875 792 10 7 1.0
29 5 6.6708984375 795 9 6 0.8571428571428571
30 5 6.662109375 798 9 6 0.8571428571428571
30 3 7.6591796875 799 10 7 1.0
30 6 5.6416015625 805 8 5 0.7142857142857143
31 2 7.626953125 810 10 7 1.0
31 3 3.609375 816 6 3 0.42857142857142855
32 6 6.603515625 818 9 6 0.8571428571428571
32 3 7.603515625 818 10 7 1.0
32 5 7.57421875 828 10 7 1.0
33 3 7.5419921875 839 10 7 1.0
33 6 6.5419921875 839 9 6 0.8571428571428571
34 4 6.5361328125 841 9 6 0.8571428571428571
34 5 3.5302734375 843 6 3 0.42857142857142855
