gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 0 14 0 0 0.0
1 3 1 17 1 1 0.1
2 3 0 76 0 0 0.0
3 3 0 136 0 0 0.0
4 1 6 141 6 6 0.6
4 3 0 162 0 0 0.0
5 2 2 172 2 2 0.2
5 3 0 201 0 0 0.0
6 3 0 216 0 0 0.0
7 2 0 253 0 0 0.0
8 3 0 286 0 0 0.0
9 3 1 333 1 1 0.1
9 4 0 339 0 0 0.0
10 4 0 346 0 0 0.0
10 3 1 360 1 1 0.1
10 2 2 362 2 2 0.2
11 3 1 383 1 1 0.1
11 6 0 400 0 0 0.0
12 3 0 403 0 0 0.0
12 1 3 414 3 3 0.3
13 4 0 434 0 0 0.0
13 3 1 446 1 1 0.1
14 4 0 461 0 0 0.0
15 2 4 488 4 4 0.4
15 3 0 499 0 0 0.0
16 2 4 515 4 4 0.4
16 3 0 526 0 0 0.0
17 2 4 532 4 4 0.4
17 3 1 537 1 1 0.1
17 4 0 546 0 0 0.0
18 4 1 549 1 1 0.1
18 5 0 551 0 0 0.0
19 3 1 573 1 1 0.1
19 6 0 591 0 0 0.0
20 4 0 613 0 0 0.0
21 3 0 635 0 0 0.0
22 5 0 639 0 0 0.0
22 4 1 645 1 1 0.1
23 4 0 657 0 0 0.0
23 2 2 659 2 2 0.2
24 3 0 684 0 0 0.0
25 2 1 685 1 1 0.1
25 5 0 691 0 0 0.0
26 5 0 709 0 0 0.0
26 4 1 713 1 1 0.1
27 3 0 728 0 0 0.0
28 4 0 747 0 0 0.0
28 3 4 750 4 4 0.4
29 2 0 754 0 0 0.0
30 4 0 765 0 0 0.0
31 5 0 789 0 0 0.0
32 3 0 792 0 0 0.0
33 3 2 798 2 2 0.2
33 4 1 799 1 1 0.1
33 6 0 803 0 0 0.0
33 2 4 803 4 4 0.4
34 3 2 806 2 2 0.2
34 4 0 807 0 0 0.0
35 3 0 829 0 0 0.0
36 7 0 830 0 0 0.0
36 2 1 839 1 1 0.1
37 3 0 852 0 0 0.0
38 3 0 861 0 0 0.0
39 2 1 866 1 1 0.1
39 5 0 867 0 0 0.0
40 5 0 869 0 0 0.0
41 2 2 881 2 2 0.2
41 4 0 881 0 0 0.0
42 3 2 886 2 2 0.2
42 4 0 887 0 0 0.0
43 3 0 895 0 0 0.0
44 3 0 896 0 0 0.0
45 3 3 903 3 3 0.3
45 4 0 909 0 0 0.0
46 4 0 911 0 0 0.0
46 2 1 912 1 1 0.1
47 3 0 916 0 0 0.0
48 3 0 922 0 0 0.0
48 2 1 922 1 1 0.1
49 3 3 926 3 3 0.3
49 4 0 926 0 0 0.0
50 5 0 932 0 0 0.0
50 3 1 934 1 1 0.1
50 2 4 935 4 4 0.4
51 3 3 936 3 3 0.3
51 6 0 936 0 0 0.0
51 2 6 938 6 6 0.6
52 3 0 941 0 0 0.0
53 6 0 941 0 0 0.0
53 2 1 942 1 1 0.1
54 1 1 943 1 1 0.1
54 4 0 945 0 0 0.0
55 2 2 945 2 2 0.2
55 3 0 945 0 0 0.0
56 3 3 950 3 3 0.3
56 4 0 952 0 0 0.0
57 3 1 953 1 1 0.1
57 4 0 956 0 0 0.0
58 3 0 958 0 0 0.0
58 2 1 959 1 1 0.1
59 4 0 961 0 0 0.0
59 3 2 961 2 2 0.2
60 4 0 968 0 0 0.0
61 4 0 969 0 0 0.0
61 3 2 969 2 2 0.2
62 4 0 973 0 0 0.0
63 3 0 975 0 0 0.0
64 3 1 979 1 1 0.1
64 5 0 981 0 0 0.0
65 3 0 983 0 0 0.0
66 3 0 985 0 0 0.0
67 5 1 988 1 1 0.1
67 7 0 988 0 0 0.0
67 2 2 990 2 2 0.2
68 3 1 990 1 1 0.1
68 7 0 991 0 0 0.0
68 2 4 991 4 4 0.4
69 3 0 992 0 0 0.0
70 4 0 996 0 0 0.0
70 3 1 996 1 1 0.1
71 3 4 997 4 4 0.4
71 4 0 997 0 0 0.0
72 1 5 998 5 5 0.5
72 4 0 998 0 0 0.0
73 3 1 998 1 1 0.1
73 2 4 998 4 4 0.4
73 5 0 998 0 0 0.0
74 3 0 998 0 0 0.0
74 1 4 999 4 4 0.4
75 5 0 999 0 0 0.0
75 3 2 999 2 2 0.2
75 4 1 999 1 1 0.1
76 3 0 1003 0 0 0.0
77 4 0 1005 0 0 0.0
78 3 1 1006 1 1 0.1
78 4 0 1007 0 0 0.0
79 3 0 1009 0 0 0.0
80 2 0 1009 0 0 0.0
81 3 0 1010 0 0 0.0
81 2 2 1010 2 2 0.2
82 3 1 1010 1 1 0.1
82 4 0 1010 0 0 0.0
83 5 0 1010 0 0 0.0
83 4 2 1012 2 2 0.2
84 4 0 1012 0 0 0.0
84 2 3 1012 3 3 0.3
85 4 0 1012 0 0 0.0
85 3 1 1012 1 1 0.1
86 3 0 1012 0 0 0.0
86 2 3 1012 3 3 0.3
87 4 0 1012 0 0 0.0
87 3 1 1012 1 1 0.1
88 3 0 1012 0 0 0.0
89 4 1 1013 1 1 0.1
89 5 0 1013 0 0 0.0
89 2 2 1013 2 2 0.2
90 4 1 1013 1 1 0.1
90 2 2 1013 2 2 0.2
90 6 0 1013 0 0 0.0
91 4 0 1013 0 0 0.0
92 3 0 1015 0 0 0.0
93 3 0 1015 0 0 0.0
93 2 1 1015 1 1 0.1
94 2 2 1016 2 2 0.2
94 3 0 1016 0 0 0.0
95 4 0 1016 0 0 0.0
95 2 3 1017 3 3 0.3
96 3 1 1018 1 1 0.1
96 4 0 1018 0 0 0.0
97 4 0 1018 0 0 0.0
97 3 2 1019 2 2 0.2
98 4 0 1019 0 0 0.0
98 2 4 1019 4 4 0.4
99 3 0 1019 0 0 0.0
100 2 1 1020 1 1 0.1
100 3 0 1020 0 0 0.0
101 4 1 1020 1 1 0.1
101 6 0 1020 0 0 0.0
101 3 4 1020 4 4 0.4
102 3 0 1020 0 0 0.0
103 4 0 1021 0 0 0.0
103 3 1 1021 1 1 0.1
104 4 0 1021 0 0 0.0
104 3 3 1021 3 3 0.3
105 4 1 1022 1 1 0.1
105 5 0 1022 0 0 0.0
106 4 0 1022 0 0 0.0
106 3 1 1022 1 1 0.1
107 2 2 1022 2 2 0.2
107 3 0 1022 0 0 0.0
108 4 1 1022 1 1 0.1
108 5 0 1022 0 0 0.0
109 2 1 1022 1 1 0.1
109 3 0 1022 0 0 0.0
110 2 3 1022 3 3 0.3
110 3 0 1022 0 0 0.0
111 4 0 1022 0 0 0.0
111 2 1 1022 1 1 0.1
112 2 2 1022 2 2 0.2
112 4 0 1022 0 0 0.0
113 1 2 1022 2 2 0.2
113 3 0 1023 0 0 0.0
114 4 0 1023 0 0 0.0
115 4 0 1023 0 0 0.0
116 4 0 1023 0 0 0.0
116 2 1 1023 1 1 0.1
117 4 0 1023 0 0 0.0
117 1 5 1023 5 5 0.5
118 3 0 1023 0 0 0.0
119 3 1 1023 1 1 0.1
119 5 0 1023 0 0 0.0
119 2 2 1023 2 2 0.2
120 3 0 1023 0 0 0.0
121 3 0 1023 0 0 0.0
122 4 0 1023 0 0 0.0
122 2 3 1023 3 3 0.3
122 3 1 1023 1 1 0.1
123 4 0 1023 0 0 0.0
123 2 5 1023 5 5 0.5
123 3 1 1023 1 1 0.1
124 4 0 1023 0 0 0.0
125 2 0 1023 0 0 0.0
126 2 0 1023 0 0 0.0
127 6 0 1023 0 0 0.0
127 3 1 1023 1 1 0.1
128 5 0 1023 0 0 0.0
128 1 4 1023 4 4 0.4
128 2 1 1023 1 1 0.1
129 2 2 1023 2 2 0.2
129 4 0 1023 0 0 0.0
130 3 2 1023 2 2 0.2
130 5 0 1023 0 0 0.0
131 4 0 1023 0 0 0.0
132 3 0 1023 0 0 0.0
132 2 5 1023 5 5 0.5
133 6 0 1023 0 0 0.0
133 5 1 1023 1 1 0.1
133 2 5 1023 5 5 0.5
134 3 1 1023 1 1 0.1
134 4 0 1023 0 0 0.0
135 5 0 1024 0 0 0.0
135 4 1 1024 1 1 0.1
135 1 5 1024 5 5 0.5
136 4 0 1024 0 0 0.0
137 3 1 1024 1 1 0.1
137 5 0 1024 0 0 0.0
138 4 0 1024 0 0 0.0
138 2 3 1024 3 3 0.3
139 3 0 1024 0 0 0.0
140 3 0 1024 0 0 0.0
141 4 0 1024 0 0 0.0
142 0 10 1024 10 10 1.0
142 4 0 1024 0 0 0.0
142 3 5 1024 5 5 0.5
143 4 0 1024 0 0 0.0
143 2 4 1024 4 4 0.4
143 3 1 1024 1 1 0.1
144 5 0 1024 0 0 0.0
144 4 1 1024 1 1 0.1
144 3 2 1024 2 2 0.2
145 3 1 1024 1 1 0.1
145 4 0 1024 0 0 0.0
146 2 2 1024 2 2 0.2
146 4 1 1024 1 1 0.1
146 5 0 1024 0 0 0.0
147 3 0 1024 0 0 0.0
148 2 2 1024 2 2 0.2
148 4 0 1024 0 0 0.0
149 2 0 1024 0 0 0.0
150 4 0 1024 0 0 0.0
150 2 1 1024 1 1 0.1
151 3 0 1024 0 0 0.0
152 5 0 1024 0 0 0.0
152 3 1 1024 1 1 0.1
153 3 1 1024 1 1 0.1
153 5 0 1024 0 0 0.0
154 5 0 1024 0 0 0.0
154 2 2 1024 2 2 0.2
155 3 1 1024 1 1 0.1
155 5 0 1024 0 0 0.0
156 4 0 1024 0 0 0.0
157 3 0 1024 0 0 0.0
158 4 0 1024 0 0 0.0
158 3 2 1024 2 2 0.2
159 3 0 1024 0 0 0.0
160 3 0 1024 0 0 0.0
161 5 0 1024 0 0 0.0
161 2 1 1024 1 1 0.1
161 1 6 1024 6 6 0.6
162 4 0 1024 0 0 0.0
162 3 2 1024 2 2 0.2
163 3 0 1024 0 0 0.0
