gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 0 53 0 0 0.0
2 5 0 78 0 0 0.0
3 3 1 151 1 1 0.1
3 5 0 156 0 0 0.0
4 4 0 167 0 0 0.0
4 3 1 194 1 1 0.1
5 3 3 211 3 3 0.3
5 4 0 242 0 0 0.0
6 3 1 249 1 1 0.1
6 5 0 256 0 0 0.0
6 1 4 277 4 4 0.4
7 3 0 288 0 0 0.0
8 2 1 313 1 1 0.1
8 5 0 320 0 0 0.0
9 4 0 353 0 0 0.0
9 2 1 365 1 1 0.1
10 3 0 371 0 0 0.0
11 4 0 396 0 0 0.0
12 4 1 426 1 1 0.1
12 5 0 443 0 0 0.0
13 1 2 469 2 2 0.2
13 3 0 475 0 0 0.0
14 5 0 483 0 0 0.0
14 4 4 496 4 4 0.4
15 3 0 519 0 0 0.0
16 4 1 541 1 1 0.1
16 5 0 542 0 0 0.0
17 5 0 560 0 0 0.0
17 3 1 564 1 1 0.1
18 3 0 592 0 0 0.0
19 3 0 612 0 0 0.0
20 1 3 619 3 3 0.3
20 3 1 621 1 1 0.1
20 6 0 627 0 0 0.0
21 2 1 646 1 1 0.1
21 5 0 655 0 0 0.0
22 4 0 667 0 0 0.0
22 2 1 675 1 1 0.1
23 2 6 692 6 6 0.6
23 4 0 694 0 0 0.0
24 5 0 700 0 0 0.0
24 3 1 707 1 1 0.1
25 3 2 715 2 2 0.2
25 5 0 718 0 0 0.0
25 2 4 728 4 4 0.4
26 3 1 740 1 1 0.1
26 2 2 740 2 2 0.2
26 5 0 743 0 0 0.0
27 4 0 746 0 0 0.0
27 2 2 751 2 2 0.2
28 4 0 754 0 0 0.0
29 4 0 765 0 0 0.0
29 1 3 770 3 3 0.3
30 4 0 782 0 0 0.0
30 3 1 788 1 1 0.1
31 2 4 797 4 4 0.4
31 3 0 799 0 0 0.0
32 3 0 799 0 0 0.0
32 2 3 799 3 3 0.3
33 3 1 807 1 1 0.1
33 4 0 808 0 0 0.0
34 5 0 816 0 0 0.0
34 2 1 818 1 1 0.1
35 1 6 825 6 6 0.6
35 4 0 826 0 0 0.0
35 2 2 830 2 2 0.2
36 3 1 838 1 1 0.1
36 4 0 839 0 0 0.0
37 3 1 839 1 1 0.1
37 4 0 840 0 0 0.0
38 4 0 850 0 0 0.0
39 6 0 853 0 0 0.0
39 4 2 854 2 2 0.2
40 4 0 861 0 0 0.0
41 4 0 876 0 0 0.0
42 5 0 881 0 0 0.0
42 4 1 883 1 1 0.1
42 3 2 891 2 2 0.2
43 2 2 891 2 2 0.2
43 4 0 891 0 0 0.0
44 3 0 903 0 0 0.0
45 4 0 910 0 0 0.0
46 5 0 915 0 0 0.0
46 2 3 915 3 3 0.3
46 3 1 917 1 1 0.1
47 4 0 921 0 0 0.0
47 3 1 921 1 1 0.1
48 4 0 923 0 0 0.0
48 2 3 926 3 3 0.3
49 3 2 929 2 2 0.2
49 1 6 929 6 6 0.6
49 4 0 929 0 0 0.0
50 3 0 934 0 0 0.0
51 4 0 935 0 0 0.0
51 3 2 938 2 2 0.2
51 2 6 938 6 6 0.6
52 6 0 939 0 0 0.0
52 3 2 939 2 2 0.2
53 4 0 944 0 0 0.0
54 1 5 944 5 5 0.5
54 4 0 945 0 0 0.0
55 3 0 945 0 0 0.0
55 2 1 945 1 1 0.1
56 5 0 946 0 0 0.0
56 2 1 948 1 1 0.1
57 2 1 948 1 1 0.1
57 3 0 951 0 0 0.0
58 2 6 953 6 6 0.6
58 3 0 953 0 0 0.0
59 4 1 956 1 1 0.1
59 3 3 956 3 3 0.3
59 5 0 956 0 0 0.0
60 2 0 960 0 0 0.0
61 4 0 961 0 0 0.0
61 3 3 962 3 3 0.3
62 4 0 964 0 0 0.0
63 2 0 968 0 0 0.0
64 4 0 969 0 0 0.0
64 3 1 971 1 1 0.1
65 1 4 974 4 4 0.4
65 3 0 977 0 0 0.0
66 3 0 977 0 0 0.0
66 2 2 978 2 2 0.2
67 4 0 980 0 0 0.0
68 3 0 984 0 0 0.0
69 2 2 986 2 2 0.2
69 3 0 988 0 0 0.0
70 3 1 989 1 1 0.1
70 4 0 991 0 0 0.0
71 5 0 991 0 0 0.0
71 2 4 991 4 4 0.4
72 4 0 997 0 0 0.0
73 4 0 997 0 0 0.0
73 3 5 997 5 5 0.5
74 3 0 997 0 0 0.0
75 3 2 998 2 2 0.2
75 5 0 999 0 0 0.0
76 4 1 1000 1 1 0.1
76 5 0 1000 0 0 0.0
76 1 7 1000 7 7 0.7
77 3 1 1000 1 1 0.1
77 5 0 1000 0 0 0.0
78 4 0 1001 0 0 0.0
78 3 2 1001 2 2 0.2
79 3 1 1002 1 1 0.1
79 4 0 1003 0 0 0.0
80 5 0 1005 0 0 0.0
80 4 1 1005 1 1 0.1
80 2 2 1006 2 2 0.2
81 1 5 1006 5 5 0.5
81 3 1 1006 1 1 0.1
81 2 2 1008 2 2 0.2
81 6 0 1008 0 0 0.0
82 4 0 1009 0 0 0.0
82 3 2 1009 2 2 0.2
83 3 1 1009 1 1 0.1
83 6 0 1009 0 0 0.0
83 2 3 1009 3 3 0.3
84 2 0 1011 0 0 0.0
85 3 0 1012 0 0 0.0
85 2 2 1012 2 2 0.2
86 4 0 1013 0 0 0.0
87 4 0 1013 0 0 0.0
87 3 1 1013 1 1 0.1
88 5 0 1013 0 0 0.0
88 4 1 1013 1 1 0.1
89 4 0 1014 0 0 0.0
90 1 5 1014 5 5 0.5
90 3 4 1014 4 4 0.4
90 4 0 1015 0 0 0.0
