gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 9.6484375 36 10 9 1.0
2 2 9.62890625 38 10 9 1.0
2 4 9.267578125 75 10 9 1.0
2 6 9.16015625 86 10 9 1.0
3 5 7.8486328125 131 9 8 0.8888888888888888
3 3 8.787109375 138 10 9 1.0
4 2 8.734375 144 10 9 1.0
4 6 7.6376953125 155 9 8 0.8888888888888888
4 3 8.5673828125 163 10 9 1.0
4 4 8.5498046875 165 10 9 1.0
4 5 8.453125 176 10 9 1.0
5 6 7.400390625 182 9 8 0.8888888888888888
5 2 8.2333984375 201 10 9 1.0
5 3 8.13671875 212 10 9 1.0
6 3 8.119140625 214 10 9 1.0
6 4 7.8115234375 249 10 9 1.0
6 6 7.7587890625 255 10 9 1.0
7 1 7.4951171875 285 10 9 1.0
8 2 7.1611328125 323 10 9 1.0
9 5 6.134765625 326 9 8 0.8888888888888888
9 3 6.994140625 342 10 9 1.0
9 4 6.923828125 350 10 9 1.0
10 3 6.7744140625 367 10 9 1.0
10 6 6.748046875 370 10 9 1.0
10 8 4.4296875 376 7 6 0.6666666666666666
11 2 7.1630859375 415 10 9 1.0
11 3 7.12890625 420 10 9 1.0
12 5 6.48046875 430 9 8 0.8888888888888888
12 2 7.451171875 435 10 9 1.0
12 6 3.861328125 438 6 5 0.5555555555555556
13 2 7.8125 448 10 9 1.0
13 4 7.79296875 452 10 9 1.0
13 5 6.22265625 455 8 7 0.7777777777777778
14 3 7.1015625 486 9 8 0.8888888888888888
14 1 8.07421875 493 10 9 1.0
15 4 8.03125 504 10 9 1.0
15 6 7.5029296875 511 9 8 0.8888888888888888
16 5 6.453125 528 8 7 0.7777777777777778
16 1 8.435546875 534 10 9 1.0
16 4 8.40625 544 10 9 1.0
17 4 7.3828125 552 9 8 0.8888888888888888
17 0 8.3828125 552 10 9 1.0
17 3 8.365234375 558 10 9 1.0
18 6 5.3154296875 575 7 6 0.6666666666666666
18 4 8.2802734375 587 10 9 1.0
19 3 8.2216796875 607 10 9 1.0
20 4 6.18359375 620 8 7 0.7777777777777778
21 4 7.1513671875 631 9 8 0.8888888888888888
21 5 7.142578125 634 9 8 0.8888888888888888
21 6 7.1337890625 637 9 8 0.8888888888888888
21 2 8.1220703125 641 10 9 1.0
22 5 7.1015625 648 9 8 0.8888888888888888
23 3 8.013671875 678 10 9 1.0
23 6 8.0048828125 681 10 9 1.0
24 5 6.9990234375 683 9 8 0.8888888888888888
24 2 7.99609375 684 10 9 1.0
24 4 7.9697265625 693 10 9 1.0
24 6 6.966796875 694 9 8 0.8888888888888888
25 6 3.9462890625 701 6 5 0.5555555555555556
25 3 7.9404296875 703 10 9 1.0
25 5 7.623046875 705 9 8 0.8888888888888888
25 2 8.619140625 707 10 9 1.0
26 2 8.611328125 711 10 9 1.0
26 6 4.6015625 716 6 5 0.5555555555555556
