gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 10 8 10 10 1.0
1 6 4 14 4 4 0.4
1 5 6 24 6 6 0.6
1 4 8 34 8 8 0.8
2 2 10 53 10 10 1.0
3 2 9 56 9 9 0.9
4 5 8 58 8 8 0.8
4 6 3 60 3 3 0.3
5 4 6 64 6 6 0.6
6 3 8 70 8 8 0.8
6 2 9 70 9 9 0.9
7 2 9 71 9 9 0.9
7 3 8 73 8 8 0.8
8 2 9 73 9 9 0.9
9 2 9 75 9 9 0.9
10 2 9 76 9 9 0.9
11 2 9 79 9 9 0.9
11 3 6 80 6 6 0.6
12 2 9 82 9 9 0.9
13 2 9 83 9 9 0.9
14 2 8 86 8 8 0.8
15 6 3 87 3 3 0.3
16 6 3 91 3 3 0.3
16 5 8 93 8 8 0.8
17 6 3 97 3 3 0.3
18 6 3 98 3 3 0.3
18 5 8 98 8 8 0.8
19 6 3 105 3 3 0.3
20 6 3 113 3 3 0.3
21 6 3 120 3 3 0.3
21 5 8 122 8 8 0.8
22 6 3 123 3 3 0.3
22 5 8 126 8 8 0.8
23 6 3 126 3 3 0.3
23 5 8 128 8 8 0.8
24 6 3 137 3 3 0.3
24 5 8 137 8 8 0.8
25 6 3 137 3 3 0.3
26 6 3 139 3 3 0.3
27 6 3 144 3 3 0.3
28 5 9 147 9 9 0.9
28 6 3 148 3 3 0.3
29 6 3 155 3 3 0.3
30 6 3 158 3 3 0.3
30 5 8 158 8 8 0.8
31 6 3 163 3 3 0.3
32 6 3 169 3 3 0.3
33 6 3 170 3 3 0.3
34 5 6 176 6 6 0.6
34 6 3 178 3 3 0.3
35 6 3 180 3 3 0.3
35 7 2 186 2 2 0.2
36 2 8 187 8 8 0.8
36 3 5 189 5 5 0.5
37 2 8 189 8 8 0.8
38 2 8 192 8 8 0.8
39 2 8 194 8 8 0.8
39 3 5 194 5 5 0.5
40 2 8 194 8 8 0.8
41 2 7 195 7 7 0.7
41 3 5 196 5 5 0.5
42 7 2 196 2 2 0.2
42 6 3 197 3 3 0.3
43 7 2 199 2 2 0.2
44 7 2 208 2 2 0.2
44 6 3 208 3 3 0.3
45 7 2 210 2 2 0.2
45 6 3 211 3 3 0.3
46 7 2 217 2 2 0.2
46 6 5 223 5 5 0.5
47 7 2 224 2 2 0.2
48 7 2 229 2 2 0.2
49 7 2 233 2 2 0.2
49 6 3 236 3 3 0.3
49 5 8 237 8 8 0.8
50 7 2 237 2 2 0.2
51 7 2 242 2 2 0.2
51 6 4 243 4 4 0.4
52 7 2 244 2 2 0.2
53 7 2 247 2 2 0.2
53 6 5 248 5 5 0.5
54 6 3 249 3 3 0.3
54 7 2 249 2 2 0.2
55 7 2 254 2 2 0.2
55 6 3 254 3 3 0.3
56 7 2 260 2 2 0.2
57 7 2 262 2 2 0.2
57 6 4 265 4 4 0.4
58 6 3 266 3 3 0.3
58 7 2 266 2 2 0.2
59 7 2 267 2 2 0.2
60 7 2 268 2 2 0.2
61 7 2 275 2 2 0.2
61 6 3 275 3 3 0.3
62 7 2 278 2 2 0.2
62 6 5 279 5 5 0.5
63 7 2 279 2 2 0.2
63 6 3 282 3 3 0.3
64 7 2 283 2 2 0.2
65 7 2 286 2 2 0.2
66 7 2 290 2 2 0.2
66 6 8 295 8 8 0.8
67 7 2 295 2 2 0.2
68 6 5 298 5 5 0.5
68 7 2 298 2 2 0.2
69 7 2 302 2 2 0.2
69 6 5 303 5 5 0.5
70 7 2 303 2 2 0.2
71 6 2 310 2 2 0.2
72 2 7 313 7 7 0.7
73 2 7 314 7 7 0.7
73 3 6 315 6 6 0.6
74 2 5 317 5 5 0.5
75 5 3 319 3 3 0.3
75 6 2 319 2 2 0.2
75 7 0 321 0 0 0.0
76 6 2 321 2 2 0.2
76 5 5 325 5 5 0.5
77 2 5 326 5 5 0.5
78 2 5 328 5 5 0.5
79 2 5 329 5 5 0.5
79 3 2 332 2 2 0.2
80 2 5 332 5 5 0.5
81 2 5 333 5 5 0.5
82 2 5 339 5 5 0.5
83 2 5 340 5 5 0.5
84 2 5 341 5 5 0.5
85 2 4 347 4 4 0.4
86 6 0 347 0 0 0.0
87 3 2 351 2 2 0.2
87 2 5 351 5 5 0.5
88 2 4 354 4 4 0.4
89 2 4 355 4 4 0.4
90 2 4 355 4 4 0.4
91 2 4 356 4 4 0.4
92 2 4 356 4 4 0.4
93 2 4 358 4 4 0.4
94 2 4 360 4 4 0.4
94 3 3 362 3 3 0.3
95 2 4 363 4 4 0.4
96 2 3 365 3 3 0.3
97 6 0 367 0 0 0.0
98 6 0 369 0 0 0.0
99 6 0 370 0 0 0.0
99 5 3 370 3 3 0.3
100 5 3 374 3 3 0.3
100 6 0 375 0 0 0.0
101 6 0 375 0 0 0.0
101 5 4 378 4 4 0.4
102 6 0 378 0 0 0.0
102 5 3 383 3 3 0.3
103 6 0 383 0 0 0.0
104 6 0 387 0 0 0.0
105 5 3 393 3 3 0.3
105 6 0 394 0 0 0.0
106 6 0 395 0 0 0.0
107 6 0 401 0 0 0.0
108 6 0 401 0 0 0.0
108 5 3 402 3 3 0.3
109 4 9 406 9 9 0.9
109 6 0 406 0 0 0.0
110 6 0 410 0 0 0.0
110 5 4 410 4 4 0.4
111 6 0 412 0 0 0.0
112 6 0 413 0 0 0.0
113 6 0 414 0 0 0.0
113 5 3 414 3 3 0.3
114 6 0 414 0 0 0.0
114 5 4 414 4 4 0.4
115 6 0 415 0 0 0.0
115 5 5 418 5 5 0.5
116 6 0 421 0 0 0.0
117 6 0 422 0 0 0.0
117 5 3 424 3 3 0.3
118 6 0 426 0 0 0.0
119 6 0 429 0 0 0.0
120 6 0 431 0 0 0.0
121 6 0 431 0 0 0.0
121 5 3 431 3 3 0.3
122 6 0 432 0 0 0.0
122 5 4 432 4 4 0.4
123 6 0 435 0 0 0.0
123 5 4 435 4 4 0.4
124 6 0 435 0 0 0.0
124 5 3 435 3 3 0.3
125 6 0 435 0 0 0.0
125 5 3 435 3 3 0.3
126 5 3 439 3 3 0.3
126 6 0 440 0 0 0.0
