gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 9 4 9 8 0.8888888888888888
1 3 10 12 10 9 1.0
2 4 9 46 9 8 0.8888888888888888
3 4 9 51 9 8 0.8888888888888888
4 4 9 55 9 8 0.8888888888888888
5 3 9 62 9 8 0.8888888888888888
6 4 8 66 8 7 0.7777777777777778
6 3 9 66 9 8 0.8888888888888888
7 3 9 68 9 8 0.8888888888888888
8 3 9 72 9 8 0.8888888888888888
9 3 9 75 9 8 0.8888888888888888
10 3 9 78 9 8 0.8888888888888888
11 3 9 80 9 8 0.8888888888888888
12 3 9 83 9 8 0.8888888888888888
13 3 9 87 9 8 0.8888888888888888
14 3 9 88 9 8 0.8888888888888888
15 3 9 90 9 8 0.8888888888888888
15 4 7 94 7 6 0.6666666666666666
16 3 9 96 9 8 0.8888888888888888
16 5 7 98 7 6 0.6666666666666666
17 3 9 101 9 8 0.8888888888888888
18 3 9 106 9 8 0.8888888888888888
19 3 9 107 9 8 0.8888888888888888
20 3 9 108 9 8 0.8888888888888888
21 3 9 115 9 8 0.8888888888888888
22 3 9 116 9 8 0.8888888888888888
23 3 9 125 9 8 0.8888888888888888
24 3 9 126 9 8 0.8888888888888888
25 3 9 129 9 8 0.8888888888888888
26 3 9 133 9 8 0.8888888888888888
26 4 7 134 7 6 0.6666666666666666
27 3 9 139 9 8 0.8888888888888888
28 3 9 145 9 8 0.8888888888888888
29 3 9 148 9 8 0.8888888888888888
30 3 9 150 9 8 0.8888888888888888
31 3 9 153 9 8 0.8888888888888888
32 3 9 156 9 8 0.8888888888888888
33 3 9 157 9 8 0.8888888888888888
34 3 9 161 9 8 0.8888888888888888
35 3 9 162 9 8 0.8888888888888888
36 3 9 163 9 8 0.8888888888888888
36 4 7 164 7 6 0.6666666666666666
37 3 9 165 9 8 0.8888888888888888
37 4 5 166 5 4 0.4444444444444444
38 3 9 169 9 8 0.8888888888888888
39 3 9 170 9 8 0.8888888888888888
40 3 9 175 9 8 0.8888888888888888
41 3 9 177 9 8 0.8888888888888888
42 3 9 182 9 8 0.8888888888888888
43 3 9 185 9 8 0.8888888888888888
44 3 9 187 9 8 0.8888888888888888
45 3 9 189 9 8 0.8888888888888888
46 3 9 190 9 8 0.8888888888888888
47 3 9 194 9 8 0.8888888888888888
48 3 9 196 9 8 0.8888888888888888
49 3 9 200 9 8 0.8888888888888888
49 2 10 200 10 9 1.0
50 4 5 202 5 4 0.4444444444444444
51 4 5 205 5 4 0.4444444444444444
52 4 5 206 5 4 0.4444444444444444
53 4 5 209 5 4 0.4444444444444444
54 4 5 211 5 4 0.4444444444444444
55 4 4 213 4 3 0.3333333333333333
56 2 9 215 9 8 0.8888888888888888
57 3 9 216 9 8 0.8888888888888888
57 4 4 217 4 3 0.3333333333333333
58 4 4 219 4 3 0.3333333333333333
59 4 4 220 4 3 0.3333333333333333
60 4 4 225 4 3 0.3333333333333333
61 4 4 227 4 3 0.3333333333333333
62 4 4 228 4 3 0.3333333333333333
62 3 8 229 8 7 0.7777777777777778
63 4 4 230 4 3 0.3333333333333333
64 4 4 234 4 3 0.3333333333333333
65 4 4 237 4 3 0.3333333333333333
66 4 4 238 4 3 0.3333333333333333
66 3 8 238 8 7 0.7777777777777778
67 4 4 240 4 3 0.3333333333333333
67 3 8 240 8 7 0.7777777777777778
68 4 4 241 4 3 0.3333333333333333
68 3 8 243 8 7 0.7777777777777778
69 4 4 245 4 3 0.3333333333333333
70 4 4 247 4 3 0.3333333333333333
71 4 4 250 4 3 0.3333333333333333
72 4 4 252 4 3 0.3333333333333333
73 4 4 256 4 3 0.3333333333333333
74 4 4 257 4 3 0.3333333333333333
74 3 8 260 8 7 0.7777777777777778
75 4 4 260 4 3 0.3333333333333333
76 4 4 261 4 3 0.3333333333333333
77 3 5 262 5 4 0.4444444444444444
77 4 4 262 4 3 0.3333333333333333
78 4 4 265 4 3 0.3333333333333333
79 4 4 267 4 3 0.3333333333333333
80 4 4 268 4 3 0.3333333333333333
81 4 4 272 4 3 0.3333333333333333
81 3 8 273 8 7 0.7777777777777778
82 4 4 275 4 3 0.3333333333333333
83 4 4 277 4 3 0.3333333333333333
84 4 4 278 4 3 0.3333333333333333
85 4 4 283 4 3 0.3333333333333333
86 4 4 288 4 3 0.3333333333333333
86 5 3 288 3 2 0.2222222222222222
87 2 9 288 9 8 0.8888888888888888
88 2 9 290 9 8 0.8888888888888888
89 2 9 290 9 8 0.8888888888888888
90 2 9 291 9 8 0.8888888888888888
91 2 9 293 9 8 0.8888888888888888
92 2 9 293 9 8 0.8888888888888888
93 2 9 295 9 8 0.8888888888888888
93 3 8 298 8 7 0.7777777777777778
94 2 9 298 9 8 0.8888888888888888
95 2 9 299 9 8 0.8888888888888888
96 2 9 299 9 8 0.8888888888888888
97 2 9 300 9 8 0.8888888888888888
98 2 7 302 7 6 0.6666666666666666
99 5 3 304 3 2 0.2222222222222222
100 5 3 308 3 2 0.2222222222222222
101 4 4 311 4 3 0.3333333333333333
101 5 3 311 3 2 0.2222222222222222
102 4 3 313 3 2 0.2222222222222222
103 2 7 314 7 6 0.6666666666666666
104 2 7 316 7 6 0.6666666666666666
104 1 9 317 9 8 0.8888888888888888
105 4 3 317 3 2 0.2222222222222222
105 3 5 317 5 4 0.4444444444444444
106 4 3 318 3 2 0.2222222222222222
106 3 7 318 7 6 0.6666666666666666
107 4 3 321 3 2 0.2222222222222222
107 3 7 325 7 6 0.6666666666666666
108 3 5 327 5 4 0.4444444444444444
108 4 3 327 3 2 0.2222222222222222
109 4 3 328 3 2 0.2222222222222222
109 3 5 328 5 4 0.4444444444444444
110 3 5 330 5 4 0.4444444444444444
110 4 2 331 2 1 0.1111111111111111
111 1 9 332 9 8 0.8888888888888888
111 0 10 332 10 9 1.0
112 4 2 332 2 1 0.1111111111111111
112 3 4 332 4 3 0.3333333333333333
113 4 2 334 2 1 0.1111111111111111
113 3 4 335 4 3 0.3333333333333333
114 4 2 335 2 1 0.1111111111111111
114 3 4 335 4 3 0.3333333333333333
115 4 2 336 2 1 0.1111111111111111
115 3 4 336 4 3 0.3333333333333333
116 3 2 339 2 1 0.1111111111111111
117 0 10 339 10 9 1.0
118 0 10 339 10 9 1.0
119 0 10 340 10 9 1.0
120 0 10 341 10 9 1.0
121 0 10 341 10 9 1.0
122 0 10 345 10 9 1.0
123 0 10 345 10 9 1.0
124 0 10 346 10 9 1.0
125 0 10 347 10 9 1.0
126 0 10 347 10 9 1.0
127 0 10 347 10 9 1.0
128 0 10 349 10 9 1.0
129 0 10 351 10 9 1.0
130 0 10 351 10 9 1.0
131 0 10 352 10 9 1.0
132 0 10 352 10 9 1.0
133 0 10 352 10 9 1.0
134 0 10 352 10 9 1.0
135 0 10 353 10 9 1.0
136 0 10 353 10 9 1.0
137 0 10 353 10 9 1.0
138 0 10 353 10 9 1.0
139 0 10 353 10 9 1.0
140 0 10 353 10 9 1.0
141 0 10 353 10 9 1.0
142 0 10 354 10 9 1.0
143 0 10 354 10 9 1.0
144 0 10 355 10 9 1.0
145 0 10 355 10 9 1.0
146 0 10 355 10 9 1.0
147 0 10 355 10 9 1.0
147 1 8 355 8 7 0.7777777777777778
148 0 10 355 10 9 1.0
149 0 10 356 10 9 1.0
150 0 10 356 10 9 1.0
151 0 10 357 10 9 1.0
152 0 10 357 10 9 1.0
153 0 10 357 10 9 1.0
154 0 10 357 10 9 1.0
155 0 10 358 10 9 1.0
156 0 10 359 10 9 1.0
157 0 10 359 10 9 1.0
158 0 10 359 10 9 1.0
159 0 10 360 10 9 1.0
160 0 10 361 10 9 1.0
161 0 10 362 10 9 1.0
162 0 10 362 10 9 1.0
163 0 10 366 10 9 1.0
164 0 10 366 10 9 1.0
164 1 1 367 1 0 0.0
165 0 10 367 10 9 1.0
166 0 10 367 10 9 1.0
167 0 10 367 10 9 1.0
168 0 10 367 10 9 1.0
169 0 10 368 10 9 1.0
170 0 10 369 10 9 1.0
171 0 10 369 10 9 1.0
172 0 10 369 10 9 1.0
173 0 10 370 10 9 1.0
174 0 10 371 10 9 1.0
175 0 10 371 10 9 1.0
176 0 10 371 10 9 1.0
177 0 10 371 10 9 1.0
178 0 10 372 10 9 1.0
179 0 10 373 10 9 1.0
179 1 7 373 7 6 0.6666666666666666
180 0 10 373 10 9 1.0
181 0 10 373 10 9 1.0
181 1 8 373 8 7 0.7777777777777778
182 0 10 373 10 9 1.0
183 1 6 373 6 5 0.5555555555555556
183 0 10 373 10 9 1.0
184 0 10 374 10 9 1.0
185 0 10 375 10 9 1.0
186 0 10 375 10 9 1.0
187 0 10 375 10 9 1.0
188 0 10 375 10 9 1.0
189 0 10 377 10 9 1.0
190 0 10 377 10 9 1.0
191 0 10 379 10 9 1.0
192 0 10 379 10 9 1.0
192 1 8 379 8 7 0.7777777777777778
193 0 10 379 10 9 1.0
194 0 10 379 10 9 1.0
194 1 7 379 7 6 0.6666666666666666
195 0 10 379 10 9 1.0
196 0 10 379 10 9 1.0
197 0 10 379 10 9 1.0
198 0 10 379 10 9 1.0
199 0 10 380 10 9 1.0
200 0 10 380 10 9 1.0
201 0 10 380 10 9 1.0
202 0 10 380 10 9 1.0
203 0 10 381 10 9 1.0
204 0 10 381 10 9 1.0
205 0 10 381 10 9 1.0
206 0 10 381 10 9 1.0
207 0 10 382 10 9 1.0
208 0 10 382 10 9 1.0
209 0 10 382 10 9 1.0
210 0 10 382 10 9 1.0
210 1 8 382 8 7 0.7777777777777778
211 0 10 383 10 9 1.0
212 0 10 383 10 9 1.0
212 1 8 383 8 7 0.7777777777777778
213 0 10 383 10 9 1.0
214 0 10 383 10 9 1.0
215 0 10 383 10 9 1.0
215 1 9 384 9 8 0.8888888888888888
216 0 10 384 10 9 1.0
216 1 8 384 8 7 0.7777777777777778
217 0 10 385 10 9 1.0
218 0 10 385 10 9 1.0
219 0 10 385 10 9 1.0
220 0 10 385 10 9 1.0
221 0 10 386 10 9 1.0
221 1 8 386 8 7 0.7777777777777778
222 0 10 386 10 9 1.0
223 0 10 386 10 9 1.0
224 0 10 386 10 9 1.0
224 1 1 386 1 0 0.0
225 1 9 386 9 8 0.8888888888888888
225 0 10 386 10 9 1.0
226 0 10 386 10 9 1.0
227 0 10 386 10 9 1.0
228 0 10 387 10 9 1.0
229 0 10 387 10 9 1.0
