gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 8 15 8 8 0.8
1 5 6 24 6 6 0.6
2 3 8 51 8 8 0.8
3 3 8 55 8 8 0.8
4 3 8 57 8 8 0.8
5 3 8 59 8 8 0.8
6 3 8 60 8 8 0.8
7 3 8 62 8 8 0.8
8 3 8 64 8 8 0.8
9 3 8 65 8 8 0.8
10 3 8 68 8 8 0.8
11 3 8 68 8 8 0.8
12 3 8 69 8 8 0.8
13 3 8 72 8 8 0.8
14 3 8 74 8 8 0.8
15 3 6 83 6 6 0.6
16 3 6 83 6 6 0.6
17 3 6 86 6 6 0.6
18 3 6 91 6 6 0.6
19 3 6 96 6 6 0.6
20 3 6 99 6 6 0.6
21 3 6 102 6 6 0.6
22 3 6 106 6 6 0.6
23 3 6 109 6 6 0.6
24 3 5 112 5 5 0.5
25 3 5 113 5 5 0.5
25 4 4 114 4 4 0.4
26 3 5 116 5 5 0.5
27 3 5 118 5 5 0.5
28 3 5 120 5 5 0.5
29 3 5 124 5 5 0.5
30 3 5 127 5 5 0.5
31 3 5 129 5 5 0.5
32 3 5 131 5 5 0.5
33 3 5 132 5 5 0.5
34 3 5 132 5 5 0.5
35 3 5 135 5 5 0.5
36 3 5 135 5 5 0.5
37 3 5 139 5 5 0.5
38 3 5 142 5 5 0.5
38 4 3 144 3 3 0.3
39 3 5 146 5 5 0.5
40 3 5 148 5 5 0.5
41 3 5 151 5 5 0.5
42 3 5 156 5 5 0.5
43 3 5 157 5 5 0.5
44 3 5 159 5 5 0.5
45 3 5 161 5 5 0.5
46 3 5 163 5 5 0.5
47 3 5 164 5 5 0.5
48 3 5 166 5 5 0.5
49 3 5 169 5 5 0.5
50 3 5 169 5 5 0.5
51 3 5 173 5 5 0.5
52 3 5 175 5 5 0.5
53 3 5 177 5 5 0.5
54 3 5 179 5 5 0.5
55 3 5 183 5 5 0.5
56 3 5 186 5 5 0.5
57 3 5 190 5 5 0.5
58 3 5 191 5 5 0.5
59 3 5 192 5 5 0.5
60 3 5 196 5 5 0.5
61 3 5 197 5 5 0.5
62 3 5 201 5 5 0.5
63 3 5 202 5 5 0.5
64 3 5 204 5 5 0.5
65 3 5 206 5 5 0.5
66 3 5 207 5 5 0.5
67 3 5 208 5 5 0.5
68 3 5 211 5 5 0.5
69 3 5 214 5 5 0.5
70 3 5 218 5 5 0.5
71 3 5 223 5 5 0.5
72 3 5 224 5 5 0.5
73 3 5 225 5 5 0.5
74 3 5 227 5 5 0.5
75 3 5 230 5 5 0.5
76 3 5 233 5 5 0.5
77 3 5 235 5 5 0.5
78 3 5 237 5 5 0.5
78 4 4 238 4 4 0.4
79 3 5 238 5 5 0.5
80 3 5 240 5 5 0.5
81 3 5 243 5 5 0.5
82 3 5 245 5 5 0.5
83 3 5 246 5 5 0.5
84 3 5 248 5 5 0.5
85 3 5 248 5 5 0.5
86 3 5 251 5 5 0.5
87 3 5 251 5 5 0.5
88 3 5 254 5 5 0.5
89 3 5 254 5 5 0.5
90 3 5 256 5 5 0.5
91 3 5 256 5 5 0.5
92 3 5 259 5 5 0.5
93 3 5 262 5 5 0.5
94 3 5 264 5 5 0.5
95 3 5 265 5 5 0.5
96 3 5 266 5 5 0.5
97 3 5 266 5 5 0.5
98 3 5 267 5 5 0.5
99 3 5 271 5 5 0.5
100 3 5 271 5 5 0.5
101 3 5 273 5 5 0.5
102 3 5 274 5 5 0.5
103 3 5 275 5 5 0.5
104 3 5 278 5 5 0.5
105 3 5 279 5 5 0.5
106 3 5 281 5 5 0.5
107 3 5 282 5 5 0.5
108 3 5 284 5 5 0.5
109 3 5 284 5 5 0.5
110 3 5 284 5 5 0.5
111 3 5 287 5 5 0.5
112 3 5 288 5 5 0.5
113 3 5 289 5 5 0.5
114 3 5 290 5 5 0.5
115 3 5 292 5 5 0.5
116 3 5 292 5 5 0.5
117 3 5 295 5 5 0.5
118 3 5 295 5 5 0.5
119 3 5 297 5 5 0.5
119 4 2 298 2 2 0.2
120 3 5 299 5 5 0.5
121 3 5 301 5 5 0.5
122 3 5 303 5 5 0.5
123 3 5 305 5 5 0.5
124 3 5 306 5 5 0.5
125 3 5 308 5 5 0.5
126 3 5 311 5 5 0.5
127 3 5 312 5 5 0.5
128 3 5 314 5 5 0.5
129 3 5 314 5 5 0.5
130 3 5 317 5 5 0.5
131 3 5 319 5 5 0.5
132 3 5 320 5 5 0.5
133 3 5 321 5 5 0.5
134 3 5 324 5 5 0.5
135 3 5 327 5 5 0.5
136 3 5 327 5 5 0.5
137 3 5 329 5 5 0.5
138 3 5 329 5 5 0.5
139 3 5 332 5 5 0.5
140 3 5 333 5 5 0.5
141 3 5 334 5 5 0.5
142 3 5 335 5 5 0.5
143 3 5 335 5 5 0.5
144 3 5 337 5 5 0.5
145 3 5 340 5 5 0.5
146 3 5 340 5 5 0.5
147 3 5 342 5 5 0.5
148 3 5 343 5 5 0.5
148 4 4 344 4 4 0.4
149 3 5 346 5 5 0.5
150 3 5 349 5 5 0.5
151 3 5 351 5 5 0.5
152 3 5 352 5 5 0.5
153 3 5 352 5 5 0.5
153 4 4 353 4 4 0.4
154 3 5 354 5 5 0.5
155 3 5 354 5 5 0.5
