gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 0 46 0 0 0.0
1 2 3 53 3 3 0.3
2 4 0 53 0 0 0.0
2 3 2 53 2 2 0.2
3 4 0 57 0 0 0.0
4 4 0 68 0 0 0.0
4 3 4 72 4 4 0.4
5 4 0 73 0 0 0.0
6 4 0 76 0 0 0.0
7 4 0 76 0 0 0.0
7 3 2 77 2 2 0.2
8 4 0 77 0 0 0.0
8 3 2 81 2 2 0.2
9 4 0 83 0 0 0.0
10 4 0 87 0 0 0.0
11 4 0 93 0 0 0.0
12 4 0 97 0 0 0.0
13 4 0 103 0 0 0.0
14 4 0 105 0 0 0.0
15 4 0 108 0 0 0.0
16 4 0 111 0 0 0.0
17 4 0 115 0 0 0.0
18 4 0 120 0 0 0.0
19 4 0 123 0 0 0.0
20 4 0 124 0 0 0.0
21 4 0 127 0 0 0.0
22 4 0 128 0 0 0.0
23 4 0 135 0 0 0.0
23 3 2 139 2 2 0.2
24 4 0 140 0 0 0.0
25 4 0 144 0 0 0.0
26 4 0 150 0 0 0.0
27 4 0 152 0 0 0.0
28 4 0 157 0 0 0.0
29 4 0 162 0 0 0.0
30 4 0 165 0 0 0.0
31 4 0 166 0 0 0.0
32 4 0 169 0 0 0.0
33 4 0 172 0 0 0.0
34 4 0 176 0 0 0.0
35 4 0 181 0 0 0.0
36 4 0 186 0 0 0.0
37 4 0 191 0 0 0.0
38 4 0 192 0 0 0.0
39 4 0 196 0 0 0.0
40 4 0 201 0 0 0.0
41 4 0 203 0 0 0.0
42 4 0 207 0 0 0.0
43 4 0 208 0 0 0.0
44 4 0 215 0 0 0.0
45 4 0 221 0 0 0.0
46 4 0 224 0 0 0.0
47 4 0 228 0 0 0.0
48 4 0 230 0 0 0.0
49 4 0 231 0 0 0.0
50 4 0 232 0 0 0.0
51 4 0 233 0 0 0.0
52 4 0 240 0 0 0.0
53 4 0 244 0 0 0.0
54 4 0 247 0 0 0.0
55 4 0 249 0 0 0.0
56 4 0 255 0 0 0.0
57 4 0 260 0 0 0.0
58 4 0 261 0 0 0.0
59 4 0 263 0 0 0.0
60 4 0 267 0 0 0.0
61 4 0 268 0 0 0.0
62 4 0 269 0 0 0.0
63 4 0 275 0 0 0.0
64 4 0 278 0 0 0.0
65 3 2 280 2 2 0.2
65 4 0 280 0 0 0.0
66 4 0 283 0 0 0.0
67 4 0 285 0 0 0.0
68 4 0 286 0 0 0.0
69 4 0 288 0 0 0.0
69 3 2 290 2 2 0.2
70 4 0 290 0 0 0.0
71 4 0 293 0 0 0.0
72 4 0 296 0 0 0.0
73 4 0 301 0 0 0.0
73 3 3 302 3 3 0.3
74 4 0 302 0 0 0.0
75 4 0 306 0 0 0.0
76 4 0 309 0 0 0.0
77 4 0 310 0 0 0.0
78 4 0 313 0 0 0.0
79 4 0 316 0 0 0.0
79 3 2 316 2 2 0.2
80 4 0 317 0 0 0.0
81 4 0 319 0 0 0.0
82 4 0 321 0 0 0.0
83 4 0 322 0 0 0.0
83 3 2 324 2 2 0.2
84 4 0 326 0 0 0.0
85 4 0 329 0 0 0.0
86 4 0 330 0 0 0.0
87 4 0 336 0 0 0.0
88 4 0 336 0 0 0.0
89 4 0 336 0 0 0.0
90 4 0 339 0 0 0.0
91 4 0 340 0 0 0.0
92 4 0 343 0 0 0.0
93 4 0 345 0 0 0.0
