gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 7.86328125 20 8 7 0.7777777777777778
2 3 7.6513671875 51 8 7 0.7777777777777778
3 3 7.6513671875 51 8 7 0.7777777777777778
4 3 7.64453125 52 8 7 0.7777777777777778
5 2 9.64453125 52 10 9 1.0
5 3 7.630859375 54 8 7 0.7777777777777778
6 2 9.6103515625 57 10 9 1.0
7 3 7.5966796875 59 8 7 0.7777777777777778
8 2 9.5830078125 61 10 9 1.0
9 3 7.5625 64 8 7 0.7777777777777778
10 2 9.548828125 66 10 9 1.0
11 3 7.521484375 70 8 7 0.7777777777777778
12 2 9.4873046875 75 10 9 1.0
13 3 7.466796875 78 8 7 0.7777777777777778
14 2 9.439453125 82 10 9 1.0
15 3 7.4326171875 83 8 7 0.7777777777777778
16 2 9.4189453125 85 10 9 1.0
17 3 7.4189453125 85 8 7 0.7777777777777778
18 2 9.4189453125 85 10 9 1.0
19 2 9.4052734375 87 10 9 1.0
20 3 7.37109375 92 8 7 0.7777777777777778
21 2 9.3642578125 93 10 9 1.0
22 3 7.31640625 100 8 7 0.7777777777777778
23 2 9.2958984375 103 10 9 1.0
24 3 7.275390625 106 8 7 0.7777777777777778
25 2 9.26171875 108 10 9 1.0
26 3 7.2412109375 111 8 7 0.7777777777777778
27 2 9.2275390625 113 10 9 1.0
28 3 7.2138671875 115 8 7 0.7777777777777778
29 2 9.2001953125 117 10 9 1.0
29 3 6.4189453125 119 7 6 0.6666666666666666
30 2 9.4091796875 121 10 9 1.0
31 2 9.404296875 122 10 9 1.0
32 2 9.3994140625 123 10 9 1.0
33 2 9.384765625 126 10 9 1.0
34 2 9.3701171875 129 10 9 1.0
35 2 9.3505859375 133 10 9 1.0
36 2 9.345703125 134 10 9 1.0
37 2 9.3359375 136 10 9 1.0
38 2 9.31640625 140 10 9 1.0
39 2 9.31640625 140 10 9 1.0
40 2 9.3115234375 141 10 9 1.0
41 2 9.3017578125 143 10 9 1.0
42 2 9.287109375 146 10 9 1.0
42 3 4.7109375 148 5 4 0.4444444444444444
43 2 9.7109375 148 10 9 1.0
44 2 9.708984375 149 10 9 1.0
45 3 5.8525390625 151 6 5 0.5555555555555556
45 2 8.8515625 152 9 8 0.8888888888888888
46 3 4.8505859375 153 5 4 0.4444444444444444
47 3 4.8486328125 155 5 4 0.4444444444444444
48 2 9.8466796875 157 10 9 1.0
48 3 4.8466796875 157 5 4 0.4444444444444444
49 3 4.84375 160 5 4 0.4444444444444444
50 2 9.8427734375 161 10 9 1.0
50 3 4.8408203125 163 5 4 0.4444444444444444
51 2 9.833984375 170 10 9 1.0
51 3 4.833984375 170 5 4 0.4444444444444444
52 2 9.83203125 172 10 9 1.0
52 3 4.8310546875 173 5 4 0.4444444444444444
53 3 4.828125 176 5 4 0.4444444444444444
54 2 9.828125 176 10 9 1.0
54 3 4.8251953125 179 5 4 0.4444444444444444
55 3 4.8251953125 179 5 4 0.4444444444444444
55 2 9.8251953125 179 10 9 1.0
56 4 3.82421875 180 4 3 0.3333333333333333
56 3 4.822265625 182 5 4 0.4444444444444444
57 2 9.8212890625 183 10 9 1.0
57 3 4.8212890625 183 5 4 0.4444444444444444
58 2 9.8212890625 183 10 9 1.0
58 3 4.8203125 184 5 4 0.4444444444444444
59 3 4.8173828125 187 5 4 0.4444444444444444
60 3 4.8154296875 189 5 4 0.4444444444444444
60 2 9.8154296875 189 10 9 1.0
61 3 4.8125 192 5 4 0.4444444444444444
62 3 4.810546875 194 5 4 0.4444444444444444
63 3 4.806640625 198 5 4 0.4444444444444444
64 3 4.8046875 200 5 4 0.4444444444444444
65 3 4.802734375 202 5 4 0.4444444444444444
65 2 9.802734375 202 10 9 1.0
66 3 4.80078125 204 5 4 0.4444444444444444
67 2 9.80078125 204 10 9 1.0
67 3 4.798828125 206 5 4 0.4444444444444444
68 3 4.796875 208 5 4 0.4444444444444444
69 3 4.794921875 210 5 4 0.4444444444444444
70 3 4.79296875 212 5 4 0.4444444444444444
71 3 4.7890625 216 5 4 0.4444444444444444
72 3 4.7880859375 217 5 4 0.4444444444444444
73 3 4.783203125 222 5 4 0.4444444444444444
74 3 4.7802734375 225 5 4 0.4444444444444444
75 3 4.7783203125 227 5 4 0.4444444444444444
76 3 4.7783203125 227 5 4 0.4444444444444444
77 3 4.7763671875 229 5 4 0.4444444444444444
78 3 4.7763671875 229 5 4 0.4444444444444444
78 2 9.7763671875 229 10 9 1.0
79 3 4.775390625 230 5 4 0.4444444444444444
80 2 9.775390625 230 10 9 1.0
80 3 4.771484375 234 5 4 0.4444444444444444
81 3 4.7705078125 235 5 4 0.4444444444444444
82 2 9.7705078125 235 10 9 1.0
82 3 4.7685546875 237 5 4 0.4444444444444444
83 2 9.767578125 238 10 9 1.0
83 3 4.7666015625 239 5 4 0.4444444444444444
84 3 4.7666015625 239 5 4 0.4444444444444444
85 3 3.763671875 242 4 3 0.3333333333333333
86 2 8.7626953125 243 9 8 0.8888888888888888
87 2 4.76171875 244 5 4 0.4444444444444444
87 3 3.7607421875 245 4 3 0.3333333333333333
88 2 4.759765625 246 5 4 0.4444444444444444
89 3 3.7568359375 249 4 3 0.3333333333333333
90 2 4.7568359375 249 5 4 0.4444444444444444
91 3 3.755859375 250 4 3 0.3333333333333333
92 2 4.75390625 252 5 4 0.4444444444444444
93 3 3.7529296875 253 4 3 0.3333333333333333
94 2 4.751953125 254 5 4 0.4444444444444444
95 3 3.748046875 258 4 3 0.3333333333333333
96 2 4.748046875 258 5 4 0.4444444444444444
97 2 4.744140625 262 5 4 0.4444444444444444
97 3 3.744140625 262 4 3 0.3333333333333333
98 2 4.7431640625 263 5 4 0.4444444444444444
99 3 3.7431640625 263 4 3 0.3333333333333333
99 4 3.7412109375 265 4 3 0.3333333333333333
100 2 4.73828125 268 5 4 0.4444444444444444
101 3 8.7353515625 271 9 8 0.8888888888888888
101 4 3.734375 272 4 3 0.3333333333333333
102 2 4.7333984375 273 5 4 0.4444444444444444
102 1 9.7333984375 273 10 9 1.0
103 3 3.7314453125 275 4 3 0.3333333333333333
103 4 3.73046875 276 4 3 0.3333333333333333
104 1 9.73046875 276 10 9 1.0
105 4 3.73046875 276 4 3 0.3333333333333333
105 3 8.73046875 276 9 8 0.8888888888888888
106 3 3.73046875 276 4 3 0.3333333333333333
106 4 3.7294921875 277 4 3 0.3333333333333333
107 1 9.7265625 280 10 9 1.0
108 1 9.7255859375 281 10 9 1.0
108 2 4.7236328125 283 5 4 0.4444444444444444
108 3 4.72265625 284 5 4 0.4444444444444444
109 3 3.7197265625 287 4 3 0.3333333333333333
110 2 6.71875 288 7 6 0.6666666666666666
110 1 9.716796875 290 10 9 1.0
111 2 4.716796875 290 5 4 0.4444444444444444
111 1 9.716796875 290 10 9 1.0
112 3 3.71484375 292 4 3 0.3333333333333333
113 1 9.712890625 294 10 9 1.0
114 2 4.712890625 294 5 4 0.4444444444444444
115 3 3.7119140625 295 4 3 0.3333333333333333
116 1 9.7119140625 295 10 9 1.0
116 2 7.7109375 296 8 7 0.7777777777777778
117 3 3.7080078125 299 4 3 0.3333333333333333
118 1 9.70703125 300 10 9 1.0
119 2 4.7060546875 301 5 4 0.4444444444444444
119 3 3.705078125 302 4 3 0.3333333333333333
120 1 9.7041015625 303 10 9 1.0
121 3 3.703125 304 4 3 0.3333333333333333
121 2 8.703125 304 9 8 0.8888888888888888
122 1 9.701171875 306 10 9 1.0
122 2 7.701171875 306 8 7 0.7777777777777778
123 2 9.69921875 308 10 9 1.0
123 3 3.6962890625 311 4 3 0.3333333333333333
124 2 4.6953125 312 5 4 0.4444444444444444
125 1 9.6943359375 313 10 9 1.0
125 2 7.6943359375 313 8 7 0.7777777777777778
126 3 3.6923828125 315 4 3 0.3333333333333333
127 1 9.6923828125 315 10 9 1.0
128 3 3.69140625 316 4 3 0.3333333333333333
129 1 9.69140625 316 10 9 1.0
130 3 3.6904296875 317 4 3 0.3333333333333333
131 1 9.689453125 318 10 9 1.0
132 3 3.6884765625 319 4 3 0.3333333333333333
133 1 9.685546875 322 10 9 1.0
133 2 8.685546875 322 9 8 0.8888888888888888
134 3 3.68359375 324 4 3 0.3333333333333333
