gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 9.98046875 2 10 10 1.0
1 4 8.90625 12 9 9 0.9
1 3 9.828125 22 10 10 1.0
1 6 5.86328125 35 6 6 0.6
1 9 4.8984375 52 5 5 0.5
2 2 9.87890625 62 10 10 1.0
3 9 4.87109375 66 5 5 0.5
4 2 8.869140625 67 9 9 0.9
5 9 4.83984375 82 5 5 0.5
6 7 4.8359375 84 5 5 0.5
6 6 5.828125 88 6 6 0.6
7 2 8.82421875 90 9 9 0.9
8 7 4.8125 96 5 5 0.5
9 6 3.9033203125 99 4 4 0.4
10 2 7.8994140625 103 8 8 0.8
11 6 2.8955078125 107 3 3 0.3
12 2 7.892578125 110 8 8 0.8
13 6 2 114 2 2 0.2
14 2 8 116 8 8 0.8
15 2 8 116 8 8 0.8
16 2 8 117 8 8 0.8
17 2 7 120 7 7 0.7
18 5 4 121 4 4 0.4
18 6 2 121 2 2 0.2
19 6 2 123 2 2 0.2
19 5 5 127 5 5 0.5
20 6 2 130 2 2 0.2
21 6 2 133 2 2 0.2
21 5 3 137 3 3 0.3
22 6 2 138 2 2 0.2
23 6 2 145 2 2 0.2
24 6 2 151 2 2 0.2
25 6 2 157 2 2 0.2
26 5 3 160 3 3 0.3
26 6 2 161 2 2 0.2
27 6 2 167 2 2 0.2
28 6 2 172 2 2 0.2
28 5 5 172 5 5 0.5
29 6 2 176 2 2 0.2
29 5 4 177 4 4 0.4
30 6 2 179 2 2 0.2
30 7 1 182 1 1 0.1
30 5 3 182 3 3 0.3
31 2 7 185 7 7 0.7
32 2 5 187 5 5 0.5
33 7 1 187 1 1 0.1
34 7 1 192 1 1 0.1
34 6 2 193 2 2 0.2
35 5 5 197 5 5 0.5
35 7 1 198 1 1 0.1
35 6 3 199 3 3 0.3
36 6 2 202 2 2 0.2
36 7 1 203 1 1 0.1
37 6 2 204 2 2 0.2
37 7 1 204 1 1 0.1
38 7 1 208 1 1 0.1
38 6 2 211 2 2 0.2
39 7 1 211 1 1 0.1
39 6 2 212 2 2 0.2
40 7 1 216 1 1 0.1
41 7 1 221 1 1 0.1
41 6 2 227 2 2 0.2
42 7 1 227 1 1 0.1
43 6 2 229 2 2 0.2
43 7 0 230 0 0 0.0
44 2 5 232 5 5 0.5
45 2 5 235 5 5 0.5
46 2 5 242 5 5 0.5
47 2 2 243 2 2 0.2
48 7 0 243 0 0 0.0
49 7 0 251 0 0 0.0
50 7 0 254 0 0 0.0
50 6 3 260 3 3 0.3
51 6 0 263 0 0 0.0
52 3 1 267 1 1 0.1
52 2 2 267 2 2 0.2
53 2 2 267 2 2 0.2
54 2 2 268 2 2 0.2
55 2 2 271 2 2 0.2
56 2 2 273 2 2 0.2
57 2 2 273 2 2 0.2
58 2 2 273 2 2 0.2
59 2 2 275 2 2 0.2
60 2 2 278 2 2 0.2
60 1 7 278 7 7 0.7
61 6 0 279 0 0 0.0
62 6 0 286 0 0 0.0
62 5 1 286 1 1 0.1
63 5 1 288 1 1 0.1
63 6 0 288 0 0 0.0
64 6 0 289 0 0 0.0
65 5 1 295 1 1 0.1
65 6 0 295 0 0 0.0
66 6 0 299 0 0 0.0
67 6 0 301 0 0 0.0
68 6 0 302 0 0 0.0
69 6 0 305 0 0 0.0
70 6 0 306 0 0 0.0
71 6 0 310 0 0 0.0
72 6 0 312 0 0 0.0
73 6 0 314 0 0 0.0
73 5 1 316 1 1 0.1
74 6 0 320 0 0 0.0
75 6 0 328 0 0 0.0
76 6 0 331 0 0 0.0
77 6 0 333 0 0 0.0
78 6 0 340 0 0 0.0
79 6 0 343 0 0 0.0
80 6 0 347 0 0 0.0
81 6 0 349 0 0 0.0
82 6 0 350 0 0 0.0
82 5 1 351 1 1 0.1
83 6 0 352 0 0 0.0
84 6 0 357 0 0 0.0
85 6 0 358 0 0 0.0
86 6 0 363 0 0 0.0
87 6 0 367 0 0 0.0
88 6 0 368 0 0 0.0
89 6 0 369 0 0 0.0
90 6 0 371 0 0 0.0
91 6 0 371 0 0 0.0
91 5 1 372 1 1 0.1
92 6 0 374 0 0 0.0
93 6 0 378 0 0 0.0
94 6 0 381 0 0 0.0
95 6 0 381 0 0 0.0
