gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 9.98046875 2 10 10 1.0
1 3 6.9658203125 5 7 7 0.7
1 6 5.9140625 44 6 6 0.6
2 2 9.90234375 50 10 10 1.0
3 6 5.892578125 55 6 6 0.6
4 2 9.88671875 58 10 10 1.0
5 6 3.939453125 62 4 4 0.4
6 3 6.939453125 62 7 7 0.7
7 2 9.939453125 62 10 10 1.0
8 2 9.9375 64 10 10 1.0
9 2 9.9365234375 65 10 10 1.0
10 2 9.9345703125 67 10 10 1.0
11 2 9.93359375 68 10 10 1.0
12 2 9.9296875 72 10 10 1.0
13 2 9.9287109375 73 10 10 1.0
14 2 9.9248046875 77 10 10 1.0
15 2 9.9228515625 79 10 10 1.0
16 2 9.9228515625 79 10 10 1.0
17 2 9.9208984375 81 10 10 1.0
18 2 9.9189453125 83 10 10 1.0
19 2 7.9150390625 87 8 8 0.8
20 6 3.908203125 94 4 4 0.4
21 3 5.90625 96 6 6 0.6
21 4 2.9033203125 99 3 3 0.3
22 2 7.9013671875 101 8 8 0.8
23 3 5.8974609375 105 6 6 0.6
24 4 1 111 1 1 0.1
25 2 8 111 8 8 0.8
26 2 8 112 8 8 0.8
27 2 8 116 8 8 0.8
28 2 8 120 8 8 0.8
29 2 7 123 7 7 0.7
30 3 6 124 6 6 0.6
31 3 6 126 6 6 0.6
32 2 7 127 7 7 0.7
32 3 6 127 6 6 0.6
33 3 6 129 6 6 0.6
34 3 6 133 6 6 0.6
34 2 7 136 7 7 0.7
35 3 6 138 6 6 0.6
36 3 6 139 6 6 0.6
37 3 6 139 6 6 0.6
38 3 6 142 6 6 0.6
38 4 5 143 5 5 0.5
39 3 3 150 3 3 0.3
40 4 1 150 1 1 0.1
41 4 0 156 0 0 0.0
42 2 7 156 7 7 0.7
43 2 7 157 7 7 0.7
44 2 6 159 6 6 0.6
45 3 0 162 0 0 0.0
46 2 6 164 6 6 0.6
47 2 6 166 6 6 0.6
48 3 5 170 5 5 0.5
48 2 6 171 6 6 0.6
49 2 6 172 6 6 0.6
50 2 6 175 6 6 0.6
51 2 6 178 6 6 0.6
52 2 6 181 6 6 0.6
53 2 6 183 6 6 0.6
54 3 5 188 5 5 0.5
54 2 6 188 6 6 0.6
55 2 6 188 6 6 0.6
56 2 6 190 6 6 0.6
57 2 6 192 6 6 0.6
57 3 5 195 5 5 0.5
58 2 6 195 6 6 0.6
59 2 6 198 6 6 0.6
60 2 6 201 6 6 0.6
61 2 6 202 6 6 0.6
