gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 9.9609375 4 10 10 1.0
1 7 3.89453125 27 4 4 0.4
1 5 4.8447265625 53 5 5 0.5
2 5 6.9404296875 61 7 7 0.7
2 1 9.9287109375 73 10 10 1.0
2 3 9.9169921875 85 10 10 1.0
2 4 7.9140625 88 8 8 0.8
3 3 5.8720703125 131 6 6 0.6
4 2 7.8623046875 141 8 8 0.8
4 8 4.849609375 154 5 5 0.5
4 7 6.8388671875 165 7 7 0.7
5 3 9 182 9 9 0.9
5 4 8 185 8 8 0.8
5 5 7 199 7 7 0.7
5 7 5 216 5 5 0.5
6 4 6 236 6 6 0.6
6 7 5 244 5 5 0.5
7 2 8 263 8 8 0.8
7 9 5 271 5 5 0.5
7 4 6 284 6 6 0.6
8 4 6 329 6 6 0.6
8 6 4 333 4 4 0.4
9 3 9 347 9 9 0.9
9 4 8 357 8 8 0.8
9 5 5 366 5 5 0.5
10 5 4 377 4 4 0.4
10 4 5 383 5 5 0.5
11 3 8 404 8 8 0.8
11 5 5 408 5 5 0.5
11 4 6 417 6 6 0.6
12 4 8 452 8 8 0.8
12 7 0 465 0 0 0.0
13 1 10 469 10 10 1.0
13 5 5 474 5 5 0.5
13 7 0 481 0 0 0.0
13 2 8 488 8 8 0.8
14 3 6 505 6 6 0.6
14 6 2 522 2 2 0.2
15 4 7 529 7 7 0.7
15 1 9 530 9 9 0.9
16 3 8 548 8 8 0.8
16 4 2 551 2 2 0.2
17 3 5 579 5 5 0.5
18 5 6 584 6 6 0.6
18 3 7 588 7 7 0.7
18 6 5 592 5 5 0.5
19 1 10 597 10 10 1.0
19 5 5 599 5 5 0.5
19 3 9 608 9 9 0.9
19 4 8 611 8 8 0.8
20 6 5 621 5 5 0.5
20 5 6 633 6 6 0.6
20 3 8 637 8 8 0.8
21 4 9 644 9 9 0.9
21 5 5 647 5 5 0.5
21 3 10 653 10 10 1.0
22 5 1 655 1 1 0.1
22 4 4 658 4 4 0.4
22 2 5 660 5 5 0.5
23 3 8 675 8 8 0.8
23 4 4 679 4 4 0.4
24 5 5 688 5 5 0.5
24 1 10 698 10 10 1.0
25 3 5 706 5 5 0.5
25 1 10 720 10 10 1.0
26 4 7 721 7 7 0.7
26 6 5 726 5 5 0.5
27 3 10 743 10 10 1.0
27 4 6 748 6 6 0.6
28 4 7 754 7 7 0.7
28 7 5 758 5 5 0.5
28 3 9 759 9 9 0.9
29 3 6 762 6 6 0.6
29 6 5 766 5 5 0.5
29 1 10 770 10 10 1.0
30 5 8 772 8 8 0.8
30 7 5 773 5 5 0.5
30 1 10 780 10 10 1.0
31 3 4 784 4 4 0.4
31 2 9 786 9 9 0.9
32 4 7 793 7 7 0.7
32 2 10 797 10 10 1.0
33 4 5 801 5 5 0.5
33 5 0 806 0 0 0.0
34 3 7 817 7 7 0.7
34 5 6 819 6 6 0.6
35 4 8 822 8 8 0.8
35 9 4 824 4 4 0.4
35 2 9 828 9 9 0.9
35 6 7 829 7 7 0.7
35 8 5 830 5 5 0.5
36 6 0 837 0 0 0.0
36 4 7 837 7 7 0.7
36 2 10 837 10 10 1.0
37 3 10 838 10 10 1.0
37 4 6 840 6 6 0.6
38 6 1 860 1 1 0.1
38 4 8 863 8 8 0.8
39 5 4 866 4 4 0.4
39 3 10 871 10 10 1.0
39 4 6 871 6 6 0.6
40 4 5 876 5 5 0.5
41 5 6 882 6 6 0.6
41 2 10 884 10 10 1.0
41 4 7 884 7 7 0.7
41 6 3 886 3 3 0.3
42 2 6 887 6 6 0.6
42 3 5 888 5 5 0.5
43 3 8 890 8 8 0.8
43 5 0 893 0 0 0.0
44 1 10 903 10 10 1.0
44 5 6 905 6 6 0.6
45 4 5 907 5 5 0.5
45 3 10 914 10 10 1.0
46 4 6 915 6 6 0.6
46 3 8 918 8 8 0.8
47 3 9 921 9 9 0.9
47 5 6 922 6 6 0.6
48 5 5 924 5 5 0.5
48 2 10 924 10 10 1.0
48 4 7 924 7 7 0.7
49 5 5 929 5 5 0.5
49 4 6 933 6 6 0.6
49 3 8 934 8 8 0.8
50 2 6 938 6 6 0.6
51 3 7 941 7 7 0.7
51 7 5 941 5 5 0.5
51 4 6 941 6 6 0.6
52 7 4 941 4 4 0.4
52 3 9 941 9 9 0.9
52 5 6 943 6 6 0.6
53 3 8 945 8 8 0.8
53 8 5 946 5 5 0.5
54 3 10 949 10 10 1.0
54 4 5 952 5 5 0.5
55 3 6 952 6 6 0.6
55 6 5 952 5 5 0.5
56 4 5 953 5 5 0.5
57 3 10 956 10 10 1.0
57 4 4 956 4 4 0.4
58 3 3 964 3 3 0.3
58 2 10 965 10 10 1.0
59 4 5 966 5 5 0.5
59 7 4 966 4 4 0.4
60 7 4 968 4 4 0.4
60 4 10 968 10 10 1.0
60 5 6 968 6 6 0.6
61 3 9 968 9 9 0.9
61 5 5 968 5 5 0.5
61 4 8 969 8 8 0.8
62 4 4 970 4 4 0.4
62 3 8 971 8 8 0.8
63 6 5 974 5 5 0.5
63 3 10 974 10 10 1.0
63 4 6 974 6 6 0.6
64 4 5 976 5 5 0.5
64 2 8 976 8 8 0.8
65 2 4 977 4 4 0.4
66 4 7 981 7 7 0.7
66 6 5 981 5 5 0.5
66 3 10 981 10 10 1.0
66 8 4 982 4 4 0.4
67 6 5 984 5 5 0.5
67 3 7 984 7 7 0.7
68 3 8 986 8 8 0.8
68 4 4 987 4 4 0.4
69 5 5 988 5 5 0.5
69 4 6 988 6 6 0.6
70 5 5 990 5 5 0.5
70 3 9 991 9 9 0.9
71 5 7 994 7 7 0.7
71 3 10 995 10 10 1.0
72 4 10 1000 10 10 1.0
72 5 5 1000 5 5 0.5
72 7 3 1000 3 3 0.3
73 5 4 1001 4 4 0.4
73 3 5 1001 5 5 0.5
74 4 6 1003 6 6 0.6
74 5 0 1003 0 0 0.0
74 3 9 1004 9 9 0.9
75 3 10 1004 10 10 1.0
75 5 7 1004 7 7 0.7
75 4 8 1004 8 8 0.8
75 6 6 1004 6 6 0.6
75 7 2 1005 2 2 0.2
76 4 8 1005 8 8 0.8
76 5 5 1005 5 5 0.5
77 4 4 1005 4 4 0.4
77 1 10 1005 10 10 1.0
78 3 7 1005 7 7 0.7
78 4 6 1005 6 6 0.6
78 7 5 1005 5 5 0.5
79 4 6 1005 6 6 0.6
79 5 5 1005 5 5 0.5
79 3 8 1005 8 8 0.8
79 1 10 1005 10 10 1.0
79 6 4 1005 4 4 0.4
80 4 5 1006 5 5 0.5
80 3 8 1006 8 8 0.8
81 2 4 1007 4 4 0.4
82 3 5 1007 5 5 0.5
82 5 4 1007 4 4 0.4
82 2 10 1008 10 10 1.0
83 3 9 1008 9 9 0.9
83 4 6 1008 6 6 0.6
83 7 1 1009 1 1 0.1
84 3 6 1009 6 6 0.6
84 5 0 1010 0 0 0.0
85 5 5 1011 5 5 0.5
85 6 4 1011 4 4 0.4
85 4 8 1012 8 8 0.8
85 3 10 1013 10 10 1.0
86 4 5 1013 5 5 0.5
86 3 9 1013 9 9 0.9
87 3 6 1013 6 6 0.6
87 6 2 1013 2 2 0.2
87 2 8 1013 8 8 0.8
88 2 10 1013 10 10 1.0
88 5 3 1013 3 3 0.3
88 3 7 1013 7 7 0.7
89 5 3 1013 3 3 0.3
89 4 4 1013 4 4 0.4
89 6 0 1013 0 0 0.0
90 2 6 1013 6 6 0.6
90 4 4 1013 4 4 0.4
91 6 4 1013 4 4 0.4
91 3 8 1013 8 8 0.8
91 7 3 1013 3 3 0.3
91 5 5 1013 5 5 0.5
92 3 10 1013 10 10 1.0
92 7 1 1013 1 1 0.1
92 5 7 1013 7 7 0.7
92 6 6 1013 6 6 0.6
93 5 0 1013 0 0 0.0
93 2 10 1013 10 10 1.0
94 3 6 1013 6 6 0.6
94 8 5 1013 5 5 0.5
94 2 8 1014 8 8 0.8
95 3 9 1015 9 9 0.9
95 4 6 1015 6 6 0.6
95 2 10 1016 10 10 1.0
96 2 9 1016 9 9 0.9
96 6 7 1016 7 7 0.7
96 3 8 1017 8 8 0.8
97 3 6 1017 6 6 0.6
98 3 10 1017 10 10 1.0
98 5 7 1017 7 7 0.7
98 6 2 1017 2 2 0.2
99 3 8 1017 8 8 0.8
99 7 5 1017 5 5 0.5
99 4 7 1017 7 7 0.7
100 5 7 1017 7 7 0.7
100 4 8 1017 8 8 0.8
100 2 9 1017 9 9 0.9
101 5 5 1018 5 5 0.5
101 3 9 1018 9 9 0.9
101 4 7 1018 7 7 0.7
102 5 6 1018 6 6 0.6
102 3 9 1018 9 9 0.9
102 7 4 1018 4 4 0.4
103 4 7 1018 7 7 0.7
103 6 6 1019 6 6 0.6
103 7 5 1019 5 5 0.5
104 4 8 1019 8 8 0.8
104 8 0 1019 0 0 0.0
104 3 10 1019 10 10 1.0
104 5 6 1019 6 6 0.6
105 2 10 1019 10 10 1.0
105 8 3 1020 3 3 0.3
105 6 4 1020 4 4 0.4
105 3 7 1020 7 7 0.7
106 6 4 1020 4 4 0.4
106 1 10 1020 10 10 1.0
106 4 5 1020 5 5 0.5
107 5 6 1020 6 6 0.6
107 3 7 1020 7 7 0.7
108 4 6 1022 6 6 0.6
108 6 0 1022 0 0 0.0
109 6 6 1022 6 6 0.6
109 5 8 1022 8 8 0.8
110 2 10 1022 10 10 1.0
110 5 5 1023 5 5 0.5
111 4 4 1023 4 4 0.4
112 5 5 1023 5 5 0.5
112 3 7 1023 7 7 0.7
113 1 10 1023 10 10 1.0
113 4 0 1023 0 0 0.0
114 6 2 1023 2 2 0.2
114 3 10 1023 10 10 1.0
114 4 6 1023 6 6 0.6
115 3 8 1023 8 8 0.8
115 4 6 1023 6 6 0.6
115 6 5 1023 5 5 0.5
116 3 5 1023 5 5 0.5
116 6 0 1023 0 0 0.0
117 6 5 1023 5 5 0.5
117 2 9 1023 9 9 0.9
118 3 8 1023 8 8 0.8
118 5 5 1023 5 5 0.5
119 3 9 1023 9 9 0.9
119 5 7 1023 7 7 0.7
119 6 0 1023 0 0 0.0
119 2 10 1023 10 10 1.0
120 6 2 1023 2 2 0.2
120 4 4 1023 4 4 0.4
121 4 5 1023 5 5 0.5
121 3 7 1023 7 7 0.7
122 6 4 1023 4 4 0.4
122 5 5 1023 5 5 0.5
122 3 7 1023 7 7 0.7
122 9 1 1023 1 1 0.1
123 3 8 1023 8 8 0.8
123 5 0 1023 0 0 0.0
124 5 8 1023 8 8 0.8
124 6 5 1023 5 5 0.5
124 4 10 1023 10 10 1.0
125 3 8 1023 8 8 0.8
125 4 6 1023 6 6 0.6
126 5 6 1023 6 6 0.6
126 6 5 1023 5 5 0.5
126 3 8 1023 8 8 0.8
126 7 0 1023 0 0 0.0
127 4 5 1023 5 5 0.5
127 9 3 1023 3 3 0.3
127 2 6 1023 6 6 0.6
128 4 7 1023 7 7 0.7
128 3 8 1023 8 8 0.8
128 5 5 1023 5 5 0.5
129 3 10 1023 10 10 1.0
129 5 6 1023 6 6 0.6
129 4 9 1023 9 9 0.9
130 4 7 1023 7 7 0.7
130 6 0 1023 0 0 0.0
130 3 10 1023 10 10 1.0
131 4 8 1023 8 8 0.8
131 2 9 1023 9 9 0.9
131 7 5 1023 5 5 0.5
132 2 5 1023 5 5 0.5
132 4 4 1023 4 4 0.4
133 2 8 1023 8 8 0.8
133 4 7 1023 7 7 0.7
134 2 10 1023 10 10 1.0
134 4 7 1023 7 7 0.7
134 7 5 1023 5 5 0.5
135 3 10 1023 10 10 1.0
135 4 7 1023 7 7 0.7
135 6 6 1023 6 6 0.6
136 2 10 1023 10 10 1.0
136 3 8 1023 8 8 0.8
136 5 5 1023 5 5 0.5
137 2 7 1023 7 7 0.7
137 7 3 1023 3 3 0.3
137 3 5 1023 5 5 0.5
138 7 0 1023 0 0 0.0
138 2 7 1023 7 7 0.7
139 4 9 1023 9 9 0.9
139 5 5 1023 5 5 0.5
139 1 10 1023 10 10 1.0
140 7 3 1023 3 3 0.3
140 2 8 1023 8 8 0.8
140 4 6 1023 6 6 0.6
141 5 4 1023 4 4 0.4
141 4 5 1023 5 5 0.5
141 2 9 1023 9 9 0.9
142 3 7 1023 7 7 0.7
142 5 5 1023 5 5 0.5
143 5 5 1023 5 5 0.5
143 3 8 1023 8 8 0.8
144 3 8 1023 8 8 0.8
144 5 0 1023 0 0 0.0
145 3 8 1024 8 8 0.8
145 4 5 1024 5 5 0.5
146 2 10 1024 10 10 1.0
146 5 2 1024 2 2 0.2
146 3 8 1024 8 8 0.8
147 3 7 1024 7 7 0.7
147 4 5 1024 5 5 0.5
148 5 2 1024 2 2 0.2
148 2 10 1024 10 10 1.0
148 3 6 1024 6 6 0.6
149 5 7 1024 7 7 0.7
149 4 8 1024 8 8 0.8
150 5 6 1024 6 6 0.6
150 4 8 1024 8 8 0.8
150 7 5 1024 5 5 0.5
151 3 8 1024 8 8 0.8
151 5 5 1024 5 5 0.5
151 2 10 1024 10 10 1.0
152 3 9 1024 9 9 0.9
152 4 3 1024 3 3 0.3
153 1 10 1024 10 10 1.0
153 5 5 1024 5 5 0.5
153 3 8 1024 8 8 0.8
154 6 4 1024 4 4 0.4
154 3 6 1024 6 6 0.6
155 1 10 1024 10 10 1.0
155 4 6 1024 6 6 0.6
155 7 5 1024 5 5 0.5
156 6 5 1024 5 5 0.5
156 4 8 1024 8 8 0.8
156 5 7 1024 7 7 0.7
156 2 10 1024 10 10 1.0
157 2 10 1024 10 10 1.0
157 8 3 1024 3 3 0.3
157 3 8 1024 8 8 0.8
158 3 8 1024 8 8 0.8
158 2 10 1024 10 10 1.0
158 5 2 1024 2 2 0.2
159 7 4 1024 4 4 0.4
159 2 10 1024 10 10 1.0
159 4 8 1024 8 8 0.8
160 4 4 1024 4 4 0.4
160 3 10 1024 10 10 1.0
161 5 0 1024 0 0 0.0
161 2 10 1024 10 10 1.0
161 4 5 1024 5 5 0.5
162 7 2 1024 2 2 0.2
162 4 8 1024 8 8 0.8
162 6 3 1024 3 3 0.3
162 5 5 1024 5 5 0.5
163 3 7 1024 7 7 0.7
163 5 6 1024 6 6 0.6
164 1 10 1024 10 10 1.0
164 5 2 1024 2 2 0.2
164 3 7 1024 7 7 0.7
164 7 0 1024 0 0 0.0
165 5 4 1024 4 4 0.4
165 7 0 1024 0 0 0.0
165 3 10 1024 10 10 1.0
165 4 5 1024 5 5 0.5
166 1 9 1024 9 9 0.9
166 2 5 1024 5 5 0.5
167 4 5 1024 5 5 0.5
167 6 4 1024 4 4 0.4
167 3 8 1024 8 8 0.8
168 5 8 1024 8 8 0.8
168 6 3 1024 3 3 0.3
168 2 10 1024 10 10 1.0
169 3 9 1024 9 9 0.9
169 5 4 1024 4 4 0.4
170 5 5 1024 5 5 0.5
170 3 9 1024 9 9 0.9
170 1 10 1024 10 10 1.0
171 1 10 1024 10 10 1.0
171 2 5 1024 5 5 0.5
172 5 5 1024 5 5 0.5
172 4 8 1024 8 8 0.8
173 6 2 1024 2 2 0.2
173 4 6 1024 6 6 0.6
174 4 5 1024 5 5 0.5
174 5 0 1024 0 0 0.0
174 1 10 1024 10 10 1.0
175 3 6 1024 6 6 0.6
175 2 10 1024 10 10 1.0
175 5 5 1024 5 5 0.5
175 6 3 1024 3 3 0.3
176 3 8 1024 8 8 0.8
176 4 5 1024 5 5 0.5
176 2 10 1024 10 10 1.0
177 4 6 1024 6 6 0.6
177 3 10 1024 10 10 1.0
177 5 5 1024 5 5 0.5
178 1 10 1024 10 10 1.0
178 3 5 1024 5 5 0.5
179 4 5 1024 5 5 0.5
180 3 8 1024 8 8 0.8
180 5 5 1024 5 5 0.5
181 3 8 1024 8 8 0.8
181 7 5 1024 5 5 0.5
182 5 4 1024 4 4 0.4
182 3 8 1024 8 8 0.8
183 8 0 1024 0 0 0.0
183 4 8 1024 8 8 0.8
183 6 5 1024 5 5 0.5
184 3 5 1024 5 5 0.5
184 5 4 1024 4 4 0.4
185 4 10 1024 10 10 1.0
185 6 4 1024 4 4 0.4
185 5 5 1024 5 5 0.5
186 5 5 1024 5 5 0.5
186 4 9 1024 9 9 0.9
187 3 8 1024 8 8 0.8
187 4 6 1024 6 6 0.6
187 2 10 1024 10 10 1.0
187 5 5 1024 5 5 0.5
188 4 4 1024 4 4 0.4
188 3 8 1024 8 8 0.8
189 5 6 1024 6 6 0.6
189 4 10 1024 10 10 1.0
190 2 10 1024 10 10 1.0
190 4 5 1024 5 5 0.5
191 3 10 1024 10 10 1.0
191 4 7 1024 7 7 0.7
191 6 4 1024 4 4 0.4
192 4 5 1024 5 5 0.5
192 3 6 1024 6 6 0.6
193 4 8 1024 8 8 0.8
193 3 9 1024 9 9 0.9
193 6 2 1024 2 2 0.2
194 3 8 1024 8 8 0.8
194 5 6 1024 6 6 0.6
195 5 6 1024 6 6 0.6
195 3 8 1024 8 8 0.8
196 3 0 1024 0 0 0.0
196 2 9 1024 9 9 0.9
196 1 10 1024 10 10 1.0
197 6 0 1024 0 0 0.0
197 2 10 1024 10 10 1.0
197 5 8 1024 8 8 0.8
198 7 1 1024 1 1 0.1
198 6 3 1024 3 3 0.3
198 3 8 1024 8 8 0.8
199 6 5 1024 5 5 0.5
199 4 8 1024 8 8 0.8
199 2 10 1024 10 10 1.0
200 5 0 1024 0 0 0.0
200 2 9 1024 9 9 0.9
200 4 5 1024 5 5 0.5
200 3 8 1024 8 8 0.8
201 4 6 1024 6 6 0.6
201 3 10 1024 10 10 1.0
201 6 5 1024 5 5 0.5
202 3 7 1024 7 7 0.7
203 4 6 1024 6 6 0.6
203 6 5 1024 5 5 0.5
203 7 4 1024 4 4 0.4
204 8 4 1024 4 4 0.4
204 2 10 1024 10 10 1.0
204 4 8 1024 8 8 0.8
205 1 10 1024 10 10 1.0
205 6 5 1024 5 5 0.5
205 4 6 1024 6 6 0.6
206 3 6 1024 6 6 0.6
206 4 5 1024 5 5 0.5
207 4 5 1024 5 5 0.5
207 3 10 1024 10 10 1.0
208 3 6 1024 6 6 0.6
209 4 5 1024 5 5 0.5
209 3 10 1024 10 10 1.0
210 3 6 1024 6 6 0.6
210 6 5 1024 5 5 0.5
211 5 6 1024 6 6 0.6
211 3 8 1024 8 8 0.8
212 4 0 1024 0 0 0.0
212 2 10 1024 10 10 1.0
213 4 8 1024 8 8 0.8
213 3 9 1024 9 9 0.9
213 2 10 1024 10 10 1.0
214 4 5 1024 5 5 0.5
214 3 10 1024 10 10 1.0
215 4 9 1024 9 9 0.9
215 5 4 1024 4 4 0.4
216 9 6 1024 6 6 0.6
216 2 10 1024 10 10 1.0
216 4 8 1024 8 8 0.8
217 3 4 1024 4 4 0.4
218 5 2 1024 2 2 0.2
218 4 8 1024 8 8 0.8
219 8 0 1024 0 0 0.0
219 4 5 1024 5 5 0.5
219 6 4 1024 4 4 0.4
220 2 9 1024 9 9 0.9
220 4 5 1024 5 5 0.5
220 5 4 1024 4 4 0.4
221 3 7 1024 7 7 0.7
221 6 6 1024 6 6 0.6
222 3 8 1024 8 8 0.8
222 5 5 1024 5 5 0.5
223 4 6 1024 6 6 0.6
223 2 10 1024 10 10 1.0
224 2 9 1024 9 9 0.9
224 3 7 1024 7 7 0.7
225 4 7 1024 7 7 0.7
225 1 10 1024 10 10 1.0
225 7 4 1024 4 4 0.4
226 4 7 1024 7 7 0.7
226 3 8 1024 8 8 0.8
226 6 5 1024 5 5 0.5
226 5 6 1024 6 6 0.6
227 1 10 1024 10 10 1.0
227 3 9 1024 9 9 0.9
227 4 6 1024 6 6 0.6
228 2 8 1024 8 8 0.8
228 4 0 1024 0 0 0.0
229 6 4 1024 4 4 0.4
229 3 5 1024 5 5 0.5
230 6 5 1024 5 5 0.5
230 4 8 1024 8 8 0.8
230 5 6 1024 6 6 0.6
231 2 5 1024 5 5 0.5
231 1 6 1024 6 6 0.6
232 3 7 1024 7 7 0.7
232 7 6 1024 6 6 0.6
233 4 8 1024 8 8 0.8
233 3 9 1024 9 9 0.9
233 6 3 1024 3 3 0.3
233 5 6 1024 6 6 0.6
234 4 6 1024 6 6 0.6
234 6 4 1024 4 4 0.4
234 3 10 1024 10 10 1.0
235 6 0 1024 0 0 0.0
235 4 6 1024 6 6 0.6
236 2 0 1024 0 0 0.0
237 5 4 1024 4 4 0.4
237 3 10 1024 10 10 1.0
