gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 0 3 0 0 0.0
2 2 1 53 1 1 0.1
2 5 0 81 0 0 0.0
3 5 0 101 0 0 0.0
3 3 2 111 2 2 0.2
3 4 1 115 1 1 0.1
3 2 3 117 3 3 0.3
4 2 0 164 0 0 0.0
5 4 0 181 0 0 0.0
5 3 1 183 1 1 0.1
6 3 0 239 0 0 0.0
7 4 0 277 0 0 0.0
8 4 0 302 0 0 0.0
9 1 0 355 0 0 0.0
10 4 0 364 0 0 0.0
11 4 0 406 0 0 0.0
11 3 1 410 1 1 0.1
12 2 0 442 0 0 0.0
13 5 0 462 0 0 0.0
13 2 1 465 1 1 0.1
14 4 0 488 0 0 0.0
14 3 2 493 2 2 0.2
15 5 0 509 0 0 0.0
15 3 2 525 2 2 0.2
16 4 0 538 0 0 0.0
17 4 0 560 0 0 0.0
17 2 2 566 2 2 0.2
17 3 1 573 1 1 0.1
18 3 0 591 0 0 0.0
19 4 0 606 0 0 0.0
20 4 1 619 1 1 0.1
20 6 0 620 0 0 0.0
20 1 5 623 5 5 0.5
20 2 4 633 4 4 0.4
21 2 0 644 0 0 0.0
22 2 0 667 0 0 0.0
23 3 0 684 0 0 0.0
23 2 2 687 2 2 0.2
24 3 1 690 1 1 0.1
24 4 0 691 0 0 0.0
24 1 3 694 3 3 0.3
25 2 3 703 3 3 0.3
25 3 0 706 0 0 0.0
26 4 0 713 0 0 0.0
27 2 0 726 0 0 0.0
28 5 0 738 0 0 0.0
28 4 1 743 1 1 0.1
29 2 1 757 1 1 0.1
29 3 0 758 0 0 0.0
30 3 0 769 0 0 0.0
31 4 0 779 0 0 0.0
31 2 1 781 1 1 0.1
32 3 0 797 0 0 0.0
33 5 0 802 0 0 0.0
33 3 1 804 1 1 0.1
34 3 0 805 0 0 0.0
34 2 3 805 3 3 0.3
35 4 0 814 0 0 0.0
35 2 1 814 1 1 0.1
36 3 0 824 0 0 0.0
37 3 1 831 1 1 0.1
37 4 0 832 0 0 0.0
37 2 2 834 2 2 0.2
38 5 0 843 0 0 0.0
38 2 3 844 3 3 0.3
38 4 1 847 1 1 0.1
38 1 4 847 4 4 0.4
39 3 2 847 2 2 0.2
39 4 0 854 0 0 0.0
39 2 3 854 3 3 0.3
40 3 0 855 0 0 0.0
40 2 2 855 2 2 0.2
41 3 1 858 1 1 0.1
41 5 0 868 0 0 0.0
42 2 1 874 1 1 0.1
42 1 4 876 4 4 0.4
42 3 0 877 0 0 0.0
43 2 0 879 0 0 0.0
44 2 0 880 0 0 0.0
45 4 1 889 1 1 0.1
45 5 0 894 0 0 0.0
46 3 0 895 0 0 0.0
46 2 2 896 2 2 0.2
47 6 0 902 0 0 0.0
47 1 5 905 5 5 0.5
47 4 1 906 1 1 0.1
47 2 2 907 2 2 0.2
48 4 0 914 0 0 0.0
49 3 0 918 0 0 0.0
50 2 3 927 3 3 0.3
50 3 0 928 0 0 0.0
51 2 3 929 3 3 0.3
51 3 0 933 0 0 0.0
52 2 0 936 0 0 0.0
53 4 0 941 0 0 0.0
53 2 2 945 2 2 0.2
54 4 0 947 0 0 0.0
54 3 1 949 1 1 0.1
55 4 0 950 0 0 0.0
56 3 0 955 0 0 0.0
57 2 2 955 2 2 0.2
57 3 0 956 0 0 0.0
58 3 1 957 1 1 0.1
58 6 0 957 0 0 0.0
58 2 3 959 3 3 0.3
59 5 0 963 0 0 0.0
59 3 2 963 2 2 0.2
59 4 1 963 1 1 0.1
60 4 0 965 0 0 0.0
61 3 0 967 0 0 0.0
62 3 0 969 0 0 0.0
63 4 0 970 0 0 0.0
63 1 3 971 3 3 0.3
64 4 0 973 0 0 0.0
65 4 0 975 0 0 0.0
65 0 10 975 10 10 1.0
65 2 2 975 2 2 0.2
