gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 9.921875 8 10 10 1.0
1 6 6.904296875 14 7 7 0.7
1 7 5.90234375 25 6 6 0.6
1 4 7.88671875 29 8 8 0.8
1 8 5.79296875 53 6 6 0.6
2 1 7.7890625 54 8 8 0.8
2 4 5.734375 68 6 6 0.6
2 7 0.9111328125 91 1 1 0.1
3 2 9.8984375 104 10 10 1.0
3 3 5.8681640625 135 6 6 0.6
4 6 6.86328125 140 7 7 0.7
4 3 9.84765625 156 10 10 1.0
4 4 7.84375 160 8 8 0.8
4 7 6.8212890625 183 7 7 0.7
5 2 8.81640625 188 9 9 0.9
5 6 6.7958984375 209 7 7 0.7
5 5 7.7841796875 221 8 8 0.8
6 3 8.7666015625 239 9 9 0.9
6 4 4 241 4 4 0.4
7 6 5 276 5 5 0.5
7 3 8 278 8 8 0.8
8 5 4 307 4 4 0.4
8 3 6 320 6 6 0.6
8 2 10 321 10 10 1.0
9 5 7 342 7 7 0.7
9 2 8 353 8 8 0.8
9 6 0 355 0 0 0.0
10 2 10 376 10 10 1.0
10 4 6 385 6 6 0.6
10 6 1 390 1 1 0.1
11 5 5 425 5 5 0.5
11 3 7 427 7 7 0.7
12 2 7 448 7 7 0.7
12 4 5 450 5 5 0.5
13 5 5 464 5 5 0.5
13 3 8 464 8 8 0.8
14 4 7 506 7 7 0.7
14 5 3 508 3 3 0.3
14 2 8 510 8 8 0.8
15 3 5 519 5 5 0.5
16 4 8 530 8 8 0.8
16 5 3 536 3 3 0.3
16 1 10 539 10 10 1.0
17 4 5 575 5 5 0.5
18 6 4 581 4 4 0.4
18 7 1 585 1 1 0.1
18 2 7 589 7 7 0.7
19 8 3 604 3 3 0.3
19 5 6 613 6 6 0.6
19 4 8 616 8 8 0.8
20 7 7 618 7 7 0.7
20 3 8 619 8 8 0.8
21 1 10 635 10 10 1.0
21 5 7 637 7 7 0.7
21 7 5 640 5 5 0.5
21 3 9 646 9 9 0.9
22 8 0 659 0 0 0.0
22 4 5 660 5 5 0.5
22 2 10 663 10 10 1.0
23 4 7 672 7 7 0.7
23 3 10 677 10 10 1.0
23 7 5 681 5 5 0.5
24 8 5 687 5 5 0.5
24 5 6 690 6 6 0.6
24 3 8 692 8 8 0.8
24 2 10 692 10 10 1.0
25 5 6 692 6 6 0.6
