gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 5 7.9609375 5 8 7 0.7777777777777778
1 2 9.65625 44 10 9 1.0
2 2 9.4453125 71 10 9 1.0
2 3 9.421875 74 10 9 1.0
2 6 9.296875 90 10 9 1.0
3 2 9.2109375 101 10 9 1.0
3 3 9.15625 108 10 9 1.0
3 4 5.49609375 129 6 5 0.5555555555555556
4 2 9.4375 144 10 9 1.0
4 5 0.8427734375 161 1 0 0.0
5 2 9.8310546875 173 10 9 1.0
5 4 9.7978515625 207 10 9 1.0
6 3 9.767578125 238 10 9 1.0
6 6 7.7607421875 245 8 7 0.7777777777777778
6 4 9.75390625 252 10 9 1.0
7 5 0.73828125 268 1 0 0.0
7 4 9.716796875 290 10 9 1.0
8 1 9.70703125 300 10 9 1.0
8 4 1.7001953125 307 2 1 0.1111111111111111
8 3 9.693359375 314 10 9 1.0
9 3 9.673828125 334 10 9 1.0
9 4 9.658203125 350 10 9 1.0
9 8 9.654296875 354 10 9 1.0
10 4 9.630859375 378 10 9 1.0
10 5 7.62109375 388 8 7 0.7777777777777778
11 3 8.59765625 412 9 8 0.8888888888888888
12 3 9.57421875 436 10 9 1.0
12 4 9.568359375 442 10 9 1.0
12 5 9.5654296875 445 10 9 1.0
12 6 9.5595703125 451 10 9 1.0
13 3 9.5556640625 455 10 9 1.0
13 4 9.5498046875 461 10 9 1.0
13 7 6.53515625 476 7 6 0.6666666666666666
13 5 9.53125 480 10 9 1.0
14 3 9.515625 496 10 9 1.0
14 9 8.50390625 508 9 8 0.8888888888888888
14 4 9.50390625 508 10 9 1.0
15 7 8.4912109375 521 9 8 0.8888888888888888
15 3 9.48046875 532 10 9 1.0
15 4 9.478515625 534 10 9 1.0
16 5 7.474609375 538 8 7 0.7777777777777778
16 3 9.4609375 552 10 9 1.0
17 5 8.4482421875 565 9 8 0.8888888888888888
17 3 9.43359375 580 10 9 1.0
18 0 9.4169921875 597 10 9 1.0
18 4 9.4150390625 599 10 9 1.0
19 6 7.4013671875 613 8 7 0.7777777777777778
19 3 9.3994140625 615 10 9 1.0
19 5 8.3994140625 615 9 8 0.8888888888888888
20 5 8.3935546875 621 9 8 0.8888888888888888
20 2 9.3818359375 633 10 9 1.0
21 2 9.36328125 652 10 9 1.0
22 1 9.359375 656 10 9 1.0
22 4 7.3583984375 657 8 7 0.7777777777777778
22 5 5.3544921875 661 6 5 0.5555555555555556
22 3 9.3486328125 667 10 9 1.0
23 6 8.3388671875 677 9 8 0.8888888888888888
23 2 9.3369140625 679 10 9 1.0
24 1 9.328125 688 10 9 1.0
24 3 9.3251953125 691 10 9 1.0
25 1 9.3251953125 691 10 9 1.0
25 5 7.318359375 698 8 7 0.7777777777777778
25 7 7.3154296875 701 8 7 0.7777777777777778
25 3 9.3154296875 701 10 9 1.0
26 2 9.3125 704 10 9 1.0
26 4 8.3076171875 709 9 8 0.8888888888888888
26 3 9.302734375 714 10 9 1.0
27 3 9.2900390625 727 10 9 1.0
27 5 9.2880859375 729 10 9 1.0
28 3 9.2802734375 737 10 9 1.0
28 4 9.27734375 740 10 9 1.0
28 5 9.2724609375 745 10 9 1.0
29 3 9.2626953125 755 10 9 1.0
30 6 8.255859375 762 9 8 0.8888888888888888
30 3 9.24609375 772 10 9 1.0
31 1 9.2353515625 783 10 9 1.0
31 5 6.23046875 788 7 6 0.6666666666666666
32 3 9.2255859375 793 10 9 1.0
32 4 9.224609375 794 10 9 1.0
33 4 8.2236328125 795 9 8 0.8888888888888888
33 3 9.2158203125 803 10 9 1.0
34 2 9.2138671875 805 10 9 1.0
34 3 9.2119140625 807 10 9 1.0
34 7 9.2109375 808 10 9 1.0
35 2 9.2099609375 809 10 9 1.0
35 5 8.203125 816 9 8 0.8888888888888888
35 4 9.203125 816 10 9 1.0
36 6 0.201171875 818 1 0 0.0
36 2 9.201171875 818 10 9 1.0
36 3 9.197265625 822 10 9 1.0
36 4 9.1953125 824 10 9 1.0
37 3 9.1923828125 827 10 9 1.0
37 4 9.181640625 838 10 9 1.0
38 3 9.1767578125 843 10 9 1.0
38 4 9.17578125 844 10 9 1.0
38 6 5.17578125 844 6 5 0.5555555555555556
39 3 9.1748046875 845 10 9 1.0
39 4 9.1640625 856 10 9 1.0
39 6 8.1640625 856 9 8 0.8888888888888888
40 3 9.15625 864 10 9 1.0
40 6 9.1552734375 865 10 9 1.0
41 2 9.1533203125 867 10 9 1.0
41 3 9.15234375 868 10 9 1.0
41 4 9.1513671875 869 10 9 1.0
41 5 9.150390625 870 10 9 1.0
42 3 8.146484375 874 9 8 0.8888888888888888
43 2 9.138671875 882 10 9 1.0
43 4 9.13671875 884 10 9 1.0
43 5 9.1357421875 885 10 9 1.0
44 2 8.1357421875 885 9 8 0.8888888888888888
44 3 8.134765625 886 9 8 0.8888888888888888
44 4 8.1337890625 887 9 8 0.8888888888888888
45 8 5.1328125 888 6 5 0.5555555555555556
45 3 9.1328125 888 10 9 1.0
45 4 9.130859375 890 10 9 1.0
45 5 9.12890625 892 10 9 1.0
46 1 9.12890625 892 10 9 1.0
46 3 9.1259765625 895 10 9 1.0
46 5 7.125 896 8 7 0.7777777777777778
46 4 9.12109375 900 10 9 1.0
47 2 7.12109375 900 8 7 0.7777777777777778
48 3 9.1171875 904 10 9 1.0
48 4 9.1123046875 909 10 9 1.0
48 5 9.109375 912 10 9 1.0
49 3 9.1044921875 917 10 9 1.0
49 6 6.1025390625 919 7 6 0.6666666666666666
50 5 0.0986328125 923 1 0 0.0
50 3 9.095703125 926 10 9 1.0
51 1 9.0927734375 929 10 9 1.0
52 1 9.087890625 934 10 9 1.0
53 3 8.0869140625 935 9 8 0.8888888888888888
54 4 6.08203125 940 7 6 0.6666666666666666
54 3 8.08203125 940 9 8 0.8888888888888888
55 3 9.0771484375 945 10 9 1.0
55 4 9.076171875 946 10 9 1.0
56 2 9.076171875 946 10 9 1.0
56 4 9.0751953125 947 10 9 1.0
57 6 5.0732421875 949 6 5 0.5555555555555556
57 4 9.072265625 950 10 9 1.0
58 5 8.072265625 950 9 8 0.8888888888888888
58 8 7.0703125 952 8 7 0.7777777777777778
58 3 9.0703125 952 10 9 1.0
59 3 9.06640625 956 10 9 1.0
59 4 9.064453125 958 10 9 1.0
60 2 9.064453125 958 10 9 1.0
60 4 7.0625 960 8 7 0.7777777777777778
61 7 8.0625 960 9 8 0.8888888888888888
61 4 9.060546875 962 10 9 1.0
61 6 9.0595703125 963 10 9 1.0
62 3 8.056640625 966 9 8 0.8888888888888888
63 2 9.056640625 966 10 9 1.0
63 4 8.0546875 968 9 8 0.8888888888888888
64 0 9.0498046875 973 10 9 1.0
64 4 9.048828125 974 10 9 1.0
65 5 7.0439453125 979 8 7 0.7777777777777778
65 2 9.04296875 980 10 9 1.0
66 4 9.0390625 984 10 9 1.0
66 5 8.0390625 984 9 8 0.8888888888888888
67 2 9.037109375 986 10 9 1.0
68 8 8.0361328125 987 9 8 0.8888888888888888
68 2 9.0341796875 989 10 9 1.0
69 5 8.0341796875 989 9 8 0.8888888888888888
69 1 9.0341796875 989 10 9 1.0
69 7 8.033203125 990 9 8 0.8888888888888888
70 5 5.033203125 990 6 5 0.5555555555555556
70 2 9.033203125 990 10 9 1.0
70 3 9.0322265625 991 10 9 1.0
71 3 9.03125 992 10 9 1.0
72 2 4.0302734375 993 5 4 0.4444444444444444
72 7 0.0263671875 997 1 0 0.0
73 2 9.0263671875 997 10 9 1.0
73 6 8.0263671875 997 9 8 0.8888888888888888
73 7 7.0263671875 997 8 7 0.7777777777777778
74 2 9.025390625 998 10 9 1.0
75 2 9.025390625 998 10 9 1.0
75 4 9.0244140625 999 10 9 1.0
75 5 8.0244140625 999 9 8 0.8888888888888888
76 1 9.0244140625 999 10 9 1.0
76 4 9.0224609375 1001 10 9 1.0
77 4 7.021484375 1002 8 7 0.7777777777777778
77 3 9.021484375 1002 10 9 1.0
78 3 9.0205078125 1003 10 9 1.0
78 7 4.0205078125 1003 5 4 0.4444444444444444
78 6 9.01953125 1004 10 9 1.0
79 3 9.0185546875 1005 10 9 1.0
80 3 7.0185546875 1005 8 7 0.7777777777777778
81 5 8.0185546875 1005 9 8 0.8888888888888888
81 3 9.0185546875 1005 10 9 1.0
82 4 5.0185546875 1005 6 5 0.5555555555555556
82 2 9.0185546875 1005 10 9 1.0
83 2 9.017578125 1006 10 9 1.0
83 4 9.0166015625 1007 10 9 1.0
83 7 6.0166015625 1007 7 6 0.6666666666666666
84 3 9.0146484375 1009 10 9 1.0
85 3 9.0146484375 1009 10 9 1.0
85 4 8.0146484375 1009 9 8 0.8888888888888888
86 7 5.0146484375 1009 6 5 0.5555555555555556
86 6 8.0146484375 1009 9 8 0.8888888888888888
87 4 5.013671875 1010 6 5 0.5555555555555556
87 2 9.013671875 1010 10 9 1.0
87 3 9.0126953125 1011 10 9 1.0
88 3 9.0126953125 1011 10 9 1.0
89 3 9.0126953125 1011 10 9 1.0
89 8 8.0126953125 1011 9 8 0.8888888888888888
90 3 9.0126953125 1011 10 9 1.0
90 6 0.0126953125 1011 1 0 0.0
91 2 9.0126953125 1011 10 9 1.0
91 4 6.0126953125 1011 7 6 0.6666666666666666
92 2 9.01171875 1012 10 9 1.0
93 4 9.01171875 1012 10 9 1.0
93 5 7.01171875 1012 8 7 0.7777777777777778
94 2 9.01171875 1012 10 9 1.0
94 6 8.01171875 1012 9 8 0.8888888888888888
95 2 9.01171875 1012 10 9 1.0
95 3 8.01171875 1012 9 8 0.8888888888888888
95 5 0.01171875 1012 1 0 0.0
96 4 9.01171875 1012 10 9 1.0
96 5 9.0107421875 1013 10 9 1.0
97 3 9.0107421875 1013 10 9 1.0
97 6 8.0107421875 1013 9 8 0.8888888888888888
98 3 9.0107421875 1013 10 9 1.0
98 5 0.009765625 1014 1 0 0.0
99 2 8.009765625 1014 9 8 0.8888888888888888
99 6 7.009765625 1014 8 7 0.7777777777777778
100 8 0.009765625 1014 1 0 0.0
100 4 4.009765625 1014 5 4 0.4444444444444444
100 3 9.009765625 1014 10 9 1.0
101 6 5.0087890625 1015 6 5 0.5555555555555556
101 4 8.0087890625 1015 9 8 0.8888888888888888
102 6 8.0087890625 1015 9 8 0.8888888888888888
102 3 9.0078125 1016 10 9 1.0
103 2 9.0078125 1016 10 9 1.0
103 4 9.0068359375 1017 10 9 1.0
103 6 7.0068359375 1017 8 7 0.7777777777777778
104 6 7.005859375 1018 8 7 0.7777777777777778
104 3 9.005859375 1018 10 9 1.0
105 2 9.005859375 1018 10 9 1.0
106 4 9.0048828125 1019 10 9 1.0
106 5 8.0048828125 1019 9 8 0.8888888888888888
107 4 5.0048828125 1019 6 5 0.5555555555555556
107 3 9.0048828125 1019 10 9 1.0
108 3 8.0048828125 1019 9 8 0.8888888888888888
108 2 9.0048828125 1019 10 9 1.0
109 4 9.0048828125 1019 10 9 1.0
110 6 7.0048828125 1019 8 7 0.7777777777777778
110 2 9.0048828125 1019 10 9 1.0
111 3 9.0048828125 1019 10 9 1.0
111 7 4.0048828125 1019 5 4 0.4444444444444444
111 6 7.0048828125 1019 8 7 0.7777777777777778
112 0 9.0048828125 1019 10 9 1.0
113 6 8.0048828125 1019 9 8 0.8888888888888888
113 1 9.0048828125 1019 10 9 1.0
114 3 9.0048828125 1019 10 9 1.0
114 4 8.00390625 1020 9 8 0.8888888888888888
115 2 9.00390625 1020 10 9 1.0
116 1 9.00390625 1020 10 9 1.0
116 4 9.0029296875 1021 10 9 1.0
117 1 9.001953125 1022 10 9 1.0
117 5 5.001953125 1022 6 5 0.5555555555555556
118 3 9.001953125 1022 10 9 1.0
119 3 9.001953125 1022 10 9 1.0
120 2 9.001953125 1022 10 9 1.0
120 6 8.001953125 1022 9 8 0.8888888888888888
121 2 9.001953125 1022 10 9 1.0
122 3 7.001953125 1022 8 7 0.7777777777777778
123 1 9.001953125 1022 10 9 1.0
123 7 7.001953125 1022 8 7 0.7777777777777778
124 6 8.001953125 1022 9 8 0.8888888888888888
124 3 9.001953125 1022 10 9 1.0
125 4 9.001953125 1022 10 9 1.0
126 5 8.001953125 1022 9 8 0.8888888888888888
126 0 9.001953125 1022 10 9 1.0
127 5 8.001953125 1022 9 8 0.8888888888888888
127 6 6.001953125 1022 7 6 0.6666666666666666
127 4 9.0009765625 1023 10 9 1.0
128 6 0.0009765625 1023 1 0 0.0
128 4 9.0009765625 1023 10 9 1.0
129 5 4.0009765625 1023 5 4 0.4444444444444444
129 4 9.0009765625 1023 10 9 1.0
130 3 9.0009765625 1023 10 9 1.0
130 4 7.0009765625 1023 8 7 0.7777777777777778
131 2 9.0009765625 1023 10 9 1.0
131 6 8.0009765625 1023 9 8 0.8888888888888888
132 2 9.0009765625 1023 10 9 1.0
133 3 9.0009765625 1023 10 9 1.0
133 5 7.0009765625 1023 8 7 0.7777777777777778
134 2 9.0009765625 1023 10 9 1.0
134 6 7.0009765625 1023 8 7 0.7777777777777778
135 2 9 1024 10 9 1.0
136 4 0 1024 1 0 0.0
136 3 9 1024 10 9 1.0
137 3 9 1024 10 9 1.0
138 3 9 1024 10 9 1.0
138 5 8 1024 9 8 0.8888888888888888
139 8 4 1024 5 4 0.4444444444444444
139 2 9 1024 10 9 1.0
140 7 7 1024 8 7 0.7777777777777778
140 2 9 1024 10 9 1.0
140 6 8 1024 9 8 0.8888888888888888
141 5 8 1024 9 8 0.8888888888888888
141 7 7 1024 8 7 0.7777777777777778
141 3 9 1024 10 9 1.0
142 7 8 1024 9 8 0.8888888888888888
142 2 9 1024 10 9 1.0
143 8 5 1024 6 5 0.5555555555555556
143 3 9 1024 10 9 1.0
143 7 7 1024 8 7 0.7777777777777778
144 3 9 1024 10 9 1.0
144 5 7 1024 8 7 0.7777777777777778
145 2 9 1024 10 9 1.0
146 2 9 1024 10 9 1.0
147 3 9 1024 10 9 1.0
148 4 9 1024 10 9 1.0
148 6 5 1024 6 5 0.5555555555555556
149 2 5 1024 6 5 0.5555555555555556
