gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 4 8.736328125 30 9 6 0.8571428571428571
1 6 7.7265625 35 8 5 0.7142857142857143
1 2 9.7109375 37 10 7 1.0
2 2 9.359375 82 10 7 1.0
2 4 9.2890625 91 10 7 1.0
3 5 8.2138671875 115 9 6 0.8571428571428571
3 3 9.1591796875 123 10 7 1.0
4 5 9.0361328125 141 10 7 1.0
4 8 6.27734375 148 7 4 0.5714285714285714
4 2 9.228515625 158 10 7 1.0
4 3 9.1552734375 173 10 7 1.0
5 3 9.00390625 204 10 7 1.0
5 5 2.373046875 214 3 0 0.0
6 3 8.3115234375 235 9 6 0.8571428571428571
6 5 7.279296875 246 8 5 0.7142857142857143
7 4 2.19140625 276 3 0 0.0
7 2 9.14453125 292 10 7 1.0
8 5 2.080078125 314 3 0 0.0
8 3 9.0009765625 341 10 7 1.0
9 2 6.96875 352 8 5 0.7142857142857143
10 3 6.91015625 372 8 5 0.7142857142857143
11 4 8.7578125 424 10 7 1.0
11 5 8.7314453125 433 10 7 1.0
11 7 8.705078125 442 10 7 1.0
12 2 8.69921875 444 10 7 1.0
12 4 1.6611328125 457 3 0 0.0
13 4 1.546875 496 3 0 0.0
14 4 5.4736328125 521 7 4 0.5714285714285714
14 2 8.4677734375 523 10 7 1.0
15 6 6.412109375 542 8 5 0.7142857142857143
15 3 8.39453125 548 10 7 1.0
15 5 8.3857421875 551 10 7 1.0
16 4 8.3330078125 569 10 7 1.0
16 5 8.330078125 570 10 7 1.0
16 6 1.3271484375 571 3 0 0.0
17 4 8.2509765625 597 10 7 1.0
17 5 8.248046875 598 10 7 1.0
18 1 8.212890625 610 10 7 1.0
18 7 3.201171875 614 5 2 0.2857142857142857
19 4 8.18359375 620 10 7 1.0
19 6 8.1572265625 629 10 7 1.0
19 7 8.1337890625 637 10 7 1.0
20 4 7.119140625 642 9 6 0.8571428571428571
20 2 8.1162109375 643 10 7 1.0
20 6 5.1103515625 645 7 4 0.5714285714285714
21 2 8.083984375 654 10 7 1.0
21 4 6.0634765625 661 8 5 0.7142857142857143
22 3 5.0458984375 667 7 4 0.5714285714285714
23 1 8.001953125 682 10 7 1.0
23 2 7.9931640625 685 10 7 1.0
23 4 7.990234375 686 10 7 1.0
23 5 7.9814453125 689 10 7 1.0
24 5 6.9638671875 695 9 6 0.8571428571428571
24 3 7.9609375 696 10 7 1.0
24 4 7.9521484375 699 10 7 1.0
25 1 7.8994140625 717 10 7 1.0
25 5 7.896484375 718 10 7 1.0
26 7 6.873046875 726 9 6 0.8571428571428571
26 3 7.861328125 730 10 7 1.0
26 4 7.8525390625 733 10 7 1.0
26 5 7.84375 736 10 7 1.0
27 8 5.83203125 740 8 5 0.7142857142857143
27 7 6.826171875 742 9 6 0.8571428571428571
27 2 7.8203125 744 10 7 1.0
