gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 9.921875 2 10 7 1.0
1 3 7.484375 22 8 5 0.7142857142857143
2 3 8.921875 46 10 7 1.0
2 4 8.734375 54 10 7 1.0
2 7 7.046875 61 8 5 0.7142857142857143
2 5 8.59375 90 10 7 1.0
3 5 6.421875 101 8 5 0.7142857142857143
3 3 8.390625 103 10 7 1.0
3 4 8.25 112 10 7 1.0
4 8 1.51171875 127 3 0 0.0
4 3 6.51171875 127 8 5 0.7142857142857143
4 2 8.453125 132 10 7 1.0
5 3 8.30078125 145 10 7 1.0
5 5 8.21875 152 10 7 1.0
5 7 8.1953125 154 10 7 1.0
6 2 8.11328125 161 10 7 1.0
6 4 8.0546875 166 10 7 1.0
7 3 8.04296875 167 10 7 1.0
7 4 7.9140625 178 10 7 1.0
7 5 0.890625 180 3 0 0.0
8 1 7.71484375 195 10 7 1.0
9 2 7.69140625 197 10 7 1.0
9 4 7.6328125 202 10 7 1.0
9 5 7.59765625 205 10 7 1.0
10 4 7.48046875 215 10 7 1.0
11 0 7.375 224 10 7 1.0
12 2 7.36328125 225 10 7 1.0
12 3 7.328125 228 10 7 1.0
13 6 4.29296875 231 7 4 0.5714285714285714
13 3 7.28125 232 10 7 1.0
14 3 7.2109375 238 10 7 1.0
15 1 7.19921875 239 10 7 1.0
15 3 7.1875 240 10 7 1.0
16 2 7.1875 240 10 7 1.0
16 6 0.17578125 241 3 0 0.0
16 3 7.1640625 242 10 7 1.0
17 4 7.12890625 245 10 7 1.0
18 6 0.1171875 246 3 0 0.0
18 3 7.1171875 246 10 7 1.0
18 4 6.10546875 247 9 6 0.8571428571428571
19 2 7.10546875 247 10 7 1.0
19 6 7.09375 248 10 7 1.0
20 2 7.08203125 249 10 7 1.0
20 6 4.08203125 249 7 4 0.5714285714285714
21 3 7.08203125 249 10 7 1.0
21 5 6.08203125 249 9 6 0.8571428571428571
22 2 7.08203125 249 10 7 1.0
22 3 7.05859375 251 10 7 1.0
22 4 7.046875 252 10 7 1.0
23 3 7.046875 252 10 7 1.0
23 7 5.046875 252 8 5 0.7142857142857143
24 3 6.046875 252 9 6 0.8571428571428571
25 2 7.046875 252 10 7 1.0
25 5 5.046875 252 8 5 0.7142857142857143
26 3 7.03515625 253 10 7 1.0
27 3 7.03515625 253 10 7 1.0
27 4 6.0234375 254 9 6 0.8571428571428571
28 3 7.0234375 254 10 7 1.0
28 6 5.0234375 254 8 5 0.7142857142857143
28 5 6.0234375 254 9 6 0.8571428571428571
29 3 7.0234375 254 10 7 1.0
30 5 5.0234375 254 8 5 0.7142857142857143
30 0 7.0234375 254 10 7 1.0
31 1 7.0234375 254 10 7 1.0
32 3 7.0234375 254 10 7 1.0
32 5 6.0234375 254 9 6 0.8571428571428571
33 3 7.0234375 254 10 7 1.0
33 4 6.01171875 255 9 6 0.8571428571428571
34 2 7.01171875 255 10 7 1.0
35 2 7.01171875 255 10 7 1.0
36 1 7.01171875 255 10 7 1.0
37 6 0.01171875 255 3 0 0.0
37 4 5.01171875 255 8 5 0.7142857142857143
38 3 7.01171875 255 10 7 1.0
38 6 6.01171875 255 9 6 0.8571428571428571
39 7 6.01171875 255 9 6 0.8571428571428571
39 2 7.01171875 255 10 7 1.0
40 3 7.01171875 255 10 7 1.0
40 8 0.01171875 255 3 0 0.0
41 4 7.01171875 255 10 7 1.0
41 7 6.01171875 255 9 6 0.8571428571428571
42 4 7.01171875 255 10 7 1.0
42 7 5.01171875 255 8 5 0.7142857142857143
43 2 7.01171875 255 10 7 1.0
43 7 6.01171875 255 9 6 0.8571428571428571
44 5 5.01171875 255 8 5 0.7142857142857143
44 4 7.01171875 255 10 7 1.0
45 4 6.01171875 255 9 6 0.8571428571428571
46 3 5 256 8 5 0.7142857142857143
46 2 7 256 10 7 1.0
47 6 5 256 8 5 0.7142857142857143
47 1 7 256 10 7 1.0
48 3 7 256 10 7 1.0
49 3 7 256 10 7 1.0
49 6 0 256 3 0 0.0
50 5 5 256 8 5 0.7142857142857143
50 4 7 256 10 7 1.0
51 3 7 256 10 7 1.0
52 2 7 256 10 7 1.0
53 4 5 256 8 5 0.7142857142857143
53 3 7 256 10 7 1.0
54 1 7 256 10 7 1.0
54 2 6 256 9 6 0.8571428571428571
55 6 6 256 9 6 0.8571428571428571
55 3 7 256 10 7 1.0
56 2 7 256 10 7 1.0
57 3 7 256 10 7 1.0
58 2 7 256 10 7 1.0
58 4 5 256 8 5 0.7142857142857143
59 0 7 256 10 7 1.0
60 2 7 256 10 7 1.0
61 2 7 256 10 7 1.0
61 6 6 256 9 6 0.8571428571428571
62 2 7 256 10 7 1.0
62 8 6 256 9 6 0.8571428571428571
63 2 7 256 10 7 1.0
63 4 6 256 9 6 0.8571428571428571
64 4 7 256 10 7 1.0
64 5 6 256 9 6 0.8571428571428571
65 5 6 256 9 6 0.8571428571428571
65 6 0 256 3 0 0.0
65 1 7 256 10 7 1.0
66 5 6 256 9 6 0.8571428571428571
66 7 5 256 8 5 0.7142857142857143
66 4 7 256 10 7 1.0
67 4 6 256 9 6 0.8571428571428571
67 5 5 256 8 5 0.7142857142857143
68 3 7 256 10 7 1.0
68 8 4 256 7 4 0.5714285714285714
69 2 5 256 8 5 0.7142857142857143
70 2 7 256 10 7 1.0
71 4 7 256 10 7 1.0
71 9 6 256 9 6 0.8571428571428571
72 3 7 256 10 7 1.0
72 6 6 256 9 6 0.8571428571428571
73 2 7 256 10 7 1.0
74 2 7 256 10 7 1.0
74 7 6 256 9 6 0.8571428571428571
75 3 5 256 8 5 0.7142857142857143
76 2 7 256 10 7 1.0
77 3 7 256 10 7 1.0
77 5 6 256 9 6 0.8571428571428571
78 3 7 256 10 7 1.0
79 3 7 256 10 7 1.0
79 6 0 256 3 0 0.0
79 5 6 256 9 6 0.8571428571428571
80 4 7 256 10 7 1.0
81 1 7 256 10 7 1.0
81 5 0 256 3 0 0.0
82 4 7 256 10 7 1.0
83 2 7 256 10 7 1.0
84 3 6 256 9 6 0.8571428571428571
85 3 7 256 10 7 1.0
86 2 7 256 10 7 1.0
87 2 7 256 10 7 1.0
87 3 6 256 9 6 0.8571428571428571
88 3 7 256 10 7 1.0
88 4 0 256 3 0 0.0
89 7 5 256 8 5 0.7142857142857143
89 3 7 256 10 7 1.0
90 2 7 256 10 7 1.0
91 1 7 256 10 7 1.0
92 3 7 256 10 7 1.0
93 4 7 256 10 7 1.0
93 5 5 256 8 5 0.7142857142857143
94 2 7 256 10 7 1.0
94 6 6 256 9 6 0.8571428571428571
95 4 7 256 10 7 1.0
95 6 5 256 8 5 0.7142857142857143
96 4 5 256 8 5 0.7142857142857143
96 2 7 256 10 7 1.0
97 2 7 256 10 7 1.0
98 2 7 256 10 7 1.0
98 4 6 256 9 6 0.8571428571428571
99 8 5 256 8 5 0.7142857142857143
99 1 7 256 10 7 1.0
99 4 6 256 9 6 0.8571428571428571
100 2 7 256 10 7 1.0
100 5 0 256 3 0 0.0
101 3 7 256 10 7 1.0
101 6 0 256 3 0 0.0
102 2 7 256 10 7 1.0
103 2 7 256 10 7 1.0
103 7 5 256 8 5 0.7142857142857143
104 5 0 256 3 0 0.0
104 2 7 256 10 7 1.0
105 4 7 256 10 7 1.0
105 7 5 256 8 5 0.7142857142857143
106 3 7 256 10 7 1.0
107 7 6 256 9 6 0.8571428571428571
107 3 7 256 10 7 1.0
108 2 7 256 10 7 1.0
108 7 5 256 8 5 0.7142857142857143
109 4 6 256 9 6 0.8571428571428571
109 5 0 256 3 0 0.0
110 3 7 256 10 7 1.0
110 7 6 256 9 6 0.8571428571428571
111 5 5 256 8 5 0.7142857142857143
111 2 7 256 10 7 1.0
112 3 7 256 10 7 1.0
112 5 6 256 9 6 0.8571428571428571
113 1 7 256 10 7 1.0
113 5 0 256 3 0 0.0
114 5 6 256 9 6 0.8571428571428571
114 3 7 256 10 7 1.0
115 3 7 256 10 7 1.0
116 3 7 256 10 7 1.0
116 7 0 256 3 0 0.0
117 4 7 256 10 7 1.0
117 5 6 256 9 6 0.8571428571428571
