gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 7 5.8359375 7 6 6 0.6
1 5 6.8125 12 7 7 0.7
1 3 9.6875 20 10 10 1.0
1 4 7.40234375 51 8 8 0.8
2 5 6.5625 56 7 7 0.7
2 9 4.453125 70 5 5 0.5
2 7 5.70703125 75 6 6 0.6
2 3 7 92 7 7 0.7
3 4 7 119 7 7 0.7
3 3 10 119 10 10 1.0
4 5 3 137 3 3 0.3
4 3 8 141 8 8 0.8
5 5 4 149 4 4 0.4
5 3 7 159 7 7 0.7
6 4 4 165 4 4 0.4
7 4 6 175 6 6 0.6
7 7 2 178 2 2 0.2
7 2 9 179 9 9 0.9
7 3 7 186 7 7 0.7
7 5 4 186 4 4 0.4
8 3 9 190 9 9 0.9
8 4 0 198 0 0 0.0
9 6 3 198 3 3 0.3
9 5 6 199 6 6 0.6
9 3 7 202 7 7 0.7
9 8 2 206 2 2 0.2
9 9 0 207 0 0 0.0
10 2 10 211 10 10 1.0
10 3 9 211 9 9 0.9
10 4 3 214 3 3 0.3
11 4 3 215 3 3 0.3
11 2 4 219 4 4 0.4
12 8 1 227 1 1 0.1
12 3 10 227 10 10 1.0
12 6 4 227 4 4 0.4
12 5 7 227 7 7 0.7
13 2 5 233 5 5 0.5
14 4 7 233 7 7 0.7
14 5 4 233 4 4 0.4
14 3 8 235 8 8 0.8
14 7 0 237 0 0 0.0
15 5 4 239 4 4 0.4
15 3 10 239 10 10 1.0
16 4 5 240 5 5 0.5
16 6 4 243 4 4 0.4
17 4 7 244 7 7 0.7
17 2 9 246 9 9 0.9
17 5 5 246 5 5 0.5
17 7 4 246 4 4 0.4
18 6 5 246 5 5 0.5
18 1 7 246 7 7 0.7
18 8 2 248 2 2 0.2
19 3 10 249 10 10 1.0
19 4 3 249 3 3 0.3
20 5 6 250 6 6 0.6
20 3 8 250 8 8 0.8
20 8 5 250 5 5 0.5
21 5 4 251 4 4 0.4
21 3 9 251 9 9 0.9
21 4 7 251 7 7 0.7
22 3 6 251 6 6 0.6
22 6 5 251 5 5 0.5
23 3 3 253 3 3 0.3
24 5 6 253 6 6 0.6
24 8 5 253 5 5 0.5
24 3 7 253 7 7 0.7
25 3 10 254 10 10 1.0
25 4 6 254 6 6 0.6
26 5 5 254 5 5 0.5
26 6 0 254 0 0 0.0
26 2 7 254 7 7 0.7
27 4 8 254 8 8 0.8
27 5 0 254 0 0 0.0
27 3 10 254 10 10 1.0
28 4 7 255 7 7 0.7
28 5 6 255 6 6 0.6
28 2 9 255 9 9 0.9
29 4 6 255 6 6 0.6
29 2 8 255 8 8 0.8
29 3 7 255 7 7 0.7
30 5 3 255 3 3 0.3
30 4 8 255 8 8 0.8
30 3 10 256 10 10 1.0
31 5 6 256 6 6 0.6
31 3 8 256 8 8 0.8
31 4 7 256 7 7 0.7
32 5 4 256 4 4 0.4
32 4 5 256 5 5 0.5
32 9 3 256 3 3 0.3
33 2 9 256 9 9 0.9
33 4 7 256 7 7 0.7
34 4 7 256 7 7 0.7
34 6 5 256 5 5 0.5
35 4 9 256 9 9 0.9
35 5 5 256 5 5 0.5
35 3 10 256 10 10 1.0
36 6 7 256 7 7 0.7
36 7 2 256 2 2 0.2
36 4 9 256 9 9 0.9
36 5 8 256 8 8 0.8
36 3 10 256 10 10 1.0
37 3 5 256 5 5 0.5
38 6 3 256 3 3 0.3
38 5 5 256 5 5 0.5
38 3 8 256 8 8 0.8
39 2 5 256 5 5 0.5
40 4 0 256 0 0 0.0
40 3 8 256 8 8 0.8
40 0 10 256 10 10 1.0
41 3 6 256 6 6 0.6
41 4 4 256 4 4 0.4
41 2 10 256 10 10 1.0
42 2 3 256 3 3 0.3
42 5 0 256 0 0 0.0
43 5 3 256 3 3 0.3
43 2 10 256 10 10 1.0
44 4 7 256 7 7 0.7
44 3 10 256 10 10 1.0
44 6 4 256 4 4 0.4
45 6 3 256 3 3 0.3
45 1 10 256 10 10 1.0
45 3 9 256 9 9 0.9
45 4 5 256 5 5 0.5
46 4 6 256 6 6 0.6
46 5 2 256 2 2 0.2
46 3 10 256 10 10 1.0
47 2 9 256 9 9 0.9
47 5 3 256 3 3 0.3
47 6 0 256 0 0 0.0
47 3 7 256 7 7 0.7
48 5 5 256 5 5 0.5
48 3 10 256 10 10 1.0
48 4 8 256 8 8 0.8
49 2 9 256 9 9 0.9
49 6 4 256 4 4 0.4
49 4 6 256 6 6 0.6
50 4 9 256 9 9 0.9
50 3 10 256 10 10 1.0
50 5 5 256 5 5 0.5
51 4 7 256 7 7 0.7
51 7 5 256 5 5 0.5
51 2 8 256 8 8 0.8
52 5 3 256 3 3 0.3
52 3 7 256 7 7 0.7
53 7 3 256 3 3 0.3
53 5 5 256 5 5 0.5
53 4 9 256 9 9 0.9
54 5 8 256 8 8 0.8
54 2 9 256 9 9 0.9
55 4 6 256 6 6 0.6
55 7 2 256 2 2 0.2
55 3 9 256 9 9 0.9
