gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 3 0 12 0 0 0.0
2 2 5 51 5 5 0.5
2 3 3 74 3 3 0.3
2 4 0 84 0 0 0.0
3 3 0 88 0 0 0.0
4 3 2 136 2 2 0.2
4 4 0 136 0 0 0.0
5 4 0 144 0 0 0.0
5 3 1 152 1 1 0.1
5 2 7 154 7 7 0.7
6 1 5 165 5 5 0.5
6 4 0 165 0 0 0.0
7 4 0 178 0 0 0.0
7 2 3 190 3 3 0.3
8 3 0 192 0 0 0.0
9 4 0 208 0 0 0.0
9 3 2 211 2 2 0.2
10 2 0 218 0 0 0.0
11 2 6 228 6 6 0.6
11 3 1 229 1 1 0.1
11 6 0 230 0 0 0.0
12 4 1 232 1 1 0.1
12 5 0 233 0 0 0.0
13 3 1 237 1 1 0.1
13 2 3 237 3 3 0.3
13 4 0 240 0 0 0.0
14 4 0 241 0 0 0.0
14 3 3 242 3 3 0.3
15 5 0 242 0 0 0.0
15 4 1 242 1 1 0.1
15 3 2 242 2 2 0.2
16 4 0 244 0 0 0.0
16 3 4 244 4 4 0.4
17 2 3 244 3 3 0.3
17 3 0 244 0 0 0.0
18 5 0 244 0 0 0.0
18 4 1 244 1 1 0.1
19 4 0 247 0 0 0.0
19 3 2 247 2 2 0.2
20 4 0 248 0 0 0.0
20 2 4 250 4 4 0.4
21 3 1 251 1 1 0.1
21 5 0 251 0 0 0.0
22 4 1 251 1 1 0.1
22 3 3 251 3 3 0.3
22 5 0 252 0 0 0.0
23 3 2 252 2 2 0.2
23 5 0 254 0 0 0.0
24 3 0 254 0 0 0.0
25 2 0 255 0 0 0.0
26 3 2 255 2 2 0.2
26 1 3 255 3 3 0.3
26 4 0 255 0 0 0.0
27 2 3 255 3 3 0.3
27 3 0 255 0 0 0.0
28 5 0 255 0 0 0.0
28 2 2 255 2 2 0.2
28 3 1 255 1 1 0.1
29 2 0 255 0 0 0.0
29 1 6 255 6 6 0.6
30 4 1 255 1 1 0.1
30 5 0 256 0 0 0.0
31 3 3 256 3 3 0.3
31 4 0 256 0 0 0.0
32 2 1 256 1 1 0.1
32 5 0 256 0 0 0.0
33 5 0 256 0 0 0.0
33 3 3 256 3 3 0.3
34 3 0 256 0 0 0.0
35 4 1 256 1 1 0.1
35 5 0 256 0 0 0.0
36 4 0 256 0 0 0.0
36 2 1 256 1 1 0.1
37 3 1 256 1 1 0.1
37 5 0 256 0 0 0.0
38 4 0 256 0 0 0.0
38 3 1 256 1 1 0.1
39 4 0 256 0 0 0.0
39 3 1 256 1 1 0.1
40 3 1 256 1 1 0.1
40 5 0 256 0 0 0.0
41 4 0 256 0 0 0.0
42 3 0 256 0 0 0.0
43 3 4 256 4 4 0.4
43 5 0 256 0 0 0.0
43 4 1 256 1 1 0.1
44 2 0 256 0 0 0.0
45 3 4 256 4 4 0.4
45 4 0 256 0 0 0.0
46 5 0 256 0 0 0.0
46 4 1 256 1 1 0.1
46 2 3 256 3 3 0.3
46 3 2 256 2 2 0.2
47 3 2 256 2 2 0.2
47 4 0 256 0 0 0.0
47 2 4 256 4 4 0.4
48 6 0 256 0 0 0.0
48 4 2 256 2 2 0.2
48 5 1 256 1 1 0.1
48 2 4 256 4 4 0.4
49 3 0 256 0 0 0.0
50 3 1 256 1 1 0.1
50 0 10 256 10 10 1.0
50 6 0 256 0 0 0.0
51 4 0 256 0 0 0.0
51 2 1 256 1 1 0.1
52 3 3 256 3 3 0.3
52 4 0 256 0 0 0.0
53 2 1 256 1 1 0.1
53 5 0 256 0 0 0.0
54 3 0 256 0 0 0.0
55 4 0 256 0 0 0.0
55 1 3 256 3 3 0.3
55 3 2 256 2 2 0.2
56 4 0 256 0 0 0.0
57 3 2 256 2 2 0.2
57 4 0 256 0 0 0.0
58 4 0 256 0 0 0.0
58 3 1 256 1 1 0.1
59 4 0 256 0 0 0.0
59 2 5 256 5 5 0.5
60 4 0 256 0 0 0.0
61 5 0 256 0 0 0.0
61 3 2 256 2 2 0.2
62 2 3 256 3 3 0.3
62 5 0 256 0 0 0.0
63 5 0 256 0 0 0.0
63 2 1 256 1 1 0.1
64 3 0 256 0 0 0.0
65 2 0 256 0 0 0.0
66 2 3 256 3 3 0.3
66 3 0 256 0 0 0.0
67 5 0 256 0 0 0.0
67 2 4 256 4 4 0.4
67 3 1 256 1 1 0.1
68 3 0 256 0 0 0.0
69 3 0 256 0 0 0.0
70 4 1 256 1 1 0.1
70 5 0 256 0 0 0.0
70 3 2 256 2 2 0.2
71 3 1 256 1 1 0.1
71 6 0 256 0 0 0.0
72 4 0 256 0 0 0.0
73 3 5 256 5 5 0.5
73 4 0 256 0 0 0.0
74 3 0 256 0 0 0.0
75 3 0 256 0 0 0.0
75 2 6 256 6 6 0.6
76 3 1 256 1 1 0.1
76 2 4 256 4 4 0.4
76 5 0 256 0 0 0.0
77 3 0 256 0 0 0.0
78 4 1 256 1 1 0.1
78 6 0 256 0 0 0.0
79 3 0 256 0 0 0.0
80 2 3 256 3 3 0.3
80 5 0 256 0 0 0.0
80 4 1 256 1 1 0.1
81 3 0 256 0 0 0.0
82 4 0 256 0 0 0.0
82 3 2 256 2 2 0.2
82 1 4 256 4 4 0.4
83 5 0 256 0 0 0.0
83 3 3 256 3 3 0.3
84 4 0 256 0 0 0.0
85 3 2 256 2 2 0.2
85 4 0 256 0 0 0.0
86 4 0 256 0 0 0.0
87 3 1 256 1 1 0.1
87 6 0 256 0 0 0.0
88 4 0 256 0 0 0.0
88 2 2 256 2 2 0.2
89 4 0 256 0 0 0.0
90 5 0 256 0 0 0.0
90 3 1 256 1 1 0.1
91 4 0 256 0 0 0.0
91 3 1 256 1 1 0.1
92 2 3 256 3 3 0.3
92 3 0 256 0 0 0.0
93 3 6 256 6 6 0.6
93 5 0 256 0 0 0.0
93 4 2 256 2 2 0.2
94 2 6 256 6 6 0.6
94 3 1 256 1 1 0.1
94 5 0 256 0 0 0.0
95 2 6 256 6 6 0.6
95 4 0 256 0 0 0.0
95 3 2 256 2 2 0.2
96 4 0 256 0 0 0.0
96 2 4 256 4 4 0.4
96 3 1 256 1 1 0.1
97 3 0 256 0 0 0.0
98 4 0 256 0 0 0.0
98 2 2 256 2 2 0.2
99 2 5 256 5 5 0.5
99 5 0 256 0 0 0.0
99 4 1 256 1 1 0.1
100 3 0 256 0 0 0.0
101 2 7 256 7 7 0.7
101 3 2 256 2 2 0.2
101 5 0 256 0 0 0.0
102 4 0 256 0 0 0.0
102 3 2 256 2 2 0.2
103 4 0 256 0 0 0.0
104 4 0 256 0 0 0.0
104 2 1 256 1 1 0.1
105 3 0 256 0 0 0.0
106 4 0 256 0 0 0.0
107 3 2 256 2 2 0.2
107 5 0 256 0 0 0.0
107 4 1 256 1 1 0.1
108 4 0 256 0 0 0.0
108 2 2 256 2 2 0.2
108 3 1 256 1 1 0.1
109 3 3 256 3 3 0.3
109 4 1 256 1 1 0.1
109 6 0 256 0 0 0.0
110 3 0 256 0 0 0.0
111 3 1 256 1 1 0.1
111 5 0 256 0 0 0.0
112 3 0 256 0 0 0.0
113 6 0 256 0 0 0.0
113 5 1 256 1 1 0.1
113 2 4 256 4 4 0.4
114 4 0 256 0 0 0.0
114 3 1 256 1 1 0.1
114 2 5 256 5 5 0.5
115 5 0 256 0 0 0.0
115 3 1 256 1 1 0.1
116 3 2 256 2 2 0.2
116 4 0 256 0 0 0.0
117 5 1 256 1 1 0.1
117 6 0 256 0 0 0.0
117 2 2 256 2 2 0.2
118 4 1 256 1 1 0.1
118 5 0 256 0 0 0.0
119 3 1 256 1 1 0.1
119 4 0 256 0 0 0.0
120 5 1 256 1 1 0.1
120 4 4 256 4 4 0.4
120 7 0 256 0 0 0.0
120 1 5 256 5 5 0.5
121 4 0 256 0 0 0.0
121 2 3 256 3 3 0.3
122 3 2 256 2 2 0.2
122 6 0 256 0 0 0.0
123 3 2 256 2 2 0.2
123 5 0 256 0 0 0.0
124 3 1 256 1 1 0.1
124 4 0 256 0 0 0.0
125 5 0 256 0 0 0.0
125 3 2 256 2 2 0.2
125 4 1 256 1 1 0.1
126 3 0 256 0 0 0.0
126 2 1 256 1 1 0.1
126 1 5 256 5 5 0.5
127 3 0 256 0 0 0.0
127 2 6 256 6 6 0.6
128 3 1 256 1 1 0.1
128 5 0 256 0 0 0.0
129 4 0 256 0 0 0.0
130 4 0 256 0 0 0.0
131 3 0 256 0 0 0.0
132 4 0 256 0 0 0.0
132 2 4 256 4 4 0.4
133 3 0 256 0 0 0.0
134 4 1 256 1 1 0.1
134 5 0 256 0 0 0.0
134 3 2 256 2 2 0.2
135 4 1 256 1 1 0.1
135 6 0 256 0 0 0.0
136 4 0 256 0 0 0.0
136 3 2 256 2 2 0.2
137 4 0 256 0 0 0.0
138 5 0 256 0 0 0.0
138 3 2 256 2 2 0.2
139 3 0 256 0 0 0.0
140 5 0 256 0 0 0.0
140 2 2 256 2 2 0.2
141 3 0 256 0 0 0.0
141 2 4 256 4 4 0.4
142 3 0 256 0 0 0.0
143 3 1 256 1 1 0.1
143 4 0 256 0 0 0.0
143 2 5 256 5 5 0.5
144 6 0 256 0 0 0.0
144 4 2 256 2 2 0.2
144 2 4 256 4 4 0.4
145 5 0 256 0 0 0.0
145 2 2 256 2 2 0.2
145 4 1 256 1 1 0.1
146 3 0 256 0 0 0.0
147 3 0 256 0 0 0.0
148 4 0 256 0 0 0.0
149 4 0 256 0 0 0.0
149 2 3 256 3 3 0.3
150 2 4 256 4 4 0.4
150 3 3 256 3 3 0.3
150 4 0 256 0 0 0.0
151 4 0 256 0 0 0.0
151 2 3 256 3 3 0.3
152 4 0 256 0 0 0.0
153 4 1 256 1 1 0.1
153 6 0 256 0 0 0.0
153 2 2 256 2 2 0.2
154 5 1 256 1 1 0.1
154 7 0 256 0 0 0.0
154 3 2 256 2 2 0.2
155 5 0 256 0 0 0.0
155 3 4 256 4 4 0.4
155 4 1 256 1 1 0.1
156 5 0 256 0 0 0.0
156 4 4 256 4 4 0.4
157 3 0 256 0 0 0.0
158 3 1 256 1 1 0.1
158 4 0 256 0 0 0.0
159 1 7 256 7 7 0.7
159 5 0 256 0 0 0.0
159 3 2 256 2 2 0.2
159 2 5 256 5 5 0.5
160 4 0 256 0 0 0.0
160 3 1 256 1 1 0.1
161 6 0 256 0 0 0.0
161 4 1 256 1 1 0.1
161 2 4 256 4 4 0.4
162 3 0 256 0 0 0.0
163 4 0 256 0 0 0.0
163 3 3 256 3 3 0.3
164 5 0 256 0 0 0.0
164 2 3 256 3 3 0.3
164 3 1 256 1 1 0.1
165 5 0 256 0 0 0.0
165 4 1 256 1 1 0.1
165 3 3 256 3 3 0.3
166 3 0 256 0 0 0.0
167 4 0 256 0 0 0.0
168 3 4 256 4 4 0.4
168 5 0 256 0 0 0.0
169 5 0 256 0 0 0.0
169 3 2 256 2 2 0.2
169 2 3 256 3 3 0.3
170 4 0 256 0 0 0.0
170 3 4 256 4 4 0.4
171 3 0 256 0 0 0.0
172 4 0 256 0 0 0.0
173 5 0 256 0 0 0.0
174 4 1 256 1 1 0.1
174 5 0 256 0 0 0.0
175 3 0 256 0 0 0.0
175 2 2 256 2 2 0.2
176 4 0 256 0 0 0.0
177 4 0 256 0 0 0.0
178 5 0 256 0 0 0.0
178 3 3 256 3 3 0.3
179 3 0 256 0 0 0.0
180 3 0 256 0 0 0.0
181 1 7 256 7 7 0.7
181 4 0 256 0 0 0.0
182 3 0 256 0 0 0.0
183 4 1 256 1 1 0.1
